Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-3082.479	-3249.724	167.2453	0.06203581	0.8679682	1.115879	3.716805
6	-3079.9	-3246.872	166.9719	0.06793075	0.8922443	1.105926	3.862767
12	-3065.298	-3231.766	166.4681	0.06473775	0.8492819	0.9882156	4.24332
18	-3066.753	-3232.295	165.5426	0.05414518	0.885019	0.9721083	4.75914
24	-3068.496	-3233.832	165.3358	0.05384443	0.9383639	1.126107	4.75914
30	-3061.703	-3226.939	165.2362	0.05329025	0.9499015	1.081617	4.833454
36	-3068.02	-3233.192	165.1717	0.05463848	1.013055	1.081617	4.833454
42	-3075.485	-3241.294	165.8086	0.05808504	1.013055	1.082993	4.473936
48	-3075.96	-3242.137	166.1769	0.06150289	0.9401155	1.040631	4.329306
54	-3069.582	-3236.321	166.7394	0.06425651	0.837369	0.9809973	4.100239
60	-3097.87	-3264.79	166.9197	0.06425651	0.8061476	1.017055	3.99423
66	-3089.311	-3256.373	167.0623	0.06450093	0.9581456	1.160667	3.743369
72	-3087.912	-3254.419	166.5076	0.0646535	0.8973049	1.010714	4.181209
78	-3079.46	-3246.35	166.8898	0.06847714	0.9737284	0.9997056	3.923832
84	-3082.1	-3249.23	167.1301	0.06903225	0.9257557	1.100598	3.754902
90	-3077.379	-3244.612	167.2329	0.06653323	1.089639	1.211203	3.537875
96	-3074.164	-3240.111	165.9479	0.06087991	1.01758	1.031002	4.420628
102	-3069.717	-3236.255	166.5376	0.06087991	0.8693901	1.031002	4.170512
108	-3080.232	-3247.015	166.7836	0.06368432	0.8372427	1.058728	4.031133
114	-3074.682	-3241.809	167.1278	0.06399388	0.8109561	1.139099	3.802334
120	-3074.471	-3241.483	167.012	0.06399388	0.9695699	1.097719	3.802334
126	-3073.265	-3240.793	167.5278	0.0714124	0.9727109	1.065662	3.516056
132	-3074.042	-3241.175	167.1333	0.06784493	0.9322509	1.065662	3.770197
138	-3072.733	-3240.142	167.4084	0.06843915	0.7633139	1.072876	3.702643
144	-3082.457	-3250.614	168.1573	0.07575133	0.9299122	1.141879	3.123152
150	-3085.315	-3243.287	157.9718	7.571215	0.9206243	1.15715	4.665843
156	-3087.856	-3244.629	156.7732	8.801589	0.9609025	1.085215	4.665843
162	-3089.032	-3246.049	157.0176	8.407673	0.8610601	1.151689	4.767836
168	-3095.859	-3251.163	155.3037	9.513776	0.8860324	1.010565	5.170475
174	-3081.354	-3247.364	166.01	0.06013653	0.9065747	1.080048	4.420889
180	-3075.773	-3241.789	166.0157	0.05786176	0.907286	1.080048	4.418551
186	-3070.892	-3236.653	165.761	0.05786176	0.8954037	0.9676308	4.631541
192	-3080.11	-3245.928	165.8187	0.05786176	0.8046081	0.9278399	4.671585
198	-3085.299	-3250.681	165.3821	0.055293	0.8876071	1.027754	4.815594
204	-3073.533	-3238.742	165.209	0.05673169	0.9245127	0.9397901	4.939801
210	-3084.503	-3250.105	165.6012	0.05803022	1.078069	1.041926	4.57715
216	-3091.117	-3256.095	164.9787	0.05629514	0.9062357	1.037074	5.024076
222	-3091.042	-3255.893	164.8506	0.05629514	1.003709	1.067863	5.024076
228	-3087.581	-3252.491	164.9104	0.05629514	0.9746509	0.9923537	5.04889
234	-3097.349	-3262.136	164.7878	0.05588809	1.097807	0.9923537	5.04889
240	-3087.034	-3252.545	165.5108	0.05588809	0.897574	0.9923537	4.75766
246	-3082.336	-3248.035	165.6988	0.05970579	0.9781022	1.022078	4.588634
252	-3070.228	-3236.23	166.0029	0.05843294	0.8679339	1.042841	4.468405
258	-3072.243	-3238.066	165.8234	0.05563709	0.9491159	1.149492	4.465509
264	-3074.951	-3239.118	164.1674	0.05214875	0.9145428	1.080502	5.446263
270	-3074.904	-3239.666	164.7619	0.05477134	0.9594449	0.9279395	5.17616
276	-3067.598	-3232.959	165.3614	0.05477134	0.9594449	1.095796	4.749455
282	-3067.299	-3231.365	164.0662	0.05406256	0.8538874	0.929832	5.616747
288	-3068.725	-3232.668	163.9434	0.05406256	0.8614764	0.962155	5.662267
294	-3085.923	-3250.69	164.7673	0.05362555	0.9440812	0.962155	5.163378
300	-3082.688	-3246.927	164.2389	0.05324796	0.9635618	0.9830831	5.433028
306	-3071.776	-3236.132	164.356	0.05324796	1.009276	1.020394	5.322696
312	-3072.602	-3237.46	164.8586	0.05324796	1.057226	0.994325	5.032443
318	-3065.938	-3230.402	164.4639	0.05461132	0.9476816	1.001913	5.306602
324	-3076.526	-3241.398	164.8722	0.05458286	1.069025	1.101624	4.957966
330	-3074.958	-3239.946	164.9879	0.05322648	0.8248128	1.109832	5.024898
336	-3083.73	-3249.265	165.5341	0.05725673	1.007352	0.9207972	4.722574
342	-3078.859	-3244.732	165.873	0.05735891	1.007352	1.172346	4.3909
348	-3082.384	-3248.321	165.9362	0.05623812	0.9978441	1.119788	4.3909
354	-3083.545	-3249.45	165.9055	0.05682565	1.059899	1.079451	4.395661
360	-3083.629	-3248.074	164.445	0.05405707	1.059899	1.045251	5.231437
366	-3080.236	-3244.879	164.6429	0.05405707	0.9332831	0.9363279	5.252159
372	-3082.351	-3246.763	164.4124	0.05310431	1.009408	1.025718	5.288632
378	-3090.725	-3255.876	165.1515	0.05395959	0.8471148	1.106105	4.923465
384	-3088.095	-3252.338	164.2436	0.05535099	0.8471148	0.8314356	5.576308
390	-3094.903	-3259.561	164.6579	0.05971074	0.9620197	0.8139806	5.292511
396	-3079.222	-3244.436	165.2139	0.05654793	0.9027401	0.9653537	4.934969
402	-3105.762	-3265.325	159.5633	5.806131	0.8893846	0.9816713	4.878209
408	-3093.179	-3252.486	159.307	5.68994	0.8742874	0.9257865	5.124503
414	-3081.35	-3246.867	165.5171	0.05695511	0.9012875	1.057505	4.715016
420	-3078.605	-3243.696	165.0911	0.05589003	0.8342999	0.9411167	5.054658
426	-3078.352	-3243.68	165.3271	0.05589003	0.878847	1.076801	4.823435
432	-3079.423	-3244.749	165.3263	0.05353029	0.8572997	1.101216	4.823435
438	-3076.072	-3241.098	165.0259	0.05571495	1.143597	1.114145	4.823435
444	-3069.031	-3234.664	165.6331	0.05510867	0.8372128	1.049089	4.691351
450	-3080.986	-3246.665	165.6785	0.05550912	0.8552885	1.12849	4.611201
456	-3068.086	-3233.065	164.9788	0.05390274	0.960967	0.9617107	5.036843
462	-3077.01	-3241.972	164.9627	0.05390274	0.899692	1.038904	5.036843
468	-3078.653	-3244.48	165.8265	0.05440858	0.7913121	1.27278	4.482766
474	-3080.958	-3247.744	166.7854	0.06080481	0.9004503	1.040405	4.0065
480	-3083.911	-3250.453	166.5424	0.05986222	1.006693	1.040308	4.085229
486	-3087.622	-3253.897	166.2746	0.05900325	0.9718452	1.123402	4.210526
492	-3082.197	-3249.342	167.1443	0.0621316	0.8415102	1.095764	3.801627
498	-3081.553	-3248.464	166.9109	0.0621316	0.8664078	1.023882	3.962763
504	-3075.544	-3241.964	166.4195	0.06199551	0.9531243	0.9723799	4.222942
510	-3070.209	-3237.11	166.9007	0.06327017	0.8785455	1.071142	3.934022
516	-3077.234	-3244.096	166.8617	0.06327017	0.7953273	1.191767	3.934022
522	-3095.679	-3252.7	157.0206	7.933183	0.7844437	1.126794	5.085739
528	-3103.673	-3257.576	153.9039	10.53855	0.7736836	0.9151816	5.490743
534	-3075.894	-3242.698	166.8042	0.06375535	0.8498996	1.059292	4.01188
540	-3074.022	-3240.246	166.2235	0.05976606	0.9568949	1.103995	4.258545
546	-3076.425	-3242.804	166.3785	0.06320246	0.9568949	0.9455349	4.258545
552	-3079.481	-3246.433	166.9521	0.06320246	0.8559149	0.9455349	3.989328
558	-3080.827	-3247.255	166.4279	0.06175798	0.9448158	0.9855923	4.215529
564	-3074.991	-3234.483	159.4926	5.76257	0.812174	1.020627	4.962443
570	-3077.97	-3236.465	158.4948	6.349212	0.7379791	0.9341828	5.27765
576	-3077.114	-3236.078	158.9637	6.675718	0.8916363	1.033964	4.697
582	-3084.16	-3240.744	156.5831	8.00681	0.8821245	0.9244077	5.345942
588	-3087.488	-3245.616	158.1285	7.260198	0.9574862	0.9961159	4.821565
594	-3084.129	-3240.537	156.4087	8.249776	1.015674	1.005814	5.189497
