Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	tree_length
2022	-1153.168	-1307.292	154.1236	1.77266	0.8726507	1.062775	9.980992
2028	-1149.717	-1300.019	150.3014	1.901029	0.9657616	0.6548944	12.07503
2034	-1139.104	-1288.42	149.3164	2.046983	0.8748974	0.9954494	12.38799
2040	-1144.05	-1295.841	151.7906	2.042575	0.5944408	0.7442619	11.36362
2046	-1140.195	-1292.052	151.8571	1.856035	0.794598	0.7442619	11.33156
2052	-1146.441	-1303.359	156.9187	1.793512	0.8938805	1.249835	8.382695
2058	-1135.24	-1291.665	156.4254	1.702389	0.8938805	0.8646786	8.895987
2064	-1139.676	-1295.724	156.0479	1.623983	0.8790407	0.8126177	9.172151
2070	-1148.031	-1303.904	155.8725	1.73086	0.6601045	0.9324656	9.255941
2076	-1133.779	-1289.202	155.4229	1.688411	1.063319	1.032156	9.255941
2082	-1139.957	-1297.108	157.1517	1.710467	0.7929245	0.9467918	8.515735
2088	-1142.436	-1299.992	157.556	1.721798	1.006437	1.473537	7.907069
2094	-1140.915	-1294.72	153.8047	1.721798	1.3453	1.442581	9.734164
2100	-1153.44	-1309.141	155.7011	1.649426	0.6987475	1.05523	9.3063
2106	-1159.616	-1313.221	153.605	1.731034	1.06513	0.9615253	10.22793
2112	-1156.928	-1308.809	151.8813	1.712935	0.7325765	0.9598272	11.3141
2118	-1156.037	-1314.002	157.9653	1.747306	1.079027	0.6055844	8.083767
2124	-1151.63	-1303.327	151.6968	1.963516	1.020676	1.09856	11.05863
2130	-1147.903	-1301.55	153.6466	1.882275	0.798946	0.9144902	10.29018
2136	-1147.465	-1299.818	152.3526	1.785697	0.798946	0.6902717	11.13312
2142	-1144.061	-1296.116	152.0543	1.785697	0.9995039	1.191766	10.92715
2148	-1138.717	-1293.11	154.3928	1.67081	0.8877407	1.078811	9.876633
2154	-1149.851	-1306.822	156.971	1.605302	0.9450065	0.8615281	8.632795
2160	-1143.035	-1299.141	156.106	1.675794	0.978099	1.073567	8.924411
2166	-1145.573	-1302.267	156.6941	1.675794	0.8516077	1.107584	8.661339
2172	-1159.925	-1311.722	151.7966	1.904547	0.8516077	1.046338	11.15267
2178	-1139.986	-1295.02	155.0337	1.791937	1.021925	0.8357058	9.531936
2184	-1137.523	-1294.441	156.9186	1.649079	0.725868	0.8401618	8.762087
2190	-1136.908	-1294.162	157.2542	1.649079	0.9572236	1.100587	8.325908
2196	-1139.663	-1292.098	152.435	1.802971	1.032075	1.499535	10.54593
2202	-1141.413	-1293.676	152.2633	1.627533	0.8196959	1.271965	10.95287
2208	-1145.616	-1298.7	153.0838	1.825006	0.8960027	0.9805121	10.5311
2214	-1147.092	-1302.099	155.0077	1.810406	0.9099413	1.092247	9.460088
2220	-1142.325	-1296.897	154.5713	1.800242	0.8198655	1.285201	9.642268
2226	-1142.609	-1297.454	154.8452	1.807019	1.004026	1.243077	9.419327
2232	-1148.55	-1303.019	154.4689	1.937854	1.14967	0.7445631	9.732164
2238	-1146.201	-1300.091	153.8897	1.940381	0.5436833	0.644199	10.38523
2244	-1136.425	-1289.153	152.7282	1.991122	0.9622286	0.8520024	10.66299
2250	-1132.206	-1288.172	155.966	1.723784	0.8102528	0.8890965	9.158632
2256	-1141.655	-1298.074	156.4194	1.796181	1.090505	0.8780766	8.738385
2262	-1146.68	-1301.566	154.8856	1.777413	1.014469	0.8158112	9.631947
2268	-1147.006	-1303.14	156.1337	1.778884	0.7194253	0.9257483	9.067392
2274	-1139.822	-1292.971	153.1497	1.897861	0.943628	0.9257483	10.46207
2280	-1139.828	-1293.349	153.5209	1.749747	0.7417122	0.8707851	10.47745
2286	-1149.669	-1301.777	152.1081	1.898438	0.993813	0.8026854	11.04534
2292	-1151.627	-1299.525	147.8977	1.968966	1.165425	0.8374941	13.098
2298	-1148.514	-1296.575	148.0615	2.101254	0.7359082	0.7656629	13.20095
2304	-1146.222	-1292.82	146.5973	2.160257	0.9385115	0.8689709	13.7754
2310	-1153.277	-1300.338	147.0603	1.985922	0.7980759	0.7568105	13.75422
2316	-1154.58	-1305.8	151.2194	2.049133	0.7980759	0.9101204	11.47758
2322	-1142.729	-1293.577	150.8479	2.049133	0.7799799	0.9588913	11.65542
2328	-1141.606	-1294.502	152.8956	1.854855	1.064059	0.8693707	10.58426
2334	-1145.717	-1298.719	153.0026	1.784355	0.8095391	1.086406	10.58426
2340	-1143.257	-1298.66	155.4029	1.808236	0.9051406	1.215311	9.190553
2346	-1143.212	-1298.558	155.3466	1.757563	0.8870974	0.9035026	9.420553
2352	-1149.848	-1304.679	154.8309	1.741439	0.7531244	1.584511	9.420553
2358	-1152.995	-1308.486	155.4907	1.741439	1.081994	1.282393	9.051327
2364	-1147.893	-1303.656	155.7634	1.762689	0.785761	1.282393	9.051327
2370	-1135.103	-1290.009	154.9064	1.745788	0.7771409	0.8554014	9.740948
2376	-1139.594	-1295.468	155.8739	1.656038	1.045294	1.556665	8.774827
2382	-1144.978	-1296.326	151.348	1.872474	1.045294	1.050347	11.30111
2388	-1148.67	-1302.256	153.5864	1.708396	1.043919	0.9109736	10.28726
2394	-1141.132	-1294.736	153.6035	1.786097	0.8549116	1.004632	10.28726
2400	-1142.193	-1299.771	157.5777	1.758126	0.8167251	0.7475406	8.355567
2406	-1141.697	-1298.503	156.8063	1.806646	1.207853	0.8684685	8.470746
2412	-1142.919	-1298.816	155.8974	1.591367	0.9654612	1.10672	9.06875
2418	-1143.458	-1297.538	154.0799	1.7672	1.096727	1.003417	9.920464
2424	-1154.935	-1314.696	159.7615	1.458483	1.085081	0.9088579	7.121268
2430	-1140.457	-1298.889	158.432	1.529883	0.8108414	0.9548919	7.91666
2436	-1142.541	-1295.443	152.9022	1.928876	0.9109928	0.9034685	10.6044
2442	-1145.326	-1297.838	152.512	1.816111	1.109176	1.188545	10.6155
2448	-1158.937	-1316.048	157.1112	1.547048	0.936911	0.7488502	8.651653
2454	-1145.869	-1299.937	154.0678	1.718064	0.810167	0.8758978	10.16953
2460	-1139.609	-1292.965	153.3559	1.850277	0.7890725	0.8758978	10.48485
2466	-1152.299	-1305.335	153.0363	1.773346	0.9184773	0.8758978	10.62614
2472	-1153.752	-1307.906	154.1545	1.773346	0.8435965	1.063858	9.978907
2478	-1152.465	-1310.002	157.5376	1.642775	1.079991	1.063858	8.132601
2484	-1157.854	-1313.514	155.6602	1.908365	0.6424244	0.7983341	9.352449
2490	-1154.416	-1306.329	151.9125	1.912603	0.9696614	0.7541975	11.17741
2496	-1167.288	-1318.782	151.4936	1.798833	0.8620375	0.7798909	11.49922
2502	-1148.691	-1303.508	154.8166	1.80077	0.9597599	1.004872	9.585859
2508	-1152.562	-1309.818	157.2556	1.80077	1.066258	0.6936168	8.398946
2514	-1156.627	-1310.194	153.5677	1.896497	0.9611288	1.155182	10.11363
2520	-1147.933	-1301.351	153.4181	1.781738	0.9696587	0.8415601	10.41228
2526	-1142.694	-1294.506	151.8118	1.805844	0.7215796	0.9470429	11.31391
2532	-1138.35	-1290.085	151.7351	1.848436	0.8062899	0.9712397	11.27677
2538	-1134.521	-1288.965	154.4448	1.848436	0.7956509	0.9299951	9.881626
2544	-1144.361	-1295.886	151.5249	1.995291	0.900046	1.115872	11.18602
2550	-1137.388	-1289.844	152.4561	1.8671	0.7351679	1.0067	10.90661
2556	-1146.189	-1297.5	151.3108	1.916541	0.8060829	1.0067	11.44458
2562	-1151.968	-1302.19	150.2221	1.974339	0.8142341	1.366881	11.79379
2568	-1138.606	-1286.856	148.2508	2.133663	1.035316	1.253356	12.68124
2574	-1141.36	-1294.271	152.9107	1.901139	0.9716442	1.071216	10.49484
2580	-1144.531	-1301.86	157.3292	1.696649	0.7846349	0.7885969	8.515969
2586	-1146.85	-1302.804	155.9547	1.660826	0.7256495	0.7714712	9.301582
2592	-1142.173	-1298.223	156.0504	1.850583	0.6672299	1.052093	9.031958
2598	-1149.909	-1307.855	157.946	1.703904	0.8755597	0.9427923	8.055533
2604	-1137.869	-1294.257	156.3887	1.636639	1.139285	0.9427923	8.779395
2610	-1151.795	-1307.236	155.4408	1.649391	1.139285	1.291177	9.091742
2616	-1146.102	-1300.596	154.494	1.843843	0.9491846	0.9938137	9.744633
2622	-1163.634	-1316.548	152.9146	1.936222	1.124935	0.7620079	10.5547
2628	-1147.71	-1301.115	153.4051	1.846856	0.8384603	0.6353048	10.5547
2634	-1146.93	-1301.375	154.4451	1.822891	0.7099693	0.9645792	9.919618
2640	-1146.929	-1303.176	156.2467	1.771589	0.7099693	0.8057027	9.078841
2646	-1148.611	-1304.809	156.1981	1.792719	0.7225965	0.8217841	9.078841
2652	-1157.195	-1312.799	155.6038	1.888594	1.110691	0.9387717	9.078841
2658	-1144.396	-1293.225	148.8292	1.895633	0.8881641	0.9387717	12.74316
2664	-1142.654	-1291.753	149.0995	1.899978	0.6449343	0.8948057	12.74316
2670	-1144.36	-1300.39	156.0299	1.706045	0.9973867	0.7280953	9.118667
2676	-1152.35	-1309.735	157.385	1.725354	0.7714392	0.7384057	8.503301
2682	-1143.365	-1300.677	157.312	1.725354	0.6264925	0.9481932	8.503301
2688	-1153.459	-1311.602	158.1431	1.794638	0.632353	0.7312983	8.13452
2694	-1147.174	-1300.283	153.1083	1.794638	0.5859544	0.8714858	10.74222
2700	-1153.168	-1308.555	155.3866	1.79683	0.5305829	0.8910834	9.554285
2706	-1168.883	-1316.3	147.417	2.010832	0.4825706	0.8910834	13.62466
2712	-1160.914	-1312.181	151.2664	1.835065	0.8817229	0.8377143	11.55941
2718	-1150.662	-1306.876	156.2147	1.903054	0.965222	0.7460468	8.92466
2724	-1144.134	-1299.18	155.0469	1.903054	0.7823726	1.055653	9.475955
2730	-1136.082	-1293.301	157.2191	1.722841	0.7573743	1.055653	8.433692
2736	-1132.151	-1287.464	155.3128	1.690324	0.7574803	0.8399027	9.573886
2742	-1136.698	-1294.677	157.9789	1.671111	0.7113859	0.9576526	8.132044
2748	-1149.064	-1306.225	157.1614	1.734569	0.7475125	0.8564755	8.568548
2754	-1158.317	-1316.337	158.0194	1.656844	1.249229	1.075946	7.772255
2760	-1153.678	-1311.311	157.6334	1.638341	1.201349	1.075946	8.013288
2766	-1156.342	-1311.877	155.535	1.638341	0.6950337	1.353736	9.246602
2772	-1164.668	-1320.164	155.4958	1.64954	0.6950337	1.382925	9.246602
2778	-1152.915	-1305.014	152.0987	1.706335	1.002567	0.9459144	11.07217
2784	-1143.361	-1301.048	157.6864	1.778963	0.6114077	0.5611996	8.473386
2790	-1145.578	-1302.691	157.113	1.704642	0.9564827	0.9092678	8.473386
2796	-1147.59	-1304.638	157.0478	1.630518	0.7732787	0.7319903	8.734876
2802	-1148.21	-1301.119	152.9086	1.782826	0.8599329	0.7350047	10.7903
2808	-1144.462	-1297.081	152.6194	1.90623	0.818874	0.8878423	10.82051
2814	-1157.516	-1310.14	152.6238	1.769406	0.6592927	0.8878423	10.96844
2820	-1148.735	-1304.168	155.4337	1.685941	0.8376468	1.500259	9.12939
2826	-1136.31	-1293.593	157.2832	1.613146	1.059845	0.9503292	8.354871
2832	-1141.984	-1290.339	148.3549	1.926379	0.9258714	1.022722	12.91075
2838	-1144.799	-1293.385	148.5859	1.926379	0.7435845	0.97004	12.91075
2844	-1149.634	-1301.753	152.1197	1.781943	0.9655972	0.8957806	11.06705
2850	-1146.476	-1302.92	156.4437	1.696851	0.9888136	0.9408404	8.798919
2856	-1143.621	-1300.714	157.0929	1.833298	0.7167804	1.128362	8.423874
2862	-1142.274	-1294.312	152.0374	1.960698	0.7784708	0.762155	11.1817
2868	-1145.826	-1298.145	152.3197	1.837606	0.7784708	0.762155	11.09837
2874	-1144.282	-1296.602	152.3194	1.837606	0.7588866	0.7819196	11.09837
2880	-1145.759	-1297.819	152.0605	1.869901	0.7588866	1.010884	11.09837
2886	-1144.08	-1296.129	152.0486	1.871775	0.769368	1.010884	11.09837
2892	-1145.322	-1297.593	152.2717	1.871775	1.002415	0.8348564	10.95265
2898	-1154.014	-1302.335	148.3208	1.944026	0.7141262	0.9964641	13.0401
2904	-1149.662	-1300.865	151.204	1.84284	0.775446	0.8313529	11.64558
2910	-1147.856	-1304.436	156.5798	1.643693	0.745613	0.9114503	8.897247
2916	-1154.162	-1311.693	157.5318	1.643693	0.6491354	1.043029	8.369099
2922	-1139.964	-1292.765	152.8009	1.763913	1.078673	0.9634759	10.62484
2928	-1140.86	-1290.027	149.1663	1.985595	0.8144204	1.086219	12.48192
2934	-1146.503	-1295.68	149.1762	2.054629	0.8144204	1.007182	12.48192
2940	-1140.748	-1295.364	154.6158	1.800843	0.6719389	0.8442394	9.922573
2946	-1143.481	-1298.573	155.0928	1.658952	0.7991655	1.345554	9.421405
2952	-1143.629	-1298.869	155.2394	1.828187	1.02176	0.8025536	9.421405
2958	-1150.037	-1305.063	155.026	1.907507	0.5646203	1.374153	9.421405
2964	-1136.718	-1288.324	151.6058	1.907507	0.8331753	1.059668	11.25348
2970	-1156.414	-1309.675	153.2612	1.742959	1.004131	0.9862371	10.42137
2976	-1143.858	-1299.703	155.845	1.858182	1.052252	0.7961682	9.072628
2982	-1152.207	-1302.268	150.0616	2.095351	0.7352474	0.8733497	12.10845
2988	-1140.906	-1293.067	152.1607	1.917724	0.7242393	0.9983107	11.04458
2994	-1143.015	-1296.308	153.2937	1.826293	1.030654	0.6600204	10.51223
3000	-1161.608	-1315.497	153.8884	1.92132	0.6864513	0.8017774	10.25681
3006	-1142.904	-1299.064	156.1596	1.676754	0.8911548	1.225198	8.86185
3012	-1142.628	-1299.596	156.9672	1.729058	0.7436385	1.069573	8.563751
3018	-1145.543	-1302.4	156.8571	1.66311	1.027445	1.117783	8.483162
3024	-1153.631	-1306.025	152.3937	1.912987	1.08481	1.117783	10.67625
3030	-1161.336	-1317.686	156.3499	1.766856	0.6439973	1.132323	8.886185
3036	-1165.214	-1321.565	156.3511	1.825891	0.6937714	1.059551	8.869103
3042	-1153.384	-1308.544	155.1602	1.825891	1.126704	1.0838	9.261544
3048	-1152.804	-1310.166	157.3618	1.825891	0.7744393	1.0838	8.279338
3054	-1159.436	-1318.545	159.1091	1.772714	0.7964964	1.071932	7.369329
3060	-1156.932	-1316.095	159.1631	1.507003	1.116483	0.9687738	7.367686
3066	-1153.111	-1312.882	159.7715	1.605141	0.9678557	0.8038956	7.155648
3072	-1153.36	-1311.154	157.7946	1.605141	0.909691	0.8795521	8.204307
3078	-1157.972	-1315.576	157.6041	1.706198	0.8190222	0.7530541	8.365133
3084	-1146.788	-1305.976	159.1882	1.706198	0.6117898	0.9862104	7.499087
3090	-1151.33	-1312.323	160.9933	1.440043	1.055027	0.644039	6.619124
3096	-1149.372	-1307.752	158.3793	1.662311	1.055027	0.644039	7.903665
3102	-1156.775	-1312.846	156.0711	1.660423	0.8423931	0.9073931	9.110268
3108	-1144.115	-1299.225	155.11	1.85504	1.152306	0.8541139	9.380226
3114	-1150.383	-1305.097	154.7142	1.799334	0.7999924	0.8901387	9.784269
3120	-1155.592	-1312.333	156.7405	1.742884	0.7999924	0.9061213	8.734642
3126	-1155.862	-1312.107	156.2448	1.742884	1.186622	1.018015	8.734642
3132	-1159.759	-1316.329	156.5695	1.588021	1.151496	0.9975202	8.673807
3138	-1142.888	-1300.777	157.8882	1.618576	0.8226273	0.9409316	8.16058
3144	-1133.04	-1287.904	154.8643	1.860025	0.6646195	0.7302756	9.821869
3150	-1144.252	-1295.099	150.8468	1.850544	0.8741348	0.9730369	11.70421
3156	-1145.48	-1298.536	153.0555	1.850544	0.8741348	1.076806	10.49341
3162	-1154.826	-1311.512	156.6869	1.775781	0.7389316	0.8962231	8.781892
3168	-1145.629	-1303.488	157.8592	1.801289	0.7389316	0.7572754	8.217664
3174	-1145.977	-1303.405	157.4277	1.655577	1.132468	0.9489244	8.217664
3180	-1154.891	-1309.571	154.6801	1.649701	0.967206	0.9589314	9.757773
3186	-1150.318	-1301.942	151.624	1.901792	1.462757	0.9589314	10.97588
3192	-1150.216	-1306.579	156.3628	1.771423	1.257144	0.8824621	8.691899
3198	-1154.163	-1306.446	152.2831	1.944134	0.8609769	0.9934129	10.90002
3204	-1152.356	-1307.254	154.8984	1.907641	0.5482167	0.8899756	9.747299
3210	-1143.356	-1296.179	152.8232	1.803664	0.9284271	0.923003	10.69223
3216	-1149.161	-1301.13	151.9699	1.968964	0.7974122	1.278898	10.93552
3222	-1147.908	-1301.84	153.9314	1.826176	1.054795	0.9007896	10.04352
3228	-1150.055	-1306.551	156.4966	1.881623	1.022463	0.9815274	8.633415
3234	-1143.809	-1296.67	152.8605	1.881623	1.022463	1.000023	10.54207
3240	-1156.338	-1312.146	155.808	1.881623	0.8594773	0.9557835	9.098015
3246	-1144.013	-1298.937	154.9242	1.900651	0.7198727	1.001589	9.601797
3252	-1145.819	-1295.859	150.0399	1.940954	0.6933352	0.8290796	12.24327
3258	-1146.775	-1301.971	155.1963	1.661614	0.6991812	1.245634	9.46665
3264	-1153.265	-1309.68	156.4147	1.627219	0.859865	1.075018	8.848174
3270	-1139.249	-1294.354	155.1044	1.842749	0.859865	0.7845314	9.579318
3276	-1135.456	-1290.111	154.655	1.842749	0.9220946	1.105833	9.615578
3282	-1149.251	-1301.464	152.2128	1.842749	0.7523326	0.9214819	11.08289
3288	-1145.718	-1299.202	153.4847	1.842749	0.5783855	0.9521294	10.48049
3294	-1144.522	-1298.908	154.386	1.938764	0.6180422	1.036686	9.894698
3300	-1153.354	-1307.848	154.4942	1.842035	0.7666704	0.9186919	9.879643
3306	-1147.968	-1303.888	155.9194	1.728809	0.9503313	1.106488	8.992464
3312	-1145.519	-1301.548	156.0292	1.810595	0.8242091	1.046236	8.989032
3318	-1149.386	-1309.685	160.2988	1.673959	0.8568999	1.026688	6.774856
3324	-1162.075	-1315.1	153.0243	1.898156	1.032183	1.045345	10.4185
3330	-1157.909	-1312.753	154.8438	1.717059	0.9618863	1.020849	9.606122
3336	-1155.728	-1311.465	155.7372	1.640008	1.009432	0.7589887	9.286546
3342	-1155.839	-1314.402	158.5635	1.579513	0.9823946	0.9035909	7.756378
3348	-1147.782	-1304.388	156.6065	1.70313	0.9823946	0.8992842	8.734591
3354	-1154.12	-1310.85	156.7299	1.575507	0.9722431	0.9827701	8.698014
3360	-1161.183	-1316.587	155.4045	1.674237	0.8637579	0.7703305	9.515083
3366	-1151.379	-1305.139	153.7602	1.883932	0.8637579	0.7489613	10.28133
3372	-1144.114	-1300.356	156.2421	1.79741	1.158022	1.01671	8.722807
3378	-1145.625	-1296.209	150.5846	1.844427	0.944286	0.8755408	11.85859
3384	-1151.711	-1308.545	156.8347	1.847911	0.8948606	0.9955014	8.531994
3390	-1148.56	-1300.381	151.8214	1.651694	1.167245	0.9955014	11.13412
3396	-1144.965	-1296.354	151.3887	1.608808	0.8834517	0.9066042	11.57718
3402	-1151.496	-1303.936	152.4397	1.608808	0.7639785	1.299958	10.8842
3408	-1139.896	-1296.66	156.7643	1.645297	1.039308	0.903693	8.649071
3414	-1138.611	-1294.87	156.2588	1.815085	0.8855111	0.903693	8.908445
3420	-1140.185	-1296.827	156.6429	1.767449	0.8855111	0.907407	8.728128
3426	-1158.5	-1313.428	154.9277	1.630557	0.9440942	0.9546152	9.651785
3432	-1147.986	-1297.054	149.0685	1.988843	0.9094436	0.9546152	12.55083
3438	-1167.508	-1321.031	153.5232	1.856572	0.5255329	0.8729918	10.51469
3444	-1146.293	-1301.104	154.8107	1.755887	0.7076636	0.9278553	9.782772
3450	-1148.568	-1304.405	155.8365	1.790939	0.8405499	0.7813766	9.231751
3456	-1152.382	-1305.721	153.3397	1.900276	0.7461591	0.8517439	10.50123
3462	-1143.77	-1296.662	152.8916	1.823729	0.7495177	0.969036	10.71365
3468	-1152.372	-1306.132	153.7598	1.823729	0.7890264	0.969036	10.2379
3474	-1153.65	-1311.935	158.2852	1.631845	0.6826925	0.8020799	8.085755
3480	-1142.095	-1301.614	159.5193	1.608257	0.8634387	0.7479795	7.374034
3486	-1148.375	-1308.412	160.0367	1.757492	0.836161	1.154254	6.813656
3492	-1147.054	-1305.516	158.4617	1.745266	0.8357056	1.041212	7.726636
3498	-1149.839	-1308.061	158.222	1.719591	0.7269626	1.419059	7.726636
3504	-1147.219	-1306.23	159.0113	1.524414	0.7660713	0.7775809	7.726636
3510	-1145.428	-1300.914	155.4852	1.658827	0.9566067	0.9383405	9.344568
3516	-1140.339	-1295.493	155.1541	1.73396	1.187763	0.9640873	9.344568
3522	-1149.337	-1302.718	153.3816	1.653891	0.8104598	1.075181	10.45919
3528	-1142.41	-1297.877	155.4671	1.802829	1.033291	1.109028	9.147403
3534	-1142.908	-1297.737	154.8288	1.816278	0.916138	1.031119	9.580316
3540	-1151.612	-1306.383	154.771	1.854341	1.030365	0.9367695	9.580316
3546	-1163.21	-1314.409	151.1986	1.90982	1.030365	0.9839775	11.40225
3552	-1148.942	-1302.315	153.3732	1.90982	0.9799143	0.799672	10.38468
3558	-1150.756	-1304.407	153.6503	1.812815	0.8320432	0.7652051	10.38468
3564	-1146.464	-1300.27	153.8055	1.74728	0.7945529	0.7088459	10.38468
3570	-1150.833	-1303.941	153.1083	1.940904	0.7369431	0.9551879	10.55197
3576	-1146.45	-1302.639	156.1886	1.714131	1.029116	1.128487	8.804298
3582	-1140.877	-1294.483	153.6066	1.753796	0.7953002	1.230538	10.21536
3588	-1145.074	-1296.556	151.4822	1.885862	0.705255	0.7776032	11.53961
3594	-1133.544	-1286.346	152.8017	1.775827	1.032056	1.166357	10.53648
3600	-1142.538	-1298.112	155.5742	1.762008	1.091163	1.016647	9.13054
3606	-1146.799	-1302.663	155.8637	1.734419	1.021718	0.8229165	9.13054
3612	-1136.998	-1293.158	156.1602	1.734419	0.66419	1.00776	9.060218
3618	-1136.161	-1291.837	155.6757	1.734419	0.7957913	0.8421996	9.33836
3624	-1135.707	-1286.8	151.0933	1.908636	0.7595178	1.047919	11.56438
3630	-1134.515	-1288.54	154.0243	1.711358	0.7909175	1.122368	10.07644
3636	-1135.246	-1290.09	154.8438	1.733168	0.8891107	1.028746	9.631716
3642	-1152.889	-1307.561	154.6721	1.719371	0.9623921	0.769778	9.825988
3648	-1153.404	-1308.455	155.0507	1.719371	0.6666048	0.8496445	9.736074
3654	-1161.993	-1314.358	152.3653	1.743311	0.9987987	0.989488	10.8923
3660	-1157.818	-1311.589	153.7714	1.769172	0.8491731	0.8422623	10.29581
3666	-1157.167	-1311.006	153.8388	1.853742	0.8398408	0.6927211	10.29581
3672	-1153.989	-1304.717	150.7283	1.853742	1.051476	1.036888	11.63869
3678	-1148.81	-1299.355	150.5453	1.853742	1.186333	1.036888	11.66425
3684	-1140.038	-1293.349	153.3116	1.832766	0.7638572	1.036888	10.44572
3690	-1142.548	-1297.82	155.2722	1.800625	0.8050865	1.183311	9.332439
3696	-1145.83	-1296.294	150.4638	1.788995	0.7305616	0.8459642	12.07484
3702	-1157.208	-1309.979	152.7715	1.97603	0.9479609	0.6679686	10.7473
3708	-1156.312	-1310.932	154.6196	1.917087	0.9226581	0.8877972	9.709489
3714	-1144.616	-1298.275	153.6589	1.847423	0.9073512	0.899398	10.25383
3720	-1139.134	-1294.347	155.2133	1.847423	0.9073512	0.7646926	9.504636
3726	-1142.651	-1297.665	155.0139	1.790626	0.8897275	0.9621046	9.546477
3732	-1140.956	-1296.767	155.8114	1.899067	0.7471524	0.787146	9.232702
3738	-1138.66	-1293.049	154.3896	1.867216	0.9975504	0.858367	9.832923
3744	-1134.102	-1286.367	152.2649	1.879646	0.8218727	0.9333539	10.99489
3750	-1153.515	-1307.112	153.5979	1.846126	1.056242	0.9333539	10.19062
3756	-1151.977	-1307.12	155.1435	1.846126	0.7017493	0.7416376	9.658649
3762	-1149.313	-1301.105	151.7925	1.841879	0.7744799	1.195184	11.14958
3768	-1138.461	-1291.209	152.7484	1.927025	1.008704	1.021182	10.57322
3774	-1144.497	-1295.476	150.9789	1.980559	0.9461504	0.9104358	11.56248
3780	-1136.351	-1289.692	153.3418	1.811481	0.9364161	1.000013	10.37135
3786	-1138.131	-1292.649	154.518	1.896012	0.6582269	0.7277843	9.989501
3792	-1134.221	-1288.58	154.3595	1.896012	0.7984788	0.9164682	9.907158
3798	-1132.216	-1287.058	154.8418	1.880518	0.8853377	0.7578526	9.698111
3804	-1143.499	-1296.973	153.4746	1.748687	0.9076519	0.9120238	10.39579
3810	-1141.255	-1296.332	155.0772	1.740347	0.8624239	1.232751	9.411888
3816	-1137.163	-1290.524	153.3613	1.952541	1.057261	0.937569	10.2563
3822	-1142.221	-1297.175	154.9538	1.77399	0.6419871	0.937569	9.723763
3828	-1144.042	-1303.34	159.2988	1.632283	1.053374	0.9467559	7.273208
3834	-1145.093	-1301.093	155.9996	1.739628	0.6354127	0.7466898	9.291716
3840	-1134.333	-1291.386	157.0529	1.733878	0.8854728	0.794885	8.587179
3846	-1153.688	-1309.373	155.6849	1.738727	0.5514726	0.8887832	9.420839
3852	-1148.712	-1306.288	157.5764	1.705516	0.7636506	1.002074	8.278169
3858	-1152.046	-1306.624	154.578	1.796626	1.208515	0.9726629	9.600288
3864	-1144.011	-1295.639	151.6285	1.847607	0.9048925	0.9726629	11.28136
3870	-1154.703	-1310.242	155.5387	1.851333	0.8641854	0.8761073	9.295867
3876	-1151.038	-1310.161	159.1229	1.4627	1.124027	0.8761073	7.458464
3882	-1156.36	-1311.019	154.6589	1.860415	1.453362	0.812002	9.483204
3888	-1150.834	-1301.37	150.5355	1.860415	0.9204657	1.215998	11.71141
3894	-1151.466	-1301.682	150.2157	2.123532	1.030306	0.7574666	11.92067
3900	-1144.643	-1299.677	155.0336	1.803943	0.902543	1.181595	9.406913
3906	-1141.012	-1298.146	157.1344	1.71596	0.6484613	1.061398	8.532439
3912	-1151.615	-1309.759	158.1439	1.692054	0.650438	0.7532102	8.169361
3918	-1152.812	-1310.135	157.3237	1.603377	1.140695	1.202289	8.162184
3924	-1143.033	-1300.336	157.3026	1.642713	1.164714	1.202289	8.139784
3930	-1155.331	-1310.316	154.9853	1.772557	0.7097487	0.9068769	9.691931
3936	-1150.843	-1304.321	153.4778	1.781394	0.7096901	1.254339	10.29903
3942	-1154.368	-1310.749	156.3804	1.765258	0.8261227	0.9632236	8.869959
3948	-1147.623	-1303.548	155.9251	1.772453	0.9594879	1.327254	8.846616
3954	-1147.967	-1302.257	154.2904	1.769338	0.8231532	0.7030868	10.10636
3960	-1142.457	-1293.458	151.0012	2.041743	0.7366682	0.751002	11.70749
3966	-1141.006	-1297.792	156.7854	1.674008	0.7366682	1.008568	8.725299
3972	-1141.832	-1299.307	157.4753	1.856556	0.8057281	0.8590039	8.305818
3978	-1158.89	-1313.575	154.6856	1.825322	0.8908724	1.019983	9.670211
3984	-1148.945	-1302.396	153.4515	1.87047	0.7744403	0.8305094	10.45494
3990	-1155.326	-1310.7	155.3744	1.87047	0.6783393	1.083075	9.357261
3996	-1154.987	-1308.296	153.3092	1.863082	0.9475621	1.064002	10.32193
4002	-1165.872	-1319.423	153.5505	1.678383	0.747389	1.20479	10.32193
4008	-1153.071	-1309.149	156.0781	1.737844	0.9734178	0.9129987	8.993719
4014	-1155.49	-1307.636	152.146	1.68179	0.7377719	0.9222753	11.20894
4020	-1158.661	-1313.607	154.9459	1.760592	1.183339	1.000913	9.423362
4026	-1151.191	-1308.007	156.8158	1.578331	0.8983565	0.8953828	8.736277
4032	-1152.006	-1308.027	156.0215	1.740257	0.8983565	1.327754	8.844606
4038	-1154.822	-1304.849	150.0271	2.066366	1.196014	0.7121339	11.98522
4044	-1137.927	-1294.125	156.1984	1.73256	1.049378	1.059832	8.814862
