Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	tree_length
294	-1140.965	-1296.723	155.758	1.709784	0.8775412	1.133594	9.112015
300	-1168.638	-1321.596	152.9583	1.929424	1.024241	0.6892957	10.62368
306	-1160.554	-1316.537	155.9827	1.59534	0.9704278	1.168346	8.986489
312	-1167.083	-1322.058	154.9755	1.793884	0.7000764	0.7421509	9.775315
318	-1157.648	-1316.237	158.5883	1.645076	0.7648614	0.8276409	7.862795
324	-1148.115	-1303.183	155.0682	1.767327	0.8569208	0.8125598	9.625395
330	-1153.061	-1308.727	155.6658	1.715286	0.7646928	0.8178436	9.382118
336	-1154.39	-1311.918	157.5284	1.715286	0.7646928	1.108846	8.241258
342	-1168.767	-1327.097	158.33	1.447433	0.8935196	0.7291949	8.089381
348	-1155.76	-1310.451	154.6913	1.894517	0.8192356	1.053518	9.650278
354	-1150.14	-1297.772	147.6322	1.904481	0.9045192	1.028692	13.30578
360	-1144.806	-1294.563	149.7566	2.019938	0.7549783	0.9211826	12.27226
366	-1159.857	-1309.536	149.6783	1.875386	1.044225	0.857735	12.27226
372	-1155.383	-1311.79	156.4065	1.716429	0.7219622	0.8572007	8.990798
378	-1154.339	-1309.865	155.5255	1.746208	1.075212	0.907672	9.230624
384	-1157.189	-1316.479	159.2903	1.692596	0.9956613	0.8667962	7.319055
390	-1159.012	-1313.444	154.4319	1.931609	1.04386	0.9768324	9.690144
396	-1144.244	-1298.328	154.0838	1.72024	0.9123864	0.9365348	10.07516
402	-1142.879	-1297.987	155.1085	1.868578	0.715457	0.7301367	9.664285
408	-1151.08	-1305.679	154.5992	1.639057	0.6409877	0.869575	10.01766
414	-1138.096	-1292.373	154.2765	1.698597	0.7385074	1.044543	10.01766
420	-1148.446	-1302.971	154.5253	1.803862	0.8341694	1.443751	9.576909
426	-1158.34	-1314.196	155.8557	1.76769	0.8164757	0.7570799	9.258672
432	-1156.143	-1312.486	156.3421	1.759285	0.6184057	0.7293845	9.116482
438	-1153.326	-1309.106	155.7802	1.759285	1.032486	0.8983905	9.116482
444	-1154.035	-1309.895	155.8603	1.8242	0.7249298	1.055948	9.116482
450	-1144.521	-1299.299	154.7775	1.788836	1.317673	0.6996576	9.583283
456	-1147.017	-1301.13	154.1133	1.788836	0.7841028	0.9020042	10.10801
462	-1150.3	-1306.124	155.824	1.810262	0.8326949	0.8716176	9.185523
468	-1144.809	-1300.861	156.0518	1.719752	0.6021184	1.004673	9.155034
474	-1141.665	-1296.815	155.1495	1.819802	0.99794	0.9781443	9.394059
480	-1137.68	-1292.691	155.0116	1.839086	0.7064604	0.9441904	9.624969
486	-1140.1	-1295.517	155.4174	1.785596	0.8842407	1.271163	9.176948
492	-1155.587	-1309.102	153.515	1.705813	0.9197167	1.044465	10.32129
498	-1142.917	-1298.842	155.9248	1.750575	0.6847644	0.9640501	9.189528
504	-1136.6	-1290.829	154.229	1.867734	1.054335	1.041982	9.790905
510	-1142.861	-1298.013	155.152	1.650972	1.189328	1.014872	9.361889
516	-1144.373	-1294.443	150.0701	1.898837	0.8895416	1.041609	12.04067
522	-1145.513	-1299.684	154.171	1.898837	1.14576	0.8639517	9.850658
528	-1150.781	-1309.172	158.3915	1.650272	1.14576	0.6981974	7.829438
534	-1160.196	-1315.784	155.5877	1.586855	1.10684	0.8969671	9.270949
540	-1152.003	-1308.192	156.1881	1.697898	0.9834944	0.7702193	9.025476
546	-1152.327	-1308.374	156.0469	1.927915	0.9110947	0.7529424	9.025476
552	-1152.943	-1306.201	153.2581	1.927915	0.7732072	1.1897	10.33932
558	-1152.612	-1307.661	155.049	1.949603	0.7732072	1.068034	9.448394
564	-1147.229	-1300.444	153.2155	1.957731	1.056311	1.262511	10.16111
570	-1134.819	-1288.681	153.8624	1.809685	0.8147816	1.001548	10.16111
576	-1158.494	-1314.168	155.6735	1.760476	0.8147816	0.5543142	9.452761
582	-1147.529	-1302.415	154.8865	1.769175	0.6655369	1.104236	9.663147
588	-1132.559	-1289.723	157.1647	1.635289	0.8807827	0.760765	8.60006
594	-1135.188	-1290.041	154.8529	1.808408	1.006466	0.9730424	9.554826
600	-1139.029	-1294.07	155.0416	1.979695	0.9061534	0.847115	9.483767
606	-1133.108	-1288.78	155.6717	1.695774	0.9343765	1.038761	9.185184
612	-1142.686	-1295.047	152.361	1.856214	1.117851	0.768304	10.88752
618	-1145.511	-1298.125	152.6141	1.850943	0.7497567	0.887158	10.88752
624	-1147.658	-1305.253	157.5953	1.693212	1.207298	1.120932	7.977328
630	-1147.822	-1306.713	158.8907	1.464733	0.7867509	1.081835	7.651076
636	-1138.97	-1295.656	156.6855	1.791833	0.8960226	1.081835	8.594631
642	-1140.013	-1299.996	159.9834	1.612915	0.8981548	1.072082	6.931375
648	-1158.944	-1313.555	154.6106	1.927522	0.9531847	1.41888	9.416741
654	-1156.853	-1313.819	156.9654	1.724417	1.089185	0.6681757	8.593714
660	-1156.486	-1312.271	155.7855	1.777858	1.387581	0.6933124	9.023955
666	-1156.69	-1312.616	155.9261	1.777858	1.162791	0.7767304	9.023955
672	-1156.588	-1310.437	153.8493	1.923755	0.7366919	0.8640997	10.21946
678	-1164.277	-1318.083	153.8051	1.988107	0.9828824	0.7825465	10.12366
684	-1154.409	-1306.604	152.1949	1.881175	0.8601858	1.184082	10.88016
690	-1146.865	-1300.681	153.8164	1.843552	0.8908503	1.046119	10.10461
696	-1147.596	-1301.97	154.3743	1.843552	0.8052333	0.8064386	9.980683
702	-1162.516	-1314.354	151.8372	1.858601	1.151412	1.080152	10.98138
708	-1155.643	-1309.788	154.1449	1.812878	0.7305395	1.151081	9.974882
714	-1156.293	-1313.415	157.1228	1.582682	0.7320903	1.151081	8.521553
720	-1153.486	-1311.584	158.0974	1.760212	0.641457	1.027811	8.017539
726	-1157.299	-1312.191	154.8917	1.707021	0.7927531	1.027811	9.670628
732	-1152.539	-1307.412	154.8736	1.862782	0.8720672	0.8927716	9.628087
738	-1146.393	-1304.089	157.6957	1.7361	1.053701	0.8322929	8.135448
744	-1152.44	-1307.903	155.4634	1.665827	0.8953674	0.8134309	9.449875
750	-1151.106	-1310.323	159.2167	1.570557	1.21209	0.9367777	7.27119
756	-1145.731	-1302.409	156.678	1.697723	1.21209	1.007438	8.520966
762	-1134.082	-1289.641	155.5586	1.708333	0.9425205	1.007438	9.250591
768	-1141.277	-1297.305	156.0276	1.852021	0.8292683	1.003033	8.988162
774	-1144.263	-1299.647	155.3843	1.626016	1.106451	1.146705	9.226306
780	-1154.377	-1311.262	156.885	1.872431	0.9115151	1.083782	8.436628
786	-1149.634	-1302.791	153.157	1.854324	0.7618438	0.6774955	10.70047
792	-1148.723	-1303.142	154.4189	1.804436	0.8864817	0.9441346	9.864039
798	-1147.591	-1301.358	153.7674	1.882085	0.8864817	0.9846229	10.14476
804	-1148.668	-1304.058	155.3895	1.776922	0.8255362	0.9630402	9.388384
810	-1140.506	-1295.503	154.9969	1.776922	0.6787367	1.040041	9.628328
816	-1154.025	-1307.002	152.9763	1.967695	1.256814	0.7984151	10.41905
822	-1155.816	-1308.109	152.2933	1.746414	0.9554201	0.9759528	10.95822
828	-1152.563	-1308.589	156.0261	1.903692	0.9554201	1.02112	8.885732
834	-1151.8	-1307.39	155.5898	1.735447	1.283355	0.8783165	9.109075
840	-1161.578	-1318.339	156.7617	1.750754	1.403466	1.092457	8.304518
846	-1142.147	-1295.375	153.2276	1.732204	1.032539	0.9649817	10.44088
852	-1151.253	-1304.462	153.209	1.828128	0.8999978	0.8182249	10.54618
858	-1147.556	-1304.853	157.2968	1.759928	0.8590795	0.9965706	8.351437
864	-1150.825	-1307.325	156.4996	1.875453	0.5606025	0.7734392	8.97391
870	-1162.397	-1316.383	153.9865	1.821534	0.8642509	0.8537481	10.14142
876	-1160.332	-1312.255	151.9229	1.821534	0.8446475	0.8779927	11.22152
882	-1148.984	-1299.101	150.1168	1.852264	0.8092684	0.9991796	12.10398
888	-1151.894	-1304.886	152.9924	1.893643	1.155504	0.7864176	10.50793
894	-1157.368	-1309.321	151.953	1.95178	1.011546	0.7121288	11.13451
900	-1153.85	-1309.962	156.1121	1.77481	0.9765937	0.7150372	9.056236
906	-1146.542	-1297.697	151.1542	1.930803	0.9290583	0.8671289	11.52822
912	-1152.282	-1305.227	152.9447	1.894285	0.6809867	0.9718052	10.68071
918	-1139.04	-1293.356	154.3161	1.753491	0.8345097	0.8527393	10.01975
924	-1141.111	-1295.132	154.021	1.873858	0.7998577	1.095843	10.002
930	-1143.15	-1293.959	150.8085	1.986815	0.7123378	1.111872	11.66221
936	-1143.468	-1296.576	153.1077	1.792771	0.8143928	0.9806983	10.57759
942	-1149.403	-1304.848	155.4455	1.856543	0.6351963	0.9806983	9.401185
948	-1155.736	-1310.264	154.5273	1.804662	0.6351963	1.045305	9.878685
954	-1150.764	-1305.468	154.7042	1.868617	0.7872742	0.6524454	9.878685
960	-1148.087	-1301.328	153.2408	1.82581	0.7872742	1.175537	10.40231
966	-1151.3	-1307.944	156.644	1.656735	0.9543166	1.061687	8.668185
972	-1153.245	-1309.708	156.463	1.784445	1.266881	0.8540474	8.641694
978	-1157.367	-1311.319	153.9518	1.606873	0.817817	1.22203	10.10395
984	-1157.504	-1309.008	151.5039	1.805043	1.198075	0.9012871	11.25332
990	-1152.892	-1305.177	152.2858	1.903832	1.198075	0.8789439	10.80368
996	-1156.553	-1309.963	153.4103	1.830619	1.044206	0.925248	10.30794
1002	-1159.229	-1315.698	156.4691	1.693648	0.7594523	0.8617343	8.948622
1008	-1139.29	-1292.623	153.3326	1.735847	0.7664771	0.7630986	10.62635
1014	-1153.967	-1310.471	156.5044	1.832182	1.073532	0.8550264	8.695218
1020	-1150.67	-1303.927	153.2569	1.892732	0.8446614	0.6906295	10.57947
1026	-1148.758	-1304.974	156.2154	1.893557	0.9656549	1.024317	8.783707
1032	-1148.354	-1304.795	156.4408	1.607385	1.005564	1.045112	8.783707
1038	-1148.34	-1304.98	156.6402	1.633385	0.9035525	0.9214749	8.783707
1044	-1148.727	-1305.946	157.2185	1.625101	0.800502	0.7485159	8.624947
1050	-1142.532	-1299.075	156.5428	1.699379	0.800502	0.8944822	8.868409
1056	-1132.628	-1286.788	154.1601	1.896467	0.7364658	0.8338794	10.08615
1062	-1131.474	-1282.89	151.4165	1.99594	0.9756612	1.034295	11.24547
1068	-1144.804	-1301.113	156.3086	1.783284	0.9230626	0.8741722	8.894649
1074	-1150.401	-1308.874	158.473	1.495535	0.8677747	0.8741722	7.926134
1080	-1165.142	-1323.781	158.6396	1.479445	0.8351701	1.029376	7.78022
1086	-1148.148	-1304.87	156.7221	1.792403	0.8351701	0.7020936	8.804631
1092	-1160.282	-1316.394	156.1123	1.715587	0.7252659	0.8302413	9.159341
1098	-1155.923	-1310.351	154.4285	1.787232	0.8954967	1.648157	9.50464
1104	-1151.044	-1305.231	154.1867	1.752995	0.807325	1.53136	9.752687
1110	-1151.992	-1301.519	149.5267	1.822887	1.076741	0.909615	12.33494
1116	-1146.719	-1297.976	151.2571	2.016616	0.8868806	1.113013	11.3233
1122	-1147.327	-1302.745	155.4182	1.813362	0.9268918	0.7736835	9.399594
1128	-1147.24	-1304.155	156.9149	1.813362	0.8993405	0.8684732	8.572626
1134	-1153.64	-1310.446	156.806	1.806352	1.151301	0.7286934	8.572626
1140	-1151.24	-1305.443	154.2039	1.774903	0.9832701	0.8959529	9.967243
1146	-1153.115	-1308.85	155.7356	1.81807	0.8427859	0.8248773	9.247236
1152	-1143.79	-1301.713	157.9236	1.799628	0.8427859	0.822738	8.097083
1158	-1143.831	-1300.888	157.0576	1.654279	0.7407678	1.074199	8.554442
1164	-1162.656	-1315.046	152.3901	1.880038	0.9113412	0.9623788	10.8676
1170	-1152.667	-1301.997	149.3304	1.921974	0.9267354	0.9614419	12.43672
1176	-1141.543	-1293.123	151.5801	1.944813	0.9267354	1.13431	11.16003
1182	-1144.011	-1294.784	150.7723	1.968883	0.9911471	1.13431	11.5363
1188	-1141.478	-1294.334	152.8563	1.887053	0.9911471	0.9907398	10.56276
1194	-1151.533	-1306.436	154.9036	1.841997	1.287724	1.008434	9.344681
1200	-1146.074	-1301.362	155.2886	1.725474	1.023675	0.8765916	9.410271
1206	-1144.257	-1302.663	158.4066	1.780425	0.9328951	0.928886	7.745827
1212	-1160.944	-1318.277	157.3321	1.780425	1.507324	0.9038699	8.032945
1218	-1150.231	-1308.435	158.2036	1.616192	1.053497	1.016943	7.830615
1224	-1154.661	-1310.873	156.2119	1.784123	1.053497	1.04958	8.783593
1230	-1153.236	-1310.588	157.3515	1.767512	1.22337	0.8950833	8.179394
1236	-1143.793	-1299.133	155.3399	1.767512	0.9982438	0.9507409	9.335421
1242	-1141.978	-1296.731	154.753	1.809958	0.9982438	1.008316	9.592434
1248	-1138.855	-1291.732	152.8763	1.876113	1.118487	1.443677	10.25812
1254	-1149.976	-1305.446	155.4698	1.852822	0.8997601	1.364264	9.057803
1260	-1143.661	-1296.066	152.4054	1.905343	1.090881	1.28781	10.58311
1266	-1141.076	-1293.464	152.3885	1.893735	1.090881	0.9222245	10.78828
1272	-1146.294	-1297.03	150.7363	1.80438	1.155587	1.044095	11.60237
1278	-1145.302	-1302.331	157.0284	1.805652	1.007332	0.7475052	8.521638
1284	-1140.444	-1298.311	157.8664	1.634051	1.02012	1.276624	7.881644
1290	-1149.713	-1307.234	157.5209	1.755785	0.6686628	0.9990061	8.329504
1296	-1144.308	-1296.701	152.393	1.763444	1.092974	0.9370287	10.84537
1302	-1144.762	-1299.307	154.5443	1.778692	0.882992	0.7764988	9.900312
1308	-1137.031	-1291.332	154.3012	1.797559	0.9015587	0.9848585	9.900312
1314	-1141.68	-1292.311	150.6309	2.009282	1.018502	0.9848585	11.65268
1320	-1142.262	-1295.322	153.0598	2.040384	1.018502	1.13566	10.28505
1326	-1141.56	-1297.824	156.2644	1.837435	0.8328914	0.7583259	8.996467
1332	-1152.08	-1305.825	153.745	1.800947	1.022568	0.7583259	10.24505
1338	-1144.287	-1297.894	153.6077	1.800947	1.022568	0.8986893	10.24505
1344	-1151.642	-1299.619	147.9769	2.021546	0.9285759	1.148384	12.99134
1350	-1147.802	-1303.32	155.5177	1.750737	0.8212096	1.027387	9.302727
1356	-1146.694	-1304.59	157.896	1.789098	1.178102	1.554501	7.557524
1362	-1141.945	-1300.588	158.643	1.698338	0.7144336	0.9575465	7.76173
1368	-1139.872	-1295.743	155.8713	1.741863	1.039966	0.8876227	9.079203
1374	-1154.913	-1304.911	149.9978	1.907339	0.8067121	0.8876227	12.19664
1380	-1151.776	-1301.601	149.8255	1.746649	0.9072633	1.122013	12.19664
1386	-1147.934	-1304.432	156.4982	1.733963	0.9990771	1.042881	8.690799
1392	-1155.894	-1307.719	151.8248	1.980228	0.9422966	1.138753	11.00292
1398	-1148.12	-1304.171	156.0509	1.752488	0.9422966	0.757222	9.097543
1404	-1153.713	-1308.787	155.0741	1.752488	1.037857	0.9448987	9.465877
1410	-1139.852	-1294.309	154.4564	1.801681	1.070781	1.15487	9.638003
1416	-1133.203	-1290.367	157.1643	1.614957	0.9253043	1.226224	8.342684
1422	-1148.812	-1304.791	155.9786	1.783578	0.9253043	1.059277	8.970263
1428	-1131.346	-1284.098	152.7516	1.842715	0.9658416	1.059277	10.61827
1434	-1145.812	-1305.652	159.8402	1.622213	1.187411	0.8002521	6.993736
1440	-1134.94	-1292.84	157.9003	1.563863	0.83647	1.267931	8.003064
1446	-1137.23	-1291.889	154.6587	1.807029	0.9166535	0.9101987	9.738333
1452	-1138.769	-1294.535	155.7657	1.797861	0.8542488	0.7258815	9.286293
1458	-1151.374	-1305.771	154.3979	1.735298	0.7485983	0.6785709	10.11732
1464	-1162.598	-1317.035	154.437	1.735298	0.9348332	1.086162	9.79081
1470	-1154.072	-1308.79	154.7179	1.760783	1.330378	1.086162	9.422807
1476	-1145.831	-1300.302	154.4714	1.736528	1.330378	0.9839814	9.619553
1482	-1147.999	-1305.196	157.1964	1.620577	0.7434768	0.9880201	8.543004
1488	-1149.828	-1307.359	157.5314	1.721002	1.035673	0.9880201	8.15819
1494	-1146.633	-1301.22	154.5868	1.606126	0.6996562	0.9880201	9.951816
1500	-1144.234	-1300.529	156.2945	1.855997	0.8558576	0.9880201	8.838768
1506	-1144.031	-1300.961	156.9307	1.551462	0.8558576	1.036891	8.636957
1512	-1138.546	-1294.482	155.9359	1.70708	0.8558576	1.125123	9.035109
1518	-1158.13	-1308.945	150.8147	1.742268	0.9874055	1.183787	11.60892
1524	-1152.763	-1305.496	152.7331	1.774438	0.6813318	1.185614	10.74274
1530	-1156.489	-1311.816	155.3276	1.71308	1.00884	0.8675025	9.408774
1536	-1158.204	-1314.576	156.3721	1.668747	0.9835529	0.8587314	8.897762
1542	-1148.113	-1301.086	152.9731	1.823598	0.9835529	1.125372	10.4682
1548	-1144.019	-1297.998	153.9789	1.674759	0.7938399	0.8950465	10.23738
1554	-1144.552	-1299.984	155.4323	1.777261	0.7605792	0.8377728	9.464474
1560	-1146.534	-1301.319	154.7856	1.739697	0.7605792	0.7778708	9.856039
1566	-1155.039	-1308.02	152.9811	1.856609	0.7801505	0.7804687	10.73175
1572	-1142.314	-1293.291	150.9763	1.972054	1.023127	0.9916734	11.48565
1578	-1150.523	-1299.114	148.5908	1.972054	0.882576	0.9916734	12.80282
1584	-1148.169	-1301.556	153.3873	1.839482	0.6558212	0.8759103	10.53917
1590	-1140.193	-1294.586	154.3937	1.714583	0.6558212	1.063194	9.977608
1596	-1141.949	-1296.26	154.3109	1.714583	0.9419318	1.088158	9.863378
1602	-1147.988	-1305.529	157.5409	1.558314	0.9419318	0.9009292	8.335814
1608	-1159.224	-1311.94	152.7158	1.89276	0.8449961	0.9009292	10.75676
1614	-1159.458	-1316.452	156.9935	1.89276	0.565672	1.020699	8.571165
1620	-1140.646	-1297.701	157.0552	1.678419	0.837114	0.9278223	8.571165
1626	-1139.396	-1293.972	154.5765	1.813835	0.9006178	1.119865	9.676174
1632	-1138.944	-1293.48	154.5357	1.875565	0.6916682	0.9122061	9.880561
1638	-1135.898	-1289.194	153.2969	1.852211	0.9463339	0.935357	10.40229
1644	-1139.792	-1294.552	154.7605	1.833153	1.096201	0.935357	9.563074
1650	-1132.91	-1289.991	157.0809	1.833153	0.7654208	0.8667859	8.544473
1656	-1144.743	-1301.153	156.4099	1.842417	0.9501851	1.010201	8.723341
1662	-1154.606	-1309.217	154.6106	1.982532	1.080393	0.7642768	9.660333
1668	-1150.559	-1305.695	155.1365	1.664756	0.8121257	0.8248539	9.660333
1674	-1156.525	-1311.444	154.919	1.669805	0.8322055	0.8248539	9.761961
1680	-1159.813	-1314.011	154.1972	1.682347	1.333418	1.137062	9.71064
1686	-1147.276	-1307.15	159.8737	1.611586	0.6505919	0.7605125	7.283754
1692	-1157.862	-1314.254	156.3922	1.676335	0.9511545	1.001708	8.824769
1698	-1146.899	-1302.252	155.3533	1.652556	1.033516	1.063111	9.311106
1704	-1151.605	-1306.905	155.2998	1.72839	0.8390016	1.378233	9.238239
1710	-1156.404	-1309.99	153.5864	1.675462	1.250884	1.068792	10.11388
1716	-1149.954	-1304.387	154.4329	1.934294	0.7236906	1.283587	9.694004
1722	-1147.291	-1301.987	154.6962	1.843903	0.9444991	0.7300602	9.776945
1728	-1144.705	-1300.081	155.3754	1.843903	0.8698198	1.275962	9.173397
1734	-1144.775	-1298.203	153.4281	1.703608	1.059976	1.12875	10.25029
1740	-1165.171	-1318.163	152.9927	1.92626	1.067152	0.8773001	10.49004
1746	-1165.357	-1316.302	150.9446	1.90847	1.066381	1.02915	11.49329
1752	-1144.635	-1297.626	152.9905	1.906148	0.9194742	0.9451931	10.54376
1758	-1147.604	-1301.562	153.9573	1.802702	0.6690442	0.9187242	10.23054
1764	-1142.458	-1296.08	153.6219	1.802702	0.8219425	1.110109	10.23054
1770	-1145.024	-1298.364	153.3402	1.842417	0.8972562	1.229293	10.25678
1776	-1155.838	-1307.774	151.9355	1.842417	0.9341774	0.970008	11.10954
1782	-1147.946	-1301.041	153.0947	1.879141	0.8506414	1.084583	10.46593
1788	-1143.878	-1299.575	155.6967	1.746153	0.7136858	0.9653168	9.297684
1794	-1164.923	-1313.816	148.8939	1.914122	0.6618018	1.429016	12.56147
1800	-1156.774	-1311.004	154.2291	1.841468	0.9796874	1.203116	9.759692
1806	-1148.953	-1307.065	158.112	1.482379	0.8440972	0.8735958	8.138364
1812	-1140.088	-1296.517	156.4287	1.839811	1.148497	1.009833	8.609948
1818	-1135.983	-1291.119	155.1353	1.701331	0.8449699	1.009833	9.527689
1824	-1137.387	-1292.368	154.9812	1.655856	1.013094	1.042045	9.527689
1830	-1140.963	-1294.045	153.0818	1.827854	1.11909	1.002432	10.40225
1836	-1143.951	-1297.328	153.3777	1.930882	1.11146	1.002432	10.1966
1842	-1147.929	-1303.65	155.7213	1.696102	0.8066651	1.261036	9.10909
1848	-1150.16	-1303.402	153.2427	1.667437	1.013598	1.220888	10.34327
1854	-1143.474	-1299.409	155.9353	1.667437	1.212617	0.889202	8.993139
1860	-1150.228	-1304.004	153.776	1.784491	0.6886974	1.523198	10.01555
1866	-1144.766	-1298.689	153.9228	1.826225	0.8220956	1.008917	10.11302
1872	-1136.51	-1289.866	153.3567	1.841168	0.8963081	0.7849909	10.48064
1878	-1149.291	-1303.013	153.7216	1.841168	0.821774	0.7967698	10.32162
1884	-1150.604	-1305.727	155.1237	1.764435	0.9619897	0.9459668	9.472877
1890	-1154.187	-1308.802	154.6147	1.824064	0.7278786	0.9600131	9.823257
1896	-1157.74	-1312.131	154.39	1.882931	0.5780754	1.258705	9.823257
1902	-1157.28	-1314.732	157.4516	1.706896	0.7906765	0.9560774	8.354455
1908	-1147.398	-1307.876	160.4784	1.419258	0.6685957	1.229074	6.803628
1914	-1149.581	-1304.741	155.1601	1.686954	0.8970287	1.223336	9.383085
1920	-1158	-1310.674	152.6748	1.832494	0.7739578	1.125212	10.72878
1926	-1159.286	-1312.972	153.6854	1.811387	0.7739578	0.7390699	10.40969
1932	-1150.716	-1301.019	150.3034	1.988648	0.8975198	0.9113636	11.93585
1938	-1157.514	-1307.287	149.773	2.097361	0.93478	0.561427	12.30441
1944	-1150.07	-1301.79	151.72	1.691465	0.93478	0.7641761	11.40708
1950	-1149.464	-1303.384	153.9196	1.86882	0.7710669	0.7033455	10.27548
1956	-1155.626	-1310.628	155.002	1.721825	0.6984965	1.162375	9.580988
1962	-1166.408	-1322.898	156.4899	1.607586	0.8300402	1.348239	8.69189
1968	-1155.692	-1311.728	156.0359	1.623561	0.8957852	1.151299	8.99174
1974	-1153.22	-1307.927	154.7074	1.825218	1.104655	1.222009	9.44035
1980	-1162.975	-1314.938	151.9637	1.911969	0.8918746	1.058244	11.0342
1986	-1152.926	-1307.376	154.4498	1.880857	0.9216919	0.8929325	9.815884
1992	-1151.868	-1303.667	151.7992	1.880857	1.137637	0.8970996	11.09254
1998	-1144.583	-1300.178	155.5955	1.898054	0.6342536	0.8269343	9.381109
2004	-1146.72	-1301.74	155.0209	1.788398	0.8431781	0.7117262	9.697111
2010	-1158.726	-1309.886	151.1598	2.030451	0.9132081	0.7968901	11.51747
2016	-1161.19	-1313.341	152.1507	1.839353	0.7393171	0.6880631	11.24171
2022	-1160.069	-1312.353	152.2847	1.843175	1.145895	0.6844017	10.96084
2028	-1160.952	-1315.804	154.8522	1.794842	1.302346	0.806186	9.495154
2034	-1155.94	-1311.5	155.5605	1.767809	0.7401233	0.943929	9.356429
2040	-1147.385	-1304.802	157.4179	1.581773	0.7401233	1.149446	8.362082
2046	-1153.77	-1307.684	153.9134	1.583084	0.9166491	1.041161	10.17969
