Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	83.36567	-181.5542	264.9199	0.393521	0.00169806	0.0405361	0.0233652	0.0131394	0.000256065	0.0579929	0.0372583	0.00295424	0.0137055	0.00824039	0.0350764	0.00659945	0.0242864	0.0145418	0.000108733	0.0267287	0.00092743	0.0174314	0.0169916	0.00676887	0.0120995	0.0345779	0.0068543	0.00685045	0.0277081	0.000475753	0.0247844	0.0215775	0.0017871	0.0203737	0.00658713	0.0342953	0.0493787	0.000500277	0.0100222	0.09457193
6	79.89179	-185.5625	265.4543	0.407151	0.00227288	0.0159581	0.0241745	0.0135945	0.000264934	0.0406781	0.0385489	0.00305657	0.0141802	0.0148382	0.0362914	0.00682803	0.0332623	0.0150455	0.000112499	0.0276545	0.000959554	0.0180351	0.0173406	0.00700332	0.0125186	0.0357756	0.00709171	0.00708773	0.0286678	0.000492232	0.0256428	0.0223249	0.001849	0.0210794	0.0068153	0.00454972	0.051089	0.000517606	0.0372474	0.1987609
12	80.95338	-184.2177	265.1711	0.414511	0.00231397	0.0162466	0.0246115	0.0138403	0.000269723	0.0414133	0.0392457	0.00311182	0.0144365	0.0151064	0.0369474	0.00695145	0.0338635	0.0132738	0.000114533	0.0281544	0.00182514	0.0183611	0.017654	0.00712991	0.0127449	0.0364223	0.0072199	0.00181224	0.029186	0.000501129	0.0146298	0.0227285	0.00188242	0.0214604	0.00693849	0.00463196	0.0520125	0.000526962	0.0379207	0.1306792
18	77.11249	-187.7639	264.8764	0.432031	0.00241177	0.0169333	0.0256517	0.0144252	0.000751905	0.0431638	0.0409045	0.00324335	0.0150467	0.015745	0.0319408	0.00724527	0.0352948	0.0138349	0.000119374	0.0293444	0.00190228	0.0191372	0.0057947	0.00743127	0.0209187	0.00456525	0.00752506	0.00188884	0.0304196	0.000295779	0.0152482	0.0236891	0.00196199	0.0223675	0.00723176	0.00482774	0.0566345	0.000549235	0.0395235	0.08966152
24	56.20437	-209.4145	265.6189	0.385657	0.0301456	0.00139725	0.00522658	0.0110185	0.00178784	0.0139739	0.0411154	0.0031964	0.0546496	0.0360566	0.0212064	0.00704576	0.0293191	0.0177531	8.32731e-05	0.0293554	0.00792791	0.0279987	0.00424253	0.016347	0.00762488	0.00230311	0.00826999	0.0230638	0.00896382	0.00296169	0.0110766	0.0303788	0.00157821	0.00724683	0.00919345	0.0752944	0.0364003	0.00272404	0.0274165	0.2704593
30	67.7886	-197.6501	265.4387	0.441027	0.00246199	0.0119896	0.0261858	0.0147256	0.000767561	0.0342654	0.0444753	0.00331088	0.01536	0.0110238	0.0207375	0.00739613	0.0360297	0.0141229	8.40413e-05	0.0423162	0.00194189	0.0184314	0.00591535	0.007586	0.0213542	0.00700767	0.00768175	0.0159394	0.031053	0.000301937	0.0155657	0.01893	0.000267448	0.0110886	0.00738233	0.00492826	0.0578137	0.000185904	0.0403464	0.1937276
36	63.25182	-202.1974	265.4493	0.445967	0.00248956	0.0121239	0.0264792	0.0148905	0.00109004	0.0346492	0.0449735	0.00257718	0.015532	0.0111473	0.0209698	0.00747898	0.0364333	0.0142811	3.50862e-05	0.0427902	0.00196364	0.0186378	0.00598161	0.00767098	0.0215934	0.00708617	0.00776779	0.0161179	0.0314008	0.000305319	0.00660854	0.019142	0.000270443	0.0112128	0.00746502	0.00342046	0.0584613	0.000187986	0.0407983	0.1971161
42	57.22091	-207.929	265.1499	0.528853	0.00215212	0.0104806	0.0228901	0.0128723	0.000942294	0.0299528	0.0388777	0.00222786	0.0134268	0.00963636	0.0181275	0.00646526	0.0314951	0.0123454	3.03305e-05	0.0369903	0.00253222	0.0161116	0.00517085	0.00663124	0.0080169	0.00612569	0.0082175	0.0139333	0.0271447	0.000155685	0.0057128	0.0165475	0.000233787	0.00969296	0.00516389	0.00487585	0.0505373	0.000162506	0.0352684	0.1270077
48	68.66962	-196.4561	265.1257	0.535526	0.00217928	0.0137557	0.0231789	0.0154637	0.0011897	0.0303307	0.0393683	0.00225597	0.0135962	0.00975795	0.0183562	0.00654684	0.0181066	0.0125012	0.000204033	0.0374571	0.00256417	0.0163149	0.0052361	0.00671491	0.00811806	0.00620299	0.00832119	0.0141091	0.0274872	0.00015765	0.00578489	0.0167563	0.000236737	0.00981526	0.00522905	0.00493737	0.0464337	9.30066e-05	0.0357134	0.122966
54	67.17899	-198.1658	265.3448	0.391676	0.030616	0.00141906	0.00530815	0.0134365	0.00334819	0.011457	0.041757	0.00251409	0.0555025	0.0366193	0.00659044	0.00715573	0.0628919	0.0366721	0.000236912	0.0298135	0.0404422	0.0284357	0.00430875	0.0166021	0.0209865	0.00348875	0.010365	0.0234237	0.00910372	0.00177289	0.00307751	0.0163569	0.000214155	0.00735993	0.00492123	0.00888824	0.0344804	0.000913769	0.0278444	0.1672805
60	76.52046	-189.1033	265.6237	0.41345	0.0323181	0.00149795	0.00560324	0.0141835	0.00353433	0.0120939	0.0440784	0.00265385	0.058588	0.0232975	0.00231357	0.00755353	0.0675357	0.008432	0.000250082	0.0314709	0.0426905	0.0300165	0.00454828	0.017525	0.0221532	0.0036827	0.0109412	0.0247259	0.00960982	0.00187145	0.0032486	0.016992	0.00022606	0.00776909	0.00519482	0.00319614	0.0363972	0.000964568	0.0293923	0.2733309
66	73.71481	-191.9011	265.6159	0.465572	0.0294646	0.00136569	0.00510852	0.0129312	0.00322227	0.0110261	0.0401866	0.00241954	0.0534151	0.0212405	0.0021093	0.00688661	0.0615729	0.00768752	0.00110532	0.0286923	0.0389213	0.0273663	0.0041467	0.0159777	0.00557517	0.00335755	0.00997522	0.0225428	0.00876135	0.00170621	0.00296177	0.0154917	0.000206101	0.00708314	0.00473616	0.00291395	0.0331836	0.000879404	0.0402074	0.2687133
72	74.69087	-190.4594	265.1503	0.472982	0.0281452	0.0014084	0.00526826	0.0133355	0.00135821	0.00444006	0.0414433	0.000516857	0.0550855	0.0219047	0.00217526	0.00710196	0.0524919	0.00792791	0.00113989	0.0295895	0.0401384	0.028222	0.00427637	0.0164773	0.00574951	0.00346254	0.0102871	0.0232477	0.00903532	0.00175957	0.00305439	0.0159761	0.000212546	0.00730463	0.00488426	0.00300507	0.0342213	0.000906903	0.0414647	0.1270711
78	84.48943	-180.6821	265.1716	0.47827	0.0284599	0.00142414	0.00532717	0.0134846	0.00035242	0.0044897	0.0419067	0.0135898	0.0195548	0.0221496	0.00219959	0.00718137	0.0344229	0.00801656	0.00115263	0.0299204	0.0633021	0.0285376	0.00432419	0.0166616	0.0058138	0.00350125	0.019262	0.0235077	0.00913635	0.00177924	0.00308854	0.0161548	0.000214922	0.00738631	0.00493887	0.00303867	0.034604	0.000917044	0.0419283	0.1307612
84	79.73507	-185.3099	265.0449	0.482428	0.0287073	0.00143652	0.00537348	0.0136019	0.000557717	0.00452873	0.042271	0.013708	0.0197248	0.0223421	0.00221871	0.0072438	0.0347221	0.00808625	0.00116265	0.0301805	0.0638525	0.0208488	0.00436178	0.0168064	0.00437465	0.00353169	0.0194295	0.023712	0.00921577	0.00179471	0.00311539	0.0162952	0.00021679	0.00745052	0.00498181	0.00306508	0.0349048	0.00145612	0.0422928	0.1106716
90	82.93329	-182.1116	265.0449	0.467578	0.041269	0.00085994	0.0129874	0.0131832	0.000540549	0.00438933	0.0409698	0.013286	0.0191176	0.0216544	0.00215041	0.00347452	0.0336533	0.021387	0.00112686	0.0292514	0.0618869	0.020207	0.00422751	0.0162891	0.0049914	0.00342298	0.0188314	0.0229821	0.00893208	0.0010753	0.00301949	0.0157936	0.000210117	0.00722117	0.00482845	0.00297073	0.0338303	0.0014113	0.0409909	0.1106716
96	81.11831	-184.1767	265.295	0.475537	0.0419716	0.000874578	0.0132085	0.0134076	0.00054975	0.00446404	0.0416672	0.0135122	0.019443	0.022023	0.00218701	0.00353366	0.0342262	0.0217511	0.000253858	0.0297494	0.0629404	0.0205509	0.00429948	0.0165664	0.00507637	0.00348124	0.0191519	0.0233733	0.00908413	0.00455087	0.0162824	0.0160624	0.000213694	0.0073441	0.00491065	0.0030213	0.033985	0.00143532	0.00931052	0.1554301
102	82.55594	-182.9604	265.5163	0.496688	0.00965079	0.00116058	0.0137959	0.0140039	0.00195783	0.0043332	0.0435205	0.00819106	0.0203078	0.0230025	0.00228429	0.00369083	0.0357485	0.0227185	0.000183501	0.0258412	0.0657398	0.021465	0.00462823	0.0168093	0.00530215	0.00363608	0.0200038	0.0244129	0.00948817	0.00475329	0.0170066	0.0167769	0.000223198	0.00767075	0.00512906	0.00315568	0.0354966	0.00149916	0.00972463	0.2211742
108	73.05941	-192.3864	265.4458	0.458888	0.00891632	0.000215361	0.012746	0.0129382	0.00180883	0.0406579	0.0402084	0.00756768	0.0187623	0.0212519	0.00211044	0.00340994	0.0330279	0.0209895	0.000169536	0.0751112	0.0607367	0.0198314	0.004276	0.00460028	0.00489863	0.00335936	0.0184814	0.022555	0.00876608	0.00439154	0.0157123	0.0155001	0.000206212	0.00708697	0.00473872	0.00291552	0.0327951	0.00138507	0.00898454	0.1959838
114	82.25298	-183.0778	265.3308	0.465566	0.0155123	0.000218496	0.0129315	0.0131265	0.00514861	0.0412496	0.0407936	0.00767782	0.0190354	0.0215612	0.00214116	0.00144093	0.0140459	0.0135103	0.000172004	0.0762043	0.0616207	0.02012	0.00433823	0.00466724	0.00496993	0.00340825	0.0187504	0.0228832	0.00889366	0.00445546	0.0164984	0.0157257	0.00111043	0.00719011	0.00480768	0.00198977	0.0332724	0.00584721	0.0091153	0.1638043
120	77.89391	-187.2894	265.1833	0.413798	0.0137874	0.000646087	0.0114936	0.0116669	0.00457611	0.0366629	0.0362575	0.00682409	0.0169187	0.0191637	0.00190307	0.000988711	0.012484	0.012008	0.000152878	0.0677308	0.0547688	0.0178828	0.00385584	0.00414826	0.0044173	0.00302927	0.0166654	0.0203387	0.00790473	0.0985142	0.0146639	0.013977	0.00145921	0.0223993	0.00427309	0.00176852	0.0295727	0.00519703	0.00810172	0.1328671
126	79.10193	-186.3428	265.4447	0.475106	0.0126356	0.000592115	0.0105335	0.0106922	0.00419383	0.0336002	0.0332287	0.00625402	0.0155054	0.0175629	0.0017441	0.000906117	0.0114412	0.0110049	0.000140107	0.0620727	0.0402649	0.0163889	0.00424066	0.00380173	0.00404829	0.00277621	0.0152732	0.0186397	0.00804262	0.0902846	0.0134389	0.0128094	0.00063937	0.0205281	0.00391613	0.00363335	0.0218728	0.00476288	0.00742493	0.1956516
132	72.91055	-192.7584	265.669	0.480461	0.012778	0.000598789	0.0106522	0.0108128	0.0042411	0.0206366	0.033318	0.00105806	0.0218558	0.0177608	0.000792155	0.00091633	0.0115701	0.0111289	4.01632e-05	0.0521894	0.0407187	0.0165736	0.00428845	0.00384458	0.00181336	0.00280751	0.0154454	0.0342336	0.00813327	0.0913023	0.0135904	0.0129538	0.000646576	0.0207595	0.00396027	0.0036743	0.0221193	0.00481657	0.00750862	0.3042092
138	80.84017	-184.6281	265.4682	0.490479	0.0130445	0.00216745	0.0108743	0.0103447	0.00432953	0.0191613	0.0340127	0.00108012	0.0223115	0.0181311	0.00119237	0.000935436	0.00502579	0.011361	4.10007e-05	0.0481901	0.0415677	0.0169192	0.00583226	0.00392474	0.00185117	0.00324583	0.0157674	0.0291632	0.00413337	0.093206	0.0138737	0.0132239	0.000660058	0.0211923	0.00404285	0.00375092	0.0225805	0.00471767	0.00766518	0.2034491
144	74.39903	-191.2416	265.6406	0.48626	0.0132188	0.0021488	0.0107807	0.0102557	0.00485392	0.0189965	0.0337201	0.00459822	0.0221196	0.0179752	0.00118211	0.00092739	0.00498256	0.0080029	4.0648e-05	0.0477756	0.0412102	0.0167737	0.00578209	0.00389098	0.00922717	0.00321791	0.0156318	0.0289124	0.00409782	0.0924043	0.0137544	0.0131102	0.00065438	0.02101	0.00410272	0.00371865	0.0223863	0.00467709	0.00759924	0.2839691
150	81.14628	-184.1926	265.3389	0.489238	0.0132998	0.00216196	0.0108468	0.0103185	0.00488364	0.0191129	0.0339267	0.00572451	0.022255	0.0180853	0.00118935	0.00093307	0.00196509	0.00805191	4.08969e-05	0.0480682	0.0414626	0.0168764	0.00581751	0.00391481	0.00928368	0.00323762	0.0157276	0.0290894	0.00622931	0.0929702	0.0138386	0.0131905	0.000658388	0.0148577	0.00412784	0.00374143	0.0225234	0.00470574	0.00764579	0.1657928
156	84.31114	-181.1106	265.4218	0.491637	0.00497154	0.00217256	0.0109	0.00869688	0.00921823	0.0192066	0.034093	0.00799378	0.0220192	0.0181739	0.00115738	0.00126385	0.00197473	0.00809139	4.10975e-05	0.0483039	0.0416658	0.0169592	0.00584603	0.00393401	0.0093292	0.00325349	0.0158047	0.0292321	0.00625985	0.093426	0.0139065	0.0132551	0.000661616	0.0149305	0.00414808	0.00375977	0.0226338	0.00339636	0.00768327	0.1884921
162	82.12488	-183.2549	265.3798	0.460033	0.00465196	0.00721344	0.0101993	0.00813783	0.00862566	0.0179719	0.0319014	0.00747993	0.0206038	0.0170057	0.00643407	0.00118261	0.00184779	0.0143089	3.84556e-05	0.0451988	0.0389875	0.015869	0.00547024	0.00982988	0.0087295	0.00304435	0.0172222	0.027353	0.00585745	0.0874204	0.0130126	0.0318654	0.000619086	0.0139707	0.00388144	0.0224858	0.0211789	0.00317803	0.00718938	0.1764313
168	64.96275	-200.5252	265.488	0.427057	0.0043185	0.00364315	0.00946818	0.0075545	0.00800736	0.0166837	0.0296147	0.00694375	0.0191269	0.0157867	0.00684419	0.00563328	0.00171534	0.0132832	3.5909e-05	0.0419589	0.0361928	0.0147315	0.00507812	0.00912525	0.00536393	0.00282613	0.0159877	0.0253923	0.0633923	0.081154	0.0261929	0.0295813	0.000574709	0.0129693	0.00360321	0.020874	0.0196607	0.00295023	0.00667403	0.2104225
174	68.46764	-197.1172	265.5848	0.467118	0.0047236	0.0039849	0.00842321	0.00826316	0.00875851	0.00186062	0.0381341	0.00759512	0.0209211	0.0172676	0.00748622	0.00616172	0.00187625	0.0145293	3.92776e-05	0.0458949	0.0395879	0.0161134	0.0129889	0.00998127	0.00586711	0.00837962	0.0174874	0.0473466	0.069339	0.00867771	0.00510592	0.0323562	0.000628621	0.00429701	0.00394121	0.0228321	0.021505	0.00322698	0.0073001	0.2518363
180	69.81036	-195.9412	265.7516	0.462375	0.0041108	0.00394443	0.00833767	0.00817925	0.00866957	0.00184172	0.0377468	0.007518	0.0207086	0.0170922	0.0074102	0.00609915	0.00185719	0.0143817	4.87012e-05	0.0454289	0.0391859	0.0159498	0.0133048	0.00987991	0.00580753	0.00829453	0.0173099	0.0468658	0.0686348	0.0187365	0.00505407	0.0320276	0.000622237	0.00425338	0.00401605	0.0226003	0.0212867	0.00319421	0.00722597	0.4008886
186	65.11724	-200.5738	265.691	0.45118	0.00401127	0.000694135	0.0081358	0.00798121	0.0374607	0.00179713	0.0368329	0.00733597	0.0202072	0.015959	0.00723079	0.00595147	0.00181223	0.0193653	4.28115e-05	0.0443289	0.0382372	0.0155636	0.0129826	0.0096407	0.00566691	0.0080937	0.0168908	0.0136385	0.0650918	0.0182829	0.0049317	0.0312522	0.000607172	0.0041504	0.00391881	0.0354394	0.0207713	0.00311687	0.0213969	0.3226835
192	63.77765	-201.8068	265.5844	0.461843	0.00410607	0.00071054	0.00832807	0.00816983	0.038346	0.0018396	0.0377034	0.00750934	0.0206848	0.0163362	0.00740167	0.00609213	0.00185505	0.0198229	4.38232e-05	0.0453766	0.00987995	0.0159314	0.0132895	0.00986853	0.00580084	0.00828497	0.0172899	0.0139608	0.0666301	0.0246377	0.00504825	0.0319908	0.000621521	0.00424848	0.00401143	0.0362769	0.0212622	0.00289561	0.0219026	0.2516325
198	62.30149	-203.3546	265.6561	0.432572	0.00384584	0.000665507	0.00415327	0.00765205	0.0200285	0.00172301	0.0448362	0.00711148	0.0193738	0.0153008	0.0175876	0.00570602	0.00173749	0.0185666	4.10458e-05	0.0425007	0.00348963	0.0149217	0.0124472	0.00924309	0.0293351	0.00775989	0.0161941	0.013076	0.107752	0.0230762	0.0047283	0.0299633	0.00058213	0.00397922	0.00375719	0.0339778	0.0199146	0.00188563	0.0205145	0.2946083
204	65.74441	-199.8567	265.6011	0.431655	0.00383768	0.000664096	0.00414446	0.00763582	0.0199861	0.00171936	0.0437199	0.0070964	0.0193328	0.0152684	0.0175503	0.00569392	0.0017338	0.0185272	4.09588e-05	0.0424106	0.00348223	0.0148901	0.0124208	0.00922349	0.0292729	0.00774343	0.0161598	0.0130483	0.107524	0.0230273	0.00471827	0.0298997	0.000580896	0.00397078	0.00374922	0.0339057	0.0198724	0.00502359	0.020471	0.2603762
210	62.98386	-202.5811	265.565	0.470037	0.00321155	0.00466541	0.0191296	0.0152183	0.00631462	0.00234218	0.0114134	0.00592686	0.0201469	0.0240769	0.0217445	0.00268963	0.00406364	0.0342709	0.000107603	0.00837744	0.00115248	0.034878	0.00311538	0.0250634	0.0303532	0.00312885	0.0328841	0.00500375	0.00153398	0.00166505	0.00956309	0.0114021	0.000740287	0.00975867	0.0514237	0.0669624	0.0211935	0.0212127	0.0152288	0.2421711
216	66.06166	-199.3691	265.4308	0.487165	0.00332858	0.00483541	0.0198266	0.0157728	0.00654471	0.00242753	0.0118293	0.0109537	0.020881	0.0249542	0.0225368	0.00278764	0.00421172	0.0355197	0.000120905	0.0086827	0.00119447	0.0361489	0.00748922	0.0259767	0.0314592	0.00324286	0.0340823	0.00518608	0.00158988	0.00172573	0.00991156	0.0118176	0.000767262	0.0101143	0.00161435	0.0694025	0.0219658	0.0281496	0.0157837	0.1912495
222	68.09836	-197.2959	265.3943	0.470996	0.0032181	0.00467493	0.0191686	0.00366751	0.0063275	0.00234696	0.0114367	0.0105902	0.0218015	0.0634561	0.0217888	0.00269512	0.00338913	0.0343409	0.000615242	0.0124062	0.00115483	0.0349491	0.00724066	0.0251145	0.0304151	0.00313523	0.0329512	0.00501396	0.00153711	0.00166845	0.0095826	0.0114254	0.000741797	0.00977858	0.00156077	0.0670991	0.0212368	0.0272153	0.0152599	0.1804503
228	70.41266	-195.0634	265.4761	0.479709	0.00327763	0.00476141	0.00539518	0.00373535	0.00644455	0.00239037	0.0116483	0.00897004	0.0222048	0.06463	0.0221919	0.00274497	0.00160054	0.0349761	0.000334406	0.0126357	0.00117619	0.0355956	0.0073746	0.0255791	0.0309777	0.00319323	0.0338536	0.00510671	0.00124846	0.00169931	0.00975987	0.0116368	0.00075552	0.00995947	0.00120286	0.0683403	0.0216296	0.0277188	0.0155421	0.2061789
234	66.87893	-198.8359	265.7148	0.4654	0.0124681	0.00461938	0.00523425	0.0123744	0.00625231	0.00231907	0.0113008	0.0203463	0.0215425	0.0627021	0.0356135	0.0021494	0.00155279	0.0339328	0.000668755	0.0122588	0.00114111	0.0345339	0.00715462	0.0248161	0.0300537	0.00309798	0.0328438	0.00495438	0.00121122	0.00164863	0.00946874	0.0112896	0.000845174	0.00646594	0.00171748	0.0663018	0.0209844	0.0156579	0.0150785	0.3467505
240	71.91244	-193.1524	265.0648	0.462373	0.0172517	0.00450137	0.00520021	0.012294	0.00621166	0.00568432	0.0112274	0.020214	0.0214024	0.0622944	0.0353819	0.00213542	0.0015427	0.0337121	0.000512729	0.0121791	0.00113369	0.0343093	0.0071081	0.0246427	0.0298583	0.0040925	0.0326302	0.00492217	0.0017979	0.0016379	0.00940717	0.0112162	0.00122003	0.00642389	0.000884261	0.0658706	0.0181899	0.0155561	0.0149805	0.1135427
246	60.55547	-204.7575	265.313	0.454651	0.0169636	0.0110655	0.00511337	0.0120886	0.00610792	0.0056509	0.0110399	0.0198764	0.030925	0.061254	0.034791	0.00209976	0.00151693	0.0331491	0.000504166	0.0164126	0.00111476	0.0337363	0.00698939	0.0242311	0.0293596	0.00402415	0.0320853	0.00483996	0.00112721	0.00161055	0.00925006	0.0110289	0.00119965	0.00631661	0.000869493	0.0647705	0.0142096	0.0152963	0.0147303	0.1595524
252	70.95542	-194.4506	265.406	0.454039	0.0169407	0.0110505	0.00510648	0.0120723	0.00609969	0.00564328	0.011025	0.0198497	0.0308833	0.0611715	0.0347441	0.00209693	0.00151489	0.0330122	0.000503486	0.018055	0.00111325	0.0336908	0.00672489	0.0241984	0.0293508	0.00401873	0.0320421	0.00483344	0.00112569	0.00160838	0.00923759	0.011014	0.00119804	0.0063081	0.000868321	0.0646832	0.0141904	0.0152757	0.0147105	0.1838181
258	73.42435	-191.9646	265.389	0.453866	0.0169343	0.0110463	0.00510453	0.0120678	0.00609737	0.00564114	0.0110208	0.0198421	0.0308716	0.0611482	0.0347309	0.00209613	0.00151431	0.0329997	0.000503295	0.0180481	0.00111283	0.033678	0.00672233	0.0241892	0.0293396	0.0040172	0.0320299	0.0048316	0.00155573	0.00160777	0.00923408	0.0110099	0.00119758	0.00625521	0.000867991	0.0646587	0.014185	0.0152699	0.0147049	0.1789628
264	76.05337	-189.3942	265.4476	0.446817	0.0166713	0.0108748	0.00502526	0.0118803	0.00600267	0.00555353	0.0108496	0.0195339	0.0303921	0.0601985	0.0341915	0.0101282	0.00149079	0.0324871	0.000495478	0.0177678	0.00109555	0.033155	0.00661793	0.0238136	0.0363501	0.00395481	0.0315324	0.00475656	0.00153157	0.0015828	0.00909067	0.0108389	0.00117898	0.00615806	0.000854511	0.0636545	0.0139647	0.0150327	0.0144765	0.1965753
