Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	gain_loss_ratio	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-403.598	-573.9887	170.3907	0.00452094	0.00660011	0.00544204	0.0118177	0.008157	0.00307264	0.0229479	0.050479	0.0262278	0.0151516	0.107905	0.0683655	0.0291746	0.00495008	0.0615038	0.0749213	0.0269695	0.0173639	0.0098909	0.00907459	0.00300024	0.0285412	0.0010055	0.0109127	0.0010922	0.0133615	0.00372393	0.00123439	0.00597136	0.0182311	0.0114069	0.0243014	0.0533776	0.0493762	0.00267273	0.00498592	0.0183261	0.00252948	0.0166932	0.0187339	0.00996328	0.0426758	0.063464	0.0222895	0.00647605	0.000843958	0.0270022	0.00304634	0.00323946	0.0148721	0.0149543	0.015133	0.0125677	0.0133271	0.00923169	0.046956	0.00945007	0.0186997	0.0231582	0.00153842	0.0414513	0.020947	0.00817857	0.0525649	0.0109666	0.0511511	0.0483123	0.0215342	0.0548845	0.0157425	0.0210664	0.0108995	0.0160048	0.0374581	0.000426445	0.0265155	0.0825481	0.0204959	0.0151693	0.0533721	0.0256147	0.0150233	0.00191194	0.0215296	0.026011	0.037501	0.0348248	0.0382735	0.0347433	0.0297937	0.008726	0.00363195	0.0283622	0.0293073	0.0232086	0.00150465	0.042057	1.377945	0.00203223	0.00296685	0.00244628	0.00531226	0.0036667	0.0013812	0.0103155	0.0226911	0.0117898	0.0068109	0.0485049	0.0307314	0.0131145	0.00222514	0.0276469	0.0336783	0.0121232	0.00780536	0.00444611	0.00407917	0.00134866	0.0128297	0.000451989	0.00490542	0.000490963	0.00600618	0.00167397	0.000554879	0.00268422	0.00819519	0.00512759	0.0109239	0.0239941	0.0221954	0.00120144	0.00224125	0.00823787	0.00113704	0.00750384	0.00842119	0.00447865	0.0191834	0.0285281	0.0100195	0.00291109	0.000379372	0.0121379	0.00136938	0.00145619	0.00668523	0.00672218	0.00680252	0.00564938	0.00599075	0.00414979	0.0211074	0.00424796	0.00840583	0.01041	0.000691544	0.018633	0.00941602	0.0036764	0.0236287	0.00492967	0.0229932	0.0217172	0.00967994	0.0246714	0.00707652	0.00946967	0.0048995	0.0071944	0.016838	0.000191694	0.0119191	0.0371067	0.00921324	0.00681885	0.0239916	0.0115142	0.00675322	0.000859446	0.0096779	0.0116923	0.0168573	0.0156543	0.0172046	0.0156177	0.0133927	0.00392247	0.00163262	0.0127493	0.0131741	0.0104327	0.000676363	0.0189053	2.224616
36	-402.135	-573.4783	171.3433	0.00502734	0.0206311	0.0151926	0.00695872	0.0442691	0.00818791	0.00705847	0.0149281	0.0193241	0.0272268	0.0347832	0.0267059	0.00113871	0.00675873	0.0218349	0.0202672	0.0361335	0.0132512	0.0142425	0.00303433	0.0123027	0.0201727	0.000214548	0.014854	0.0274013	0.00687767	0.0111025	0.00122407	0.00358537	0.00950091	0.0196953	0.0248346	0.0232094	0.0239487	0.00710836	0.0221785	0.0331767	0.0288233	0.00871516	0.0320059	0.0196098	0.00290555	0.0219199	0.0847274	0.0240404	0.0033335	0.00171758	0.0017524	0.00555125	0.0033804	0.0298042	0.0784673	0.0580279	0.061617	0.055475	0.00908778	0.0163014	0.0158224	0.0247846	0.035619	0.0440252	0.0648638	0.0429206	0.00530747	0.0135864	0.0166418	0.0150655	0.0242252	0.0139523	0.0447782	0.0255797	0.0269962	0.0118582	0.0215036	7.8479e-05	0.00619739	0.00472193	0.0563604	0.0316267	0.0164637	0.0167468	0.00385386	0.00227414	0.105227	0.00615447	0.00297089	0.0110361	0.016115	0.0143083	0.0180677	0.00702654	0.0162365	0.047283	0.00194295	0.0218612	0.0191455	0.00962581	0.6971833	0.00246624	0.0101209	0.00745298	0.00341371	0.0217169	0.00401672	0.00346265	0.00732321	0.00947974	0.0133566	0.0170635	0.013101	0.000558611	0.00331561	0.0107115	0.00994242	0.0177259	0.0065006	0.00698691	0.00148854	0.00603527	0.00989604	0.00010525	0.0072869	0.0134422	0.00337396	0.00544651	0.000600487	0.00175886	0.00466083	0.00966187	0.012183	0.0113858	0.0117484	0.00348713	0.01088	0.0162754	0.0141398	0.00427537	0.015701	0.00961991	0.00142537	0.0107532	0.0415644	0.0117934	0.00163531	0.000842586	0.000859671	0.00272326	0.00165831	0.0146209	0.0384934	0.0284665	0.0302272	0.0272142	0.00445816	0.00799692	0.00776193	0.0121585	0.0174735	0.0215973	0.03182	0.0210554	0.00260367	0.00666502	0.00816392	0.00739061	0.0118841	0.00684453	0.0219667	0.0125486	0.0132435	0.00581722	0.0105489	3.84992e-05	0.00304023	0.00231642	0.0276485	0.015515	0.00807653	0.00821543	0.00189058	0.00111562	0.0516207	0.00301918	0.00145742	0.00541396	0.00790549	0.00701917	0.00886342	0.00344699	0.00796509	0.0231955	0.000953148	0.0107244	0.00939213	0.0047221	2.038459
72	-391.3246	-561.9049	170.5803	0.00872475	0.0179793	0.0400445	0.0299563	0.0123156	0.00574575	0.0333321	0.0498031	0.014773	0.0306487	0.0376344	0.0316834	0.000843353	0.0101726	0.0566174	0.0263781	0.0160174	0.0135058	0.00980846	0.0165888	0.031606	0.0543672	0.00069057	0.00557706	0.0265424	0.0194708	0.00533762	0.011715	0.00267158	0.0046095	0.0220325	0.0254809	0.0147053	0.00901968	0.00531356	0.0647578	0.0376141	0.0227015	0.0400344	0.0152899	0.0171717	0.00468472	0.00845504	0.0597972	0.0100769	0.00705732	0.0354959	0.00122895	0.0118001	0.0231609	0.0366293	0.0560244	0.080381	0.0722852	0.0387573	0.0411541	0.0118426	0.0109123	0.0378789	0.0495436	0.0802081	0.0699337	0.0480139	0.00258564	0.0261765	0.0207724	0.0122394	0.0270999	0.00270342	0.0883191	0.0203763	0.0292779	0.00709293	0.0172494	0.00707676	0.00976567	0.00734328	0.0353042	0.0195932	0.0188899	0.0108895	0.011452	0.000649666	0.0504019	0.0311376	0.00151496	0.00249119	0.0136044	0.0186731	0.0407263	0.0303534	0.0132054	0.0295601	0.0185995	0.00793421	0.00457917	0.0108314	0.997397	0.00372364	0.00767337	0.0170906	0.0127851	0.00525617	0.00245223	0.0142258	0.0212554	0.00630496	0.0130806	0.016062	0.0135222	0.000359935	0.00434155	0.0241637	0.0112579	0.00683608	0.00576413	0.00418615	0.00707995	0.0134891	0.0232034	0.000294728	0.00238023	0.011328	0.00830993	0.00227804	0.00499983	0.0011402	0.00196729	0.00940325	0.010875	0.00627608	0.00384951	0.00226777	0.027638	0.0160533	0.00968876	0.0170863	0.00652557	0.00732869	0.00199939	0.00360853	0.0255208	0.00430071	0.00301199	0.0151493	0.000524502	0.00503615	0.00988485	0.015633	0.0239107	0.0343058	0.0308506	0.0165412	0.0175641	0.0050543	0.00465724	0.0161663	0.0211447	0.034232	0.029847	0.0204918	0.00110352	0.0111719	0.00886545	0.00522367	0.011566	0.00115379	0.0376937	0.00869639	0.0124955	0.00302719	0.00736188	0.00302029	0.00416789	0.00313404	0.0150675	0.0083622	0.00806201	0.00464755	0.00488759	0.000277271	0.021511	0.0132892	0.000646572	0.00106322	0.00580622	0.00796951	0.0173816	0.0129545	0.00563592	0.0126159	0.00793809	0.00338624	0.00195434	0.00462275	2.343073
108	-391.7213	-561.865	170.1437	0.00562721	0.0378393	0.0284537	0.0405499	0.012144	0.025624	0.0614054	0.0461841	0.0212896	0.033682	0.028164	0.0837844	0.000560717	0.00188045	0.045619	0.0614048	0.00842472	0.0429533	0.00544584	0.00415371	0.017522	0.0287019	0.00542073	0.0417995	0.0271026	0.0394755	0.0593211	0.0209353	0.00162692	0.00375749	0.000488107	0.0246291	0.0218052	0.0199878	0.0183533	0.00576007	0.00864143	0.00800654	0.0236586	0.0611185	0.0267141	0.00907764	0.0181961	0.143361	0.00448941	0.00149607	0.0215458	0.0134333	0.0181076	0.0415161	0.018684	0.131535	0.0764854	0.0411557	0.0274317	0.0138164	0.00518558	0.03131	0.0594159	0.000973421	0.0132223	0.0437583	0.0138305	0.00230271	0.0146877	0.011579	0.0171495	0.102342	0.00694086	0.0222709	0.000603302	0.0105898	0.00548818	0.00890593	0.00782426	0.00202412	0.00277854	0.0143006	0.00380496	0.00487541	0.0238848	0.0318283	0.001154	0.0661959	0.0712431	0.00130564	0.000926	0.00874037	0.0199099	0.0314581	0.0326609	0.039705	0.059096	0.030297	0.0212312	0.00893463	0.044054	1.122414	0.00221619	0.0149024	0.011206	0.0159699	0.00478272	0.0100916	0.0241836	0.0181889	0.0083846	0.0132652	0.011092	0.0329972	0.00022083	0.000740587	0.0179664	0.0241833	0.00331795	0.0169165	0.00214476	0.00163587	0.00690078	0.0113038	0.00213487	0.0164621	0.0106739	0.0155468	0.0233627	0.00824504	0.000640736	0.00147983	0.000192234	0.0096998	0.00858766	0.00787188	0.00722815	0.00226851	0.0034033	0.00315325	0.00931756	0.0240706	0.0105209	0.00357509	0.00716627	0.0564607	0.00176808	0.000589204	0.00848547	0.00529051	0.00713139	0.0163505	0.00735839	0.051803	0.0301226	0.0162086	0.0108036	0.00544138	0.00204226	0.012331	0.0234001	0.000383367	0.00520739	0.0172335	0.00544694	0.000906889	0.00578452	0.00456023	0.00675408	0.040306	0.00273355	0.00877105	0.000237601	0.00417062	0.00216143	0.00350747	0.00308147	0.000797167	0.00109429	0.00563209	0.00149852	0.0019201	0.00940665	0.0125351	0.000454485	0.0260702	0.028058	0.000514206	0.000364691	0.00344226	0.00784121	0.0123893	0.012863	0.0156372	0.0232741	0.011932	0.00836158	0.00351876	0.01735	2.539137
144	-386.4205	-557.4701	171.0496	0.010985	0.00824679	0.0177559	0.0248845	0.0316251	0.028635	0.00808737	0.0078273	0.00467876	0.0265363	0.0384418	0.0521668	0.00587721	0.00259329	0.0502987	0.0137139	0.00998456	0.00836884	0.00379186	0.0532203	0.0211463	0.0675882	0.00443813	0.000156392	0.00530081	0.0439113	0.0134716	0.00480356	0.00391992	0.0196393	0.00154595	0.0176252	0.0257343	0.0252114	0.00778798	0.0171252	0.0137969	0.00160527	0.0132062	0.023855	0.0192328	0.0024782	0.00570084	0.0547143	0.00384516	4.18466e-05	0.0416003	0.00356807	0.0148483	0.0217778	0.0653434	0.089079	0.0322545	0.0786264	0.0550113	0.00475511	0.00218508	0.00503654	0.0400445	0.000812927	0.0403135	0.0409111	0.0479988	0.00292018	0.0172769	0.0154478	0.00785749	0.059502	0.0157257	0.0500063	0.000393808	0.0101225	0.0057815	0.0204874	0.0365642	0.0198984	0.00228135	0.0363899	0.036506	0.0446741	0.0147507	0.0147348	0.0121233	0.000314779	0.0206329	0.00252035	0.00163037	0.0312649	0.000395256	0.0213251	0.0652174	0.00832324	0.046337	0.0129997	0.0254827	0.0049422	0.0150484	0.920396	0.00525689	0.0039465	0.00849707	0.0119085	0.0151342	0.0137033	0.00387021	0.00374575	0.00223902	0.0126989	0.0183963	0.0249644	0.00281254	0.00124102	0.0240704	0.00656281	0.00477811	0.00400491	0.00181459	0.0254685	0.0101195	0.0323443	0.00212386	7.48415e-05	0.0025367	0.0210138	0.00644685	0.00229875	0.00187588	0.00939837	0.000739813	0.00843455	0.0123152	0.0120649	0.00372694	0.00819527	0.00660252	0.000768203	0.0063198	0.0114158	0.00920384	0.00118594	0.00272813	0.0261835	0.0018401	2.00257e-05	0.0199078	0.0017075	0.00710565	0.0104218	0.0312701	0.0426288	0.0154354	0.0376267	0.0263256	0.00227556	0.00104567	0.00241023	0.0191633	0.000389026	0.019292	0.019578	0.0229698	0.00139745	0.00826787	0.00739256	0.0037602	0.0284747	0.00752551	0.0239305	0.000188457	0.0048441	0.00276674	0.00980422	0.0174978	0.00952236	0.00109174	0.0174144	0.01747	0.0213788	0.00705894	0.00705131	0.00580158	0.000150638	0.00987387	0.00120611	0.000780214	0.0149618	0.00018915	0.0102051	0.0312098	0.00398308	0.0221746	0.00622099	0.0121947	0.00236509	0.00720141	2.089646
180	-396.4467	-566.2487	169.802	0.00479259	0.00801195	0.0283267	0.0258912	0.0131884	0.0072031	0.00731563	0.0137755	0.0294247	0.0485291	0.0121686	0.0546396	0.0190782	0.00323613	0.0521912	0.0359076	0.0178196	0.0109924	0.0023564	0.0546796	0.0426742	0.0563409	0.0257839	0.00137238	0.0240292	0.0448404	0.0410488	0.0185298	0.0101501	0.0208044	0.0104863	0.0027397	0.0388391	0.0202042	0.00960892	0.0028638	0.00272862	0.0189132	0.00506864	0.0421236	0.0114517	0.0101813	0.0187151	0.0476294	0.0116968	3.32158e-05	0.0269771	0.00989063	0.0051128	0.0226931	0.022217	0.0590949	0.0143772	0.0837671	0.0829498	0.0585079	0.001816	0.000508066	0.0511437	0.00505953	0.0516193	0.0469034	0.022716	0.0046234	0.00940223	0.00935462	0.0105111	0.0321594	0.0325254	0.0436324	0.00142834	0.0286137	0.00151583	0.0451558	0.0149955	0.0133288	0.0163059	0.0354387	0.0675052	0.00681728	0.0109731	0.0258285	0.0647242	0.0736197	0.0385834	0.00563386	0.00221423	0.0752384	0.00256813	0.0380214	0.0445138	0.0441754	0.00996104	0.00839907	0.0745711	0.000654568	0.0777882	1.499662	0.00189841	0.00317365	0.0112206	0.0102559	0.00522411	0.00285325	0.00289783	0.00545667	0.0116556	0.0192231	0.00482018	0.0216436	0.00755715	0.00128188	0.0206737	0.0142235	0.00705859	0.00435427	0.000933407	0.0216594	0.0169039	0.0223174	0.0102134	0.000543619	0.00951831	0.0177619	0.01626	0.00733991	0.0040206	0.00824094	0.00415376	0.00108523	0.0153847	0.00800318	0.00380624	0.00113439	0.00108085	0.0074918	0.00200776	0.0166858	0.00453618	0.00403297	0.00741333	0.0188667	0.00463328	1.31573e-05	0.010686	0.00391782	0.00202525	0.00898907	0.0088005	0.0234083	0.00569504	0.0331814	0.0328576	0.0231759	0.000719344	0.000201253	0.0202588	0.00200415	0.0204472	0.0185791	0.00899814	0.0018314	0.00372436	0.0037055	0.0041636	0.0127388	0.0128838	0.0172834	0.000565787	0.0113343	0.000600443	0.0178869	0.00593992	0.00527973	0.00645901	0.0140378	0.0267398	0.00270043	0.00434662	0.0102311	0.0256382	0.0291619	0.0152835	0.00223165	0.000877088	0.029803	0.00101728	0.0150608	0.0176326	0.0174985	0.00394571	0.003327	0.0295387	0.000259284	0.030813	2.524521
216	-397.0603	-567.9778	170.9175	0.00152776	0.025878	0.01914	0.0409407	0.0183147	0.00145522	0.030685	0.00496503	0.0103193	0.0359694	0.0408997	0.124718	0.00353053	0.0224503	0.0159403	0.0170501	0.00969422	0.0234051	0.00659834	0.0221205	0.0443591	0.071941	0.0097289	0.00914865	0.00972074	0.0166048	0.0246802	0.0105326	0.0261735	0.000719433	0.00428479	0.0393307	0.00599231	0.0674647	0.022734	0.00610532	0.00499614	0.000278612	0.0405312	0.0445614	0.00240162	0.00803132	0.010506	0.047675	0.00461924	0.000981763	0.053222	0.0410959	0.000371272	0.0167384	0.0481619	0.0688139	0.0409093	0.0828015	0.040373	0.0231418	0.00542413	0.000530102	0.0262291	0.0353381	0.0333326	0.0151579	0.00596171	0.000947492	0.000153093	0.0117219	0.0142513	0.000371856	0.0308794	0.0377766	0.00221699	0.0219895	0.00355945	0.00559677	0.00497618	0.0281977	0.00204954	0.0157458	0.028815	0.0191848	0.0105234	0.00828333	0.0659354	0.0143726	0.143525	0.00416519	0.00211894	0.0248285	0.00159836	0.0529732	0.0136619	0.023759	0.0206982	0.0279027	0.00775133	0.0100988	0.0839165	0.7360407	0.000666605	0.0112913	0.00835132	0.0178636	0.00799123	0.000634951	0.0133887	0.00216638	0.00450262	0.0156944	0.0178457	0.054418	0.00154047	0.00979569	0.00695518	0.00743943	0.00422986	0.0102123	0.00287904	0.0096518	0.0193551	0.0313899	0.00424499	0.00399181	0.00424143	0.00724516	0.0107687	0.00459567	0.0114202	0.000313909	0.00186957	0.0171611	0.00261461	0.0294367	0.00991947	0.00266392	0.00217995	0.000121566	0.0176849	0.0194434	0.00104789	0.00350429	0.00458407	0.0208019	0.0020155	0.000428371	0.0232222	0.0179313	0.000161996	0.00730343	0.0210144	0.0300254	0.0178499	0.0361286	0.0176159	0.0100974	0.0023667	0.000231298	0.0114445	0.015419	0.0145439	0.00661383	0.00260126	0.000413417	6.67987e-05	0.00511457	0.00621823	0.000162251	0.0134736	0.016483	0.000967337	0.00959462	0.00155309	0.00244203	0.00217125	0.0123035	0.00089427	0.00687033	0.0125728	0.00837088	0.00459167	0.00361425	0.0287694	0.00627115	0.0626242	0.00181739	0.000924554	0.0108334	0.000697411	0.0231137	0.00596107	0.0103667	0.00903121	0.0121747	0.00338212	0.00440639	0.0366151	2.291854
252	-391.3433	-561.9744	170.6311	0.0119115	0.0359056	0.00424006	0.0252026	0.0292326	0.000606205	0.0167004	0.0167042	0.00464066	0.0108778	0.027168	0.0318196	0.0346411	0.000948137	0.0459923	0.00267804	0.0311996	0.0174617	0.00283062	0.0769425	0.00724791	0.032193	0.012825	0.0368744	0.00574087	0.00743251	0.0384172	0.0103011	0.0115529	0.0227233	0.0141776	0.00416256	0.0147335	0.0350716	0.013801	0.00432468	0.0152481	0.00879596	0.0236684	0.0427869	0.00454481	0.0129374	0.0225026	0.107901	0.00468839	0.0194904	0.0308148	0.0166027	0.0173492	0.0537988	0.0320748	0.0106372	0.0194207	0.0170444	0.000478021	0.0279768	0.0509776	0.0352985	0.0276473	0.0012549	0.0938553	0.0219436	0.00230131	0.0684922	0.00085782	0.0323886	0.0431958	0.00473603	0.0305188	0.0547526	0.0561052	0.0273666	0.00265884	0.0049883	0.0336113	0.00972723	0.00150275	0.0670532	0.0576958	0.00354664	0.0299074	0.0318816	0.00383947	0.0305554	0.0238327	0.00152901	0.0213989	0.00728963	0.0983934	0.0381083	0.0378381	0.0213628	0.00610886	0.0134593	0.00512941	0.0245534	0.00504199	0.9816714	0.0051326	0.0154715	0.00182702	0.0108597	0.0125962	0.000261211	0.00719612	0.00719777	0.00199964	0.0046872	0.0117066	0.0137109	0.0149267	0.000408548	0.0198179	0.00115395	0.0134437	0.00752417	0.0012197	0.0331542	0.00312309	0.0138718	0.00552624	0.015889	0.00247371	0.00320263	0.0165538	0.00443871	0.00497807	0.00979138	0.00610905	0.00179363	0.00634858	0.0151122	0.00594678	0.00186349	0.00657035	0.00379014	0.0101986	0.0184367	0.00195834	0.00557467	0.00969628	0.0464939	0.0020202	0.00839831	0.013278	0.00715403	0.0074757	0.0231816	0.0138209	0.00458351	0.00836829	0.00734436	0.000205977	0.0120551	0.021966	0.0152099	0.0119131	0.000540732	0.0404418	0.00945538	0.000991624	0.029513	0.000369631	0.0139561	0.0186129	0.00204073	0.0131504	0.0235926	0.0241755	0.0117921	0.00114568	0.00214943	0.014483	0.00419142	0.000647529	0.0288929	0.0248608	0.00152823	0.012887	0.0137377	0.00165441	0.0131662	0.0102694	0.000658845	0.0092207	0.00314107	0.0423973	0.0164207	0.0163043	0.00920511	0.00263228	0.00579954	0.00221024	0.01058	0.00217257	2.320749
288	-383.9975	-554.8244	170.8269	0.0308217	0.00314239	0.0423982	0.0360634	0.0283168	0.0014432	0.0128382	0.00830055	0.022847	0.0328761	0.0217603	0.058148	0.00562454	0.00040634	0.0341192	0.0105616	0.0139193	0.0330683	0.00540938	0.0164067	0.0192377	0.0311621	0.0021393	0.0162626	7.53913e-05	0.0372126	0.00547494	0.00954235	0.00938453	0.00326422	0.0145431	0.0282822	0.0171965	0.035862	0.00483224	0.0184768	0.0173844	0.00750818	0.0179964	0.0181676	0.0186772	0.0153567	0.00695619	0.118049	0.00586548	0.0171505	0.0212206	0.0248852	0.000760901	0.0195814	0.0507586	0.0101209	0.0155203	0.00638515	0.00330673	0.0108346	0.0148369	0.108156	0.0160709	0.00273429	0.0431514	0.0243677	0.0324177	0.046363	0.00304586	0.0514805	0.017765	0.00318621	0.0327427	0.0384384	0.0147987	0.0255199	0.0260569	0.00670204	0.0293513	0.0425726	0.00388505	0.111047	0.0254996	0.00379048	0.0232956	0.0325379	0.00105919	0.0281579	0.00822284	0.00163678	0.0310964	0.0138814	0.116885	0.0149186	0.0198873	0.0103619	0.00178766	0.0188187	0.0254934	0.0488055	0.0542702	0.8914117	0.0136803	0.00139476	0.0188185	0.0160068	0.0125685	0.000640567	0.00569825	0.00368422	0.0101407	0.0145922	0.00965838	0.0258091	0.00249646	0.000180355	0.0151439	0.0046878	0.00617812	0.0146775	0.00240097	0.00728214	0.0085387	0.0138314	0.000949535	0.00721817	3.34626e-05	0.0165169	0.00243007	0.0042354	0.00416535	0.00144883	0.006455	0.0125531	0.00763272	0.0159174	0.0021448	0.00820096	0.0077161	0.00333252	0.00798773	0.00806374	0.00828992	0.00681609	0.00308752	0.0523962	0.00260341	0.00761227	0.00941881	0.0110454	0.000337728	0.00869124	0.0225293	0.00449219	0.00688874	0.00283406	0.0014677	0.00480899	0.00658539	0.0480052	0.00713311	0.00121362	0.0191529	0.0108157	0.0143887	0.0205783	0.00135191	0.0228497	0.00788503	0.00141421	0.0145329	0.017061	0.00656843	0.0113271	0.0115654	0.00297472	0.0130276	0.018896	0.00172439	0.0492884	0.0113181	0.00168241	0.0103398	0.014442	0.000470126	0.0124979	0.00364973	0.000726491	0.0138022	0.00616129	0.0518797	0.00662166	0.00882702	0.00459916	0.000793456	0.00835274	0.0113153	0.0216624	0.024088	2.253001
324	-391.2467	-561.4942	170.2476	0.00957418	0.0121831	0.0352737	0.0243921	0.0355577	0.0270333	0.00818108	0.03713	0.0340781	0.014327	0.117218	0.0777513	0.000615101	0.0127192	0.0830516	0.0291074	0.0130243	0.0363481	0.0127525	0.00562119	0.0251489	0.0986107	0.00053002	0.0226964	0.00844155	0.0519213	0.0113361	0.0229159	0.0152584	0.0213773	0.00287162	0.0345911	0.0366984	0.0451091	0.00800218	0.00262513	0.0131595	0.00448668	0.00545035	0.0495018	0.00762921	0.0456108	0.00990025	0.0761902	0.00109664	0.00603561	0.0860674	0.0161959	0.0116988	0.0255609	0.0283638	0.0429157	0.0519122	0.0278721	0.0595928	0.0216121	0.01714	0.0132933	0.0368174	0.026412	0.0688788	0.0774232	0.045861	0.00521197	0.00438434	0.0204225	0.0272913	0.00800688	0.0339159	0.026739	0.030812	0.0495269	0.00917918	0.00289795	0.0136769	0.0112976	0.00859424	0.047514	0.0425732	0.000228062	0.00839048	0.0648697	0.0136509	0.0635121	0.00864417	0.000956533	0.0109865	0.0255371	0.0550933	0.00979902	0.0517039	0.00977394	0.00869589	0.034233	0.0236744	0.0210867	0.00781092	0.80284	0.0035839	0.00456051	0.013204	0.00913067	0.0133103	0.0101194	0.00306242	0.0138988	0.0127565	0.00536301	0.0438783	0.0291046	0.00023025	0.00476116	0.0310887	0.0108958	0.00487538	0.0136062	0.00477362	0.00210418	0.00941399	0.0369129	0.000198402	0.00849592	0.00315992	0.0194357	0.00424343	0.0085781	0.00571168	0.00800216	0.00107493	0.0129485	0.0137373	0.0168857	0.00299545	0.000982664	0.00492601	0.0016795	0.00204023	0.01853	0.00285584	0.0170735	0.00370596	0.0285203	0.000410505	0.00225931	0.0322176	0.00606261	0.00437919	0.0095682	0.0106174	0.0160646	0.0194323	0.0104333	0.0223073	0.00809004	0.00641601	0.00497607	0.0137818	0.0098868	0.0257834	0.0289818	0.0171671	0.001951	0.00164119	0.00764476	0.0102159	0.00299721	0.0126957	0.0100092	0.0115338	0.0185394	0.00343604	0.00108479	0.00511967	0.00422904	0.00321708	0.0177859	0.0159364	8.53705e-05	0.00314081	0.0242826	0.00510995	0.0237745	0.00323577	0.000358058	0.00411257	0.00955928	0.0206231	0.00366806	0.0193543	0.00365867	0.00325513	0.0128144	0.00886204	0.00789339	0.00292386	2.671442
