Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-1734.901	-1900.283	165.3823	1.398445	5.08878
6	-1722.522	-1888.271	165.7489	1.398445	4.885033
12	-1715.708	-1881.91	166.202	1.509003	4.569867
18	-1716.291	-1882.619	166.3274	1.509003	4.499393
24	-1717.365	-1883.835	166.4697	1.325687	4.522488
30	-1711.846	-1877.436	165.5892	1.301159	5.027953
36	-1718.727	-1883.85	165.1221	1.253004	5.313209
42	-1717.158	-1882.483	165.3252	1.303884	5.172828
48	-1723.395	-1889.931	166.5365	1.344371	4.474367
54	-1728.187	-1892.675	164.4886	1.315951	5.62719
60	-1727.236	-1892.032	164.7956	1.303511	5.465312
66	-1717.299	-1883.14	165.8404	1.316479	4.879772
72	-1717.271	-1883.071	165.8	1.473437	4.814774
78	-1722.643	-1888.784	166.141	1.667913	4.514865
84	-1716.061	-1882.586	166.5252	1.602506	4.335155
90	-1701.036	-1867.487	166.4511	1.538252	4.413279
96	-1707.441	-1873.824	166.3825	1.635516	4.39709
102	-1705.17	-1871.59	166.4193	1.611944	4.389639
108	-1713.611	-1880.104	166.4924	1.621689	4.342859
114	-1718.5	-1883.765	165.2648	1.321842	5.196291
120	-1720.723	-1887.039	166.3164	1.828009	4.325742
126	-1718.806	-1885.111	166.3056	1.45031	4.544671
132	-1723.643	-1889.64	165.9967	1.675012	4.591937
138	-1707.273	-1872.984	165.7115	1.467236	4.867588
144	-1708.196	-1874.596	166.4006	1.562129	4.428257
150	-1714.646	-1879.361	164.7146	1.342745	5.48829
156	-1714.18	-1879.072	164.8919	1.206614	5.465636
162	-1723.562	-1889.631	166.0695	1.350769	4.732763
168	-1715.389	-1880.762	165.3725	1.292455	5.152974
174	-1723.791	-1888.743	164.9522	1.292455	5.38511
180	-1718.43	-1883.288	164.858	1.386704	5.38511
186	-1725.067	-1891.241	166.1747	1.459717	4.612851
192	-1712.272	-1877.871	165.5989	1.459717	4.934445
198	-1724.057	-1890.044	165.9874	1.459717	4.717747
204	-1724.678	-1889.849	165.1704	1.496937	5.151603
210	-1713.51	-1879.912	166.4027	1.618748	4.395185
216	-1721.74	-1888.194	166.4541	1.618748	4.36615
222	-1728.769	-1895.081	166.3116	1.747789	4.373758
228	-1724.699	-1891.413	166.7132	1.747789	4.146265
234	-1718.586	-1885.21	166.6244	1.747789	4.196674
240	-1727.039	-1892.34	165.3008	1.545059	5.052677
246	-1719.24	-1884.293	165.0527	1.545059	5.190154
252	-1724.626	-1889.247	164.6204	1.293632	5.567058
258	-1725.796	-1891.429	165.6333	1.293632	5.007653
264	-1724.948	-1891.63	166.6813	1.494377	4.308057
270	-1711.626	-1878.204	166.5778	1.763814	4.214028
276	-1715.942	-1882.75	166.8081	1.704789	4.116732
282	-1705.805	-1872.525	166.72	1.669663	4.186798
288	-1722.861	-1888.835	165.9732	1.793453	4.53861
294	-1725.413	-1891.935	166.5219	1.558803	4.361716
300	-1723.551	-1890.076	166.5247	1.803227	4.221786
306	-1720.07	-1886.663	166.5928	1.650168	4.269938
312	-1719.804	-1886.226	166.4224	1.581927	4.40482
318	-1720.466	-1886.025	165.559	1.421107	4.978089
324	-1734.901	-1900.5	165.5999	1.400988	4.96655
330	-1733.687	-1898.791	165.1043	1.38541	5.249892
336	-1734.273	-1899.92	165.6473	1.345873	4.970836
342	-1724.387	-1890.715	166.3285	1.531077	4.486348
348	-1723.477	-1888.572	165.0954	1.309993	5.296463
354	-1725.167	-1890.664	165.4971	1.309993	5.074151
360	-1717.118	-1882.218	165.0997	1.421301	5.232583
366	-1717.674	-1883.502	165.828	1.67953	4.683963
372	-1716.979	-1882.836	165.8571	1.396107	4.826069
378	-1734.835	-1901.05	166.2157	1.637881	4.489749
384	-1727.112	-1892.997	165.8857	1.549671	4.72429
390	-1713.092	-1879.032	165.9399	1.57581	4.679376
396	-1720.976	-1886.059	165.0828	1.41475	5.245562
402	-1734.997	-1900.461	165.4634	1.33999	5.076215
408	-1736.053	-1901.748	165.6957	1.33999	4.947185
414	-1747.113	-1912.77	165.6564	1.379311	4.947185
420	-1738.797	-1905.277	166.4802	1.442781	4.450701
426	-1733.163	-1899.069	165.9059	1.441741	4.773369
432	-1736.082	-1901.621	165.5388	1.547458	4.919076
438	-1735.041	-1900.892	165.8516	1.547458	4.744618
444	-1731.892	-1897.614	165.7226	1.5286	4.827153
450	-1727.052	-1892.467	165.4148	1.366981	5.088187
456	-1715.711	-1881.679	165.968	1.595794	4.652441
462	-1727.643	-1893.392	165.7489	1.595794	4.775017
468	-1719.251	-1884.919	165.6679	1.274105	4.999313
474	-1722.245	-1888.062	165.8174	1.517345	4.780564
480	-1715.576	-1881.844	166.2673	1.517345	4.528531
486	-1730.301	-1896.282	165.9817	1.517345	4.688723
492	-1729.189	-1895.009	165.8201	1.720045	4.665673
