Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-95.66227	-264.9512	169.2889	0.5201427	1.711853	1.400534	1.475409
6	-92.07654	-260.5616	168.4851	0.7082941	1.631439	1.177294	2.132174
12	-102.2412	-270.4657	168.2245	1.020701	1.631439	1.103983	2.15028
18	-103.8469	-271.8782	168.0313	1.048639	0.810122	0.5769796	3.073915
24	-104.7657	-272.9699	168.2042	0.5400213	1.702213	1.166203	2.369272
30	-112.8959	-280.96	168.0641	0.6692747	1.90921	1.103558	2.315159
36	-105.9792	-273.332	167.3528	1.092449	1.682893	1.969487	2.076834
42	-108.8059	-278.8611	170.0553	0.5040053	1.031323	1.035526	1.66612
48	-107.9837	-277.0995	169.1158	0.7392972	1.749343	1.73405	1.171225
54	-108.9858	-278.7042	169.7183	0.4737041	1.22735	0.8809414	1.885171
60	-96.88285	-265.8074	168.9246	1.12871	1.22735	0.8864365	2.014176
66	-93.78834	-261.9909	168.2026	0.6548644	1.40395	0.713947	2.765474
72	-95.94661	-265.6438	169.6972	0.8732	0.5797391	0.8163597	2.129304
78	-97.78482	-266.8669	169.082	0.7014695	0.9669872	1.479577	1.966346
84	-109.8659	-277.3022	167.4364	0.5944804	1.333935	0.7983885	3.24556
90	-111.6451	-279.0102	167.3651	0.6135088	2.651688	1.727911	2.00802
96	-115.6874	-284.1656	168.4782	0.5627753	1.776511	2.155747	1.45071
102	-116.0267	-283.6331	167.6063	1.082473	1.324262	1.944375	2.153564
108	-106.5068	-273.7823	167.2755	0.6836528	2.325799	1.013789	2.64159
114	-132.2542	-299.7155	167.4613	1.551849	1.559732	0.6410415	2.64159
120	-113.4128	-281.5924	168.1796	0.5539907	1.71904	1.502622	2.152826
126	-119.739	-287.3222	167.5832	1.46818	1.71904	0.8923676	2.36647
132	-106.4928	-274.1085	167.6156	0.5370549	1.71904	1.154092	2.734824
138	-110.1644	-277.9638	167.7994	0.535167	2.396	1.081298	2.312662
144	-121.257	-289.9075	168.6505	1.326974	1.521106	1.423853	1.495632
150	-106.1282	-274.4383	168.3101	0.9907961	1.211804	1.08052	2.385394
156	-116.8367	-285.1304	168.2937	0.8840037	1.994729	0.8824263	2.130142
162	-116.5171	-284.5888	168.0717	0.4054291	2.010319	2.015509	1.763252
168	-124.9614	-293.845	168.8836	0.2795318	1.357651	1.976909	1.609189
174	-105.6422	-274.124	168.4818	0.7388619	1.517004	1.458605	1.999596
180	-121.7736	-290.3696	168.596	1.778762	0.9714714	1.406442	1.634577
186	-118.4042	-286.8849	168.4808	0.7283973	1.952982	1.513295	1.70234
192	-109.7733	-277.7286	167.9553	1.30423	1.141008	2.419948	1.560954
198	-111.0126	-279.1427	168.1302	0.9328292	1.483763	1.946475	1.799483
204	-102.5204	-271.105	168.5845	0.699213	1.390116	2.242724	1.486296
210	-110.8414	-279.0463	168.2049	0.4035664	2.919149	1.618629	1.4439
216	-124.2914	-291.8786	167.5872	0.366475	2.237185	1.641601	2.215256
222	-114.4081	-284.4328	170.0247	0.4145052	0.784193	1.445094	1.600011
228	-129.4489	-296.2258	166.7768	1.427935	1.580435	3.004442	1.600011
234	-134.6885	-303.7198	169.0313	0.4218087	1.280185	1.369446	1.999283
240	-112.037	-280.3436	168.3066	0.7253034	1.609136	1.326158	2.154492
246	-110.6887	-279.2925	168.6037	0.8467559	1.609136	1.750925	1.579877
252	-118.6653	-285.6605	166.9952	0.5817141	2.945516	2.026869	1.930031
258	-109.9655	-278.1107	168.1452	0.5489046	2.318793	2.026869	1.46382
264	-125.9959	-294.633	168.6371	0.628004	1.715955	1.980987	1.46382
270	-96.78977	-264.1896	167.3998	1.904107	1.215431	1.539933	2.119693
276	-99.53767	-267.2977	167.76	0.9859297	1.709185	0.9467313	2.523321
282	-99.90205	-268.5962	168.6941	0.9639452	0.8639331	1.231922	2.282
288	-105.7465	-274.5799	168.8334	0.6454907	1.079535	1.099874	2.335423
294	-101.2648	-270.5543	169.2895	0.8399565	1.516744	0.9174924	1.751321
300	-110.4031	-279.833	169.4299	0.825253	0.9203592	1.582502	1.60301
306	-109.4567	-277.8005	168.3438	1.075803	1.458727	1.392044	1.950543
312	-102.1248	-270.7238	168.599	1.075803	0.9498858	1.841626	1.810304
318	-97.70229	-266.369	168.6667	0.697746	1.582379	2.110486	1.387196
324	-89.38295	-257.4359	168.0529	0.9427949	2.096054	1.344077	1.887442
330	-102.257	-271.6139	169.357	0.6873397	0.9586629	1.342711	1.887442
336	-89.39552	-259.2941	169.8986	0.7143169	0.7062281	1.102949	1.832302
342	-89.98595	-258.7476	168.7616	0.6481852	1.467232	1.154122	2.101503
348	-80.71754	-249.0961	168.3785	0.6481852	1.375854	1.10914	2.432036
354	-85.45532	-254.6904	169.235	1.459516	0.3869222	0.6389125	2.236821
360	-84.16836	-252.7561	168.5878	0.8783564	0.9141693	0.7845137	2.651642
366	-91.07552	-258.7308	167.6553	0.8783564	2.309451	0.9890979	2.310164
372	-94.49547	-264.1265	169.631	0.8486231	0.9479495	0.9890979	1.843945
378	-98.71311	-267.365	168.6519	0.6377779	1.515583	1.11832	2.172773
384	-108.0301	-277.4926	169.4625	0.4292942	1.120813	1.824946	1.484178
390	-111.6861	-280.9891	169.303	0.9780813	1.48058	1.207799	1.455034
396	-96.38271	-264.9678	168.5851	0.5762169	1.536366	1.24704	2.152913
402	-102.3783	-271.0371	168.6588	1.571941	1.073185	1.432887	1.631862
408	-102.4926	-271.4194	168.9268	0.511794	1.411229	1.506364	1.861755
414	-97.78598	-267.067	169.281	1.242308	0.6412941	1.215505	1.861755
