Iteration	Posterior	Likelihood	Prior	tree_length
0	-43.26824	-216.0098	172.7416	1.49638
6	-38.05428	-211.1889	173.1346	1.181928
12	-40.34585	-213.5605	173.2146	1.110931
18	-37.43884	-210.675	173.2361	1.091221
24	-34.85025	-208.213	173.3628	0.9679778
30	-42.66308	-215.438	172.7749	1.471235
36	-41.85653	-215.0035	173.147	1.171151
42	-35.54136	-208.5562	173.0149	1.282695
48	-39.68175	-213.038	173.3562	0.9747193
54	-40.71582	-213.4663	172.7505	1.489674
60	-41.30743	-213.7323	172.4248	1.726173
66	-56.59513	-229.2359	172.6408	1.571163
72	-51.96299	-224.4875	172.5245	1.655438
78	-45.67938	-218.2405	172.5611	1.629116
84	-41.06538	-214.2848	173.2194	1.106587
90	-27.65561	-200.859	173.2033	1.121141
96	-32.16248	-205.2237	173.0612	1.244305
102	-28.36343	-201.41	173.0466	1.25653
108	-28.99851	-201.771	172.7725	1.473033
114	-36.06654	-209.1956	173.129	1.186734
120	-38.69136	-212.1965	173.5052	0.8039244
126	-37.80059	-210.7205	172.9199	1.359112
132	-40.95994	-214.111	173.151	1.167586
138	-38.23818	-211.046	172.8078	1.446224
144	-44.67395	-218.0803	173.4063	0.9217291
150	-45.87218	-219.0337	173.1616	1.158362
156	-49.54532	-222.7904	173.2451	1.082924
162	-59.31013	-232.0484	172.7383	1.498841
168	-57.7881	-230.5484	172.7603	1.482259
174	-41.43606	-214.6605	173.2245	1.101929
180	-41.34642	-214.2394	172.893	1.380323
186	-39.95836	-212.6572	172.6989	1.528283
192	-36.95613	-210.1224	173.1663	1.154176
198	-29.3915	-202.8057	173.4142	0.9131143
204	-26.43732	-199.8759	173.4386	0.8855877
210	-33.35213	-206.468	173.1159	1.198032
216	-34.39187	-207.2432	172.8513	1.412751
222	-42.91579	-215.2303	172.3145	1.803158
228	-35.02452	-207.6935	172.6689	1.550435
234	-51.97307	-224.0966	172.1235	1.93355
240	-51.37091	-224.3694	172.9985	1.296087
246	-51.7199	-223.8869	172.167	1.904173
252	-52.85801	-225.4749	172.6169	1.588654
258	-39.42156	-212.4893	173.0677	1.238871
264	-41.75553	-214.9523	173.1968	1.127045
270	-46.68051	-218.7874	172.1069	1.944783
276	-52.02986	-225.5578	173.5279	0.7728382
282	-43.52544	-217.0534	173.5279	0.7728382
288	-39.85375	-212.452	172.5983	1.602195
294	-48.37324	-221.0612	172.688	1.536363
300	-53.48939	-226.6614	173.172	1.149135
306	-46.90324	-219.4317	172.5285	1.652564
312	-45.76133	-218.2898	172.5285	1.652564
318	-40.83354	-213.8849	173.0514	1.252556
324	-42.60683	-215.5234	172.9165	1.361773
330	-44.06191	-217.1141	173.0522	1.251826
336	-41.8557	-214.6496	172.7939	1.456783
342	-36.66923	-209.7556	173.0863	1.223216
348	-42.75722	-215.246	172.4888	1.680909
354	-50.55351	-222.9625	172.409	1.737291
360	-37.09673	-210.2356	173.1388	1.17822
366	-41.86893	-215.2345	173.3655	0.9651302
372	-42.1824	-215.5479	173.3655	0.9651302
378	-51.84636	-223.9042	172.0578	1.977699
384	-46.13263	-218.2582	172.1256	1.932189
390	-44.7294	-216.8113	172.0819	1.961586
396	-38.31342	-211.4948	173.1814	1.140824
402	-35.97903	-209.1604	173.1814	1.140824
408	-34.99301	-207.0636	172.0706	1.969126
414	-28.03571	-200.7896	172.7539	1.487093
420	-30.19301	-202.9469	172.7539	1.487093
426	-36.95459	-209.3367	172.3821	1.756128
432	-33.54896	-206.4167	172.8677	1.400032
438	-38.91165	-211.5358	172.6241	1.583342
444	-31.72816	-204.6827	172.9545	1.331542
450	-38.8031	-211.3152	172.5121	1.664301
456	-40.27451	-213.1667	172.8922	1.380889
462	-32.34366	-204.9953	172.6516	1.563182
468	-33.94925	-207.1645	173.2152	1.110372
474	-33.93346	-207.2696	173.3361	0.9951733
480	-33.68794	-206.5588	172.8708	1.397613
486	-36.43784	-209.3087	172.8708	1.397613
492	-36.82708	-209.9906	173.1635	1.156661
498	-47.91335	-220.8442	172.9308	1.35045
504	-49.23834	-222.4485	173.2102	1.114978
510	-41.24405	-213.7453	172.5012	1.672071
516	-38.9989	-211.3299	172.331	1.791715
522	-46.69492	-219.4449	172.75	1.490051
528	-52.50593	-225.1899	172.684	1.539332
534	-44.56774	-217.4996	172.9319	1.349612
540	-49.87169	-222.5878	172.7162	1.515406
546	-43.19744	-216.6045	173.4071	0.9209103
552	-43.56999	-216.9771	173.4071	0.9209103
558	-37.27479	-210.1634	172.8886	1.383743
564	-39.21677	-212.4674	173.2507	1.077732
570	-36.65118	-209.9165	173.2653	1.06398
576	-43.71351	-216.9788	173.2653	1.06398
582	-30.5554	-203.7716	173.2162	1.10947
588	-25.55498	-198.3376	172.7827	1.465362
594	-35.37741	-207.9681	172.5907	1.607714
600	-34.92422	-207.7143	172.7901	1.459748
606	-39.74288	-212.5329	172.7901	1.459748
612	-46.52394	-219.0629	172.5389	1.645079
618	-41.23761	-213.2192	171.9816	2.028461
624	-36.59488	-209.5815	172.9867	1.305671
630	-44.53603	-217.3698	172.8338	1.426288
636	-34.29597	-207.5579	173.2619	1.067211
642	-39.70461	-213.1093	173.4046	0.9235589
648	-36.54206	-208.8934	172.3513	1.777627
654	-56.85193	-228.9741	172.1221	1.934496
660	-50.36846	-222.6925	172.3241	1.796549
666	-35.02881	-208.4151	173.3863	0.9433251
672	-36.11253	-209.2405	173.1279	1.187675
678	-38.40285	-211.5901	173.1873	1.135562
684	-36.86903	-209.3236	172.4546	1.705185
690	-34.29202	-206.8965	172.6045	1.597676
696	-29.29746	-202.6819	173.3845	0.9452439
702	-31.9398	-204.8834	172.9436	1.34029
708	-31.13175	-204.663	173.5313	0.7680548
714	-27.18901	-200.4666	173.2776	1.052379
720	-47.33656	-219.2602	171.9236	2.066841
726	-43.64877	-216.5892	172.9405	1.34279
732	-50.95218	-223.8494	172.8972	1.376993
738	-52.97672	-225.7781	172.8014	1.451126
744	-44.9794	-217.4318	172.4524	1.706704
750	-36.28886	-209.6096	173.3208	1.010445
756	-42.85603	-215.6415	172.7855	1.463227
762	-44.9897	-218.1189	173.1292	1.186621
768	-45.37477	-217.3745	171.9997	2.016435
774	-42.47225	-215.4539	172.9816	1.309736
780	-47.57794	-220.5609	172.9829	1.308682
786	-43.85043	-216.8334	172.9829	1.308682
792	-44.70863	-217.6285	172.9199	1.359125
798	-54.19165	-227.3647	173.1731	1.148194
804	-59.14698	-231.4542	172.3072	1.808223
810	-55.17462	-227.1922	172.0176	2.00454
816	-49.86974	-222.9037	173.034	1.266964
822	-48.30863	-221.1108	172.8022	1.450506
828	-54.86444	-227.9686	173.1042	1.208043
834	-56.73534	-230.0328	173.2975	1.033275
840	-41.55637	-214.9012	173.3448	0.9863652
846	-40.71441	-214.1268	173.4124	0.9150495
852	-30.21297	-203.1188	172.9058	1.370216
858	-30.71074	-203.6166	172.9058	1.370216
864	-36.30684	-209.6122	173.3054	1.025557
870	-31.50396	-204.2622	172.7583	1.483819
876	-43.99707	-216.8749	172.8778	1.392158
882	-34.19228	-206.8027	172.6105	1.593323
888	-30.99968	-203.6617	172.6621	1.555519
894	-32.848	-206.1174	173.2694	1.060163
900	-30.31852	-203.8277	173.5092	0.7986043
906	-22.55057	-195.9383	173.3877	0.941834
912	-21.30589	-194.4413	173.1354	1.18117
918	-26.52763	-199.1338	172.6062	1.596446
924	-30.90619	-204.0918	173.1856	1.137023
930	-22.98588	-196.0984	173.1125	1.200911
936	-31.92803	-205.4365	173.5085	0.7995693
942	-28.8769	-201.4021	172.5252	1.654887
948	-42.03381	-214.6339	172.6001	1.600845
954	-47.22108	-220.5062	173.2851	1.045207
960	-48.14978	-220.0712	171.9214	2.0683
966	-43.74065	-216.5411	172.8004	1.45185
972	-38.27495	-211.0685	172.7935	1.457122
978	-40.87493	-214.0546	173.1797	1.142338
984	-38.78885	-211.4303	172.6415	1.570664
990	-32.40129	-205.6587	173.2574	1.071425
996	-43.35644	-215.871	172.5145	1.662562
1002	-31.97677	-204.8379	172.8611	1.405158
1008	-36.16051	-208.6968	172.5363	1.646943
1014	-36.49336	-209.2388	172.7454	1.493478
1020	-40.88732	-213.6328	172.7454	1.493478
1026	-39.27628	-212.0742	172.798	1.453727
1032	-33.62085	-206.5497	172.9289	1.351995
1038	-33.24657	-206.3642	173.1177	1.196522
1044	-38.17237	-211.1262	172.9538	1.332123
1050	-38.71506	-211.9668	173.2518	1.076717
1056	-40.21463	-212.803	172.5883	1.609412
1062	-42.10001	-214.9414	172.8414	1.420429
1068	-38.55941	-211.6856	173.1262	1.189156
1074	-40.36764	-213.7127	173.3451	0.9861074
1080	-26.49792	-198.9519	172.4539	1.705639
1086	-24.13954	-197.1929	173.0534	1.250851
1092	-31.13558	-203.7775	172.6419	1.570333
1098	-43.26673	-215.8758	172.6091	1.594302
1104	-30.72601	-203.5588	172.8328	1.427018
1110	-35.01745	-207.8513	172.8338	1.426256
1116	-34.58503	-207.988	173.403	0.9253587
1122	-38.97973	-212.0664	173.0866	1.222961
1128	-36.83844	-209.2898	172.4513	1.70749
1134	-32.6047	-205.9576	173.3529	0.9781643
1140	-50.55509	-223.8939	173.3388	0.9924793
1146	-43.13357	-216.5519	173.4184	0.9084679
1152	-32.52487	-205.2487	172.7238	1.509688
1158	-38.15969	-210.8702	172.7105	1.519586
1164	-31.75025	-204.9964	173.2461	1.081977
1170	-33.01494	-205.7683	172.7534	1.487504
1176	-30.09832	-203.409	173.3107	1.020374
1182	-35.26155	-208.5645	173.3029	1.027959
1188	-35.45178	-208.8005	173.3487	0.9823881
1194	-34.23173	-206.7237	172.4919	1.678668
1200	-60.18626	-232.2201	172.0338	1.993722
1206	-55.20149	-228.2932	173.0917	1.218652
1212	-49.98504	-223.1149	173.1299	1.186003
1218	-50.22861	-223.2834	173.0548	1.249693
1224	-49.77523	-222.4119	172.6367	1.574151
1230	-47.97662	-220.6477	172.6711	1.548874
1236	-42.98369	-215.6983	172.7147	1.516527
1242	-41.14117	-213.74	172.5988	1.601811
1248	-44.73722	-216.9516	172.2144	1.87193
1254	-54.54644	-227.3326	172.7862	1.462695
1260	-61.77112	-234.1304	172.3593	1.772067
1266	-54.0396	-226.4583	172.4187	1.730464
1272	-43.90461	-217.0753	173.1707	1.150343
1278	-42.31546	-215.2321	172.9167	1.361657
1284	-45.37418	-218.2908	172.9167	1.361657
1290	-49.28371	-222.421	173.1373	1.179536
1296	-49.44894	-222.1737	172.7248	1.508963
1302	-60.66865	-232.7023	172.0336	1.99388
1308	-55.22075	-227.7615	172.5407	1.643788
1314	-50.59303	-223.473	172.8799	1.390517
1320	-46.8901	-219.6044	172.7143	1.516781
1326	-47.37605	-220.1852	172.8091	1.445193
1332	-49.83582	-221.9828	172.147	1.917722
1338	-45.27033	-217.7663	172.4959	1.675827
1344	-41.15697	-213.4394	172.2825	1.82528
1350	-44.61276	-217.6627	173.05	1.253696
1356	-38.61798	-211.6223	173.0043	1.291341
1362	-37.09895	-210.5101	173.4112	0.9164119
1368	-37.63871	-210.4126	172.7739	1.472
1374	-29.22914	-202.6255	173.3964	0.9325373
1380	-36.48028	-209.6706	173.1903	1.132886
1386	-38.73582	-211.4859	172.7501	1.489975
1392	-29.5376	-202.9495	173.4119	0.9155916
1398	-29.8479	-202.7071	172.8592	1.40663
1404	-28.65429	-201.6098	172.9555	1.330796
1410	-36.44458	-209.7516	173.3071	1.02393
1416	-41.93359	-214.4226	172.489	1.680733
1422	-50.04208	-223.3492	173.3071	1.023928
1428	-48.46922	-220.9198	172.4506	1.708001
