Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-313.6968	-484.272	170.5752	0.6719553	0.6885711	2.058831
6	-318.6163	-487.1786	168.5622	1.670467	0.6885711	2.701996
12	-314.4108	-484.2085	169.7977	1.699584	0.4365563	2.060125
18	-320.6427	-489.424	168.7812	1.699584	0.4104285	2.720406
24	-321.2537	-490.4995	169.2458	1.471249	0.6182236	2.445007
30	-322.9013	-492.5497	169.6484	1.322539	0.5581489	2.322428
36	-317.0653	-486.5905	169.5253	1.445629	0.5581489	2.322428
42	-325.7057	-494.946	169.2403	1.51029	0.5121415	2.490528
48	-329.2573	-495.6052	166.3479	1.441588	0.364964	4.320022
54	-322.8021	-491.5649	168.7627	1.462775	0.273315	2.958588
60	-319.2252	-487.1957	167.9705	1.622566	0.4256536	3.24481
66	-339.0985	-508.1418	169.0434	1.139155	0.3708206	2.92575
72	-334.3133	-503.5436	169.2304	1.239691	0.3719954	2.750512
78	-320.9714	-491.0014	170.03	1.239691	0.4679786	2.188409
84	-312.8569	-482.6323	169.7754	0.8255837	0.3517772	2.682678
90	-321.0693	-490.5958	169.5265	0.6887934	0.5055937	2.82434
96	-326.5108	-493.5322	167.0214	1.830009	0.3998787	3.693251
102	-322.264	-490.5058	168.2418	1.42375	0.4603958	3.18133
108	-328.7503	-497.0538	168.3035	1.416062	0.2656982	3.26458
114	-335.4866	-503.1587	167.672	1.488799	0.382588	3.523682
120	-329.2542	-497.4887	168.2345	1.130688	0.3600567	3.417492
126	-330.5601	-498.7226	168.1625	1.130688	0.4319812	3.417492
132	-328.8325	-496.5482	167.7158	1.51056	0.2711539	3.550438
138	-328.1694	-495.9349	167.7655	1.460531	0.271417	3.550438
144	-331.1833	-500.3742	169.1909	1.460531	0.6927827	2.439425
150	-323.1866	-492.3001	169.1135	1.586455	0.5071333	2.525249
156	-325.9404	-494.1398	168.1994	1.632586	0.4553686	3.085271
162	-328.2748	-496.7309	168.4561	1.632586	0.5580101	2.869336
168	-327.6215	-496.8076	169.1861	1.157134	0.2450724	2.904636
174	-324.2938	-491.726	167.4322	1.650065	0.3121072	3.610383
180	-325.3375	-492.6534	167.316	2.033977	0.3319724	3.442835
186	-323.4291	-491.3165	167.8874	1.504539	0.2899987	3.442835
192	-318.6058	-488.0668	169.461	1.55005	0.5862278	2.278828
198	-319.3997	-489.1492	169.7495	1.253372	0.5014756	2.338145
204	-325.9457	-495.5164	169.5708	1.312247	0.6213319	2.338145
210	-317.6671	-487.0246	169.3575	1.266839	0.3503622	2.669146
216	-322.6329	-492.7827	170.1499	1.153902	0.6117324	2.072201
222	-327.524	-497.8008	170.2768	1.121475	0.5172663	2.072201
228	-311.9666	-481.4509	169.4843	1.129008	0.5476381	2.554023
234	-315.567	-485.3412	169.7742	0.8971358	0.3053017	2.667993
240	-314.3445	-484.6791	170.3346	0.6964365	0.5877085	2.265078
246	-314.6306	-484.9888	170.3583	1.061436	0.5451596	2.039593
252	-311.6484	-481.5844	169.936	1.479091	0.4232678	2.122837
258	-316.4439	-486.7783	170.3344	1.039981	0.5155935	2.089006
264	-317.7579	-487.4739	169.716	1.591054	0.582878	2.089006
270	-322.4007	-492.0745	169.6738	1.193998	0.569991	2.380396
276	-320.4268	-490.239	169.8122	1.877319	0.5364523	1.864019
282	-320.6494	-491.1376	170.4882	0.826654	1.130368	1.711813
288	-320.7844	-491.8473	171.0629	0.4785642	1.130368	1.548278
294	-323.4032	-494.4897	171.0866	0.6814928	0.5388195	1.808429
300	-317.6281	-488.7815	171.1535	0.4991389	0.7406386	1.748356
306	-312.7163	-483.34	170.6237	1.275323	0.7406386	1.571973
312	-333.4109	-501.7797	168.3688	1.457543	0.4084702	3.116611
318	-328.9616	-498.3804	169.4188	1.130106	0.5233702	2.609005
324	-328.7637	-498.3824	169.6187	1.022217	0.5003749	2.566196
330	-315.289	-485.7937	170.5048	1.022217	0.8307227	1.773175
336	-321.3334	-490.7666	169.4332	1.427042	0.4912933	2.434821
342	-320.4991	-490.059	169.5599	1.810017	0.7440654	1.94
348	-312.9779	-481.1861	168.2082	1.699261	0.2551544	3.159538
354	-319.0263	-489.55	170.5237	0.9610081	0.5184289	2.014172
360	-322.6695	-492.7669	170.0975	1.282935	0.7334053	1.940103
366	-329.5932	-498.0374	168.4441	1.580099	0.6233771	2.868785
372	-322.5573	-490.7351	168.1778	1.926668	0.539212	2.871141
378	-317.3909	-488.1672	170.7763	0.9085259	0.6834878	1.765786
384	-314.2223	-484.3176	170.0952	1.251767	0.6834878	1.995972
390	-325.2537	-494.7145	169.4608	1.580891	0.6834878	2.196457
396	-334.964	-505.3503	170.3864	1.366584	0.6094668	1.769901
402	-328.9937	-499.9289	170.9353	0.6469205	0.7802216	1.769901
408	-326.4019	-496.5381	170.1362	1.44597	0.7802216	1.769901
414	-314.1591	-484.4621	170.303	1.176007	0.4973956	2.03195
420	-321.0551	-489.904	168.8489	1.176007	0.5386657	2.919568
426	-327.0575	-496.6195	169.562	1.277789	0.4260357	2.488592
432	-324.6998	-494.8785	170.1787	0.8074151	0.5079486	2.34469
438	-328.5217	-497.1183	168.5966	1.47974	0.3053841	3.028851
444	-318.7038	-488.2348	169.5309	1.226347	0.5152558	2.484392
450	-337.2351	-507.5322	170.2971	1.117433	0.372075	2.156596
456	-330.9875	-500.7491	169.7616	0.9766707	0.4555014	2.533572
462	-328.713	-498.2859	169.5729	1.033353	0.4972025	2.589707
468	-332.8751	-502.7439	169.8688	1.210936	0.533426	2.268678
474	-340.6779	-511.0071	170.3292	0.5932124	0.6963493	2.265052
480	-347.2445	-517.9879	170.7434	0.9274952	0.6048046	1.829955
486	-324.8076	-493.4147	168.6071	1.196606	0.4676263	3.094824
492	-328.0334	-496.1537	168.1203	2.056392	0.4953537	2.853973
498	-317.4327	-488.0827	170.65	0.8815682	0.8851439	1.731884
504	-333.1853	-502.5522	169.3668	1.298038	0.4207305	2.600733
510	-332.2231	-501.0876	168.8645	1.241991	0.3391689	2.99054
516	-338.0111	-507.3686	169.3575	1.66534	0.7829245	2.144118
522	-336.0401	-504.0068	167.9667	1.562572	0.2406332	3.391292
528	-354.304	-520.6549	166.3508	1.56962	0.3410108	4.259495
534	-342.8723	-510.7918	167.9195	1.163243	0.416292	3.54953
540	-340.1402	-508.1499	168.0097	1.28035	0.208985	3.54953
546	-335.3661	-504.3608	168.9947	1.002286	0.3821734	3.030422
552	-336.2942	-505.867	169.5728	1.374329	0.5008069	2.37392
558	-330.8223	-500.0085	169.1862	1.374329	0.4296281	2.659685
564	-330.5344	-500.5708	170.0365	1.542602	0.4895084	1.970488
570	-329.3518	-499.0459	169.6941	1.491773	0.6882325	2.099407
576	-336.7986	-506.1461	169.3475	1.570298	0.3917704	2.461186
