Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-260.7569	-423.131	162.374	1.616116	7.36577	2.432045
6	-254.4795	-418.2031	163.7236	1.322784	5.98343	2.635231
12	-256.209	-421.8959	165.6869	1.195563	4.086691	2.672561
18	-252.5833	-416.7894	164.2061	1.380896	5.875047	2.365017
24	-258.7059	-421.5	162.794	1.256582	6.049664	3.196539
30	-267.4186	-433.2278	165.8092	1.309234	4.383976	2.339404
36	-254.1541	-416.7146	162.5604	1.309234	6.773456	2.871512
42	-270.1846	-430.0341	159.8494	1.738304	9.055364	2.871512
48	-263.9756	-426.3359	162.3603	1.641132	6.812363	2.767779
54	-268.2241	-431.6919	163.4678	1.52384	5.636021	2.880855
60	-272.6467	-432.7178	160.0711	2.081653	6.746988	3.895681
66	-270.1578	-434.7812	164.6234	1.495335	2.781008	3.895681
72	-261.9631	-424.0205	162.0575	1.262608	5.87155	3.727727
78	-272.9039	-435.052	162.1481	1.110157	3.120085	5.31139
84	-273.0929	-434.2876	161.1947	1.597386	2.875541	5.702235
90	-248.8037	-410.6552	161.8515	1.683686	2.13248	5.702235
96	-249.7204	-412.6083	162.888	1.336119	2.732119	4.991395
102	-243.783	-409.2276	165.4446	0.8969855	3.14033	3.559476
108	-244.6805	-410.2835	165.603	1.134464	3.151695	3.321224
114	-243.1642	-407.3409	164.1767	1.547153	5.773788	2.342392
120	-251.9098	-417.5582	165.6484	1.058714	4.173539	2.726889
126	-249.3931	-410.4672	161.0741	1.632271	4.748173	4.713573
132	-251.3916	-411.5256	160.134	1.673428	4.761913	5.205855
138	-262.7137	-425.448	162.7343	1.673428	3.364248	4.535642
144	-267.7192	-431.4421	163.7229	1.700502	5.212616	2.875796
150	-263.7467	-427.3124	163.5658	1.360972	5.096322	3.24225
156	-261.6516	-422.807	161.1554	1.364251	6.548568	3.798907
162	-252.1439	-415.9735	163.8296	1.207999	4.916931	3.282698
168	-263.7247	-427.8349	164.1103	1.260854	4.672988	3.229789
174	-247.7851	-413.8942	166.1091	1.618785	3.81583	2.313093
180	-250.369	-414.9308	164.5618	1.787358	4.894868	2.502237
186	-258.1503	-423.212	165.0616	1.455203	4.231241	2.807801
192	-255.2902	-418.4655	163.1754	1.084951	7.411611	2.230864
198	-256.8439	-419.6829	162.839	1.219614	4.671872	3.992622
204	-263.7037	-426.374	162.6703	1.241044	4.549003	4.146602
210	-258.7166	-420.3811	161.6645	1.304116	5.654961	4.053666
216	-248.7638	-412.3386	163.5748	1.480382	4.248698	3.662808
222	-251.6909	-416.6024	164.9115	1.44438	3.700333	3.222625
228	-255.306	-419.6927	164.3867	1.742593	4.474478	2.895305
234	-249.4161	-414.6889	165.2728	1.53432	3.820317	2.880971
240	-247.8519	-412.0073	164.1553	1.54015	3.820317	3.539765
246	-250.072	-414.9088	164.8368	1.54015	2.652797	3.821016
252	-256.8134	-420.3258	163.5124	1.601058	2.920164	4.388286
258	-252.8523	-419.312	166.4598	1.661596	2.715112	2.753921
264	-245.9986	-410.5467	164.5481	1.3262	3.365482	3.699875
270	-260.9992	-424.9288	163.9296	1.389086	2.650823	4.424462
276	-243.8672	-408.7092	164.842	1.515409	3.654462	3.248875
282	-258.0639	-420.6047	162.5408	1.45636	4.17437	4.310371
288	-251.6044	-416.8551	165.2507	1.131778	3.239113	3.478089
294	-261.1196	-427.0857	165.9661	1.54281	3.863786	2.421491
300	-266.353	-431.4035	165.0504	1.261146	4.862986	2.545524
306	-259.7224	-424.69	164.9676	1.37364	4.833378	2.545524
312	-268.7175	-433.748	165.0305	1.427874	3.095869	3.517373
318	-251.44	-416.9768	165.5368	1.109427	4.161256	2.771604
324	-256.5275	-423.2475	166.7199	1.439091	2.956405	2.582254
330	-263.1705	-427.8256	164.6551	1.405408	3.902114	3.277913
336	-249.3624	-415.9307	166.5684	0.8145943	3.792228	2.545146
342	-261.1045	-427.3978	166.2933	1.039922	3.792228	2.576014
348	-253.2667	-419.4005	166.1337	1.102358	4.586477	2.133148
354	-253.528	-416.3319	162.8039	1.662579	6.639853	2.587895
360	-251.5905	-413.6014	162.011	1.209383	7.657224	2.72879
366	-245.03	-410.8459	165.8159	1.545862	3.866675	2.51195
372	-257.5934	-419.6752	162.0818	1.206845	4.079112	4.762105
378	-252.0156	-410.0322	158.0166	2.2505	5.413241	5.695292
384	-248.1313	-409.815	161.6838	1.436111	7.284514	3.015297
390	-251.1252	-412.2317	161.1065	1.913387	6.518552	3.526584
396	-247.826	-411.0099	163.1839	1.340802	5.82112	3.050377
402	-249.8004	-410.1692	160.3688	1.682599	8.711499	2.798773
408	-250.3685	-410.5467	160.1782	1.479999	9.294162	2.682909
414	-258.0264	-421.5595	163.5331	1.479999	5.425676	2.994642
420	-261.1462	-422.9636	161.8173	1.687855	7.081733	2.905473
426	-256.9414	-421.1962	164.2548	1.543369	4.636094	2.997383
432	-250.8002	-414.7652	163.965	1.321894	5.078014	3.038951
438	-256.155	-417.7804	161.6254	1.935607	3.793432	4.769549
444	-271.1813	-433.5172	162.3359	1.892825	5.102662	3.64688
450	-271.065	-433.469	162.404	1.434648	4.394024	4.275794
456	-260.1981	-425.6079	165.4098	0.983518	3.903137	3.079879
462	-266.1219	-432.548	166.426	1.466823	3.900555	2.152173
468	-269.8825	-435.4692	165.5867	1.721059	4.444664	2.178846
474	-266.8763	-429.8238	162.9475	1.801827	3.754007	4.122162
480	-263.6206	-427.5822	163.9615	0.9845981	5.264003	3.131299
486	-249.612	-413.4168	163.8048	1.417687	3.468493	4.015211
492	-249.3034	-412.8451	163.5417	1.417687	6.069389	2.635872
498	-251.3077	-415.4453	164.1375	1.417687	6.069389	2.261311
504	-255.058	-419.1112	164.0533	1.272997	2.777871	4.348488
510	-256.5243	-420.6499	164.1257	1.933249	3.48683	3.522337
516	-264.311	-430.2726	165.9616	1.224573	2.918918	3.193688
522	-257.1603	-421.6999	164.5397	1.224573	5.678083	2.377493
528	-265.2837	-429.1554	163.8717	1.292241	5.851475	2.644105
534	-256.0564	-421.0304	164.9739	1.627289	5.099587	2.212242
540	-270.2947	-434.5225	164.2278	1.203313	4.707891	3.173563
546	-262.7709	-428.8203	166.0494	1.291902	3.52215	2.737415
552	-258.544	-423.7198	165.1758	0.921286	4.670592	2.795854
558	-253.8855	-418.8175	164.932	1.071592	4.670592	2.852679
564	-267.2703	-430.6819	163.4116	1.46733	3.175581	4.376512
570	-250.3562	-413.3969	163.0407	1.319173	3.920623	4.248691
576	-257.3973	-418.9765	161.5792	1.37852	4.091032	4.939948
582	-257.3894	-419.6738	162.2844	1.380696	4.574259	4.272016
588	-248.5139	-411.1409	162.627	1.556162	6.295171	2.970897
594	-246.6811	-411.8675	165.1865	1.5368	3.337114	3.22017
600	-253.5405	-418.7433	165.2028	1.234675	4.179659	2.887245
606	-254.5787	-418.1605	163.5818	1.591474	4.859128	3.236715
612	-244.0435	-405.7187	161.6752	1.591474	7.065106	3.05877
618	-253.1791	-417.1838	164.0046	1.120357	7.037489	1.907229
624	-244.2854	-408.3885	164.1031	1.242408	7.218243	1.627225
630	-254.6068	-417.9121	163.3054	1.603168	6.415995	2.451785
636	-251.4097	-413.1175	161.7078	1.868851	5.137932	4.001722
642	-246.156	-406.3433	160.1872	1.790305	6.009767	4.414421
648	-241.5059	-406.1851	164.6792	1.218145	4.303243	3.136974
654	-245.3179	-409.4652	164.1473	1.375281	5.353017	2.730005
660	-251.3149	-416.1117	164.7967	1.071994	4.277346	3.169362
666	-249.9567	-412.1042	162.1474	1.74277	5.659329	3.52012
672	-252.766	-415.4912	162.7252	1.71374	6.18196	2.88497
