Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-959.8269	-1131.328	171.5008	0.2083503	2.206843
6	-955.335	-1126.528	171.193	0.2147754	2.399326
12	-956.6064	-1127.262	170.6559	0.2021957	2.740724
18	-966.9222	-1138.189	171.2667	0.3698236	2.253646
24	-957.0966	-1128.04	170.9432	0.209799	2.558961
30	-948.0545	-1118.992	170.9376	0.376143	2.458583
36	-959.1153	-1130.152	171.0363	0.07999854	2.581735
42	-963.9837	-1135.034	171.0502	0.06605601	2.581735
48	-973.9897	-1145.514	171.5246	0.1424103	2.234051
54	-973.1788	-1143.502	170.3235	0.08303261	3.014023
60	-960.084	-1131.299	171.2152	0.03999045	2.495237
66	-965.2455	-1136.265	171.0193	0.08336434	2.5902
72	-967.7934	-1137.85	170.057	0.4427409	2.958023
78	-960.7603	-1132.325	171.565	0.136799	2.21158
84	-961.2384	-1132.075	170.8366	0.09400893	2.696246
90	-960.0599	-1130.877	170.8166	0.1033511	2.702803
96	-959.8389	-1130.892	171.0535	0.09363698	2.562574
102	-964.4053	-1135.473	171.0672	0.04240067	2.585851
108	-972.6231	-1143.07	170.4468	0.08975845	2.935891
114	-963.1605	-1134.61	171.4493	0.03120098	2.353275
120	-968.0615	-1139.101	171.0392	0.2063171	2.501278
126	-971.2408	-1141.337	170.0959	0.3930332	2.964543
132	-960.6603	-1131.436	170.7755	0.1116208	2.722954
138	-958.6908	-1129.123	170.4326	0.2182689	2.866806
144	-961.7528	-1132.41	170.6569	0.2319642	2.721871
150	-973.7871	-1144.736	170.9493	0.1296885	2.604847
156	-975.6321	-1147.068	171.4359	0.01725607	2.370619
162	-978.8234	-1149.64	170.8162	0.05726209	2.73132
168	-967.9652	-1139.219	171.2542	0.1831103	2.38065
174	-967.6849	-1138.414	170.7287	0.4100195	2.567836
180	-974.0907	-1145.288	171.1972	0.2245761	2.39051
186	-961.9959	-1132.868	170.8721	0.4048495	2.481654
192	-955.6687	-1126.848	171.1791	0.03896575	2.518416
198	-949.7598	-1120.249	170.4889	0.4213168	2.708804
204	-953.3453	-1124.514	171.1688	0.1065891	2.482571
210	-954.4597	-1125.754	171.2947	0.3041663	2.277826
216	-959.5315	-1130.502	170.9709	0.3605495	2.447411
222	-978.8907	-1149.564	170.6729	0.180744	2.743417
228	-961.4193	-1132.324	170.9052	0.007865972	2.70705
234	-964.5086	-1135.482	170.973	0.004313996	2.667542
240	-957.043	-1128.231	171.1883	0.1684429	2.431505
246	-957.6268	-1128.907	171.2805	0.07626221	2.431505
252	-971.7305	-1142.194	170.4639	0.07903768	2.932016
258	-965.8069	-1136.056	170.2488	0.4053596	2.864795
264	-966.848	-1138.557	171.7088	0.1590461	2.103532
270	-963.13	-1134.184	171.0543	0.01804946	2.608926
276	-960.9934	-1131.897	170.9037	0.1408927	2.62608
282	-961.4125	-1132.676	171.2634	0.4993079	2.172118
288	-956.2366	-1127.192	170.9558	0.2882364	2.502212
294	-970.271	-1140.973	170.7021	0.2882364	2.659557
300	-972.913	-1143.884	170.9714	0.1333678	2.588844
306	-958.0433	-1128.73	170.6869	0.3979458	2.601178
312	-953.3583	-1123.867	170.5083	0.2870201	2.779027
318	-953.3918	-1124.336	170.944	0.1335695	2.6057
324	-955.5358	-1127.239	171.7037	0.1688087	2.100474
330	-966.846	-1138.061	171.2149	0.2191782	2.382737
336	-958.8984	-1130.12	171.2218	0.1217805	2.439825
342	-951.2285	-1122.151	170.9221	0.1113766	2.632979
348	-957.7524	-1128.79	171.038	0.4826791	2.327783
354	-948.0939	-1119.274	171.1805	0.0661526	2.500583
360	-965.3369	-1136.553	171.2165	0.5778401	2.151583
366	-966.948	-1137.351	170.4031	0.2601318	2.85931
372	-953.7812	-1124.933	171.152	0.1273573	2.480087
378	-951.9284	-1122.843	170.9148	0.364595	2.480087
384	-951.6602	-1121.997	170.337	0.3617171	2.837801
390	-957.2485	-1128.278	171.0297	0.2166441	2.50076
396	-960.5328	-1131.763	171.2301	0.1504671	2.416544
402	-956.6541	-1128.402	171.7476	0.1228135	2.101869
408	-953.5814	-1124.788	171.2062	0.2907931	2.342854
414	-957.907	-1128.9	170.9926	0.2546072	2.500246
420	-957.0291	-1128.076	171.0471	0.1561207	2.527713
426	-959.8085	-1131.151	171.3422	0.109082	2.371808
432	-961.5618	-1132.912	171.3501	0.09470736	2.375939
438	-962.9624	-1134.123	171.1611	0.2837429	2.375939
444	-967.4401	-1137.652	170.2121	0.1873705	3.018215
450	-972.653	-1143.262	170.6087	0.06240004	2.854568
456	-962.9101	-1134.099	171.1892	0.1801353	2.423613
462	-959.412	-1130.242	170.8304	0.04669298	2.729067
468	-961.2027	-1132.276	171.073	0.1221309	2.532721
474	-960.9711	-1132.346	171.3744	0.09783054	2.358523
480	-950.6573	-1121.291	170.6337	0.2686059	2.713611
486	-955.9701	-1126.832	170.8615	0.3602467	2.516116
492	-957.2865	-1127.762	170.4751	0.5934653	2.611297
498	-964.8386	-1135.771	170.9327	0.04439623	2.667699
504	-957.5976	-1128.724	171.1264	0.01719604	2.564804
510	-960.4962	-1131.175	170.6789	0.2599554	2.691187
516	-977.815	-1148.463	170.6482	0.2907378	2.691187
522	-969.4875	-1140.385	170.8976	0.2907378	2.53695
528	-964.0054	-1135.668	171.6627	0.05520752	2.201214
534	-966.6976	-1136.898	170.2001	0.3770236	2.91137
540	-971.6621	-1141.429	169.7671	0.8590857	2.881768
546	-964.4991	-1135.6	171.1006	0.1464525	2.500349
552	-974.3054	-1144.984	170.6787	0.06097612	2.812911
558	-964.3269	-1135.061	170.7343	0.005420847	2.812911
564	-965.8876	-1136.749	170.8619	0.001586488	2.73743
570	-955.3762	-1126.764	171.3879	0.003078463	2.409974
576	-949.4359	-1120.132	170.6963	0.01906536	2.827685
582	-959.1219	-1130.099	170.977	0.1247813	2.590706
588	-967.017	-1138.038	171.0215	0.08033971	2.590706
594	-957.3639	-1127.847	170.4828	0.02987345	2.950272
600	-961.6222	-1132.323	170.7006	0.09417314	2.779357
606	-968.653	-1139.162	170.5094	0.1486287	2.862443
612	-972.007	-1142.436	170.4293	0.2287773	2.862443
618	-972.7221	-1143.464	170.742	0.3129	2.61971
624	-977.2646	-1148.077	170.8125	0.3510166	2.552376
630	-969.4134	-1140.775	171.3611	0.03007646	2.409815
636	-969.204	-1140.106	170.9025	0.05454375	2.680046
642	-971.7965	-1142.968	171.171	0.1152464	2.475773
648	-976.0547	-1147.422	171.3669	0.133835	2.340417
654	-961.3475	-1132.892	171.5442	0.1460112	2.219059
660	-965.6152	-1136.734	171.1186	0.177167	2.469803
666	-973.2755	-1144.204	170.9285	0.5579293	2.349539
672	-965.7613	-1136.1	170.3387	0.5533018	2.719923
678	-958.3337	-1129.036	170.7026	0.2126488	2.705698
684	-971.8531	-1143.034	171.181	0.2476974	2.386129
690	-961.2521	-1132.486	171.2339	0.4475414	2.224725
696	-961.7229	-1132.648	170.9254	0.4119485	2.443731
702	-967.0476	-1137.13	170.0824	0.4119485	2.961255
708	-963.5954	-1133.55	169.9543	0.2376515	3.142121
714	-958.6688	-1130.003	171.3343	0.03558204	2.423244
720	-963.8115	-1135.087	171.275	0.3268645	2.275893
726	-977.0026	-1147.927	170.9245	0.1815746	2.588066
732	-980.793	-1151.874	171.0809	0.06476445	2.563501
738	-983.7958	-1154.931	171.135	0.0106657	2.563501
744	-975.0437	-1145.913	170.8698	0.0208246	2.720778
750	-966.8355	-1137.698	170.8621	0.02854141	2.720778
756	-963.0621	-1133.703	170.641	0.2997092	2.690089
762	-965.2415	-1136.188	170.9468	0.1377114	2.601423
768	-959.2703	-1130.281	171.0109	0.1596344	2.548062
774	-970.8744	-1141.529	170.6549	0.4849553	2.567124
780	-965.2186	-1136.168	170.9496	0.0821436	2.634011
786	-964.2803	-1135.388	171.1081	0.1054033	2.521247
792	-972.5746	-1143.529	170.9541	0.05510129	2.647958
798	-962.5578	-1133.322	170.7642	0.1991528	2.676147
804	-967.1558	-1137.915	170.7592	0.1212482	2.727048
810	-969.5752	-1140.414	170.8391	0.2340977	2.608437
816	-959.1288	-1130.062	170.9334	0.1114222	2.625968
822	-965.6508	-1136.465	170.8138	0.08448315	2.716122
828	-963.8163	-1134.63	170.8138	0.08448315	2.716122
834	-962.3915	-1133.151	170.7595	0.4221665	2.541099
840	-962.2543	-1133.049	170.7946	0.3870662	2.541099
846	-957.1873	-1127.734	170.5464	0.1515292	2.838247
852	-962.7779	-1133.952	171.1743	0.6063425	2.160504
858	-970.7465	-1142.034	171.2872	0.07353315	2.429028
864	-962.49	-1133.58	171.09	0.2706716	2.429028
870	-972.3005	-1142.814	170.5136	0.2706716	2.785744
876	-965.8028	-1136.408	170.6048	0.1822168	2.784085
882	-953.4952	-1124.644	171.1484	0.04842436	2.531683
888	-956.8092	-1127.611	170.802	0.06724632	2.733867
894	-967.5688	-1138.635	171.0661	0.517509	2.287594
900	-955.8258	-1126.687	170.8612	0.2149469	2.606571
906	-963.3568	-1134.33	170.9727	0.3156296	2.47448
912	-968.0727	-1138.873	170.8005	0.2762823	2.606212
918	-972.5076	-1143.2	170.6922	0.3175784	2.6476
924	-966.1291	-1136.452	170.3227	0.09086821	3.009774
930	-971.2952	-1141.669	170.3733	0.6015745	2.66906
936	-973.2721	-1144.936	171.6637	0.1240119	2.155916
942	-973.5224	-1143.879	170.3562	0.2456503	2.896473
948	-959.9596	-1131.52	171.5604	0.1440068	2.209931
954	-957.5388	-1128.939	171.4002	0.1627745	2.300791
960	-950.3153	-1121.644	171.3289	0.234074	2.300791
966	-953.5734	-1124.57	170.9969	0.3193305	2.45702
972	-963.482	-1134.53	171.0484	0.1772383	2.513686
978	-958.7044	-1129.623	170.919	0.01403192	2.694777
984	-959.7284	-1130.475	170.7469	0.05187364	2.776957
990	-955.5781	-1126.327	170.7489	0.06573526	2.767268
996	-954.6073	-1125.804	171.1965	0.04971345	2.500859
1002	-950.4868	-1120.444	169.9575	0.421142	3.030726
1008	-953.2556	-1124.724	171.4688	0.003426581	2.358583
1014	-953.2224	-1124.439	171.2162	0.01189957	2.51215
1020	-956.8642	-1128.17	171.3061	0.04180391	2.437114
1026	-957.0418	-1128.309	171.2676	0.08022504	2.437114
1032	-960.417	-1131.36	170.943	0.1624586	2.588461
1038	-967.2414	-1137.719	170.4777	0.3171415	2.779322
1044	-963.3883	-1134.388	171.0001	0.4738485	2.357451
1050	-967.4875	-1138.087	170.5997	0.1779045	2.789856
1056	-978.8059	-1148.873	170.0668	0.345159	3.01077
1062	-974.3995	-1145.381	170.9812	0.1520045	2.571258
1068	-982.8211	-1153.431	170.6097	0.5234973	2.571258
1074	-973.5129	-1143.536	170.0235	0.5234973	2.929553
1080	-972.5517	-1143.931	171.3791	0.1803707	2.302987
1086	-970.2816	-1140.835	170.5529	0.247159	2.77612
1092	-965.7669	-1136.828	171.0615	0.2281178	2.473703
1098	-960.5328	-1131.318	170.7857	0.2281178	2.645097
1104	-957.0182	-1127.969	170.9512	0.062584	2.645097
1110	-966.722	-1137.775	171.0527	0.1869931	2.504954
1116	-962.351	-1133.531	171.18	0.2215347	2.403296
1122	-960.1118	-1131.179	171.0676	0.199914	2.487532
1128	-973.9339	-1144.89	170.9556	0.03995209	2.656339
1134	-971.7769	-1143.074	171.2974	0.202698	2.340836
1140	-979.7061	-1150.603	170.8973	0.1289756	2.63741
1146	-960.1142	-1130.951	170.8371	0.1891118	2.63741
1152	-966.159	-1136.887	170.7282	0.2980825	2.63741
1158	-961.6965	-1132.812	171.1155	0.1928297	2.461935
1164	-974.7265	-1146.121	171.3942	0.03910069	2.383225
1170	-957.0432	-1128.033	170.9903	0.1044381	2.595078
1176	-959.4342	-1130.447	171.0129	0.8301359	2.119793
1182	-957.5218	-1127.93	170.408	0.4650557	2.731533
1188	-956.9476	-1127.631	170.683	0.1901187	2.731533
1194	-962.0226	-1133.275	171.2525	0.07809947	2.447994
1200	-958.7681	-1129.37	170.6021	0.05773793	2.861398
1206	-954.298	-1124.997	170.6994	0.09401945	2.780184
1212	-967.1276	-1137.444	170.3164	0.3846623	2.836347
1218	-959.6037	-1131.114	171.5103	0.2523976	2.172171
1224	-967.1085	-1137.919	170.8109	0.2523976	2.614562
1230	-970.5111	-1141.441	170.9296	0.2388189	2.549346
1236	-972.8298	-1143.318	170.4885	0.4227212	2.70819
1242	-982.806	-1153.464	170.6584	0.25281	2.70819
1248	-975.3964	-1146.386	170.9893	0.1834445	2.546675
1254	-974.6758	-1146.011	171.3355	0.1834445	2.328863
1260	-967.3542	-1138.835	171.481	0.08713302	2.297452
1266	-962.7286	-1133.682	170.9534	0.1403057	2.595741
1272	-955.3363	-1126.024	170.6879	0.1648615	2.743977
1278	-968.3011	-1139.23	170.9284	0.208452	2.568979
1284	-957.6787	-1128.636	170.9576	0.1792512	2.568979
1290	-974.3234	-1145.137	170.8137	0.3231431	2.568979
1296	-956.8427	-1127.813	170.9705	0.2035426	2.545842
1302	-977.374	-1148.257	170.8834	0.1168356	2.653452
1308	-971.4323	-1142.214	170.7813	0.08102119	2.738144
1314	-958.8813	-1129.301	170.4198	0.4424371	2.738144
1320	-967.3875	-1138.997	171.6092	0.1724874	2.159804
1326	-978.8196	-1149.327	170.5079	0.6934999	2.528827
1332	-973.7695	-1144.257	170.4872	0.8224026	2.461145
1338	-954.7969	-1125.952	171.155	0.139742	2.470494
1344	-962.3456	-1133.797	171.451	0.07978526	2.321327
1350	-970.4239	-1141.656	171.2316	0.3934257	2.261049
1356	-964.9848	-1136.115	171.13	0.2301606	2.429401
1362	-964.5826	-1135.889	171.3065	0.05362244	2.429401
1368	-964.4891	-1135.706	171.217	0.1431678	2.429401
1374	-972.0505	-1143.002	170.9518	0.2289997	2.541629
1380	-970.3392	-1141.484	171.1444	0.1686023	2.459046
1386	-955.4183	-1126.626	171.2077	0.1052942	2.459046
1392	-961.3078	-1132.357	171.0496	0.05996137	2.585891
1398	-960.2034	-1131.178	170.9747	0.1348625	2.585891
1404	-955.5519	-1126.097	170.545	0.2341833	2.788858
1410	-948.4265	-1119.435	171.0081	0.1549155	2.55274
1416	-957.0276	-1128.187	171.1599	0.2857202	2.375439
1422	-952.3709	-1123.338	170.9674	0.0832293	2.622349
1428	-958.8037	-1129.814	171.0105	0.246309	2.494217
1434	-963.6672	-1134.445	170.7779	0.2592713	2.630656
1440	-970.9154	-1141.74	170.8249	0.1953223	2.641141
1446	-960.4213	-1130.751	170.3301	0.268785	2.898234
1452	-953.6871	-1124.15	170.4631	0.4410809	2.712463
1458	-946.1259	-1117.105	170.9792	0.1922163	2.547465
1464	-961.6573	-1132.781	171.1242	0.4207457	2.312317
1470	-962.5936	-1133.634	171.0407	0.06010602	2.59132
1476	-958.7885	-1129.383	170.5941	0.1593612	2.804544
