Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-514.5868	-677.1079	162.5211	0.1358641	11.57808	1.804972	2.758455
6	-536.7471	-698.7163	161.9692	0.1191923	12.76813	1.923304	2.824226
12	-515.0265	-676.301	161.2745	0.08737007	11.2944	1.471588	3.771754
18	-518.3071	-678.9641	160.657	0.008259274	12.58598	1.371868	4.01252
24	-528.156	-689.8727	161.7166	0.008344044	9.672038	1.488225	3.851861
30	-521.4084	-683.668	162.2595	0.02208642	10.89515	1.294143	3.41172
36	-535.2038	-697.7888	162.585	0.2489156	10.89515	1.614255	2.893055
42	-541.6653	-701.6959	160.0305	0.5074648	16.68882	1.592394	3.358688
48	-531.2798	-691.9969	160.7172	0.3117791	18.05196	1.697149	2.822599
54	-529.4805	-689.8161	160.3356	0.5629831	16.7659	2.409547	2.640794
60	-528.9161	-690.1551	161.239	0.2692371	15.52808	2.272144	2.527818
66	-517.9835	-679.7724	161.7889	0.3149385	16.43497	1.852369	2.281626
72	-522.2999	-682.6794	160.3795	0.3815697	21.31138	2.082099	2.340391
78	-526.4799	-687.1933	160.7134	0.01837793	19.40978	2.522859	2.317167
84	-518.8044	-679.4137	160.6093	0.1417451	17.0444	1.692973	3.125604
90	-522.5415	-683.2191	160.6776	0.1417451	15.45605	1.703368	3.29836
96	-517.4114	-678.2911	160.8797	0.1417451	15.46548	1.53442	3.277498
102	-519.0147	-681.0397	162.025	0.1204053	9.336399	1.231156	3.823979
108	-521.4917	-683.7558	162.264	0.1303152	8.61691	1.451368	3.70113
114	-516.7486	-678.3037	161.5551	0.04165641	11.8522	1.471335	3.539549
120	-517.0423	-678.227	161.1847	0.02537747	13.65962	1.355042	3.539549
126	-518.0404	-677.7053	159.665	0.1084329	13.89717	1.378719	4.313728
132	-532.6356	-694.6002	161.9646	0.3011848	8.418301	1.369469	3.864611
138	-529.8258	-690.7827	160.9569	0.02293225	12.43274	1.576485	3.73929
144	-526.1976	-686.8716	160.6739	0.155637	12.43274	1.637478	3.790735
150	-529.2567	-691.0807	161.824	0.6628228	11.28984	1.738155	2.954589
156	-520.9974	-681.9441	160.9467	0.1882637	15.24999	2.015333	2.954589
162	-519.0224	-679.859	160.8366	0.09704325	14.54579	1.291528	3.603991
168	-514.7347	-675.0088	160.2741	0.3131977	14.54579	1.334261	3.779578
174	-531.4205	-691.6963	160.2758	0.1984789	10.73595	1.1816	4.539341
180	-524.7842	-686.2519	161.4677	0.2458199	7.528665	1.092009	4.530682
186	-522.9367	-681.8429	158.9062	0.2458199	11.64726	1.090051	5.172433
192	-529.7194	-688.8977	159.1783	0.1919571	16.44337	1.360195	4.198449
198	-512.557	-673.6217	161.0647	0.2691173	12.05362	1.492798	3.645722
204	-513.574	-674.2876	160.7136	0.2411645	16.64569	1.625472	3.098378
210	-516.4772	-677.9482	161.4711	0.2058496	12.6106	1.625472	3.274881
216	-519.4612	-680.401	160.9398	0.09222776	11.83831	1.625472	3.779704
222	-511.1065	-672.1883	161.0818	0.2574216	10.64721	1.504498	3.88107
228	-509.9526	-670.6197	160.6671	0.2816547	10.85098	1.136121	4.277058
234	-521.0497	-680.809	159.7593	0.3369653	11.58444	0.93325	4.744885
240	-525.9308	-686.9284	160.9976	0.04272597	13.22451	1.162156	3.816811
246	-541.1585	-700.5632	159.4046	0.1252745	16.85763	1.515677	3.964828
252	-518.3738	-679.6892	161.3154	0.04433052	13.55056	1.52217	3.371296
258	-530.1455	-690.7863	160.6408	0.2216778	9.9312	1.541067	4.264124
264	-528.4004	-690.2034	161.803	0.09671421	10.85203	1.466477	3.541959
270	-530.5164	-691.314	160.7976	0.2514399	13.83177	1.681966	3.416209
276	-522.7402	-683.9862	161.246	0.2267926	12.61055	1.303925	3.582657
282	-523.372	-685.9347	162.5627	0.3856508	9.868729	1.542764	3.065746
288	-515.1485	-675.4783	160.3298	0.06531814	18.21645	1.542764	3.273078
294	-520.0133	-680.2601	160.2468	0.1951592	18.19099	1.592172	3.219405
300	-525.7677	-686.2052	160.4376	0.1229071	18.60245	1.720754	3.020162
306	-514.8423	-675.8273	160.985	0.2325645	16.13176	1.886522	2.855062
312	-530.1927	-691.2809	161.0882	0.4084716	16.13176	1.50662	2.916057
318	-519.8005	-679.5009	159.7004	0.09798906	17.78497	1.272391	3.832102
324	-517.1735	-677.2765	160.103	0.01725059	16.6974	1.193213	3.832102
330	-514.3524	-674.6118	160.2594	0.2463261	13.38036	1.19208	4.081717
336	-514.1381	-675.9493	161.8112	0.1817938	13.38036	1.158843	3.239054
342	-518.0728	-678.718	160.6453	0.143542	16.33467	1.322225	3.417917
348	-525.0677	-687.0476	161.9799	0.1156654	12.162	1.900545	2.9373
354	-529.9729	-691.1848	161.2119	0.05264678	16.32337	1.568508	2.991589
360	-521.9203	-682.8911	160.9708	0.1328405	12.14235	1.286637	3.882537
366	-531.4533	-692.4355	160.9822	0.2530542	11.10416	1.122735	4.077478
372	-524.1491	-683.7638	159.6146	0.2530542	15.93763	1.193692	4.077478
378	-523.536	-684.1587	160.6226	0.4834423	10.32593	1.186052	4.254067
384	-530.0322	-691.1959	161.1637	0.5197513	9.924624	0.9633673	4.127308
390	-514.4715	-674.1205	159.6489	0.06774376	15.11438	1.455647	4.127308
396	-524.0104	-685.1995	161.1891	0.1023472	12.0829	1.321664	3.764233
402	-533.3034	-694.5395	161.2361	0.08584804	9.990301	1.043289	4.274745
408	-528.1411	-687.796	159.6549	0.1293358	13.68201	1.194625	4.443423
414	-522.0006	-682.7392	160.7386	0.1048435	9.51454	1.066754	4.621189
420	-538.2827	-698.5008	160.218	0.203034	10.16235	0.8933873	4.833293
426	-532.6556	-692.0791	159.4235	0.2956791	14.52136	1.294758	4.30108
432	-528.9201	-690.1587	161.2386	0.2096805	11.05626	1.620291	3.677974
438	-530.0329	-690.4038	160.3708	0.3250616	13.71565	1.532116	3.726453
444	-522.2189	-684.3514	162.1325	0.2888336	12.59003	2.187747	2.486775
450	-524.5382	-686.169	161.6308	0.3349217	17.13409	2.158681	2.069084
456	-524.4583	-687.0111	162.5528	0.03799224	11.62928	1.480953	2.98544
462	-525.3904	-686.6976	161.3072	0.04305706	15.98843	1.942951	2.760512
468	-520.14	-681.2826	161.1426	0.1190234	15.98843	1.769027	2.919889
474	-512.4442	-672.8967	160.4525	0.04929669	19.6523	1.442047	3.092163
480	-519.135	-679.2359	160.1009	0.4519521	19.19574	2.168988	2.677856
486	-525.7542	-686.8765	161.1223	0.6279728	15.7753	2.104767	2.44396
492	-531.9053	-692.28	160.3747	0.053398	24.31659	2.114392	2.184068
498	-530.9466	-691.3482	160.4015	0.0467467	21.87924	2.373301	2.285862
504	-526.4809	-688.5173	162.0363	0.09799585	14.16504	2.368942	2.285862
510	-521.5031	-683.6576	162.1545	0.4530826	10.24944	1.684388	3.109877
516	-524.1781	-687.2199	163.0417	0.09423857	6.903102	1.296312	3.752071
522	-520.6737	-682.6521	161.9785	0.1058182	9.740454	1.650759	3.536741
528	-526.7704	-689.3776	162.6072	0.2272863	9.393134	1.344924	3.345982
534	-524.0806	-684.9065	160.8259	0.1722233	13.8625	1.844521	3.345982
540	-530.9313	-692.1741	161.2428	0.2534625	13.8625	1.518435	3.244568
546	-527.6988	-688.4613	160.7624	0.07371545	19.93462	1.498798	2.822591
552	-523.598	-684.6531	161.0551	0.06836106	13.84732	1.339993	3.569936
558	-538.9939	-699.4009	160.407	0.1913421	14.10725	1.329582	3.840428
564	-527.6654	-690.7446	163.0792	0.1223594	9.785842	1.823295	2.760287
570	-519.6954	-681.9106	162.2152	0.05951677	9.523483	1.904045	3.320066
576	-520.3982	-681.8841	161.486	0.1403807	12.78059	1.551938	3.320066
582	-517.4284	-677.9475	160.5191	0.1053106	15.36623	1.232194	3.699742
588	-526.6865	-688.7019	162.0154	0.3251556	9.49231	1.234609	3.678404
594	-520.5813	-679.8674	159.2861	0.2681649	12.50375	1.138506	4.784225
600	-519.4989	-680.7169	161.218	0.3420054	11.69925	1.138506	3.77964
606	-519.8926	-680.7138	160.8212	0.226573	14.12768	1.238329	3.630601
612	-525.76	-686.6665	160.9065	0.1262657	16.38094	1.880809	2.935157
618	-535.0894	-695.2469	160.1575	0.2231736	20.8121	1.675816	2.886595
624	-525.1164	-686.5832	161.4669	0.1097505	12.7585	1.675816	3.279995
630	-527.0305	-688.0989	161.0684	0.04577315	13.68355	1.683163	3.400193
636	-524.2357	-684.9204	160.6846	0.1853693	14.10188	1.679705	3.481104
642	-520.8589	-682.6801	161.8212	0.1009717	11.13686	1.401137	3.515649
648	-527.9451	-690.7263	162.7812	0.1804562	8.323831	1.596172	3.349422
654	-534.1092	-696.4907	162.3815	0.1804562	10.59494	1.541885	3.155869
660	-528.1146	-689.7934	161.6789	0.1082347	13.39761	1.408294	3.210554
666	-525.4113	-686.3261	160.9148	0.1043302	14.87437	1.733385	3.246954
672	-527.0963	-689.1879	162.0917	0.1660134	11.01826	1.597669	3.224661
678	-517.6905	-679.7708	162.0803	0.06681023	12.16223	1.520848	3.133724
684	-518.5596	-679.2199	160.6602	0.04265247	13.76984	1.339547	3.825156
690	-513.7742	-675.3565	161.5823	0.01381918	14.70246	1.80019	2.887902
696	-526.2449	-688.3486	162.1037	0.1102788	11.21561	2.144133	2.887902
702	-523.5115	-684.9108	161.3993	0.004594794	13.19061	1.83615	3.217215
708	-527.2316	-688.3994	161.1677	0.01753052	12.74946	1.605929	3.551663
714	-514.5318	-676.2061	161.6742	0.09563959	13.65205	1.511651	3.11913
720	-517.6868	-677.7289	160.0421	0.1536635	14.84278	1.101977	4.094173
726	-519.4065	-679.2897	159.8832	0.3466703	13.32613	1.040494	4.332531
732	-512.3983	-673.5766	161.1783	0.1971356	10.9978	1.308757	3.909734
738	-517.6791	-678.9237	161.2446	0.08957759	11.35311	1.241497	3.909734
744	-517.6116	-679.2713	161.6597	0.01842524	11.35311	1.309589	3.672371
750	-524.8325	-686.5941	161.7616	0.02117076	8.567564	1.258374	4.17238
756	-526.2885	-686.0259	159.7375	0.2455132	14.25263	1.221122	4.232171
762	-518.5296	-681.7041	163.1745	0.07475682	9.641278	1.360946	3.040243
768	-522.925	-683.0428	160.1178	0.1044936	19.81459	1.775727	3.040243
774	-526.0572	-686.5804	160.5231	0.04892513	18.61488	2.191968	2.726263
780	-533.8255	-694.6951	160.8697	0.09556391	20.01084	1.915867	2.4765
786	-543.141	-704.6031	161.4621	0.3549309	8.475423	2.185977	3.640237
792	-531.0976	-692.2218	161.1242	0.5198922	13.27198	2.001033	2.96239
798	-535.3775	-696.5041	161.1266	0.2143082	15.7719	2.521254	2.440034
804	-535.2701	-693.8727	158.6026	0.5189542	24.53738	2.844429	2.526104
810	-524.0135	-685.5809	161.5674	0.1468586	16.74944	2.722341	1.918705
816	-520.2364	-681.4398	161.2034	0.197361	16.59255	2.722341	2.150432
822	-517.1327	-677.8977	160.765	0.153437	17.90503	2.275879	2.554478
828	-523.6206	-683.4686	159.848	0.09357654	21.72138	2.238694	2.705565
834	-515.8731	-677.837	161.9639	0.001659519	12.56761	1.711703	3.059429
840	-514.5768	-675.3783	160.8015	0.003016528	20.07295	1.810515	2.634226
846	-513.0018	-674.0712	161.0694	0.2465772	15.5847	1.552624	3.074848
852	-520.494	-680.7801	160.2861	0.2006022	19.38897	1.552624	3.067178
858	-533.7674	-694.0186	160.2512	0.1501959	18.61023	1.650844	3.155818
864	-527.5169	-688.8398	161.3229	0.3660111	12.88941	1.920745	3.046299
870	-524.0219	-685.9093	161.8875	0.1222712	11.02141	1.256519	3.569536
876	-523.1916	-683.0833	159.8917	0.06821697	12.75541	1.256519	4.451057
882	-517.7626	-677.4832	159.7206	0.07083663	14.99324	1.515144	4.067893
888	-527.0224	-689.3468	162.3244	0.2852541	8.435005	1.760073	3.435392
894	-538.422	-700.181	161.759	0.5124368	8.151061	1.111943	4.066221
900	-533.1004	-692.5668	159.4664	0.09684237	16.95446	1.614514	3.876539
906	-532.1866	-693.6592	161.4726	0.1715948	16.95446	1.972801	2.421656
912	-525.7152	-686.1966	160.4814	0.09250805	16.36812	1.846546	3.231238
918	-527.9895	-688.2287	160.2392	0.1772482	11.53111	1.511457	4.248411
924	-520.3911	-682.5096	162.1184	0.04417776	11.81619	1.438836	3.232819
930	-521.8488	-683.2701	161.4214	0.2664344	16.7661	1.699885	2.591595
936	-522.3465	-684.3981	162.0516	0.08304788	14.14228	1.779901	2.658702
942	-514.5251	-675.9764	161.4513	0.1554196	12.28769	1.431581	3.48348
948	-520.343	-682.0406	161.6976	0.08966607	12.28769	1.431581	3.377795
954	-514.1838	-675.1164	160.9325	0.05806059	14.30345	1.4207	3.531585
960	-521.3643	-681.9047	160.5405	0.1747606	13.93868	1.4207	3.74583
966	-529.8615	-691.9783	162.1168	0.169581	11.66445	1.4207	3.19677
972	-513.2776	-674.4364	161.1588	0.1741838	16.00319	1.932019	2.775646
978	-517.5025	-678.6327	161.1302	0.2114816	15.45149	1.350876	3.198649
984	-513.3854	-674.5062	161.1208	0.1117932	12.3326	1.457483	3.67839
990	-519.6634	-680.8279	161.1645	0.3646435	14.60844	1.701506	3.001911
996	-516.5914	-677.7497	161.1583	0.2386742	16.79894	1.657421	2.791678
1002	-522.0541	-683.6033	161.5492	0.6449446	14.04348	2.118574	2.426763
1008	-531.6945	-692.3408	160.6463	0.2747337	16.70251	1.690568	3.071905
1014	-527.0597	-688.7007	161.641	0.1886535	13.90984	1.46329	3.071905
1020	-521.8655	-681.7741	159.9086	0.4113443	15.72395	1.620873	3.601011
1026	-528.6637	-688.419	159.7554	0.4113443	15.72395	1.352827	3.844354
1032	-520.0394	-679.8816	159.8421	0.3618878	15.99493	1.053998	3.957446
1038	-511.9024	-673.0586	161.1562	0.2882077	10.27904	1.317247	3.995541
1044	-521.3655	-681.1087	159.7432	0.3775985	14.47476	1.317247	4.066935
1050	-525.2804	-685.4796	160.1993	0.04778909	15.4016	1.39943	3.815957
1056	-525.9671	-686.1137	160.1466	0.3786108	16.1519	1.39943	3.551582
1062	-513.6222	-674.5598	160.9376	0.296643	13.23445	1.286018	3.631749
1068	-517.3625	-677.3665	160.004	0.2096423	13.10751	1.031649	4.38015
1074	-514.1501	-673.9186	159.7685	0.2096423	14.87995	0.9853692	4.278698
1080	-524.6706	-685.5715	160.9009	0.3338671	10.66695	1.036451	4.204194
1086	-524.5637	-686.3198	161.7561	0.3063915	10.20347	1.181986	3.732327
1092	-522.174	-683.9239	161.7499	0.1073421	10.26228	1.057505	3.911025
1098	-517.3461	-677.9395	160.5934	0.1074157	14.28827	1.057505	3.911025
1104	-516.4221	-677.4852	161.0631	0.2074126	9.870083	0.9686782	4.368561
1110	-533.7369	-692.8927	159.1558	0.107399	11.68767	1.068369	5.116241
1116	-529.1637	-690.7289	161.5652	0.1299714	10.06125	1.364687	3.865401
1122	-512.657	-673.7152	161.0582	0.1000679	12.05341	1.208973	3.910475
1128	-518.4758	-679.5391	161.0633	0.09221412	13.97278	1.609658	3.374587
1134	-530.7038	-689.9287	159.2249	0.3730487	17.45083	1.695924	3.745845
1140	-521.6517	-683.1952	161.5435	0.3730487	9.68365	1.478929	3.744672
1146	-531.8258	-693.6233	161.7975	0.3351584	10.13046	1.620628	3.450608
1152	-522.3927	-684.0167	161.624	0.07570225	12.96768	1.477219	3.290418
1158	-527.583	-690.1099	162.5269	0.2410903	10.37313	1.607282	3.036241
1164	-529.6437	-691.4964	161.8527	0.2155429	10.50812	1.560215	3.452237
1170	-517.1332	-678.3481	161.2148	0.2244096	16.49146	1.31069	3.018119
1176	-522.7075	-684.4161	161.7087	0.2477692	16.76659	2.107896	2.16277
1182	-532.8872	-691.3833	158.4961	0.4213464	33.89369	2.210978	2.16277
1188	-536.3095	-695.1896	158.8801	0.03785333	31.69	2.512302	2.16277
1194	-534.791	-693.8984	159.1073	0.1921557	31.77342	2.73257	1.750152
1200	-518.6977	-679.0147	160.317	0.2762175	20.18221	2.144386	2.544785
1206	-521.7671	-682.6446	160.8775	0.008080543	19.11125	2.306055	2.396127
1212	-525.9809	-687.752	161.7712	0.01650182	10.71383	1.585892	3.562858
1218	-523.2184	-685.7684	162.5501	0.09086315	11.15092	1.556293	2.996686
1224	-531.0458	-692.9333	161.8875	0.05925067	14.4959	1.773105	2.722734
1230	-522.1748	-683.4269	161.2521	0.07561352	17.41519	1.938225	2.57666
1236	-516.1771	-677.6753	161.4982	0.2431709	14.57993	2.087768	2.642515
1242	-513.6106	-675.248	161.6375	0.06444441	15.27877	1.953878	2.642515
1248	-514.9935	-676.0273	161.0338	0.05583058	18.66297	1.953878	2.547578
1254	-516.0545	-677.0658	161.0112	0.05420994	14.13695	1.883538	3.24123
1260	-519.7858	-680.5757	160.7899	0.441276	18.22759	1.766918	2.632975
1266	-517.7718	-679.1539	161.3821	0.08669438	16.8969	2.190441	2.40323
1272	-505.9288	-666.9316	161.0028	0.1001349	16.8969	1.985245	2.75753
1278	-520.5194	-681.5041	160.9847	0.002422283	16.8969	1.985245	2.828066
1284	-511.3603	-672.968	161.6077	0.1546269	16.38837	1.912253	2.466837
1290	-532.5726	-693.6667	161.0941	0.06063268	15.00456	1.64785	3.198231
1296	-526.4606	-687.5188	161.0583	0.2079611	19.4008	1.935083	2.352286
1302	-524.083	-685.6838	161.6008	0.1956257	13.50702	1.591101	3.078938
1308	-515.9156	-677.1215	161.2059	0.1010143	13.2935	1.393705	3.517625
1314	-522.6624	-684.9973	162.3348	0.2145905	11.0758	2.199791	2.67553
1320	-527.2024	-689.2505	162.0481	0.1178614	14.70362	2.251052	2.253352
1326	-517.8594	-679.3364	161.477	0.03162893	14.97047	1.804152	2.898061
1332	-520.0912	-681.0803	160.9891	0.1539079	12.74799	1.386448	3.703681
1338	-533.9548	-692.8007	158.8459	0.2954247	17.27939	1.261623	4.276613
