Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-435.6602	-604.3303	168.6701	1.446454	2.454459	1.686613
6	-434.3826	-603.5858	169.2032	0.9962353	2.545641	1.554045
12	-442.1277	-610.0281	167.9004	1.525243	3.491495	1.435242
18	-435.7804	-604.7459	168.9655	1.065092	2.903416	1.411511
24	-447.0906	-615.1745	168.084	1.022992	2.903416	2.063082
30	-440.2525	-609.5262	169.2737	0.982447	2.45538	1.578746
36	-430.3639	-598.9168	168.5529	1.582779	2.402813	1.71604
42	-420.2565	-589.3347	169.0782	1.461528	2.402813	1.412665
48	-436.4264	-605.2745	168.848	0.9387707	3.20299	1.367893
54	-435.1866	-603.6595	168.4729	0.929957	3.493232	1.440619
60	-429.6644	-598.1358	168.4713	0.8030812	3.910187	1.207182
66	-434.9654	-602.9841	168.0187	1.587472	3.587201	1.216922
72	-438.1332	-606.1788	168.0456	1.513392	3.452233	1.361448
78	-438.3393	-607.014	168.6746	1.513392	2.864902	1.328221
84	-436.4629	-604.9775	168.5146	1.356828	2.864902	1.564294
90	-438.2431	-606.9942	168.7511	0.676005	3.516581	1.396878
96	-430.6128	-599.6683	169.0555	0.9782983	2.641424	1.605159
102	-454.3306	-622.1939	167.8633	1.208285	4.070393	1.245576
108	-457.486	-624.812	167.326	1.10924	4.785766	1.177452
114	-457.1952	-623.6586	166.4634	0.9660954	6.134005	0.8331646
120	-452.9365	-620.1724	167.2359	1.129467	5.198456	0.8331646
126	-446.426	-614.8021	168.3761	1.167532	3.843261	1.025736
132	-457.8324	-626.366	168.5336	1.295038	3.010872	1.485966
138	-446.1494	-614.8012	168.6518	1.295038	2.534923	1.745314
144	-442.3696	-611.042	168.6725	1.295038	2.565391	1.709311
150	-435.7891	-604.7078	168.9187	1.074998	2.512472	1.726017
156	-450.2735	-619.6251	169.3516	0.7246793	2.720744	1.511726
162	-446.6978	-615.4765	168.7787	0.8840641	2.971167	1.634823
168	-439.0191	-608.2387	169.2196	0.7074961	2.978937	1.428207
174	-456.5898	-623.6769	167.0871	1.394554	4.748513	1.175096
180	-455.8888	-623.2987	167.4099	0.9931969	5.042491	0.9661753
186	-442.7686	-610.5689	167.8004	1.015072	4.45296	1.135502
192	-444.6041	-612.9583	168.3542	1.015072	3.687629	1.314389
198	-426.8152	-594.3006	167.4854	1.212415	4.698368	1.017219
204	-437.1301	-605.8841	168.7539	0.7756526	3.486083	1.345387
210	-443.7956	-609.5389	165.7432	2.684534	5.218951	0.9747262
216	-454.9377	-618.0871	163.1494	3.366733	7.582685	0.6472489
222	-442.9334	-606.9605	164.0271	2.247366	7.466997	0.7393167
228	-445.4585	-613.3141	167.8556	1.314994	3.847142	1.348697
234	-444.7097	-612.0268	167.3171	2.746475	3.398541	1.163894
240	-427.8682	-595.3721	167.5039	2.006898	3.823973	1.136731
246	-438.0919	-606.0911	167.9991	1.051872	4.216058	1.136731
252	-431.1494	-598.3647	167.2153	1.436365	4.844445	0.9216778
258	-437.4118	-604.1719	166.7601	1.983318	4.941184	0.7561201
264	-438.4689	-604.2919	165.823	1.746077	6.003385	0.8629014
270	-435.7908	-603.1863	167.3955	0.7861022	5.215409	1.013099
276	-426.2289	-593.4844	167.2555	1.232244	4.976563	0.9482263
282	-435.1585	-603.8194	168.6609	1.232244	3.2112	1.27708
288	-442.3494	-609.4242	167.0749	1.165836	5.17886	0.9933877
294	-434.9883	-602.8167	167.8284	0.6658805	4.771593	1.128694
300	-436.3936	-602.9059	166.5122	2.027951	4.771593	1.159958
306	-418.506	-587.2644	168.7584	1.167333	2.933824	1.469014
312	-429.7338	-598.2574	168.5236	1.752459	2.639057	1.452213
318	-432.0807	-600.0531	167.9724	1.248797	3.733971	1.396565
324	-440.6063	-609.2782	168.672	1.382006	2.721432	1.536198
330	-433.649	-602.5548	168.9058	1.116109	3.216879	1.161901
336	-438.9753	-607.6159	168.6407	1.152269	3.398594	1.203118
342	-431.987	-599.5819	167.5949	1.487181	4.020569	1.286613
348	-430.1125	-597.6745	167.562	1.059779	4.805556	0.9849007
354	-432.496	-598.8133	166.3173	1.38263	5.877787	0.8230323
360	-439.1253	-608.3813	169.256	0.6657663	2.906365	1.484589
366	-431.4597	-600.2087	168.749	0.9450684	3.144207	1.484589
372	-433.5904	-601.9882	168.3978	0.9816638	3.860013	1.161119
378	-435.5151	-604.2893	168.7742	0.9147208	3.47328	1.22747
384	-428.2682	-596.8252	168.557	0.9360285	3.775036	1.135746
390	-436.9878	-606.235	169.2473	0.4744287	3.27557	1.3158
396	-438.809	-606.8015	167.9925	1.381533	3.523778	1.444048
402	-439.0367	-607.3451	168.3084	1.82311	2.776977	1.463469
408	-434.0343	-602.5009	168.4666	0.978453	3.517494	1.389313
414	-429.0527	-597.7196	168.6669	0.9124432	3.605164	1.208571
420	-430.6614	-598.6618	168.0004	1.62711	3.605164	1.186087
426	-427.9648	-596.7783	168.8136	1.494337	2.914921	1.186087
