Iteration	Posterior	Likelihood	Prior	tree_length
0	-3458.316	-3629.929	171.6126	2.26903
6	-3456.908	-3628.743	171.8349	2.125072
12	-3449.044	-3620.598	171.5541	2.306435
18	-3449.331	-3620.965	171.6339	2.255333
24	-3461.044	-3632.678	171.6339	2.255333
30	-3459.105	-3630.589	171.4832	2.351578
36	-3457.644	-3628.982	171.3386	2.44292
42	-3452.146	-3623.905	171.759	2.174533
48	-3450.933	-3622.337	171.4041	2.401689
54	-3462.001	-3633.813	171.8127	2.139608
60	-3468.236	-3639.727	171.4905	2.346927
66	-3454.079	-3625.589	171.51	2.334575
72	-3445.676	-3617.269	171.5935	2.281267
78	-3445.752	-3617.291	171.5395	2.315783
84	-3447.683	-3619.321	171.6383	2.252484
90	-3444.66	-3616.298	171.6383	2.252484
96	-3445.335	-3616.813	171.4779	2.354927
102	-3454.804	-3626.43	171.6262	2.2603
108	-3449.561	-3621.229	171.6672	2.233937
114	-3447.433	-3618.751	171.3182	2.455769
120	-3450.652	-3621.833	171.1813	2.54134
126	-3444.562	-3616.355	171.7928	2.15257
132	-3459.116	-3630.908	171.7928	2.15257
138	-3458.864	-3630.426	171.5626	2.301005
144	-3448.66	-3620.256	171.5967	2.279183
150	-3463.83	-3635.25	171.4204	2.391362
156	-3462.867	-3634.543	171.6764	2.228008
162	-3464.839	-3636.498	171.6589	2.239285
168	-3460.325	-3631.983	171.6589	2.239285
174	-3458.321	-3630.113	171.7918	2.153241
180	-3455.093	-3626.429	171.3361	2.444516
186	-3454.551	-3626.41	171.8588	2.10947
192	-3454.094	-3625.743	171.6498	2.24511
198	-3456.861	-3628.511	171.6498	2.24511
204	-3456.935	-3628.703	171.7681	2.168662
210	-3454.734	-3626.199	171.4644	2.363494
216	-3465.68	-3637.491	171.8111	2.140676
222	-3465.812	-3637.404	171.5914	2.282626
228	-3460.557	-3632.062	171.5056	2.337325
234	-3458.036	-3629.476	171.4402	2.378841
240	-3471.094	-3642.641	171.5465	2.311285
246	-3477.557	-3649.312	171.7549	2.177193
252	-3467.298	-3638.995	171.697	2.21471
258	-3460.355	-3632.185	171.8301	2.128218
264	-3464.838	-3636.597	171.759	2.174531
270	-3464.731	-3636.522	171.7911	2.153694
276	-3457.853	-3629.736	171.883	2.09361
282	-3456.692	-3628.236	171.5435	2.313207
288	-3450.268	-3622.057	171.7887	2.15526
294	-3452.364	-3624.194	171.8301	2.128253
300	-3447.954	-3619.684	171.7303	2.193141
306	-3457.51	-3629.307	171.7963	2.150276
312	-3456.546	-3628.12	171.5742	2.293573
