Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-805.7088	-971.5854	165.8766	0.5251083	7.749323	0.7793387	0.975162	0.0248383	0.402604	0.597396	2.042359
6	-804.9386	-970.8484	165.9098	0.2017905	6.412611	1.012557	0.907106	0.0928937	0.519785	0.480215	2.025184
12	-807.1588	-972.7093	165.5505	0.300137	6.684493	1.270269	0.892932	0.107068	0.601523	0.398477	1.918588
18	-799.5942	-964.626	165.0318	0.5253144	8.301225	1.064698	0.892932	0.107068	0.486613	0.513387	1.800072
24	-804.2137	-969.607	165.3933	0.5887236	8.346915	1.189904	0.918988	0.0810125	0.396416	0.603584	1.49789
30	-817.2134	-980.7607	163.5473	0.6377786	17.94647	1.347752	0.986271	0.0137287	0.591185	0.408815	1.346337
36	-821.2442	-982.9962	161.752	0.7922269	20.53794	1.311662	0.847919	0.152081	0.487048	0.512952	1.346337
42	-814.5249	-976.0621	161.5372	0.5183518	22.22159	1.658949	0.890985	0.109015	0.589184	0.410816	1.329462
48	-812.0351	-974.4299	162.3947	1.211343	17.73809	1.103451	0.950673	0.0493266	0.445404	0.554596	1.527867
54	-802.8687	-967.7952	164.9266	0.4237883	11.19388	1.530285	0.948967	0.0510334	0.526548	0.473452	1.112391
60	-799.8706	-962.6303	162.7596	0.9567559	16.57205	1.708645	0.944753	0.0552467	0.510911	0.489089	1.112391
66	-801.252	-965.2172	163.9653	0.6689603	14.90444	1.708645	0.981903	0.018097	0.498745	0.501255	1.129442
72	-796.0332	-958.9751	162.9419	0.8492501	14.46714	1.401086	0.882717	0.117283	0.560582	0.439418	1.44644
78	-809.3684	-972.0743	162.7059	0.6605519	14.56383	1.177038	0.882717	0.117283	0.418942	0.581058	1.897173
84	-807.2362	-969.0567	161.8206	0.9470343	19.30509	1.432567	0.940121	0.0598793	0.529166	0.470834	1.588273
90	-805.3597	-967.2444	161.8847	0.890615	21.35496	1.432567	0.960227	0.0397733	0.506626	0.493374	1.423422
96	-800.065	-963.1829	163.118	0.834049	15.10918	1.95037	0.952981	0.0470193	0.403199	0.596801	1.080609
102	-820.6762	-982.8477	162.1715	1.087437	19.94326	1.375481	0.954642	0.0453584	0.499889	0.500111	1.252461
108	-804.1482	-966.4079	162.2597	0.8867784	16.08278	1.194478	0.935916	0.0640841	0.50972	0.49028	1.959631
114	-814.5907	-976.9998	162.4091	0.7376722	18.03969	1.004594	0.931928	0.0680725	0.479345	0.520655	1.769477
120	-810.3911	-972.7326	162.3415	0.7246193	16.0052	1.361608	0.862073	0.137927	0.445784	0.554216	1.68024
126	-803.3699	-967.347	163.9771	0.8452571	8.766279	0.806106	0.871371	0.128629	0.420084	0.579916	2.300232
132	-815.8073	-979.324	163.5167	0.9362958	11.20661	1.416616	0.903705	0.0962945	0.291091	0.708909	1.740567
138	-802.5045	-967.2106	164.7061	0.5760822	8.124084	1.165894	0.875556	0.124444	0.344644	0.655356	1.953966
144	-801.3611	-965.1452	163.7841	0.8502845	11.34052	0.89571	0.890044	0.109956	0.380515	0.619485	1.860755
150	-805.8645	-968.9329	163.0684	0.9051784	12.24064	0.89571	0.92765	0.0723501	0.553882	0.446118	2.232306
156	-823.0041	-986.5061	163.502	0.4715106	11.71332	0.777291	0.897966	0.102034	0.553882	0.446118	2.30686
