tree_length,gain_loss,n_char,part_rate,M2,M3,M8 (NT baseline),M7,M1 (Mk baseline),M4,M12,M11,M10,M5,M6,M9
1.5,0.5,200,2.5,0.19622266791659393,0.19621031685278953,0.1937125148592544,0.19374708518356393,0.1974763499664741,0.1977587973453591,NA,0.17592533993206075,0.19445899532722816,0.19466121696060618,0.19575479522072747,0.17364945206155757
1.5,0.5,200,5,0.18411949132221825,0.1808894063955964,0.17960975461821516,0.20415272462611309,0.1808649970617227,0.1792890719832119,NA,0.15172492752284053,0.17960175144704543,0.17926217516144727,0.17950225442187323,0.17341299364389168
1.5,1,25,1,0.540273244785912,0.546699424373039,0.5442747025062219,0.5445793715692753,0.5455889050677489,0.545682988981106,0.5328295132573886,0.495751898350849,0.5410394132555529,0.5490449491234382,0.542028705508808,0.5426461363297804
1.5,1,25,2.5,0.5581925007646018,0.5675845458359321,0.5590310222646431,0.5582766717993001,0.5683030510166078,0.5651974836460432,0.5555370129071402,0.5272597589965227,0.5590410110887187,0.5696290448151057,0.556702317037701,0.5509527089941296
1.5,1,25,5,0.49039082781790755,0.4912374155571605,0.48738483703730273,0.4877866325214016,0.49448832046471003,0.485517163577034,0.48694869335995994,0.4645214336724258,0.4874160618444021,0.48542230333093683,0.485968990075107,0.4881878439866473
1.5,1,50,1,0.45881749290531243,0.46170289204028764,0.46014171748028054,0.4600799003491112,0.45823736487981215,0.45765999933504153,0.44744105223875524,0.44118035488037177,0.4604115999133229,0.4597939201218464,0.4554951543374659,0.447818304810277
1.5,1,50,2.5,0.4375648129468602,0.441502560728498,0.4295672086585776,0.42908107829900033,0.4457361013942372,0.4435164284007774,0.4390638016205054,0.4209065539620156,0.42920270819167444,0.4429670050538851,0.4335931720917069,0.4141012774177711
1.5,1,50,5,0.4651981603030225,0.4735709650048758,0.4623458166411779,0.46458962629489803,0.46724348171445557,0.4697167026346554,0.4603700933898873,0.43954661197184663,0.4633070724483,0.4720553818298793,0.46145708411494973,0.4479180627787158
1.5,1,100,1,0.27283897998661977,0.2872115355983503,0.27417995099342973,0.27334213403021834,0.28487257492150325,0.2826137688204927,0.29316197136961825,0.2625014300791985,0.2709516495537247,0.2856173457030724,0.2721262178034862,0.2770112442528631
1.5,1,100,2.5,0.28935863770355813,0.289742167017691,0.28729740944331816,0.2872971422877283,0.2876624086928211,0.2875279437467907,0.286573227651263,0.27839875513553064,0.2876285259667294,0.2895911300926435,0.28622264591133,0.2871755522907652
1.5,1,100,5,0.25389594189062903,0.2525630787612767,0.25314700075662755,0.2407190412607796,0.2537286788950722,0.24976004259153317,0.23880999758985605,0.23875687591772604,0.2527649375872068,0.2501730148285751,0.25371343221061604,0.2372038221264356
1.5,1,200,1,0.17068347782010673,0.1715201275168624,0.16964703040786389,0.17148316145905174,0.1708380386318159,0.17309687412861932,NA,0.1542716741624663,0.1702374631678994,0.1713586220537932,0.1699774255257404,0.1962651880700341
1.5,1,200,2.5,0.17988325394054436,0.19351238436721124,0.17472081524904787,0.17058039174748152,0.19390201847377234,0.1922742150443564,NA,0.19395412455194508,0.1727133211999117,0.19229857327290611,0.17223212282350037,0.19418363368972508
1.5,1,200,5,0.1775465368724519,0.19391034000704976,0.16590916612422377,0.1794875794250579,0.1927425168735454,0.18647771212882117,NA,0.17541486170170517,0.17487227060388894,0.1862908839051653,0.17749151152912013,0.19269613100556698
2.5,0.1,25,1,0.6325875693308008,0.6301146679401104,0.6238343305101011,0.6259335218798795,0.6170396566570615,0.6266123835052344,0.6242492394753506,0.6003194366881359,0.6244075696864319,0.6158439646653182,0.627260667046252,0.626200621261291
2.5,0.1,25,2.5,0.5687966572433583,0.5696512819216579,0.5813246004165188,0.5808820051505552,0.5679287035616714,0.5704802482033147,0.5609010971392647,0.5396730950645778,0.5738750773717183,0.5779888756371248,0.5713362426905667,0.5810511823066355
2.5,0.1,25,5,0.5703572644466002,0.5849726882589477,0.5539173681033691,0.5565157244543597,0.578353240280605,0.56244135562776,0.5723745635322197,0.5451365253379916,0.5543320803670807,0.5562514205422179,0.5564477442562017,0.5566232982381623
2.5,0.1,50,1,0.45991209383794224,0.4516651893745459,0.4652013931079195,0.46316297675826257,0.46098120175286605,0.46314254499846025,0.453698531226435,0.43770386193112487,0.461852874810327,0.45076675363912955,0.4632165682862942,0.45553149270619275
