scenario,modelID,gridTag,tree_length,gain_loss,n_char,part_rate,median_cid,iqr_cid,n_reps
nt,M7,tl1.00_gl0.10_pr1.00_c200,1,0.1,200,1,0.1767494326214189,0.061746166483342524,10
nt,M10,tl1.00_gl0.10_pr1.00_c200,1,0.1,200,1,0.17524928152185432,0.06438592976047888,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr1.00_c200,1,0.1,200,1,0.17653712642857122,0.06410142046996883,10
nt,M1 (Mk baseline),tl1.00_gl0.10_pr1.00_c200,1,0.1,200,1,0.18061540344843113,0.05556416198892217,10
nt,M6,tl1.00_gl0.10_pr1.00_c200,1,0.1,200,1,0.18083183055241644,0.05116419400580641,10
nt,M4,tl1.00_gl0.10_pr1.00_c200,1,0.1,200,1,0.17971241856808412,0.048332579484759164,10
nt,M5,tl1.00_gl0.10_pr1.00_c200,1,0.1,200,1,0.17506763802824682,0.04924912825811306,10
nt,M9,tl1.00_gl0.10_pr1.00_c200,1,0.1,200,1,0.1969058001891289,0.04585872431190516,6
nt,M3,tl1.00_gl0.10_pr1.00_c200,1,0.1,200,1,0.1773321365451358,0.058015260582831074,10
nt,M1 (Mk baseline),tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5353195243069168,0.047098915979748246,10
nt,M10,tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5416489448149329,0.0432300178126509,10
nt,M9,tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5391558596888855,0.04092058132877974,10
nt,M5,tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5322373154591415,0.0391247637739186,10
nt,M2,tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5410221971779705,0.04339471155941532,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5375193026711323,0.042047494991962364,10
nt,M6,tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5388739255787536,0.035320997174285496,10
nt,M11,tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.504558369673854,0.053946446188857355,10
nt,M4,tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5332951270301041,0.03863201493461921,10
nt,M3,tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5327930595502404,0.061118113882125624,10
nt,M12,tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5393120635424566,0.01961487535810924,3
nt,M7,tl1.00_gl0.10_pr1.00_c25,1,0.1,25,1,0.5409182997296108,0.04320531983996734,10
nt,M11,tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.4368519960603986,0.08346358614761928,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.44517400719196343,0.11549554007895557,10
nt,M9,tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.44256269109942026,0.11927294386251314,10
nt,M12,tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.4596140968090922,0.11535262783791916,10
nt,M10,tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.44420661545217544,0.113881645718511,10
nt,M1 (Mk baseline),tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.46612981799152237,0.11799864604181676,10
nt,M3,tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.46063351650723394,0.12924259718274522,10
nt,M5,tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.45045242282367787,0.10839981456958214,10
nt,M7,tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.44470820440209746,0.12279873895025023,10
nt,M4,tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.464905223831457,0.10622014625822912,10
nt,M2,tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.461577735641865,0.11231472678650078,10
nt,M6,tl1.00_gl0.10_pr1.00_c50,1,0.1,50,1,0.46024636041578393,0.10868827280962245,10
nt,M1 (Mk baseline),tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.30200404181412843,0.10776586840501257,10
nt,M4,tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.2943981796428408,0.10462220646661993,10
nt,M10,tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.2845784067133715,0.09467128276670322,10
nt,M2,tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.29085550497390583,0.10771481262971871,10
nt,M6,tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.28306430484274,0.11559471706119465,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.2885451282363898,0.0931819045219916,10
nt,M11,tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.28478235838623644,0.11651251471995011,10
nt,M5,tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.2975926969290001,0.102770006977461,10
nt,M12,tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.3262695321643133,0.11329397707304956,9
nt,M7,tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.28971796056443017,0.09495613149250276,10
nt,M3,tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.2998752802833637,0.10241519476896158,10
nt,M9,tl1.00_gl0.10_pr2.50_c100,1,0.1,100,2.5,0.25884073511936817,0.08902944539798135,7
nt,M2,tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.1921180667702925,0.07322272042746564,10
nt,M9,tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.16775994829813567,0.07680937033389862,7
nt,M6,tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.19164924392042448,0.07365059690467718,10
nt,M10,tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.19117092126683174,0.061225734857574265,10
nt,M4,tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.1954047022200739,0.08513770294693082,10
nt,M3,tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.20998483811255586,0.0747128690598754,10
nt,M1 (Mk baseline),tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.20790534551071585,0.07404427723017701,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.19179058513000635,0.06404835859366143,10
nt,M5,tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.20196900492806488,0.06537778193755212,10
nt,M11,tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.16879568015237145,0.07319333524371961,10
nt,M7,tl1.00_gl0.10_pr2.50_c200,1,0.1,200,2.5,0.19271915627610042,0.053255605295001035,8
nt,M2,tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.547342279369337,0.13212274648699812,10
nt,M4,tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.545709326064989,0.14261141330742488,10
nt,M10,tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.5459722602026724,0.1382177702652082,10
nt,M6,tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.5471621839071963,0.1384758178493698,10
nt,M5,tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.5463294157125356,0.12528580686076818,10
nt,M1 (Mk baseline),tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.5445902344523756,0.1348082432242424,10
nt,M12,tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.5362330243269888,0.1368150538872952,10
nt,M3,tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.5470164979766206,0.13204870415998804,10
nt,M9,tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.5479895268360175,0.12586804662800355,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.548244004281182,0.12408418542712707,10
nt,M7,tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.5503769137513143,0.12811038906804506,10
nt,M11,tl1.00_gl0.10_pr2.50_c25,1,0.1,25,2.5,0.5104061259717614,0.12324039827037203,10
nt,M5,tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.43175089154670154,0.06257099771310726,10
nt,M2,tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.4335880859189317,0.05010512617459695,10
nt,M3,tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.43395908438828396,0.05814516028991368,10
nt,M6,tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.43648802009791443,0.05101875733733685,10
nt,M10,tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.4328400167052698,0.05313593065501432,10
nt,M4,tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.43453546435353096,0.05975760511304695,10
nt,M12,tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.4301731592465808,0.06735280947440636,10
nt,M7,tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.4321982625962718,0.062263296300754,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.43212105223401154,0.0626247938853588,10
nt,M1 (Mk baseline),tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.433533727748687,0.06613914265261395,10
nt,M9,tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.4254527434184783,0.05234874593077432,9
nt,M11,tl1.00_gl0.10_pr2.50_c50,1,0.1,50,2.5,0.4192997327834197,0.06778858859013986,10
nt,M11,tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.3010949390326987,0.14480033870297826,10
nt,M7,tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.32001748200249747,0.12208785984739476,9
nt,M4,tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.31457290246160896,0.10430887880549838,10
nt,M9,tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.31578298696871077,0.10481613451777577,9
nt,M3,tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.32241174322040744,0.12293177866837271,10
nt,M12,tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.31701983932734945,0.12266733267389396,10
nt,M5,tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.3182905523353124,0.11595178677397991,10
nt,M10,tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.3171328493688171,0.11499963525332871,10
nt,M2,tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.3174889285193695,0.10775076423322438,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.3167457403679399,0.11445115416283072,10
nt,M1 (Mk baseline),tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.32112954931461435,0.1190536793765804,10
nt,M6,tl1.00_gl0.10_pr5.00_c100,1,0.1,100,5,0.3136098535981454,0.10576069920293238,10
nt,M11,tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.149209539526211,0.035110788890723055,10
nt,M5,tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.16324745561617013,0.04158567860521489,10
nt,M2,tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.15582868584969875,0.051100334046617985,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.15776218361243655,0.05265644688039034,9
nt,M9,tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.15669869902754122,0.050635014042549165,7
nt,M7,tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.16836014730953205,0.05773523902126282,8
nt,M10,tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.1561021226259165,0.05193346574633784,9
nt,M1 (Mk baseline),tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.1660991397941296,0.044524979185251445,10
nt,M6,tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.1564478847963745,0.056357100740778626,9
nt,M4,tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.16175635277479045,0.048665232223321614,10
nt,M3,tl1.00_gl0.10_pr5.00_c200,1,0.1,200,5,0.16797727754925518,0.044034186321016106,10
nt,M5,tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.5935595719862271,0.08582909733792143,10
nt,M6,tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.596993116963077,0.0934456961074307,10
nt,M4,tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.5934562258952597,0.09058049862820028,10
nt,M2,tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.5963128355118015,0.0960089263162921,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.597120653858564,0.09122459293551721,10
nt,M11,tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.5713450722535418,0.08368532768025294,10
nt,M12,tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.5874859873828701,0.0841579701056081,10
nt,M1 (Mk baseline),tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.5940420026035044,0.09114119782771524,10
nt,M7,tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.5986028529089673,0.09191619566920328,10
nt,M3,tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.6007817392453838,0.08914310815248017,10
nt,M10,tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.5973925562057348,0.09273845720011864,10
nt,M9,tl1.00_gl0.10_pr5.00_c25,1,0.1,25,5,0.5988053394342979,0.09446078129052837,10
nt,M12,tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.41540021958867257,0.08937601788588456,10
nt,M1 (Mk baseline),tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.42289097720733126,0.09478413342621517,10
nt,M5,tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.40777248554807244,0.0920167439044155,10
nt,M6,tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.40006385530492306,0.08630058770224042,10
nt,M7,tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.4061977888257602,0.08809571047255271,10
nt,M8 (NT baseline),tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.40843406516447345,0.08816645939138396,10
nt,M2,tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.4060428512041375,0.0826974498830611,10
nt,M10,tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.4004896711084275,0.08823750691670107,10
nt,M9,tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.4070187260051983,0.0903502855363183,9
nt,M3,tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.41606421159050505,0.09794350814504516,10
nt,M4,tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.4069455619329133,0.09294693262253911,10
nt,M11,tl1.00_gl0.10_pr5.00_c50,1,0.1,50,5,0.39892640363208587,0.08759712790792318,10
nt,M1 (Mk baseline),tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.29956149211189176,0.10353786221196179,10
nt,M9,tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.3030130195396698,0.08735816347843717,10
nt,M7,tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.30106627311031964,0.09152358857648488,10
nt,M6,tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.30242354133010774,0.09948401970151044,10
nt,M4,tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.2991587747663143,0.1038769460716088,10
nt,M8 (NT baseline),tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.30079320878543314,0.0927628386739294,10
nt,M12,tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.2981624227984043,0.10190741616820465,10
nt,M10,tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.2999943551479918,0.09711403136846944,10
nt,M11,tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.2870048662128253,0.0900912290878309,10
nt,M3,tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.29943703540335576,0.09754665062803275,10
nt,M2,tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.3024487795708253,0.09819939760132118,10
nt,M5,tl1.00_gl0.25_pr1.00_c100,1,0.25,100,1,0.30176704913869495,0.10041882403595681,10
nt,M10,tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.1845142507320925,0.027237064369737468,10
nt,M7,tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.1840183473466528,0.022637469605712945,8
nt,M6,tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.18448166378306072,0.01569515275721073,10
nt,M11,tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.17707353157455674,0.04365493764180034,10
nt,M8 (NT baseline),tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.18411272998825434,0.027582224959729174,10
nt,M1 (Mk baseline),tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.18775198329466525,0.04187991120351206,10
nt,M2,tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.18539032188236254,0.014883136290748028,10
nt,M5,tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.1872355742022429,0.03970963325715621,10
nt,M9,tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.17821012400205927,0.04004176811527105,6
nt,M4,tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.1860044496644669,0.04098381247776611,10
nt,M3,tl1.00_gl0.25_pr1.00_c200,1,0.25,200,1,0.18811152011076987,0.04639421818891118,10
nt,M8 (NT baseline),tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5605294091206662,0.06658988439514235,10
nt,M4,tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5608189894198853,0.06801587854471969,10
nt,M12,tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5528903564539701,0.06657865287119302,10
nt,M5,tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5582742898074861,0.06024978654788993,10
nt,M9,tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5439625134231588,0.05849859964963988,9
nt,M2,tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5597512283847293,0.06863785127111688,10
nt,M7,tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5614855115233468,0.0691164100649686,10
nt,M6,tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5633707645424167,0.06824318199532853,10
nt,M1 (Mk baseline),tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5609409928932674,0.0672890345415198,10
nt,M11,tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5381581995100029,0.0631452709048157,10
nt,M3,tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5646279407201122,0.07113318454739315,10
nt,M10,tl1.00_gl0.25_pr1.00_c25,1,0.25,25,1,0.5607713405688877,0.06851140763588792,10
nt,M9,tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.3946835157053361,0.08441263806002214,9
nt,M7,tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.41263940304260316,0.08494594248805742,10
nt,M2,tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.4222236623692631,0.08337850869524466,10
nt,M4,tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.4224297762521769,0.08132156351934705,10
nt,M8 (NT baseline),tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.4089787014379802,0.08526071460916707,10
nt,M11,tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.3880366514815297,0.05491643828006765,10
nt,M12,tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.41775309401156424,0.07388353980969331,10
nt,M10,tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.40839412878158277,0.08453329808864501,10
nt,M5,tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.4167482692842439,0.0811196345237955,10
nt,M6,tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.41696613548476047,0.08741440403755629,10
nt,M1 (Mk baseline),tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.4248994604562849,0.07757979649902996,10
nt,M3,tl1.00_gl0.25_pr1.00_c50,1,0.25,50,1,0.42092886821152886,0.07711272370710764,10
nt,M4,tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.29649142378921034,0.07306828803548598,10
nt,M10,tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.27335306941556015,0.06019400300773317,10
nt,M5,tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.2927523684241379,0.06264888877279545,10
nt,M12,tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.29566281827766056,0.07780532444361421,10
nt,M8 (NT baseline),tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.27344364971703666,0.060351129874555876,10
nt,M3,tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.29719787179277557,0.07968652766837395,10
nt,M11,tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.2823977677260376,0.08290248548838686,10
nt,M2,tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.2770694072268167,0.046150146098018846,9
nt,M6,tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.28025624864117593,0.05707141054238521,10
nt,M1 (Mk baseline),tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.29717967265784545,0.0820609716537205,10
nt,M7,tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.27499658104424374,0.060595183359603594,10
nt,M9,tl1.00_gl0.25_pr2.50_c100,1,0.25,100,2.5,0.28330995554907523,0.06732795899927044,9
nt,M10,tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.17658915471419412,0.047596090975816574,10
nt,M11,tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.1729985424483032,0.04209306450739583,10
nt,M9,tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.17296241512687363,0.045128616965623036,7
nt,M6,tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.17829693967699856,0.04265766388416595,10
nt,M1 (Mk baseline),tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.19166807399933156,0.04145035600157648,10
nt,M5,tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.19375204791586242,0.044843366912466764,10
nt,M4,tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.1929647994247801,0.0395936026307451,10
nt,M7,tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.17835522344933724,0.0481985794432766,10
nt,M2,tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.18176186015705537,0.043202417658866066,10
nt,M8 (NT baseline),tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.17759776313596148,0.04757356577801014,10
nt,M3,tl1.00_gl0.25_pr2.50_c200,1,0.25,200,2.5,0.19483838135296824,0.04393222011862025,10
nt,M8 (NT baseline),tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5355572351594285,0.06667891499500889,10
nt,M12,tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5218658329105738,0.08391431520852022,10
nt,M11,tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5040397843759046,0.08087813248004228,10
nt,M3,tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5335581747565031,0.08269133599600909,10
nt,M2,tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5341709515638029,0.07063906359192096,10
nt,M7,tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5376029573694332,0.06651609538963088,10
nt,M9,tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5382245995265296,0.0653912195715387,10
nt,M1 (Mk baseline),tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.531424065730842,0.08214800499340824,10
nt,M4,tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5307925231073738,0.07410063590854465,10
nt,M10,tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5331584780338081,0.06819591130080016,10
nt,M6,tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5338089917504207,0.06714719008890169,10
nt,M5,tl1.00_gl0.25_pr2.50_c25,1,0.25,25,2.5,0.5323622803084257,0.07431603327148117,10
nt,M7,tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.44347094471270254,0.09889413214090392,10
nt,M12,tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.44372179774318893,0.10690499318665858,10
nt,M6,tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.4254512051661993,0.09952437748836934,10
nt,M4,tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.4466807762503636,0.1054518394153715,10
nt,M3,tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.45192256363746464,0.1068739282062548,10
nt,M1 (Mk baseline),tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.44794926286780595,0.10765833015289822,10
nt,M10,tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.4354665907163261,0.09729218269324114,10
nt,M11,tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.4100016271662124,0.1162302818047698,10
nt,M8 (NT baseline),tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.4406939120551378,0.09883782011196923,10
nt,M2,tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.4276066871045286,0.10167202294962008,10
nt,M9,tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.42908162445192755,0.11231320038653109,8
nt,M5,tl1.00_gl0.25_pr2.50_c50,1,0.25,50,2.5,0.455848094009742,0.10737701454015935,10
nt,M9,tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.2801597201871284,0.07513414524257145,8
nt,M5,tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.28597642100088905,0.09650611423509689,10
nt,M4,tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.2890608104781601,0.0974457209197239,10
nt,M10,tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.2817688078982936,0.1024805294774252,10
nt,M11,tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.28183878169540444,0.11750020711165549,10
nt,M6,tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.28577191029173915,0.09687143272856641,10
nt,M1 (Mk baseline),tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.2895419676670342,0.10867143711892469,10
nt,M2,tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.2876255362965481,0.11434107245467942,10
nt,M12,tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.3021309762558319,0.09909007833520594,9
nt,M8 (NT baseline),tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.28025031912240367,0.10126842075119058,10
nt,M7,tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.28203633943770173,0.10241535496749915,10
nt,M3,tl1.00_gl0.25_pr5.00_c100,1,0.25,100,5,0.28763307343891475,0.104378152405422,10
nt,M4,tl1.00_gl0.25_pr5.00_c200,1,0.25,200,5,0.1924028759833274,0.09156141982299987,10
nt,M8 (NT baseline),tl1.00_gl0.25_pr5.00_c200,1,0.25,200,5,0.18610623509814223,0.10369526481392993,9
nt,M9,tl1.00_gl0.25_pr5.00_c200,1,0.25,200,5,0.1844238880019831,0.07731100898456816,8
