Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-1280.902	-1436.791	155.889	2.001644	6.121362	7.113382	3.621007
6	-1275.759	-1434.209	158.4505	1.870002	5.344188	5.152836	3.564811
12	-1272.378	-1429.257	156.8789	1.719135	8.412761	5.37273	3.672404
18	-1268.435	-1426.056	157.6206	1.755184	4.643823	6.594094	3.488789
24	-1253.713	-1408.264	154.5509	2.363913	6.858104	6.218733	4.502116
30	-1252.073	-1408.966	156.8924	2.315717	5.205912	4.859738	4.4087
36	-1258.066	-1416.498	158.432	1.865787	6.127624	4.337813	3.832129
42	-1274.927	-1431.651	156.7243	2.094341	8.166547	5.825945	3.333287
48	-1270.617	-1427.791	157.1738	2.094341	4.350505	6.642597	3.618192
54	-1271.037	-1425.901	154.8637	2.184657	7.588945	6.642597	4.015548
60	-1270.876	-1428.019	157.1425	2.076334	5.001928	5.646954	4.015548
66	-1265.951	-1421.895	155.9438	1.916122	7.13894	5.646954	4.224545
72	-1273.925	-1428.33	154.4055	1.70883	8.446186	5.009436	5.2703
78	-1267.288	-1420.196	152.9086	2.040264	11.00502	3.919804	6.033271
84	-1271.104	-1423.828	152.7236	1.897817	11.30198	7.985825	3.900476
90	-1268.399	-1424.438	156.0393	1.878773	5.565606	7.985825	3.248321
96	-1270.883	-1427.165	156.282	1.782569	5.540097	7.019234	3.73429
102	-1271.25	-1421.895	150.6453	2.230391	6.823799	10.62103	4.305577
108	-1260.637	-1413.919	153.2824	1.949421	6.529985	10.62103	3.012775
114	-1269.031	-1422.926	153.8952	2.088356	6.529985	9.464455	3.253616
120	-1269.01	-1423.941	154.9316	1.914719	7.554088	7.919288	3.402329
126	-1277.62	-1431.823	154.2032	1.778519	4.749976	11.10054	2.792479
132	-1282.301	-1437.763	155.4617	1.85448	7.699674	7.786487	3.169439
138	-1277.313	-1434.529	157.2165	1.796485	7.23375	6.771926	2.873157
144	-1274.243	-1430.562	156.3191	1.857263	5.764495	7.343581	3.417697
150	-1280.007	-1437.088	157.0807	1.625293	7.99988	6.869501	2.815245
156	-1276.748	-1434.742	157.9939	1.686902	7.112544	6.287515	2.79228
162	-1265.204	-1419.186	153.9824	2.066795	7.774856	8.164771	3.672633
168	-1268.988	-1426.546	157.5575	1.713528	6.912214	6.350068	3.052597
174	-1255.459	-1411.727	156.2682	1.86592	7.597282	6.975779	3.189228
180	-1260.366	-1416.578	156.2128	1.959636	5.284721	7.157327	3.66545
186	-1260.332	-1416.398	156.0662	2.064876	4.437458	4.849794	5.244196
192	-1256.036	-1408.159	152.1223	2.164614	7.462079	6.832006	5.482743
198	-1259.863	-1414.412	154.5485	2.21648	6.832333	7.813334	3.685117
204	-1267.579	-1423.674	156.0954	1.904843	4.873151	7.813334	3.50796
210	-1265.082	-1422.028	156.9461	2.038289	3.694288	7.43877	3.547407
216	-1255.523	-1413.729	158.2056	2.038289	3.694288	6.155335	3.561321
222	-1253.329	-1410.154	156.8247	1.880065	6.91715	6.155335	3.500477
228	-1256.101	-1411.17	155.0691	2.043428	8.625001	6.302202	3.947347
234	-1253.734	-1411.006	157.2722	2.06358	4.320251	6.302202	3.78583
240	-1258.724	-1416.173	157.4495	1.932616	7.821774	5.025875	3.549406
246	-1271.692	-1430.778	159.0865	1.677367	4.507547	4.838865	3.745391
252	-1269.647	-1427.315	157.6679	1.677292	6.364583	5.812013	3.467613
258	-1267.447	-1424.645	157.1977	1.72113	11.21622	4.587727	3.394357
264	-1268.535	-1424.213	155.6785	1.767382	8.496742	6.332031	3.765805
270	-1268.812	-1425.437	156.6256	1.911544	5.354556	6.332031	3.91055
276	-1265.222	-1418.369	153.1468	2.137914	11.09964	7.903127	3.601119
282	-1276.141	-1428.091	151.9494	2.205758	7.036987	9.103185	4.389222
288	-1266.514	-1420.265	153.7502	1.927677	5.785177	9.426406	3.654034
294	-1270.201	-1425.83	155.6286	1.921631	6.631677	7.168454	3.654034
300	-1268.687	-1423.053	154.3655	1.67927	7.706459	7.822241	3.888082
306	-1268.423	-1426.3	157.8771	1.577916	8.063293	6.681959	2.453551
312	-1265.921	-1422.423	156.5025	1.946777	6.4975	7.96907	2.678352
318	-1265.056	-1419.362	154.3061	2.007729	7.422114	8.542841	3.380074
324	-1267.43	-1422.955	155.525	1.951205	4.375716	8.916968	3.328061
330	-1269.649	-1425.14	155.4913	1.855863	5.864741	6.055513	4.601194
336	-1267.437	-1423.224	155.7865	1.60202	7.955561	5.510467	4.3834
