Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1571.693	-1741.472	169.7789	0.8447338	0.982246	0.9902155	0.4301515	0.813097	0.846545	1.441582
6	-1585.005	-1754.624	169.6188	0.8115495	1.139165	0.7264422	0.3136089	0.9065264	0.8817556	1.654014
12	-1583.789	-1754.297	170.5081	0.8602207	1.098174	0.6360775	0.3177985	0.6285091	0.6439395	1.436488
18	-1579.296	-1750.74	171.4432	0.7847667	0.9859807	0.3453358	0.1427516	0.5103133	0.6217565	1.324366
24	-1581.04	-1752.977	171.9365	0.7498062	1.082602	0.3471134	0.01489902	0.4749497	0.2266783	1.324366
30	-1577.318	-1749.572	172.2532	0.9565572	0.8140328	0.3471134	0.05345375	0.4749497	0.03451325	1.244505
36	-1584.818	-1756.323	171.5048	1.267679	0.814962	0.7175028	0.105937	0.3889542	0.03042316	1.331149
42	-1580.534	-1752.031	171.4969	0.5761517	1.038116	0.8558296	0.1641529	0.9329804	0.01723866	1.094049
48	-1587.718	-1758.076	170.358	0.51216	0.9395166	0.3544845	0.8966429	2.057924	0.0102918	1.032049
54	-1581.57	-1749.889	168.3196	0.6759387	0.9943008	1.11018	2.126235	1.453271	0.468997	1.04548
60	-1584.922	-1755.094	170.1717	0.5837681	0.9943008	0.4741632	1.109844	1.391121	0.5061258	0.9488926
66	-1605.289	-1775.459	170.1694	0.9454851	0.9533196	0.6506408	0.8740369	0.9259913	0.3524327	1.296025
72	-1583.562	-1752.394	168.8321	1.013417	0.8306154	0.927914	1.707331	0.3304443	1.021203	1.459604
78	-1590.02	-1759.664	169.6437	0.6993265	1.037527	1.248519	0.7427165	0.772571	0.4658002	1.49432
84	-1587.037	-1757.24	170.2033	0.6993265	0.9450765	0.1297419	0.8636207	0.7571365	0.8586695	1.607433
90	-1600.991	-1771.383	170.3914	0.7647081	0.9617504	0.4701906	0.8636207	0.7571365	0.6129578	1.333612
96	-1584.612	-1755.138	170.5259	0.8555947	1.060877	0.5530373	0.6161574	1.052132	0.1604676	1.333612
102	-1587.036	-1757.473	170.4373	0.9172902	0.9040793	0.7861001	0.346858	1.020428	0.4126172	1.333612
108	-1580.064	-1751.127	171.063	0.9172902	1.137706	0.4304968	0.3495792	0.3698483	0.7239674	1.19526
114	-1581.323	-1752.214	170.8908	1.051217	1.095835	0.4304968	0.2785612	0.7206172	0.8747915	0.8491499
120	-1589.985	-1761.66	171.6745	0.9412756	1.0575	0.214953	0.2098478	0.7206172	0.600651	0.7456004
126	-1588.381	-1758.24	169.8598	0.8577606	1.124278	0.9809616	0.1908467	0.8673544	1.537718	0.7456004
132	-1588.727	-1756.877	168.1504	0.8007935	0.8273831	1.033436	0.2684536	1.919234	2.365049	0.8189106
138	-1585.994	-1757.148	171.1537	0.7920565	0.8768065	1.154723	0.0891936	0.2303653	1.1609	0.6774935
