Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-8.641744	-180.3117	171.67	0.4770051	0.7783936	0.725401	0.7435373
6	-4.860765	-175.9278	171.067	0.4564144	1.071155	0.2862246	1.463252
12	-10.73875	-181.2893	170.5505	1.254803	0.6881669	1.189721	0.7741564
18	-11.22598	-183.1185	171.8925	0.3182211	0.3578096	0.7364588	0.8389533
24	-26.10775	-196.155	170.0472	0.3701057	1.451834	0.2827402	1.942559
30	-22.39731	-194.0836	171.6863	0.3590064	0.5073369	0.6994904	1.054218
36	-13.07155	-185.2363	172.1648	0.2285376	0.3415761	0.417013	0.7616081
42	-20.12665	-190.5568	170.4301	0.2448551	0.7431674	2.019669	0.6078117
48	-17.15558	-188.2409	171.0853	0.2334081	1.453187	0.6348005	0.3822522
54	-3.479903	-174.2528	170.7729	1.079779	0.9754851	0.6348005	1.030035
60	-11.13988	-182.4635	171.3236	0.4373527	0.6113419	1.255825	0.7224182
66	-8.638922	-180.4046	171.7657	0.9900063	0.3057822	0.3845112	0.8169832
72	-9.700442	-180.9518	171.2513	1.255451	0.6816447	0.5272973	0.7244321
78	-9.852732	-179.94	170.0872	0.5955937	0.6455623	2.436162	0.4642918
84	-1.621948	-171.7788	170.1569	0.2206169	0.5361547	2.436162	0.449182
90	-3.262038	-174.1712	170.9092	0.2206169	0.5361547	1.679211	0.4319568
96	-22.16842	-192.3961	170.2277	0.2372654	2.856025	0.3674043	0.5696928
102	-14.47311	-185.7432	171.2701	0.2538874	0.7690583	1.163578	0.6225949
108	-8.828365	-179.1536	170.3253	1.250298	0.6946889	1.520597	0.5460663
114	-5.607669	-177.505	171.8973	0.2741198	0.3907362	0.7018335	0.8335837
120	-5.174746	-176.0899	170.9152	1.116609	1.04601	0.6152032	0.7689561
126	-16.16587	-187.2975	171.1316	0.6170646	1.064227	0.9704352	0.4880996
132	-15.54078	-187.5636	172.0229	0.2331026	0.222952	0.547908	0.500682
138	-14.5705	-184.438	169.8675	0.5576883	3.377181	0.3885815	0.4984014
144	-12.07398	-183.6339	171.5599	0.3910057	0.7381303	0.9958248	0.4906322
150	-3.651947	-174.5528	170.9009	0.9538788	0.481663	1.367856	0.6577948
156	5.903347	-166.1837	172.087	0.5679374	0.1978	0.3908837	0.6454145
162	0.6876203	-170.9594	171.647	0.5679374	0.3428181	1.02096	0.6454145
168	8.190995	-163.4451	171.6361	0.7098541	0.1535333	0.4623682	0.7639394
174	-4.704241	-174.7202	170.0159	1.210864	0.9590043	1.612776	0.5389558
180	-4.240946	-175.2911	171.0502	0.352283	1.544241	0.5925688	0.7968456
186	-1.621387	-172.8544	171.233	0.7991705	0.4482212	0.8519417	1.084646
192	-2.260231	-174.4518	172.1915	0.3419333	0.2264267	0.4876449	0.5179579
198	1.482815	-169.7558	171.2386	0.9257817	0.7687762	0.6107438	0.9450004
204	2.08846	-169.7575	171.846	0.9257817	0.2682774	0.3149908	0.842945
210	0.02123572	-172.0748	172.096	0.5078598	0.1609527	0.3070129	0.4589658
216	-6.00783	-177.7791	171.7713	0.2221518	0.324042	0.8180511	0.3298482
222	1.259355	-169.5363	170.7956	1.465345	0.5793191	0.6955192	0.9423169
228	-6.851232	-177.8134	170.9622	1.064388	0.7206962	0.4786367	1.237705
234	-3.677774	-175.2551	171.5773	1.064388	0.7100889	0.3705441	0.7141741
240	-10.43586	-181.9346	171.4988	0.9842683	0.1791948	0.5534288	0.4510715
246	-3.570268	-174.9492	171.379	0.6888091	0.1424737	0.2184231	1.226973
252	2.235408	-168.6658	170.9012	0.7374201	0.1027812	0.07861491	1.396339
258	-3.404435	-175.1359	171.7315	0.6273338	0.4684118	0.5354017	1.053529
264	4.958055	-166.9116	171.8697	0.8266119	0.4759123	0.4388423	0.8011977
270	-2.081493	-173.3517	171.2702	1.376944	0.4050538	0.523517	0.8011977
276	2.046767	-170.0848	172.1315	0.543532	0.5607044	0.4605272	0.6617516
282	4.806424	-166.0688	170.8753	1.369712	0.9336896	0.4605272	0.8466821
288	4.664299	-167.6657	172.33	0.3794855	0.6525141	0.1320081	0.8550919
294	4.414791	-166.4648	170.8796	1.444356	0.5850696	0.1993543	1.327383
300	-18.47538	-189.0545	170.5791	0.8165934	0.9160173	1.135693	1.043606
306	-8.400444	-178.6484	170.2479	0.953825	1.807712	0.6004977	0.9204443
312	-3.411193	-174.571	171.1598	0.7573737	0.3962743	0.3604283	1.585187
318	-4.985989	-176.357	171.371	1.336406	0.4710669	0.4404594	0.7949343
324	-5.850851	-177.5267	171.6759	0.6386528	0.1521216	0.3466651	0.925941
330	-7.58614	-178.9958	171.4096	0.7932843	0.5101577	0.3466651	1.340871
336	-4.722303	-176.6683	171.946	0.740121	0.3513085	0.2869654	1.014941
342	-13.85432	-184.5543	170.7	1.061145	1.114949	0.6025598	1.014941
348	-12.3456	-183.4309	171.0853	0.9827792	1.08898	0.417268	0.9153712
354	-17.25815	-188.01	170.7518	1.55752	0.5801276	0.3490152	1.225452
360	-17.19617	-188.6232	171.4271	0.8871695	0.3302632	0.4285217	1.22288
366	-18.70955	-190.2177	171.5082	1.146443	0.2334247	0.4285217	0.7783061
372	-20.85932	-192.479	171.6197	1.013145	0.5134154	0.483286	0.7981215
378	-22.98008	-193.1452	170.1652	1.051998	1.038052	1.191576	1.045639
384	-18.48045	-187.7225	169.2421	1.051998	0.8893694	2.557578	0.6919536
390	-18.86	-190.0309	171.1709	0.474417	0.3898273	1.589836	0.4492923
396	-14.75722	-185.1242	170.367	1.600812	0.7785572	1.02451	0.6684478
402	-13.0086	-184.3072	171.2986	1.231024	0.4934206	0.3432308	1.076253
408	-18.71404	-189.6017	170.8877	1.305581	0.1856648	0.875097	0.5275131
414	-16.798	-188.6745	171.8765	0.386592	0.1860668	0.6853899	0.4526449
420	-13.45112	-184.8931	171.442	0.8082665	0.1869875	0.09459645	1.364407
426	-14.84657	-186.7261	171.8795	0.590551	0.2447931	0.4115476	1.007331
432	1.914628	-170.2384	172.1531	0.3422994	0.4416811	0.6276508	0.4889898
438	-1.925752	-173.7097	171.7839	0.7801974	0.5100901	0.3673721	1.006098
444	-13.43076	-182.707	169.2763	2.339915	1.211741	0.7890598	1.006098
450	-8.901449	-180.6822	171.7808	0.6273842	0.3459179	0.7890598	0.737093
456	-14.11511	-185.875	171.7599	0.8837532	0.2955832	0.1725422	1.143547
462	-8.4485	-179.6559	171.2074	0.4732188	0.5309036	1.057074	1.122949
468	-9.283731	-181.3226	172.0389	0.4453667	0.3495973	0.5573578	0.8680515
474	0.3326549	-171.4245	171.7572	0.8166145	0.2737709	0.4461077	0.9256396
480	-1.119934	-172.9268	171.8068	0.5648837	0.1636886	0.3381906	0.9256396
486	4.605806	-167.096	171.7018	0.573582	0.4818614	0.8165557	0.8219582
492	5.106747	-166.4408	171.5476	0.3295429	1.073144	0.6217371	0.6786345
498	-11.24802	-182.5475	171.2995	0.9430981	0.8183657	0.1891342	1.220698
504	-11.3904	-181.8517	170.4613	1.138183	0.9876996	0.682687	1.205334
510	-6.777762	-178.2827	171.5049	1.051958	0.3791572	0.1729706	1.238535
516	-9.873993	-180.7862	170.9122	1.051958	0.6751771	0.1757293	1.555484
522	-12.09742	-183.7081	171.6107	0.4708696	0.4320485	0.1701694	1.555484
528	-13.62912	-184.4741	170.845	1.114083	0.1078284	0.1701694	1.106128
534	-8.420201	-180.7249	172.3047	0.397288	0.2634379	0.2269481	0.8973654
540	-15.74083	-186.909	171.1681	0.5419155	0.9381458	0.3114759	1.428657
546	-9.736805	-179.5644	169.8276	0.5103464	2.611876	0.3838394	1.275323
552	-13.74315	-182.8733	169.1302	1.711936	2.369246	0.3308966	1.109977
558	-9.039019	-179.7989	170.7599	0.3891659	1.541246	0.6016648	1.099444
564	-7.553778	-176.7533	169.1995	0.5835883	3.879551	0.1598377	1.229933
570	-2.992847	-174.8677	171.8749	0.6013006	0.5176769	0.1865493	1.229933
576	-3.915646	-175.3218	171.4061	0.2688727	1.275214	0.5626557	0.5727744
582	-6.061524	-177.1099	171.0483	0.6467787	1.192457	0.7998248	0.7601617
588	-6.568901	-178.1245	171.5556	0.4846771	0.3965302	0.7038686	1.178794
594	-6.626993	-177.6431	171.0161	0.4846771	1.509995	0.4014178	1.040062
600	-1.441616	-173.1199	171.6782	0.7114198	0.9310073	0.4396312	0.6416172
606	-9.13381	-181.3396	172.2057	0.5634167	0.445576	0.4719074	0.5863744
612	-16.17448	-187.6839	171.5094	0.3778	0.5376574	1.084783	0.8048812
618	-27.05282	-197.7512	170.6983	1.575228	0.6166257	0.7094715	0.8877457
624	-2.834427	-173.7831	170.9487	1.126058	0.7024092	0.9899836	0.6244903
630	8.126568	-163.3521	171.4787	0.8267682	0.7493273	0.4774638	0.9552947
636	4.86969	-166.5484	171.4181	1.263578	0.3552426	0.3751257	0.9360975
642	-6.082552	-177.3612	171.2787	0.4372127	0.9950279	1.009607	0.5327821
648	1.709353	-169.2939	171.0033	0.9323515	0.9950279	0.4098404	1.143458
654	-4.271341	-176.3805	172.1092	0.4934959	0.4399358	0.6316779	0.4881923
660	-5.539341	-177.3771	171.8377	0.5878626	0.6317881	0.512489	0.8791477
