Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-638.7219	-806.1252	167.4034	0.5392524	4.439601
6	-640.7061	-808.8877	168.1816	0.04542936	4.278978
12	-646.2297	-814.3539	168.1242	0.07815122	4.292978
18	-647.7081	-816.2937	168.5855	0.07907594	4.030247
24	-658.169	-826.1114	167.9424	0.1444566	4.358237
30	-654.5045	-821.5748	167.0703	0.01387043	4.920258
36	-658.555	-827.0808	168.5258	0.06258493	4.07374
42	-650.5129	-816.1651	165.6522	0.2874447	5.553012
48	-644.4786	-811.454	166.9754	0.3251842	4.7996
54	-646.8252	-814.8783	168.0531	0.01424703	4.369266
60	-659.3657	-824.742	165.3762	0.5295604	5.571576
66	-653.9297	-820.5887	166.659	0.4531042	4.904688
72	-655.1844	-822.5786	167.3943	0.04901792	4.719884
78	-645.1164	-813.5732	168.4568	0.1527583	4.061633
84	-657.3647	-823.6937	166.3291	0.1420885	5.260135
90	-640.7016	-808.2482	167.5466	0.1897976	4.5556
96	-636.0934	-804.3877	168.2943	0.2225114	4.114504
102	-636.9985	-805.398	168.3995	0.1172508	4.114504
108	-646.4987	-815.2395	168.7408	0.08360601	3.938884
114	-652.6241	-819.0236	166.3995	0.0808181	5.255061
120	-643.231	-810.824	167.5929	0.1617433	4.545348
126	-632.4055	-799.9947	167.5892	0.1655179	4.545348
132	-644.7449	-813.8075	169.0626	0.4921547	3.517094
138	-642.3713	-809.2108	166.8394	0.1671513	4.96339
144	-647.6777	-814.0175	166.3397	0.5861183	5.008263
150	-641.1418	-807.9355	166.7936	0.132236	5.008263
156	-640.8633	-807.2545	166.3912	0.1579257	5.217043
162	-638.0407	-805.095	167.0542	0.3199205	4.758537
168	-640.6256	-808.6767	168.0511	0.1349868	4.302134
174	-638.3159	-805.2874	166.9716	0.09847407	4.928105
180	-637.1726	-804.6579	167.4852	0.267312	4.546564
186	-643.6646	-809.9102	166.2455	0.2689919	5.236187
192	-642.831	-809.6642	166.8331	0.5108639	4.775382
198	-647.6016	-813.3529	165.7513	0.3612341	5.457887
204	-652.1813	-820.2991	168.1178	0.2905688	4.176167
210	-639.1039	-806.4848	167.3809	0.1467487	4.672661
216	-639.0897	-806.4088	167.319	0.4477015	4.538579
222	-641.5742	-808.476	166.9018	0.4582031	4.766451
228	-636.8118	-804.8133	168.0015	0.2446835	4.268152
234	-630.8651	-797.9947	167.1295	0.4981463	4.616627
240	-639.4939	-806.9077	167.4138	0.2139373	4.616627
246	-643.634	-810.1726	166.5387	0.1875522	5.119008
252	-657.2236	-824.2637	167.0402	0.1182773	4.878877
258	-660.9223	-828.8497	167.9274	0.4312193	4.20439
264	-673.6403	-841.3083	167.668	0.1677588	4.49977
270	-647.9717	-815.7012	167.7295	0.1062205	4.49977
276	-645.7262	-814.0283	168.3021	0.1759369	4.136545
282	-661.2609	-827.4894	166.2285	0.04613402	5.368607
288	-653.7485	-821.0835	167.335	0.2710631	4.628737
294	-643.8915	-811.1225	167.2309	0.3020188	4.669709
300	-650.5829	-817.202	166.6191	0.3148839	5.003767
306	-648.8287	-815.8318	167.0031	0.08340699	4.918956
312	-654.3563	-821.6413	167.285	0.1111975	4.746218
318	-657.391	-823.3122	165.9212	0.09313418	5.511918
324	-648.4639	-815.543	167.0791	0.1880363	4.818268
330	-657.4525	-823.6449	166.1924	0.349562	5.221011
336	-647.2515	-815.1916	167.9401	0.1662894	4.347239
342	-663.8608	-832.6246	168.7638	0.1124839	3.909161
348	-642.579	-809.0454	166.4664	0.1077321	5.203235
354	-653.8734	-819.7346	165.8613	0.2010556	5.48554
360	-649.19	-817.1617	167.9717	0.2162618	4.301092
366	-655.5595	-823.5377	167.9782	0.4009881	4.192707
372	-648.293	-814.4387	166.1457	0.436886	5.198527
378	-647.9169	-814.3695	166.4526	0.3498296	5.076783
384	-643.1677	-810.9361	167.7684	0.1232301	4.468329
390	-651.2415	-818.663	167.4215	0.1412689	4.653018
396	-656.7639	-825.4747	168.7109	0.1413583	3.922959
402	-653.7346	-820.1007	166.3661	0.01775123	5.308352
408	-655.8217	-822.8379	167.0162	0.2294596	4.830273
414	-667.3245	-834.5094	167.1849	0.3223535	4.684082
420	-658.9468	-826.9553	168.0086	0.1747912	4.303695
426	-640.8923	-808.352	167.4597	0.2594343	4.565327
432	-653.5872	-821.4025	167.8152	0.1533121	4.425003
438	-652.7124	-820.5963	167.8839	0.1681211	4.377932
444	-654.7157	-821.9856	167.2699	0.2280675	4.689319
450	-660.9325	-827.4154	166.4829	0.08685103	5.205619
456	-645.7733	-812.3373	166.564	0.07430103	5.167706
462	-647.7127	-815.8175	168.1048	0.2151104	4.226349
468	-642.8619	-810.9745	168.1126	0.1154105	4.278443
474	-657.5344	-824.33	166.7956	0.1836462	4.978572
480	-653.8492	-820.5604	166.7112	0.2680886	4.978572
486	-649.1943	-816.2038	167.0095	0.148913	4.878917
492	-647.2029	-813.6935	166.4906	0.1051342	5.191252
498	-635.5769	-802.56	166.9831	0.4913946	4.702439
504	-650.3914	-817.5294	167.138	0.4619906	4.632158
510	-641.6592	-808.6167	166.9575	0.4619906	4.733218
516	-650.9534	-819.0346	168.0812	0.4619906	4.099456
522	-642.041	-808.8399	166.7989	0.1439266	4.998827
528	-637.6787	-806.1843	168.5056	0.119805	4.052622
534	-643.3673	-809.8421	166.4748	0.08767273	5.209659
540	-651.4977	-819.8842	168.3865	0.03289564	4.1699
546	-647.9427	-815.3784	167.4357	0.03289564	4.705735
552	-654.4785	-823.324	168.8454	0.19016	3.817661
558	-659.246	-826.5854	167.3395	0.202323	4.664766
564	-663.7537	-831.3758	167.6221	0.1175161	4.553807
570	-655.2606	-822.9066	167.646	0.05114807	4.577658
576	-660.9524	-828.1095	167.1572	0.04695017	4.853427
582	-644.5236	-811.1892	166.6657	0.1942663	5.044849
588	-644.3587	-811.0648	166.7061	0.1538152	5.044849
594	-646.8222	-813.5724	166.7502	0.4477622	4.856864
600	-645.3849	-812.4286	167.0437	0.1657661	4.850448
606	-634.5701	-801.5331	166.963	0.2124618	4.869421
612	-634.8237	-800.1736	165.35	0.245359	5.741869
618	-642.7433	-809.5736	166.8304	0.2853081	4.902704
624	-652.172	-819.0899	166.9178	0.1978335	4.902704
630	-655.4631	-822.7225	167.2594	0.1143362	4.758755
636	-660.7736	-827.8608	167.0872	0.2186373	4.79667
642	-642.6178	-810.2133	167.5955	0.1487227	4.551255
648	-640.4916	-807.5032	167.0116	0.1580816	4.872619
654	-656.2787	-823.2886	167.0099	0.355599	4.763374
660	-659.6628	-828.4977	168.835	0.355599	3.728343
666	-650.1636	-817.5702	167.4066	0.355599	4.541143
672	-658.7701	-824.1746	165.4045	0.1800756	5.747732
678	-647.5288	-815.0607	167.5319	0.07626859	4.627578
684	-654.0095	-822.0291	168.0196	0.2096487	4.27774
690	-645.0056	-814.1507	169.145	0.03885997	3.73219
696	-643.8802	-811.2758	167.3957	0.0264389	4.731719
702	-655.271	-823.1175	167.8465	0.05601116	4.462218
708	-649.1347	-816.6916	167.5569	0.05761993	4.624007
714	-642.1152	-809.6341	167.5189	0.09563324	4.624007
720	-655.3597	-822.6304	167.2707	0.0962838	4.762521
726	-650.8129	-817.3902	166.5773	0.008426549	5.196823
732	-656.4907	-823.736	167.2453	0.006405371	4.826894
738	-653.4032	-820.5046	167.1014	0.03589101	4.890668
744	-647.2	-814.5001	167.3001	0.2023737	4.686805
750	-645.0844	-812.2225	167.138	0.3037242	4.72074
756	-661.4344	-828.6973	167.2629	0.1788456	4.72074
762	-653.4316	-821.0562	167.6246	0.1503251	4.533963
768	-662.4494	-830.1436	167.6942	0.2578256	4.434308
774	-656.6762	-823.8377	167.1615	0.2578256	4.733301
780	-658.8227	-826.8922	168.0696	0.009771303	4.362498
786	-651.6506	-819.0829	167.4323	0.3314858	4.540241
792	-649.1522	-817.5788	168.4266	0.2198428	4.040613
798	-654.4728	-822.0491	167.5763	0.2809254	4.487712
804	-658.8802	-826.0816	167.2014	0.3578556	4.654965
810	-647.4655	-815.4527	167.9872	0.3235211	4.231573
816	-637.3723	-805.221	167.8487	0.1562938	4.404474
822	-633.6674	-800.2262	166.5588	0.2168255	5.091629
828	-643.6865	-810.7561	167.0696	0.2323119	4.798884
834	-646.1903	-813.3475	167.1572	0.2837055	4.721196
840	-650.5542	-818.9525	168.3983	0.1706656	4.084794
846	-635.196	-803.4877	168.2918	0.4130001	4.007319
852	-650.3252	-815.4625	165.1373	0.4388759	5.752364
858	-647.8717	-813.3471	165.4755	0.1007034	5.752364
864	-647.5374	-813.642	166.1046	0.2055923	5.348999
870	-647.5582	-815.1977	167.6395	0.2781014	4.453694
876	-657.9786	-825.4196	167.441	0.1502136	4.637066
882	-654.9326	-820.701	165.7684	0.3624695	5.447832
