Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-506.1382	-674.2017	168.0635	0.8272338	3.900894
6	-509.4643	-677.9771	168.5128	0.8367585	3.636361
12	-503.4989	-671.2619	167.763	0.8430843	4.063634
18	-518.572	-687.5304	168.9584	1.168025	3.18105
24	-513.7307	-682.689	168.9584	1.168025	3.18105
30	-507.2036	-676.4726	169.269	1.455417	2.822211
36	-500.7141	-668.7212	168.007	1.104253	3.774067
42	-521.689	-691.7473	170.0583	1.310531	2.423902
48	-510.0918	-679.9717	169.8799	1.471739	2.434737
54	-507.8162	-676.2913	168.4752	0.9674502	3.582342
60	-505.6578	-674.3096	168.6517	0.9116568	3.512059
66	-520.9603	-689.515	168.5546	1.10816	3.454005
72	-512.4634	-680.8393	168.3759	1.085035	3.5717
78	-513.2632	-681.7605	168.4973	1.085035	3.500998
84	-534.5107	-703.579	169.0683	1.082045	3.166831
90	-514.2606	-683.4668	169.2062	0.9906505	3.139197
96	-510.9384	-680.1616	169.2232	0.9013177	3.182166
102	-526.123	-694.5268	168.4038	0.9642145	3.625677
108	-520.0342	-689.1096	169.0754	1.285752	3.041198
114	-522.3604	-690.6188	168.2584	1.138499	3.60887
120	-512.4808	-679.9178	167.437	0.7974296	4.274786
126	-509.1891	-678.1166	168.9275	1.079466	3.251738
132	-533.1836	-702.1613	168.9777	1.098254	3.210945
138	-516.5438	-684.6216	168.0777	1.062908	3.757142
144	-521.0425	-689.5744	168.5319	1.140263	3.448512
150	-516.9088	-685.9101	169.0013	0.9958904	3.257545
156	-511.2816	-680.2297	168.9481	1.052216	3.255664
162	-525.9872	-694.6533	168.6662	1.122667	3.380179
168	-521.7832	-689.3976	167.6144	1.055679	4.027132
174	-529.2231	-697.2162	167.9931	1.090315	3.790135
180	-517.4774	-685.7231	168.2457	0.8493034	3.783475
186	-515.4869	-684.8574	169.3705	0.7886063	3.161628
192	-519.2741	-686.6129	167.3388	0.7227733	4.372522
198	-518.8418	-688.1238	169.282	0.9188534	3.136804
204	-527.9575	-697.1425	169.1851	1.328179	2.949912
210	-509.027	-677.7299	168.7029	0.8292061	3.5303
216	-512.9369	-680.7914	167.8545	0.8362192	4.015324
222	-524.9617	-693.1851	168.2234	1.033654	3.689891
228	-515.6314	-684.5682	168.9369	1.038773	3.270261
234	-507.2765	-675.0197	167.7432	0.8352373	4.079377
240	-509.6072	-677.2654	167.6581	0.8409277	4.124598
246	-509.7867	-678.3756	168.5889	1.084934	3.44754
252	-506.6652	-675.5027	168.8376	1.041151	3.327357
258	-507.5241	-676.5209	168.9967	1.175696	3.153713
264	-507.0659	-674.8487	167.7828	0.9889528	3.969026
270	-508.272	-677.1956	168.9236	1.015763	3.291656
276	-506.2322	-675.1473	168.9151	0.9490512	3.335931
282	-524.6378	-692.5777	167.9399	0.649037	4.073396
288	-526.8039	-694.5147	167.7108	0.8781249	4.073396
294	-533.1254	-702.0812	168.9559	1.122652	3.209428
300	-519.5902	-687.6656	168.0754	0.9696065	3.812244
306	-515.2965	-683.8962	168.5997	0.8629121	3.570714
312	-534.8438	-704.1922	169.3484	1.261945	2.891315
318	-529.9218	-698.6848	168.763	1.275397	3.233157
324	-521.9173	-691.6407	169.7234	1.314493	2.630232
330	-523.6712	-693.0041	169.3329	1.648005	2.665329
336	-529.3732	-697.9621	168.5889	1.272234	3.337735
342	-506.2945	-674.6514	168.3569	0.9164235	3.680486
348	-518.3972	-687.0927	168.6954	1.078174	3.389134
354	-524.5427	-693.4148	168.8721	1.038113	3.308826
360	-521.913	-689.5113	167.5984	1.038113	4.046298
