Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-57.83144	-225.3817	167.5503	0.5793165	5.287085	0.8962426	0.959021	0.0409791	0.439278	0.560722	1.321369
6	-53.94292	-220.9367	166.9938	2.109581	4.114893	1.106228	0.962783	0.0372172	0.275675	0.724325	0.9675259
12	-48.40448	-217.6566	169.2521	0.17739	5.004182	0.8378217	0.995609	0.00439105	0.529216	0.470784	1.318073
18	-55.89719	-222.9385	167.0413	0.2223585	9.465523	1.580648	0.997636	0.00236404	0.529216	0.470784	1.205973
24	-54.46671	-220.5115	166.0448	0.1974677	7.345119	2.188718	0.957055	0.0429452	0.529216	0.470784	1.000489
30	-65.16454	-231.2981	166.1335	0.0263778	6.321879	1.604198	0.931678	0.0683224	0.428205	0.571795	1.718297
36	-69.71595	-237.2128	167.4969	0.5528911	3.643315	1.645868	0.932175	0.0678248	0.250529	0.749471	1.440009
42	-56.53504	-222.7979	166.2629	0.09501168	6.427089	1.872945	0.932175	0.0678248	0.435739	0.564261	1.336358
48	-61.40417	-227.2239	165.8197	0.4478592	7.768792	1.554598	0.899844	0.100156	0.479318	0.520682	1.045401
54	-62.84242	-229.9442	167.1018	0.2216651	7.630031	2.114393	0.994823	0.00517727	0.528049	0.471951	0.9133435
60	-74.11677	-241.6951	167.5783	0.4482286	6.120687	1.806291	0.99505	0.00494954	0.422229	0.577771	1.184253
66	-71.97731	-236.1464	164.1691	0.3221944	13.96818	1.337578	0.965248	0.0347524	0.555475	0.444525	1.487349
72	-68.34195	-234.1176	165.7757	0.6935427	8.248954	1.023973	0.945769	0.0542313	0.279928	0.720072	1.488562
78	-81.94914	-248.5994	166.6503	0.4732326	3.879652	2.558046	0.960718	0.039282	0.376435	0.623565	1.451009
84	-77.5763	-242.7433	165.167	0.1766309	12.29658	1.817961	0.984139	0.0158606	0.588312	0.411688	1.088808
90	-82.6137	-249.1186	166.5049	0.1927344	6.592345	1.937029	0.955116	0.0448838	0.517374	0.482626	1.088808
96	-76.77214	-240.9255	164.1533	0.3919912	10.73682	1.816962	0.915523	0.0844766	0.527523	0.472477	1.462001
102	-77.55548	-242.5422	164.9868	0.634671	8.763936	1.589393	0.904037	0.0959628	0.589272	0.410728	1.283371
108	-78.79293	-244.9517	166.1588	0.01498298	8.763936	1.254076	0.86846	0.13154	0.288627	0.711373	1.043919
114	-70.77539	-237.9823	167.2069	0.1315425	3.621425	1.527984	0.908962	0.0910377	0.45788	0.54212	1.849595
120	-75.27714	-240.302	165.0249	0.2009411	8.919986	1.175416	0.908962	0.0910377	0.554825	0.445175	1.849595
126	-76.82183	-246.3006	169.4788	0.7150166	1.574401	0.798432	0.988401	0.0115988	0.418456	0.581544	2.137038
132	-67.32126	-235.9398	168.6185	0.2857176	3.607009	1.305298	0.979853	0.0201466	0.613629	0.386371	1.420335
138	-75.89091	-242.2544	166.3635	0.3314913	6.486392	1.159809	0.944376	0.0556244	0.438164	0.561836	1.668122
144	-79.45018	-247.5764	168.1262	0.1249773	2.869512	1.574681	0.940012	0.059988	0.42289	0.57711	1.672171
150	-77.64616	-244.3886	166.7424	1.104421	4.683479	0.8381702	0.974373	0.025627	0.612942	0.387058	1.972811
156	-85.4765	-252.914	167.4375	0.2553147	7.758313	1.220062	0.999623	0.000376551	0.553859	0.446141	2.25954
162	-76.83248	-246.4064	169.5739	0.08344719	3.256826	1.220062	0.995866	0.00413427	0.553859	0.446141	1.659808
168	-71.0304	-240.4492	169.4188	0.2069171	3.200403	1.573093	0.997247	0.00275321	0.40197	0.59803	1.611509
174	-73.78343	-240.788	167.0046	0.5828073	4.853022	1.216361	0.963222	0.0367776	0.48489	0.51511	1.690339
180	-70.48174	-236.2393	165.7576	0.0715418	6.135169	0.6254712	0.945521	0.054479	0.524065	0.475935	2.687353
186	-72.39464	-240.0196	167.6249	0.07062485	3.767413	0.9204495	0.948925	0.0510754	0.447575	0.552425	2.135935
192	-70.96764	-237.3796	166.4119	0.407022	4.876371	0.8114831	0.894936	0.105064	0.667375	0.332625	2.184466
198	-79.53971	-247.6691	168.1293	0.2344138	2.314342	0.7569146	0.647029	0.352971	0.223762	0.776238	2.07802
204	-74.03164	-242.1404	168.1088	0.04998939	5.494064	1.043159	0.983766	0.016234	0.626879	0.373121	1.474737
210	-64.49334	-231.3096	166.8163	0.07222272	8.146107	1.252865	0.99204	0.00795987	0.42294	0.57706	1.657684
216	-62.55632	-231.0406	168.4843	0.1977584	2.851897	0.6974624	0.850629	0.149371	0.619032	0.380968	1.721746
222	-63.27948	-230.881	167.6015	0.2490556	4.217617	0.429969	0.833321	0.166679	0.588046	0.411954	1.835195
228	-69.12302	-233.3522	164.2292	0.5226466	5.276219	1.1269	0.845477	0.154523	0.445609	0.554391	3.007873
234	-73.0524	-240.1775	167.1251	0.6259929	4.14037	1.214887	0.974758	0.0252423	0.410514	0.589486	1.987812
