Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-33.08806	-204.5126	171.4245	0.09451554	1.380948	1.374807
6	-38.46391	-210.1899	171.726	0.5122576	0.9682716	1.118297
12	-58.17451	-229.1802	171.0057	0.5551845	1.587424	1.170005
18	-61.78087	-233.2549	171.474	0.8536991	0.9144523	1.085656
24	-41.21525	-212.8126	171.5973	0.5545165	0.6763453	1.430591
30	-42.30929	-213.2262	170.9169	0.6800111	1.582494	1.142579
36	-44.85474	-216.2954	171.4406	0.3594036	0.6577695	1.702896
42	-43.29691	-214.654	171.3571	0.1722417	1.53688	1.240155
48	-38.31043	-208.9969	170.6865	0.08198537	2.859881	0.5731707
54	-37.62583	-208.1293	170.5034	0.5414952	2.562279	0.6348915
60	-34.74259	-205.8526	171.11	0.302883	1.591732	1.291048
66	-41.24268	-213.8469	172.6042	0.02902472	0.7386649	0.9585319
72	-40.06069	-211.5272	171.4665	0.9070769	0.9160225	1.04087
78	-43.70549	-216.0056	172.3002	0.06751608	0.9055956	1.056475
84	-43.87248	-216.2312	172.3587	0.05760864	0.808921	1.101216
90	-38.92975	-210.5501	171.6203	0.1753619	0.5743011	1.764618
96	-40.81155	-211.5471	170.7355	0.8418834	0.6113996	1.88936
102	-38.8054	-210.0064	171.201	0.2760548	1.011989	1.680725
108	-43.24822	-214.754	171.5058	0.01358496	1.60169	1.193595
114	-49.74749	-221.5269	171.7794	0.06586978	1.435515	1.049345
120	-49.66483	-220.9771	171.3122	0.04773782	1.469065	1.429939
126	-52.31393	-222.9553	170.6414	0.8988052	1.992138	0.7665309
132	-39.30493	-209.4986	170.1937	1.033063	2.368723	0.6606263
138	-49.87743	-220.2701	170.3927	0.9931006	2.035664	0.9050353
144	-47.92025	-218.4265	170.5063	0.328336	2.035664	1.398041
150	-49.90062	-220.6509	170.7503	0.408853	1.155236	1.803229
156	-51.56201	-222.6819	171.1199	0.2227879	1.127469	1.694128
162	-60.24554	-230.8169	170.5714	0.3035971	1.161601	1.991901
168	-43.7236	-215.4959	171.7723	0.2782998	0.796749	1.415854
174	-40.71325	-212.1374	171.4242	0.8232671	1.085744	0.9980958
180	-49.86338	-221.5753	171.7119	0.5890573	1.085744	0.9428488
186	-41.85074	-213.1617	171.3109	0.1294445	1.199513	1.5718
192	-38.7885	-211.1612	172.3727	0.1184355	0.9195416	0.9169467
198	-34.22313	-206.5192	172.296	0.09374123	0.9376986	1.003791
204	-36.84187	-208.2897	171.4478	0.1419181	0.6410725	1.860728
210	-48.7959	-220.5881	171.7922	0.6255404	0.9011006	1.012393
216	-50.16525	-221.2512	171.086	0.6255404	1.162845	1.394868
222	-46.5485	-218.3313	171.7828	0.3751516	0.9071043	1.241123
228	-46.16313	-216.848	170.6848	0.1720137	0.813729	2.231746
