Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-1510.277	-1671.107	160.8306	0.8505539	4.26179	1.093406	5.413042
6	-1502.541	-1663.823	161.2822	0.6028669	5.120074	1.326752	4.912799
12	-1504.141	-1666.278	162.1369	0.6843202	5.036321	1.593153	4.262148
18	-1518.938	-1680.191	161.2527	0.7560289	5.879419	1.277356	4.662653
24	-1514.146	-1675.273	161.1272	0.6152524	5.801946	1.291573	4.82408
30	-1529.609	-1691.504	161.8946	0.5987386	4.921746	1.323802	4.632378
36	-1525.804	-1687.527	161.7232	0.6830067	5.276045	1.489658	4.485516
42	-1509.521	-1671.317	161.7967	0.7039179	5.332711	1.539284	4.388303
48	-1516.122	-1678.427	162.3056	0.6676405	4.403572	1.555995	4.390711
54	-1515.457	-1677.963	162.5062	0.7286153	5.61692	1.599004	3.856668
60	-1515.966	-1677.879	161.9139	0.8343477	5.687467	1.8933	3.947386
66	-1520.711	-1682.446	161.7348	0.7053864	4.715679	1.867666	4.418376
72	-1524.93	-1685.688	160.7578	0.8064172	4.907118	1.460636	5.078333
78	-1521.448	-1680.491	159.0428	0.5950523	6.010495	1.460636	5.838224
84	-1507.552	-1667.876	160.3239	0.5250883	4.773696	1.044697	5.740715
90	-1511.895	-1673.131	161.2353	0.6100507	4.773696	1.273951	5.065352
96	-1516.239	-1677.1	160.8616	0.6100507	5.279901	1.283697	5.121107
102	-1534.996	-1696.273	161.2774	0.6922685	4.390592	1.136624	5.189379
108	-1523.582	-1685.229	161.6473	0.8186053	4.390592	1.301789	4.821957
114	-1517.089	-1676.531	159.4424	0.6369841	4.350826	1.02671	6.29752
120	-1513.222	-1673.937	160.7146	0.5239951	4.350826	1.07993	5.635792
126	-1529.574	-1688.97	159.3958	0.6159331	6.018249	1.414118	5.656989
132	-1534.124	-1694.877	160.7531	0.7112968	3.970949	1.414118	5.449802
138	-1534.126	-1695.779	161.653	0.7112968	4.282713	1.637631	4.72545
144	-1520.381	-1681.643	161.2615	0.4974151	4.329034	1.131702	5.327883
150	-1517.343	-1676.762	159.4185	0.7686556	5.217317	1.131702	5.928341
156	-1523.566	-1682.411	158.8452	0.6173072	5.217317	0.8485188	6.476484
162	-1534.968	-1694.354	159.3862	0.7114285	5.025294	1.112181	6.041713
168	-1526.464	-1685.774	159.3099	0.8959572	3.658379	1.571658	6.157165
174	-1517.154	-1676.899	159.7447	0.7649907	4.840553	1.087379	5.883459
