Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-673.4744	-840.5496	167.0752	0.07545106	0.8665518	0.9728676	1.463776	3.08242
6	-659.2722	-826.3842	167.112	0.07409354	1.111125	1.001325	1.155944	3.08242
12	-668.4079	-835.8542	167.4463	0.07600844	1.040339	0.7935102	1.407484	2.895491
18	-677.4617	-845.905	168.4433	0.1008335	1.071346	1.029185	1.258106	2.186476
24	-684.1609	-852.1918	168.0309	0.1028365	0.915776	1.177502	1.201203	2.488825
30	-692.0841	-859.693	167.6089	0.09179546	1.329894	1.034058	1.004262	2.713458
36	-686.5955	-853.3093	166.7138	0.06965739	1.329894	1.050189	1.257412	3.104796
42	-676.4149	-843.5808	167.1659	0.0745827	1.070558	1.214918	1.475645	2.752874
48	-673.4935	-840.8557	167.3621	0.074461	1.227474	1.08851	1.33954	2.697632
54	-662.869	-830.6965	167.8275	0.08021029	1.126704	0.7726832	1.281006	2.697632
60	-675.5985	-842.1663	166.5678	0.07101093	1.35631	0.936685	1.350233	3.187874
66	-672.2639	-839.3685	167.1046	0.07284297	1.012049	0.936685	1.553569	2.947245
72	-670.2751	-838.0513	167.7762	0.07430804	0.8420786	0.8030801	1.572986	2.70951
78	-662.6303	-830.4863	167.856	0.08117637	1.099873	0.7419815	1.28815	2.70951
84	-675.3885	-843.434	168.0455	0.08573606	1.016008	0.8199535	1.241616	2.624007
90	-673.1739	-839.5089	166.3351	0.07184167	1.082641	1.052008	1.269053	3.462427
96	-670.2329	-837.4877	167.2548	0.06996041	0.7685006	1.116668	1.446747	2.959577
102	-672.622	-840.2353	167.6134	0.06996041	1.101567	0.7835142	1.409223	2.76543
108	-676.8254	-843.0608	166.2354	0.06080694	1.41281	0.9572346	1.325471	3.360637
114	-671.9156	-838.6597	166.744	0.07632033	1.081988	1.42676	1.589925	2.807464
120	-667.7148	-833.2617	165.5469	0.06246477	1.71429	1.039234	1.535272	3.428712
126	-674.3247	-840.1576	165.8329	0.06675023	1.386713	1.027601	1.624795	3.391073
132	-661.2018	-827.243	166.0412	0.05977813	0.907673	0.8544954	1.125424	3.937279
138	-674.6818	-840.0334	165.3516	0.04859704	0.9051019	0.8485606	1.742685	3.98988
144	-667.2027	-831.7533	164.5506	0.05012243	1.142917	0.8668358	1.753339	4.293278
150	-666.0726	-830.3644	164.2918	0.05012243	1.047963	0.8668358	1.445102	4.665695
156	-674.6028	-838.4804	163.8776	0.04994043	1.020376	1.305403	1.460584	4.66108
162	-676.0871	-840.0853	163.9982	0.04994043	1.020376	0.962002	1.579406	4.717379
168	-674.6009	-838.9509	164.35	0.05250355	0.9253714	0.8673482	1.355715	4.750043
174	-669.5983	-835.5706	165.9723	0.07354171	1.177357	1.129848	1.030307	3.711265
180	-671.8624	-839.4962	167.6337	0.08266227	1.038749	0.9354861	1.088256	2.887421
186	-669.8875	-837.2861	167.3986	0.0748204	1.111604	0.9915104	1.202604	2.887421
192	-686.1168	-853.314	167.1972	0.0748204	1.111604	0.8422447	1.200099	3.09894
198	-679.9593	-846.3287	166.3694	0.0748204	1.312815	0.8419845	0.8397296	3.680197
204	-683.8002	-851.4087	167.6086	0.08378741	1.312815	0.8432669	1.142923	2.760062
210	-676.2862	-840.4697	164.1834	0.05576261	1.255388	0.8706527	1.01559	4.846209
216	-676.8784	-838.0315	161.1531	0.05117371	1.015007	0.7751557	0.9040885	6.751001
222	-671.3654	-836.2434	164.878	0.06623786	1.039165	1.020198	0.9778096	4.509038
228	-675.1047	-840.4617	165.357	0.06623786	1.119161	1.191384	1.023112	4.070776
234	-671.9606	-837.9804	166.0198	0.06623786	1.119161	0.8580129	1.263042	3.743385
240	-674.172	-836.9409	162.7689	0.05457578	1.415246	0.7461418	1.042935	5.595681
246	-678.7531	-841.1792	162.426	0.05109044	1.415246	1.303693	1.27403	5.356273
252	-678.1909	-841.8825	163.6916	0.05130307	1.092294	1.144543	1.446396	4.820325
258	-674.0597	-838.4017	164.3421	0.0536515	1.00431	0.7844887	1.23881	4.820325
264	-675.6569	-841.2746	165.6177	0.05191267	1.22113	0.6853872	1.567229	3.845024
270	-673.391	-838.7504	165.3594	0.05638182	1.10936	0.8583138	1.396762	4.056578
276	-677.1532	-842.9683	165.8151	0.0551102	0.7223209	0.6657843	1.506802	4.056578
282	-670.4742	-834.8662	164.392	0.0551102	1.031978	0.9184579	1.236102	4.704049
288	-671.7731	-837.1939	165.4208	0.06193303	1.035258	0.8341891	1.128128	4.226779
294	-672.6438	-837.8579	165.2141	0.06784066	1.219556	1.198143	1.091823	4.051734
300	-676.3525	-841.123	164.7705	0.06010378	1.449178	0.8566226	1.125597	4.355843
306	-688.1067	-853.1879	165.0812	0.06001995	0.9122911	0.838743	1.360021	4.355843
312	-683.5558	-849.2779	165.722	0.06013533	1.14913	0.7448106	1.318391	3.932327
318	-700.188	-865.4992	165.3111	0.06013533	1.07756	1.075459	1.060606	4.168044
324	-682.1403	-848.646	166.5058	0.07252628	0.9090445	0.7470777	0.9579962	3.818427
330	-686.5561	-852.2159	165.6599	0.06679121	1.112412	1.04357	0.9920325	4.002998
336	-679.7701	-844.5806	164.8106	0.06896962	1.070555	1.165609	0.9445788	4.46505
342	-677.6895	-843.2235	165.534	0.06896962	1.070555	1.197102	0.9591252	4.029141
348	-693.3321	-859.1706	165.8385	0.06896962	1.070555	1.103837	1.03577	3.8638
354	-683.0161	-850.1809	167.1648	0.06248007	0.8235338	0.852097	1.504506	3.109293
360	-674.3093	-841.2271	166.9178	0.06558977	0.9688489	0.990503	1.533915	3.06906
366	-677.381	-844.0968	166.7158	0.06558977	0.8734212	0.9809296	1.248242	3.419221
372	-677.5212	-844.3277	166.8065	0.06211971	0.7940212	0.9809296	1.252895	3.411012
378	-669.1712	-835.3356	166.1644	0.06211971	1.359646	1.202961	1.387603	3.25101
384	-666.4067	-833.0103	166.6035	0.06389582	1.141473	0.845225	1.467037	3.279828
390	-683.7552	-849.8413	166.0862	0.05778309	0.9908233	0.9570977	1.464637	3.610353
396	-679.8618	-846.1421	166.2803	0.06210009	0.9908233	0.7648253	1.123938	3.801947
402	-675.5808	-841.6027	166.0219	0.05920171	1.018639	0.972586	1.56078	3.565872
408	-678.3518	-843.5648	165.213	0.05665645	0.9147874	0.967321	1.386722	4.194234
414	-674.145	-841.1159	166.9709	0.07021533	1.140148	1.223846	1.100672	3.052742
420	-672.1274	-837.7	165.5727	0.0634288	1.140148	0.9135771	1.078482	4.063745
426	-680.2499	-846.9994	166.7495	0.06317968	0.9124869	0.6977447	1.037855	3.66164
432	-672.4755	-839.2399	166.7644	0.07247244	0.8651431	1.294175	1.037855	3.332876
438	-682.4259	-850.6483	168.2224	0.07911995	0.8819604	0.7710978	1.030549	2.76025
444	-674.9715	-842.2049	167.2334	0.07116685	1.123714	0.684454	1.461721	3.005726
