Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-1007.531	-1177.148	169.617	1.012483	2.928726
6	-1015.83	-1185.95	170.12	0.9912445	2.635011
12	-1004.36	-1174.22	169.8607	0.9940577	2.792225
18	-1021.637	-1191.095	169.4581	0.881484	3.102307
24	-1013.341	-1182.752	169.4107	1.087334	3.007803
30	-1010.657	-1179.754	169.0972	1.132382	3.168144
36	-1006.551	-1176.572	170.0211	1.132291	2.609177
42	-1011.287	-1181.329	170.0419	1.005952	2.674068
48	-1002.742	-1172.463	169.7214	1.313627	2.684157
54	-1000.781	-1170.496	169.7151	1.073484	2.832499
60	-1008.907	-1178.857	169.95	0.9901243	2.740116
66	-1005.296	-1174.445	169.1492	1.071265	3.173363
72	-1015.035	-1184.898	169.8629	0.9772745	2.801084
78	-1019.569	-1188.965	169.396	0.937021	3.10636
84	-1012.941	-1182.73	169.7889	0.9558573	2.85903
90	-1005.346	-1175.33	169.9845	1.010546	2.70645
96	-1011.12	-1181.268	170.1477	0.8602202	2.698207
102	-1009.765	-1179.481	169.7163	1.078198	2.828921
108	-1008.487	-1178.435	169.9488	1.019678	2.722745
114	-1016.279	-1185.528	169.2485	1.082671	3.10753
120	-1010.775	-1179.677	168.9012	1.07529	3.317575
126	-995.1342	-1164.777	169.6425	1.245551	2.773058
132	-1007.59	-1177.14	169.5496	1.087229	2.924358
138	-1005.575	-1175.13	169.5548	1.050905	2.943044
144	-1002.484	-1172.039	169.5548	1.050905	2.943044
150	-1007.958	-1177.571	169.6131	0.9926083	2.943044
156	-1020.882	-1190.855	169.9732	1.193707	2.601183
162	-1014.405	-1183.947	169.5415	0.9965388	2.983724
168	-1020.811	-1190.114	169.3036	0.9348442	3.162636
174	-1030.887	-1200.227	169.3396	0.9354469	3.14086
180	-1018.887	-1188.327	169.4402	0.9569221	3.068127
186	-1031.118	-1201.341	170.2224	0.8859832	2.636549
192	-1020.738	-1190.447	169.7085	0.8859832	2.949629
198	-1011.864	-1181.596	169.7321	1.464114	2.588773
204	-1006.675	-1176.484	169.8096	1.384729	2.587486
210	-1007.625	-1177.189	169.5647	0.9275719	3.011164
216	-1019.066	-1188.379	169.313	0.9357223	3.156548
222	-1017.543	-1187.575	170.0326	0.9630308	2.706108
228	-1010.545	-1180.389	169.8447	0.9630308	2.820785
234	-1001.524	-1171.558	170.0349	0.9578429	2.707883
240	-1003.655	-1173.518	169.8627	1.088844	2.733204
246	-1004.633	-1174.227	169.5945	1.068695	2.908394
252	-1003.442	-1173.31	169.8684	1.08992	2.729038
258	-1004.628	-1174.547	169.9196	1.236581	2.608296
264	-1005.226	-1174.759	169.5333	1.033215	2.966657
270	-1008.573	-1178.353	169.7801	0.9600484	2.861844
276	-1006.772	-1176.572	169.8002	0.8946369	2.889147
282	-1015.456	-1184.271	168.8148	0.9662736	3.432244
288	-1017.191	-1187.396	170.205	1.046255	2.548278
294	-1012.645	-1182.327	169.6812	1.350401	2.686999
300	-1025.428	-1194.884	169.4563	1.197151	2.914884
306	-1004.641	-1174.407	169.7654	1.166014	2.745849
312	-1009.318	-1178.841	169.5225	1.01895	2.98167
318	-1014.767	-1185.135	170.368	1.33662	2.264799
324	-1020.66	-1190.617	169.9569	1.047994	2.700421
330	-1007.905	-1177.643	169.7385	1.268833	2.700421
336	-1018.617	-1187.646	169.0284	0.956018	3.312864
342	-1014.388	-1183.947	169.5596	0.956018	2.997179
348	-1017.783	-1187.556	169.7728	1.076512	2.795589
354	-1015.279	-1184.863	169.5843	1.116002	2.886106
360	-1016.549	-1186.133	169.5843	1.116002	2.886106
366	-1015.188	-1185.085	169.8967	0.9708142	2.784449
372	-1011.737	-1181.352	169.6144	1.076338	2.891789
378	-1012.031	-1181.67	169.6386	1.076338	2.877107
384	-1021.689	-1191.623	169.9342	1.146008	2.654372
390	-1005.588	-1174.872	169.2845	1.146008	3.048478
396	-1011.961	-1181.427	169.4666	0.9633768	3.048478
402	-1014.613	-1184.712	170.0994	0.9429644	2.677407
408	-1011.762	-1180.804	169.0416	1.054513	3.246994
414	-1016.232	-1185.978	169.7459	0.8296905	2.960558
420	-1009.788	-1179.674	169.8865	1.02655	2.756639
426	-1023.196	-1192.729	169.5328	1.038484	2.96377
432	-1020.995	-1190.513	169.5182	1.376764	2.771327
438	-1023.233	-1193.29	170.0564	1.05647	2.633994
444	-1004.893	-1174.427	169.5336	1.000098	2.986348
450	-1013.083	-1182.66	169.577	1.11412	2.891625
456	-1015.774	-1185.414	169.6397	0.9035312	2.980536
462	-1003.769	-1173.694	169.9246	0.9649198	2.771033
468	-1015.451	-1184.257	168.8058	1.180861	3.312033
474	-1007.858	-1178.079	170.221	1.009231	2.561302
480	-1017.758	-1187.642	169.8839	0.8937638	2.838917
486	-1010.575	-1180.288	169.7133	1.226252	2.741352
492	-1012.814	-1182.777	169.9631	0.9750191	2.741352
498	-1011.637	-1180.762	169.1251	0.9414835	3.264401
504	-1006.461	-1176.374	169.913	0.9267339	2.801283
510	-1014.072	-1183.625	169.5536	0.9267339	3.018291
516	-1009.069	-1178.556	169.4864	1.086754	2.962679
522	-1011.923	-1181.261	169.3373	1.086754	3.0521
528	-1020.759	-1189.751	168.992	1.069812	3.267241
534	-1015.504	-1184.901	169.3968	1.058846	3.033149
540	-1003.376	-1173.323	169.947	1.120466	2.662104
546	-1016.854	-1187.18	170.3263	1.216808	2.365825
552	-1011.873	-1181.193	169.3197	1.184084	3.004809
558	-1007.229	-1176.522	169.293	1.00289	3.128489
564	-1017.353	-1186.476	169.1225	1.208987	3.107997
570	-1010.383	-1179.714	169.3306	0.9997531	3.107997
576	-1027.921	-1197.137	169.2165	0.9997531	3.175807
582	-1026.24	-1195.932	169.6926	0.8515486	2.979684
