Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-701.1601	-873.1916	172.0315	0.7217123	1.487601
6	-699.8635	-871.7956	171.9321	0.7352395	1.551626
12	-698.6709	-870.5428	171.8719	1.135621	1.288664
18	-707.7374	-879.9754	172.238	0.690619	1.35222
24	-704.7016	-876.5072	171.8056	0.6582256	1.698644
30	-713.3221	-884.6905	171.3684	0.7909066	1.909388
36	-709.1361	-881.1461	172.01	0.7815315	1.458612
42	-705.5436	-877.6703	172.1266	0.936147	1.243016
48	-709.9052	-881.8529	171.9478	0.8577621	1.447961
54	-715.3064	-887.4027	172.0963	0.8352069	1.349923
60	-707.9618	-879.8455	171.8837	0.7080617	1.606934
66	-699.2592	-871.4681	172.2089	0.5526074	1.481352
72	-699.9699	-871.5006	171.5307	0.7336623	1.837756
78	-698.6458	-870.6983	172.0524	0.7719508	1.433514
84	-698.5088	-870.3909	171.8821	0.6701311	1.635503
90	-704.8696	-876.2696	171.4	0.6826306	1.961041
96	-701.0932	-872.9164	171.8232	0.6826306	1.668784
102	-695.2691	-866.593	171.3239	0.4544632	2.161983
108	-697.3927	-869.2651	171.8725	0.725843	1.602163
114	-709.3976	-880.9863	171.5887	0.764643	1.776219
120	-702.3968	-873.7961	171.3993	0.9261982	1.795576
126	-698.2664	-870.2805	172.0141	0.7531925	1.477028
132	-705.0982	-877.064	171.9658	0.6432203	1.594337
138	-705.3576	-876.9875	171.6299	1.030663	1.556619
144	-712.3785	-884.3843	172.0058	0.9010648	1.369369
150	-701.1744	-873.2725	172.0981	0.7001385	1.453516
156	-707.9608	-879.6402	171.6794	0.9639632	1.569283
162	-703.1124	-874.8913	171.7789	0.6772051	1.704096
168	-703.472	-875.2672	171.7952	0.6805005	1.69019
174	-704.29	-875.8879	171.5979	0.607367	1.878155
180	-700.0866	-871.7641	171.6775	0.8455962	1.65639
186	-704.2385	-875.8421	171.6036	0.7158548	1.799734
192	-708.0392	-879.6162	171.577	0.7248014	1.81194
198	-705.3688	-876.9678	171.5991	0.7167664	1.802239
204	-698.7713	-870.6618	171.8905	0.7469366	1.573636
210	-710.4059	-881.895	171.489	0.7990352	1.82141
216	-702.1528	-873.5889	171.4361	0.5637936	2.016349
