Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-2061.049	-2228.531	167.4825	0.2863683	0.8533295	1.125133	0.9446802	0.506656	0.493344	0.531881	0.468119	2.384495
6	-2056.502	-2223.476	166.9732	0.2565323	0.8533295	1.060866	0.994908	0.506656	0.493344	0.497227	0.502773	2.727055
12	-2061.241	-2229.164	167.9229	0.01984261	0.7198855	1.086431	1.022521	0.521639	0.478361	0.595067	0.404933	2.341785
18	-2054.943	-2222.491	167.5482	0.1203313	0.905303	0.9736437	0.9583564	0.434598	0.565402	0.536176	0.463824	2.507382
24	-2058.367	-2226.265	167.8978	0.2235492	0.9147792	0.8376512	1.123523	0.44636	0.55364	0.536176	0.463824	2.192735
30	-2058.359	-2226.588	168.2288	0.2626374	0.6543921	0.9168777	1.014425	0.423963	0.576037	0.536176	0.463824	2.137806
36	-2060.488	-2228.06	167.5719	0.137985	0.8588505	0.8304533	0.8641159	0.569464	0.430536	0.509188	0.490812	2.656063
42	-2063.04	-2230.215	167.1748	0.1988039	0.803351	1.113438	0.8981132	0.562382	0.437618	0.48614	0.51386	2.701056
48	-2060.274	-2228.518	168.2439	0.2221892	0.6775482	0.8453833	1.030116	0.442794	0.557206	0.405145	0.594855	2.18365
54	-2045.97	-2213.511	167.5415	0.02333773	0.990455	1.008786	0.8552089	0.536274	0.463726	0.514024	0.485976	2.556245
60	-2049.798	-2217.376	167.5778	0.00774382	0.872335	0.8861341	0.8984795	0.44884	0.55116	0.464228	0.535772	2.668157
66	-2062.941	-2230.412	167.4709	0.1475437	1.025733	1.004745	0.9796922	0.643543	0.356457	0.549808	0.450192	2.453578
72	-2067.872	-2235.301	167.4287	0.4079108	0.6787803	0.8049376	0.9039438	0.483558	0.516442	0.549808	0.450192	2.671899
78	-2079.153	-2246.685	167.5315	0.2357251	0.7285549	0.8669453	0.9039438	0.483558	0.516442	0.572404	0.427596	2.652413
84	-2072.077	-2239.938	167.8616	0.02452972	0.8638161	0.778317	0.8661382	0.545783	0.454217	0.396439	0.603561	2.584229
90	-2057.53	-2225.435	167.9053	0.1675886	0.8638161	0.7250218	1.01947	0.472905	0.527095	0.557258	0.442742	2.391734
96	-2070.004	-2237.872	167.8675	0.2526964	0.927655	0.7267433	0.9043806	0.469767	0.530233	0.541187	0.458813	2.391734
102	-2074.476	-2242.728	168.2515	0.1887375	0.6430715	0.6662296	0.7631182	0.492107	0.507893	0.491636	0.508364	2.48195
108	-2062.931	-2230.618	167.6875	0.1608636	0.9586363	0.7308845	0.9462158	0.498251	0.501749	0.505656	0.494344	2.511104
114	-2070.776	-2238.494	167.7188	0.1205792	0.9180949	1.205656	0.9203535	0.455204	0.544796	0.481465	0.518535	2.265028
120	-2062.322	-2229.946	167.6232	0.2039418	1.004036	0.9326321	0.8483002	0.489847	0.510153	0.563021	0.436979	2.43892
126	-2052.565	-2220.243	167.6778	0.2241458	0.8600715	0.7744866	0.8483002	0.489847	0.510153	0.472746	0.527254	2.574873
132	-2051.122	-2219.276	168.1549	0.01631665	0.8378318	0.70964	0.8031915	0.541373	0.458627	0.472746	0.527254	2.489078
138	-2053.449	-2221.389	167.9402	0.006563402	0.8491872	1.01438	0.9532327	0.593714	0.406286	0.533476	0.466524	2.350355
144	-2061.549	-2229.404	167.8545	0.143719	0.9356095	0.7810714	0.9705131	0.476906	0.523094	0.533476	0.466524	2.388143
150	-2055.376	-2223.004	167.6284	0.281232	0.9364335	0.7993468	0.941225	0.511671	0.488329	0.455988	0.544012	2.45127
156	-2067.994	-2235.788	167.7944	0.378026	0.7645655	0.7271741	0.8301204	0.511671	0.488329	0.455988	0.544012	2.505232
162	-2069.241	-2236.482	167.2412	0.08576954	0.9937412	1.005487	0.8465875	0.511929	0.488071	0.530922	0.469078	2.707907
168	-2077.118	-2244.611	167.493	0.1542314	1.013258	0.7083076	0.8335676	0.404041	0.595959	0.597275	0.402725	2.707907
174	-2078.45	-2245.771	167.3203	0.1117863	1.013258	1.06238	0.8335676	0.508739	0.491261	0.597275	0.402725	2.614825
180	-2061.825	-2229.605	167.7802	0.06795313	0.6848935	1.034228	0.821974	0.480956	0.519044	0.573788	0.426212	2.575193
186	-2066.433	-2233.808	167.3746	0.05008638	0.7636494	0.9455541	0.8081605	0.533123	0.466877	0.573788	0.426212	2.8534
192	-2066.687	-2233.935	167.2489	0.319166	0.9083401	1.097127	1.059898	0.533123	0.466877	0.488498	0.511502	2.421888
198	-2068.662	-2236.045	167.3833	0.3803709	1.075963	0.8267145	0.9665983	0.493921	0.506079	0.537762	0.462238	2.421888
204	-2071.715	-2239.199	167.4835	0.157396	0.9755065	0.9805268	1.083393	0.547723	0.452277	0.563358	0.436642	2.398751
210	-2067.533	-2235.356	167.8225	0.2481792	0.6216319	0.9805268	0.98807	0.528667	0.471333	0.561218	0.438782	2.398751
216	-2076.123	-2243.65	167.5267	0.2223151	0.6947599	1.07171	0.661309	0.442804	0.557196	0.547349	0.452651	2.706401
222	-2075.927	-2242.324	166.3977	0.1246191	0.9166233	0.8834198	0.6662949	0.514015	0.485985	0.447328	0.552672	3.418116
228	-2067.27	-2234.619	167.3488	0.1518621	0.9083134	0.9613818	0.8137888	0.421158	0.578842	0.451381	0.548619	2.710131
