Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1804.318	-1971.68	167.3622	0.6404574	0.8302125	2.502556	0.722748	0.2308433	3.009072	0.2713087	0.5675441
6	-1816.257	-1981.668	165.4109	0.90599	0.8440086	2.261043	1.0424	0.4369228	3.7452	0.8838403	0.695098
12	-1798.364	-1965.077	166.7124	0.5190471	0.9669146	1.881013	0.5399484	0.4669929	3.7452	0.6892135	0.6351993
18	-1798.987	-1966.132	167.145	0.6254555	0.6694897	1.974022	0.4457824	0.7855148	3.246649	0.6626812	0.5826629
24	-1809.701	-1977.112	167.4108	0.6254555	0.6526506	2.049973	0.2769969	0.7855148	3.460093	0.3034538	0.4941923
30	-1820.798	-1986.016	165.2183	0.6460564	0.714007	3.395967	0.9156543	0.373905	4.069641	0.2396988	0.4851882
36	-1814.976	-1981.313	166.3368	0.6839905	0.6725912	2.217846	0.4062237	0.266666	4.628976	0.3448865	0.415173
42	-1809.876	-1977.834	167.9586	0.5217805	0.6553062	2.309002	0.5188239	0.4229107	2.887047	0.2415297	0.6238534
48	-1814.309	-1980.928	166.6193	0.5709978	0.7505355	3.113597	0.47343	0.3567611	3.559632	0.06118044	0.688839
54	-1808.771	-1975.607	166.8366	0.5539712	0.6931771	2.784066	0.4763228	0.3762333	3.536365	0.2725245	0.6213504
60	-1803.491	-1969.203	165.7119	0.5539712	1.058794	3.005796	0.2957229	1.039898	3.616899	0.2661386	0.585459
66	-1803.674	-1970.828	167.1536	0.4788233	0.8578939	2.548483	0.4572478	0.5087787	3.224399	0.2954863	0.5770038
72	-1811.374	-1978.634	167.2595	0.7089879	0.5971004	3.019614	0.1870521	0.7647768	2.730191	0.2954863	0.4632171
78	-1812.313	-1979.715	167.4027	0.6655503	1.024427	2.816977	0.3464806	0.3089523	2.730191	0.286567	0.4965789
84	-1803.66	-1971.401	167.7412	0.6346825	0.7762463	2.550289	0.2966713	0.3176656	2.819595	0.4374479	0.5292735
90	-1821.881	-1990.555	168.6746	0.5242983	0.6077597	1.900526	0.1750065	0.5037898	2.819595	0.3141378	0.5935997
96	-1821.741	-1987.089	165.3475	0.7449736	0.7141306	2.441161	0.5211757	0.5037898	4.439763	0.8115694	0.690337
102	-1821.424	-1985.437	164.0129	0.5663329	0.7622437	1.669023	0.4639221	0.6577916	6.254821	0.9591809	0.9041428
