Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-2950.594	-3113.924	163.3299	0.8167718	1.154379	0.8758682	5.511213
6	-2960.493	-3124.352	163.8586	0.9971515	1.205136	0.848938	5.10776
12	-2950.352	-3114.309	163.9576	0.9388224	1.222996	0.8872702	5.054169
18	-2962.271	-3126.1	163.8291	1.133416	1.153025	0.9895609	4.999208
24	-2960.977	-3125.265	164.288	1.251881	1.277417	1.015943	4.594852
30	-2954.399	-3118.651	164.2524	0.9914237	1.387768	1.013232	4.701426
36	-2955.823	-3120.226	164.4037	0.9147284	1.413697	1.000314	4.65296
42	-2948.313	-3112.176	163.8625	0.9270088	1.309737	0.9784258	5.0159
48	-2951.932	-3116.234	164.302	0.9519425	1.192257	0.9629493	4.830027
54	-2940.227	-3104.321	164.0939	0.9592981	1.379624	0.981385	4.830027
60	-2946.715	-3110.547	163.8327	0.9592981	1.14115	0.9434412	5.125746
66	-2949.144	-3114.065	164.9215	0.8366577	1.193319	0.9711325	4.542124
72	-2952.798	-3117.575	164.7773	0.8104719	1.236656	1.098358	4.542124
78	-2956.652	-3120.78	164.1285	0.8934912	1.283457	0.9100639	4.938787
84	-2956.299	-3119.774	163.4754	0.9616095	1.194329	0.9342094	5.298105
90	-2968.833	-3133.037	164.2032	0.9174548	1.187485	1.041224	4.863239
96	-2950.776	-3115.126	164.3499	0.9847275	1.187485	1.077769	4.723478
102	-2952.154	-3116.532	164.3775	0.8061853	1.451866	0.9713335	4.723478
108	-2954.41	-3118.982	164.5729	0.9664502	1.311699	1.03241	4.566094
114	-2955.153	-3118.674	163.5209	1.026511	1.126536	0.8562152	5.31722
120	-2947.726	-3111.707	163.9815	0.9069205	1.277016	0.8886592	5.028428
126	-2939.954	-3104.258	164.3038	0.9501742	1.265632	0.9894226	4.77503
132	-2951.85	-3115.148	163.2976	1.071372	1.265632	0.9056271	5.312808
138	-2950.523	-3114.473	163.9498	0.8637832	1.181708	0.9376091	5.094465
144	-2945.387	-3110.024	164.6368	0.9199538	1.133019	1.038564	4.651216
150	-2955.153	-3119.295	164.1419	0.9199538	1.197427	1.01594	4.904639
156	-2953.962	-3119.315	165.3532	0.7792128	1.16513	1.165801	4.235907
162	-2947.325	-3112.269	164.9444	0.974583	1.457834	1.09822	4.235907
168	-2960.221	-3125.598	165.3764	0.8669969	1.363906	1.019526	4.146945
174	-2949.601	-3113.721	164.1203	0.8031742	1.169212	0.990462	5.010373
180	-2955.635	-3119.726	164.0913	0.9633799	1.153271	0.8767216	5.010373
186	-2959.108	-3122.692	163.5838	0.9838086	1.267971	0.8830046	5.214301
192	-2949.874	-3113.649	163.7752	0.9498935	1.212822	1.003537	5.09026
198	-2946.736	-3111.052	164.3159	0.9445908	1.226293	0.9009422	4.842281
204	-2949.285	-3113.904	164.6186	0.999512	1.379627	1.014965	4.494851
210	-2946.704	-3110.858	164.1546	0.9608671	1.529399	0.984895	4.714224
216	-2953.387	-3117.852	164.4643	0.8751668	1.168172	0.984895	4.783126
222	-2947.431	-3111.672	164.2415	0.8751668	1.306137	0.9818241	4.833725
228	-2945.303	-3109.863	164.5595	0.882618	1.306137	0.9291358	4.68136
234	-2949.899	-3114.429	164.5307	0.9532323	1.366014	1.029736	4.56929
240	-2947.289	-3111.451	164.1614	0.9532323	1.31867	1.011257	4.811837
246	-2950.613	-3115.332	164.7188	0.9532323	1.211414	1.026526	4.549853
252	-2956.23	-3120.494	164.2643	0.7918241	1.267828	0.9803413	4.888145
258	-2944.019	-3107.861	163.8421	0.9229895	1.265915	0.9737325	5.055691
264	-2950.573	-3115.178	164.6054	0.9229895	1.088241	0.9942052	4.716887
270	-2953.573	-3117.91	164.3366	1.110586	1.481405	0.9942052	4.548379
276	-2963.153	-3127.629	164.4759	0.8506853	1.130083	0.995774	4.80516
282	-2951.927	-3117.148	165.2211	0.7808396	0.9952023	0.995774	4.501236
288	-2955.115	-3119.861	164.746	0.8629246	1.30316	1.098256	4.494318
294	-2950.441	-3114.547	164.1057	0.9839588	1.149383	0.9505656	4.952055
300	-2955.564	-3119.673	164.1092	0.9893153	1.149383	0.9966997	4.921431
306	-2948.227	-3112.504	164.2776	1.032909	1.374936	1.008447	4.673655
312	-2963.32	-3128.165	164.8459	0.9990985	1.125756	1.151523	4.429913
318	-2969.885	-3135.161	165.2759	0.8055667	1.187955	1.193008	4.237084
324	-2967.77	-3131.705	163.935	1.040728	1.28056	1.063392	4.880872
330	-2951.926	-3116.085	164.1586	0.9469195	1.230505	0.9825364	4.880872
336	-2948.82	-3112.779	163.9593	0.9469195	1.250001	0.9825364	4.981115
342	-2952.77	-3116.577	163.8071	0.9575213	1.448168	0.9333037	4.981115
348	-2950.154	-3114.845	164.6914	0.8567475	1.074973	0.9627046	4.730525
354	-2960.37	-3125.31	164.9409	0.8969748	1.27349	1.003232	4.435341
360	-2958.181	-3123.076	164.8954	1.071992	1.213162	1.110035	4.335477
366	-2952.769	-3117.072	164.3035	1.034674	1.236163	1.012437	4.731258
372	-2952.762	-3117.262	164.5003	0.8829946	1.223976	0.978911	4.731258
378	-2966.269	-3130.983	164.7139	0.9402977	1.164997	0.9796142	4.611902
384	-2958.492	-3123.183	164.6911	0.8476096	1.21511	1.045027	4.611902
390	-2960.349	-3124.796	164.4474	1.006206	1.15754	1.02856	4.700997
