Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-1616.667	-1882.403	265.7356	0.890046	0.000718026	0.00791444	0.00092249	0.000226764	0.000793073	0.0029607	0.00127813	0.00338957	0.00139464	0.00526935	0.000829384	0.000398222	0.00201675	0.000311663	0.00379793	0.00272746	0.000340033	0.00465146	0.00616605	0.00300542	0.00281942	0.00206589	0.00630458	0.00200117	0.00723444	0.00206508	0.00558518	0.00559937	0.00359542	0.000666511	0.00607699	0.0132429	0.000860228	0.00267102	5.43727e-05	0.3734818
6	-1608.54	-1874.265	265.725	0.88825	0.000799502	0.00789847	0.000920629	0.000226306	0.000824713	0.00295473	0.00127555	0.00338273	0.00139183	0.00525872	0.000827711	0.000397419	0.00201268	0.000311035	0.00379027	0.00272196	0.000426746	0.00464208	0.00615361	0.00299935	0.00281373	0.0050046	0.00629186	0.000941128	0.00721984	0.00206091	0.00557391	0.00558808	0.00358816	0.000445543	0.00606472	0.0132162	0.000975813	0.00266563	8.39646e-05	0.3590028
12	-1609.452	-1875.179	265.7269	0.891143	2.20418e-10	0.00833033	0.000607823	0.000181419	0.00127468	0.000640295	0.00111063	0.00284608	0.00374915	0.00339488	0.00126548	0.00301271	0.00199667	0.0053798	0.00243856	0.00202731	0.00234551	0.00236434	0.00621166	0.00110828	0.00334216	0.0124405	0.00350442	0.00444518	0.00544414	0.00176131	0.00658501	0.00778806	0.000823392	0.00147665	0.00245512	0.00408937	0.00146008	0.00275016	0.000206144	0.3614489
18	-1596.622	-1862.349	265.7261	0.887265	2.19459e-10	0.00829408	0.000683311	0.000298095	0.00126913	0.000637509	0.00110579	0.00283369	0.00373284	0.00338011	0.00125997	0.0029996	0.00198798	0.00535639	0.00242795	0.00201849	0.0023353	0.00235405	0.00618463	0.00157865	0.00332762	0.0123863	0.00348917	0.00442584	0.00542045	0.00175365	0.00655635	0.00775417	0.00081981	0.00423225	0.00244444	0.00407157	0.00145373	0.00273819	0.00112388	0.3603813
24	-1610.908	-1876.622	265.7142	0.887832	0.000799126	0.00789476	0.000869904	0.000387729	0.000824325	0.00295334	0.00127495	0.00338114	0.00139117	0.00525625	0.00034781	0.000787229	0.00201173	0.000310888	0.00378849	0.00272068	0.00367054	0.00249433	0.00615072	0.00442663	0.000660117	0.00500225	0.0062889	0.000940686	0.00721645	0.00205994	0.00557129	0.00558545	0.00358647	0.00291553	0.00205798	0.0132099	0.00217416	0.00266438	0.000492448	0.3460679
30	-1591.653	-1857.362	265.7087	0.888089	0.000799357	0.00789704	0.000870156	0.000387842	0.000824564	0.00295419	0.00127532	0.00338212	0.00139157	0.00525777	9.89054e-05	0.000787457	0.00187873	0.000310978	0.00492281	0.00272146	0.0036716	0.00249506	0.00615249	0.00442791	0.000660308	0.0050037	0.00629072	0.000940958	0.00721853	0.00206054	0.0055729	0.00558706	0.00358751	0.00291637	0.00101874	0.0132138	0.00217479	0.00266515	0.00049259	0.3400266
36	-1602.169	-1867.919	265.7502	0.883553	0.0012382	0.0078567	0.000865711	0.00038586	0.000820352	0.0029391	0.0012688	0.00336485	0.00372298	0.00523091	9.84002e-05	0.000783435	0.00186914	0.00030939	0.00645169	0.00270756	0.00365284	0.00248231	0.00612107	0.00440529	0.000656935	0.00497814	0.00625858	0.000936151	0.00718166	0.00205002	0.00619379	0.00555852	0.00356919	0.00290147	0.00101353	0.0131463	0.00228695	0.00265154	0.000490074	0.3980157
42	-1603.027	-1868.783	265.7564	0.888012	0.00124445	0.00789636	0.00087008	0.000387808	0.000824493	0.00295394	0.00127521	0.00338183	0.00374177	0.00126335	9.88968e-05	0.000787389	0.00187857	0.000310951	0.00648425	0.00272123	0.00367128	0.00249484	0.00615196	0.00442753	0.000660251	0.00500327	0.00629017	0.000940876	0.00721791	0.00206036	0.00622505	0.00558658	0.0035872	0.00216734	0.00101865	0.0132126	0.00199378	0.00266492	0.000492548	0.4112881
48	-1612.46	-1878.189	265.7288	0.886329	0.00124209	0.00788139	0.000868431	0.000659274	0.00194331	0.00294834	0.00127279	0.00337542	0.00145436	0.0012247	0.000205516	0.000785896	0.00187501	0.000310362	0.00647196	0.00152593	0.00366432	0.00249011	0.0061403	0.00441914	0.000658999	0.00499378	0.00627825	0.00162682	0.00720423	0.00205646	0.00621325	0.00557599	0.0035804	0.0032315	0.00101672	0.0131876	0.00191083	0.00265987	0.00271764	0.3638793
54	-1596.012	-1861.717	265.7042	0.932178	0.000908244	0.00440074	0.000501101	0.00036812	0.00108509	0.00164627	0.00071069	0.00188474	0.000812075	0.00068384	0.000306662	0.000438822	0.00104695	0.000173297	0.00361376	0.000852038	0.00204605	0.00139041	0.00342857	0.00246752	0.000367967	0.00278839	0.0035056	0.00090837	0.00570221	0.00114827	0.0034693	0.00311348	0.00199919	0.00371134	0.000909875	0.00736357	0.00106695	0.0014852	0.00151745	0.335339
