Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-214.6618	-378.6457	163.9839	1.563495	1.28033	2.495631	3.699999
6	-205.187	-368.1548	162.9678	1.348867	1.369596	1.584025	4.864852
12	-209.3703	-374.1208	164.7505	1.016386	0.9487707	1.770943	4.177743
18	-210.6603	-375.1304	164.4701	0.9234178	2.119692	1.218433	4.087433
24	-213.0947	-377.3887	164.294	1.04357	1.340082	2.197239	3.958995
30	-206.1416	-371.5262	165.3846	1.081101	2.656164	1.167503	3.252205
36	-211.9115	-377.9132	166.0017	1.09183	1.145647	2.002416	3.161026
42	-206.4521	-371.9544	165.5023	0.9884758	1.997363	1.819255	3.161026
48	-204.7181	-369.9758	165.2577	1.159664	1.362384	1.747527	3.583361
54	-198.5599	-363.1719	164.6119	1.307447	0.9783385	1.589458	4.177425
60	-208.2192	-369.1713	160.9521	1.697905	1.637633	4.068206	4.264807
66	-226.1409	-387.5933	161.4523	1.713906	1.637633	1.740099	5.277248
72	-215.1233	-377.597	162.4737	1.439568	2.489609	2.335874	4.126237
78	-213.7067	-380.1005	166.3938	1.133484	1.006134	1.228599	3.443394
84	-201.6519	-362.0556	160.4038	1.731215	1.549851	1.876748	5.813316
90	-204.8273	-366.4159	161.5886	1.731215	1.111999	2.10539	5.268541
96	-194.6548	-362.0473	167.3925	0.9821182	1.081282	0.762407	3.174675
102	-213.353	-375.4169	162.064	2.066243	0.9234891	0.871665	5.605292
108	-217.3075	-378.0728	160.7654	1.671897	0.8114943	1.362911	6.32161
114	-203.5934	-367.6891	164.0957	1.608516	0.6705245	1.901282	4.291675
120	-197.0289	-361.6409	164.612	1.559234	0.9350278	1.179327	4.291675
126	-206.8131	-371.3349	164.5219	1.4464	1.476316	2.016879	3.624794
132	-207.3354	-372.4888	165.1533	1.648289	1.047196	0.7202852	4.130869
138	-208.1602	-371.8978	163.7377	1.420479	1.149114	0.8753569	4.910816
144	-228.9269	-391.4242	162.4974	1.620294	1.714326	2.804735	4.109477
150	-225.8061	-392.3083	166.5021	1.137771	0.7991484	1.970475	3.059682
156	-216.6609	-382.8931	166.2322	1.185312	1.023307	1.970475	3.059682
162	-214.4864	-380.7676	166.2812	1.314342	0.8884481	0.7429458	3.754
168	-211.0632	-375.4245	164.3614	1.505889	0.8884481	0.4517225	4.896589
174	-199.146	-362.7307	163.5847	1.655235	0.8884481	1.747399	4.522692
180	-200.8826	-364.1986	163.316	1.761168	1.127227	1.699794	4.507044
186	-210.1594	-373.3205	163.1611	1.664839	1.274183	1.869264	4.471593
192	-215.5589	-377.7189	162.16	1.388158	2.564505	3.194159	3.81141
198	-198.9384	-363.3898	164.4514	1.29914	1.158219	1.527849	4.206455
204	-204.2369	-366.9494	162.7125	1.709414	2.151504	3.19426	3.493737
210	-206.9816	-369.202	162.2203	1.660103	1.375234	3.787313	3.863367
216	-207.7733	-371.8897	164.1164	1.483065	1.375234	3.787313	2.852148
222	-205.4055	-369.201	163.7955	1.483065	1.964178	3.069706	3.155059
228	-208.0875	-370.6037	162.5162	1.41666	1.574512	3.720759	3.763545
234	-212.643	-375.8846	163.2417	1.703113	2.110768	2.981538	3.331704
240	-229.4614	-393.1554	163.694	1.34005	2.623297	2.257945	3.467085
246	-213.0029	-376.1112	163.1083	1.421252	2.839925	2.176652	3.714995
252	-216.5768	-378.7642	162.1875	1.478054	1.997171	1.344289	5.044981
258	-215.9462	-377.3703	161.4241	1.478054	1.584755	1.390103	5.641946
264	-208.6906	-374.2686	165.578	1.003977	1.213349	1.271344	3.847153
270	-198.4407	-365.0309	166.5902	0.9869748	0.5828697	1.271344	3.622535
276	-203.3021	-367.9573	164.6552	1.656877	1.200294	1.255679	4.018089
282	-213.6665	-378.7759	165.1093	1.238434	1.473406	1.255679	3.846717
288	-217.1081	-381.4414	164.3333	1.235776	1.745635	0.8401803	4.384401
294	-227.7487	-391.6086	163.8599	1.548967	1.785917	1.084634	4.316612
300	-212.8536	-375.8416	162.988	1.35459	1.720121	2.789436	3.986907
306	-210.7994	-374.955	164.1556	1.587603	1.556317	3.117419	3.065959
312	-210.804	-375.8909	165.0869	1.587603	1.123105	1.64232	3.631114
318	-214.2648	-377.7533	163.4885	1.049423	1.357413	0.9394465	5.106595
324	-208.889	-371.8125	162.9235	1.049423	1.452141	0.9216531	5.37879
330	-206.2999	-367.2068	160.9069	1.665461	0.8429224	1.072176	6.389347
