Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-617.7541	-790.2222	172.4681	0.1014126	0.843125	0.9147573
6	-611.8069	-783.8926	172.0857	0.2728332	1.002792	0.9695182
12	-608.9835	-781.1223	172.1388	0.1449112	0.8805908	1.15596
18	-610.9627	-783.0415	172.0788	0.142207	0.8803433	1.210464
24	-610.5214	-782.8121	172.2907	0.3478193	0.8516489	0.8234536
30	-608.8643	-781.0921	172.2277	0.2753875	0.9870225	0.8234536
36	-609.9123	-782.0871	172.1748	0.153101	1.007624	0.995731
42	-615.4563	-787.7194	172.263	0.1845898	0.7028187	1.168125
48	-608.2011	-780.3434	172.1423	0.2624027	0.718645	1.191611
54	-612.8043	-785.1309	172.3266	0.1280004	0.9494465	0.9242634
60	-625.3321	-797.457	172.1249	0.04461815	1.360254	0.7701845
66	-620.1429	-792.1059	171.963	0.2065168	1.360254	0.7701845
72	-625.4972	-797.4051	171.9079	0.5756457	1.15231	0.5342814
78	-615.5712	-786.8921	171.3209	0.7606673	1.536875	0.6059246
84	-615.3248	-786.7569	171.4321	0.1998545	1.900832	0.7658692
90	-611.3202	-782.2888	170.9686	0.6468392	2.003476	0.60453
96	-604.554	-776.5978	172.0438	0.08236325	1.346302	0.8455223
102	-606.757	-778.392	171.635	0.4130283	1.077986	1.189329
108	-621.4135	-792.7819	171.3684	0.403196	1.354389	1.189329
114	-611.2769	-782.869	171.5921	0.9347798	1.050679	0.6946996
120	-622.8636	-793.8949	171.0313	1.231256	1.205254	0.8511698
126	-625.1222	-796.2919	171.1697	1.476894	0.9911097	0.5140604
132	-615.5578	-786.2735	170.7157	1.647591	1.2126	0.6977276
138	-616.1462	-787.8372	171.6911	0.4167615	1.2126	1.010791
144	-611.1864	-783.6131	172.4266	0.0341554	0.8596368	1.010791
150	-610.6469	-781.1444	170.4974	2.021633	0.8830718	0.9262692
156	-612.3637	-781.9512	169.5874	2.266658	0.9083	1.480714
162	-621.888	-793.4812	171.5932	0.7970706	1.198807	0.673338
168	-624.4565	-795.9555	171.499	0.454863	1.473794	0.8980312
174	-627.0699	-798.6737	171.6039	0.5223153	1.318358	0.8787386
180	-624.1327	-795.9946	171.862	0.1921253	0.9111685	1.322952
186	-621.9668	-794.2558	172.289	0.07697421	0.6259583	1.301374
192	-623.4655	-795.2212	171.7557	0.4226249	0.6543644	1.427134
198	-608.5228	-778.2437	169.7209	2.381244	0.7305356	1.427134
