Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-749.0933	-920.5488	171.4555	1.551166	1.289418
6	-750.6854	-922.2373	171.552	1.454676	1.289418
12	-758.4465	-929.6725	171.226	2.161478	0.9420758
18	-768.8981	-940.0702	171.1721	2.22872	0.9277656
24	-766.7469	-937.8875	171.1406	2.22872	0.9611899
30	-762.9396	-934.2632	171.3235	2.202039	0.7761488
36	-745.0695	-916.243	171.1736	2.252006	0.9003899
42	-751.6766	-922.8289	171.1522	2.268617	0.9056782
48	-760.6493	-931.7983	171.149	2.268617	0.9092385
54	-771.635	-942.8111	171.1761	2.040785	1.108911
60	-754.1477	-925.6485	171.5008	1.714494	1.110329
66	-753.5646	-925.2989	171.7343	1.464029	1.125619
72	-754.7801	-926.391	171.6109	1.243927	1.410048
78	-762.4922	-933.93	171.4377	1.497735	1.346765
84	-749.4219	-921.3199	171.8981	1.304277	1.122057
90	-751.2806	-922.5445	171.2639	2.005279	1.060335
96	-755.9833	-927.3183	171.335	2.002627	0.9936003
102	-756.781	-927.844	171.063	2.274663	0.9936003
108	-761.845	-933.6284	171.7834	1.244197	1.272261
114	-755.3617	-926.7146	171.3528	0.9581894	1.80556
120	-753.7915	-925.4548	171.6633	1.405131	1.238311
126	-763.2244	-934.9316	171.7072	1.405131	1.2011
132	-767.1997	-938.7633	171.5636	1.463536	1.27259
138	-768.2687	-939.3195	171.0508	2.377202	0.897654
144	-759.49	-930.7659	171.276	1.84347	1.195005
150	-758.226	-929.7474	171.5214	1.600944	1.192504
156	-745.2175	-916.9238	171.7063	1.428291	1.181882
162	-749.5577	-921.3025	171.7449	1.389764	1.181882
168	-746.5056	-918.0342	171.5286	1.782086	1.020412
174	-751.5783	-922.7975	171.2192	1.389884	1.594303
180	-753.5659	-924.9647	171.3988	1.210321	1.594303
186	-757.719	-929.2414	171.5224	1.14036	1.555008
192	-754.6264	-926.1853	171.5589	1.644799	1.120811
198	-764.5112	-935.7066	171.1954	1.903325	1.212666
204	-756.2236	-927.709	171.4854	1.648046	1.18292
210	-751.9947	-923.5764	171.5817	1.345826	1.353087
216	-744.2054	-915.57	171.3646	1.591207	1.330489
222	-741.9906	-913.8512	171.8606	1.383751	1.083584
228	-763.5423	-935.3422	171.7999	1.251782	1.252319
234	-745.7281	-917.1579	171.4298	1.518374	1.336666
240	-763.8194	-935.2628	171.4434	1.446121	1.383013
246	-753.5821	-924.6133	171.0312	2.300999	0.9990767
252	-747.5428	-919.1444	171.6017	1.303577	1.370674
258	-754.8839	-926.2763	171.3924	1.598174	1.302503
264	-755.1492	-926.5849	171.4357	1.746488	1.140102
270	-758.2926	-929.6192	171.3266	1.886932	1.111921
276	-749.9217	-921.4337	171.512	1.701565	1.111921
282	-752.5587	-924.025	171.4663	1.701565	1.152841
288	-749.9562	-921.216	171.2598	1.907983	1.152841
294	-740.4343	-911.7218	171.2874	1.817972	1.207014
300	-743.6441	-915.2459	171.6018	1.568132	1.15097
306	-745.6146	-917.3078	171.6932	1.491896	1.137515
312	-754.8683	-926.2842	171.4159	1.491896	1.368663
318	-758.9383	-930.6067	171.6683	1.239479	1.368663
324	-747.8414	-919.2343	171.3929	1.401204	1.456649
330	-753.8927	-925.3963	171.5036	1.302383	1.447608
336	-757.6575	-928.797	171.1394	1.499818	1.572278
342	-756.6591	-928.132	171.4729	1.499818	1.316938
348	-755.2561	-926.8215	171.5654	1.407342	1.316938
354	-755.9127	-927.3905	171.4778	1.982849	0.8597438
360	-752.6209	-923.3888	170.7679	2.692734	0.8597438
366	-764.541	-934.7996	170.2587	3.168844	0.898208
372	-762.9438	-933.5017	170.5579	3.012796	0.7068178
378	-757.9832	-928.795	170.8118	2.736726	0.7425067
384	-752.8972	-923.738	170.8408	2.707754	0.7425067
390	-755.836	-926.8819	171.0459	2.300693	0.9845217
396	-764.015	-935.4563	171.4413	1.865885	1.023809
402	-755.748	-927.3395	171.5915	1.519606	1.202139
408	-755.2706	-927.0479	171.7773	1.634422	0.9157688
414	-759.6837	-931.269	171.5853	1.642559	1.098807
420	-767.5483	-938.8815	171.3333	1.661261	1.299295
426	-766	-937.5414	171.5414	1.312742	1.410584
432	-754.4714	-926.0085	171.5371	1.557992	1.215767
438	-747.522	-918.8782	171.3562	1.650259	1.289544
444	-759.3588	-930.7355	171.3767	1.63077	1.288725
450	-759.9175	-931.5574	171.6399	1.303179	1.340682
456	-767.4542	-939.0579	171.6038	1.14383	1.491854
