Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-550.9602	-721.9319	170.9717	2.294097	1.063562
6	-561.4149	-733.9883	172.5735	0.8906233	0.8556653
12	-560.8273	-733.2768	172.4496	1.170849	0.6001241
18	-564.971	-735.8759	170.9049	2.190775	1.21527
24	-565.4606	-736.3088	170.8482	2.31761	1.154593
30	-559.156	-729.8556	170.6997	2.409719	1.20362
36	-559.8177	-730.6571	170.8394	2.26998	1.20362
42	-554.2257	-724.8965	170.6708	2.30986	1.3105
48	-552.9118	-724.3128	171.4011	1.957219	0.9726159
54	-553.2591	-726.4097	173.1506	0.3529105	0.8061476
60	-553.5191	-726.8065	173.2874	0.2408569	0.7723614
66	-548.083	-720.2138	172.1308	1.501197	0.5572274
72	-552.7402	-724.9018	172.1616	1.442416	0.6422161
78	-551.6538	-724.6023	172.9484	0.6406203	0.6734193
84	-550.8254	-723.9154	173.0899	0.4448038	0.7630556
90	-551.9822	-724.3295	172.3472	1.29085	0.5055893
96	-554.3897	-725.911	171.5213	2.016108	0.7592252
102	-560.7123	-732.8579	172.1456	1.353298	0.8122087
108	-563.7052	-736.6616	172.9564	0.5424383	0.8122087
114	-563.2611	-735.0136	171.7524	1.77822	0.7689278
120	-559.1089	-731.8485	172.7395	0.7742637	0.7924196
126	-564.4613	-737.4875	173.0262	0.3787255	0.9232458
132	-557.4127	-730.4284	173.0158	0.4916303	0.8010043
138	-557.3538	-729.4793	172.1255	1.484266	0.6287321
144	-561.4037	-734.333	172.9293	0.70348	0.5537441
150	-555.0045	-727.7523	172.7477	0.8750202	0.5928584
156	-560.1844	-733.2189	173.0345	0.3838413	0.9085172
162	-559.7965	-733.0062	173.2097	0.2086327	0.9085172
168	-554.9545	-726.3627	171.4082	2.120083	0.7723477
174	-559.9672	-732.9878	173.0206	0.5547118	0.6988158
180	-556.9912	-730.0989	173.1077	0.3635311	0.8469685
186	-545.395	-718.0253	172.6303	0.8754305	0.8031692
192	-545.4055	-718.384	172.9784	0.5273262	0.8031692
198	-554.3175	-726.2595	171.942	1.556233	0.8129908
204	-562.1342	-734.1397	172.0055	1.556233	0.7217267
210	-557.4669	-730.545	173.0781	0.5233042	0.6479412
216	-550.4581	-723.8423	173.3842	0.106016	0.8233693
222	-553.8717	-726.3713	172.4996	1.076318	0.6977558
228	-553.8568	-726.1849	172.3281	1.281002	0.6303491
234	-554.9132	-727.5472	172.6339	0.9515632	0.6802036
240	-550.1333	-722.7959	172.6626	0.9515632	0.6176181
246	-558.5571	-731.0808	172.5238	1.019315	0.7507592
252	-559.0832	-730.7457	171.6626	1.880506	0.7507592
258	-569.2462	-740.4748	171.2285	2.159588	0.9414031
264	-581.3896	-754.4833	173.0937	0.1845512	1.051757
270	-571.6685	-744.794	173.1255	0.1815493	1.023983
276	-559.494	-732.3599	172.8659	0.4411482	1.023983
282	-559.6427	-732.9123	173.2696	0.04518936	1.016365
288	-563.0257	-735.9078	172.8821	0.3726434	1.073952
294	-558.2606	-731.4316	173.1711	0.05826869	1.097496
300	-553.7747	-726.2439	172.4692	1.032924	0.8079079
306	-568.0163	-740.5117	172.4954	1.033429	0.7715299
312	-555.9851	-729.2123	173.2272	0.3096251	0.7599811
318	-566.7717	-739.1745	172.4028	1.226951	0.567628
324	-564.4134	-736.9848	172.5715	0.9342703	0.8031732
330	-558.4921	-730.3716	171.8795	1.626255	0.8031732
336	-552.1468	-723.6868	171.54	2.083141	0.5915571
342	-549.8077	-723.0486	173.2409	0.1355148	0.9537992
348	-554.7462	-727.7128	172.9667	0.2934876	1.068853
354	-549.9064	-723.3531	173.4467	0.09701517	0.7498108
360	-546.9171	-718.4205	171.5033	1.968251	0.8465664
366	-548.3271	-719.8278	171.5007	1.968251	0.8497464
372	-543.9203	-716.7612	172.8409	0.6133459	0.8673258
378	-558.9447	-732.1578	173.213	0.2624629	0.8417592
384	-542.3297	-714.8324	172.5027	0.9728199	0.8417592
390	-549.8627	-722.2216	172.359	1.179307	0.7578774
396	-543.307	-716.0684	172.7614	0.7763214	0.7587539
402	-552.1813	-723.6686	171.4874	1.956669	0.8793392
408	-562.0707	-732.8445	170.7738	2.221133	1.298922
414	-552.9853	-724.2774	171.2921	2.119935	0.9154564
420	-549.2022	-722.3935	173.1913	0.220693	0.9154564
426	-549.0838	-722.1463	173.0625	0.3309883	0.9356746
432	-550.0945	-722.6382	172.5437	1.092563	0.5308567
438	-559.7267	-732.8694	173.1428	0.4136892	0.7301777
444	-558.3309	-731.008	172.6771	0.7601735	0.8871045
450	-561.6567	-734.5785	172.9218	0.5845214	0.8024137
456	-552.5947	-725.2499	172.6553	0.7761562	0.8937612
462	-557.999	-730.4123	172.4133	1.219496	0.5532315
468	-558.4029	-730.7267	172.3237	1.309108	0.5532315
474	-567.3434	-739.8638	172.5204	0.981913	0.8076873
480	-559.0784	-732.0442	172.9659	0.5672127	0.7654673
486	-559.8127	-733.2657	173.453	0.08008614	0.7654673
492	-570.458	-743.417	172.959	0.4392009	0.9305412
498	-565.0864	-736.6743	171.5879	1.891259	0.8372123
504	-564.5472	-736.6717	172.1245	1.466309	0.6700634
510	-572.4786	-744.4777	171.9991	1.609218	0.6322467
516	-569.3854	-742.3403	172.955	0.391855	0.9843178
522	-564.5984	-735.5704	170.9721	2.21177	1.138627
528	-559.1931	-730.3586	171.1654	2.21177	0.9529468
534	-568.1085	-741.3454	173.237	0.3513573	0.6748594
540	-563.7455	-736.8851	173.1396	0.4268776	0.7139216
546	-563.0045	-735.0933	172.0888	1.377691	0.8527801
552	-569.4911	-742.9102	173.4191	0.1003103	0.7847902
558	-556.4831	-729.8746	173.3915	0.1347865	0.7750859
564	-546.5443	-719.9041	173.3598	0.1347865	0.817736
570	-551.6753	-725.1491	173.4738	0.02082667	0.817736
576	-546.9851	-720.4285	173.4434	0.05035719	0.8188549
582	-552.573	-725.6985	173.1255	0.1752131	1.030154
588	-551.4228	-724.8271	173.4043	0.1188502	0.7794972
594	-563.9083	-736.7956	172.8873	0.6675654	0.732729
600	-552.3074	-725.219	172.9117	0.6675654	0.6917801
606	-552.1427	-724.9835	172.8408	0.6469404	0.8264905
612	-559.2173	-732.1502	172.9328	0.5273298	0.8603573
618	-569.3399	-741.8468	172.5069	0.771016	1.0521
624	-565.6389	-738.4662	172.8273	0.4712208	1.032239
630	-563.0848	-736.3761	173.2913	0.07473844	0.9645661
636	-561.4604	-734.6987	173.2383	0.245418	0.8316032
642	-562.4002	-735.5042	173.104	0.4974539	0.64786
648	-552.6348	-725.6723	173.0375	0.4122129	0.8726517
654	-562.7522	-735.8907	173.1385	0.3112577	0.8726517
660	-557.2892	-730.0707	172.7815	0.6697306	0.8709351
666	-556.9531	-728.6354	171.6823	1.768942	0.8709351
672	-559.7078	-732.7095	173.0016	0.4591171	0.8596346
678	-556.7086	-729.7062	172.9976	0.4591171	0.8644287
684	-557.3766	-730.6052	173.2287	0.2362751	0.8545999
690	-561.9506	-735.0206	173.07	0.3683761	0.8858475
696	-556.3143	-729.2762	172.9619	0.4464176	0.9195851
702	-551.5054	-723.0385	171.5331	1.893109	0.8996568
708	-552.7756	-725.7511	172.9755	0.5277545	0.8064959
714	-559.2786	-732.3212	173.0426	0.4829424	0.7762321
720	-558.8927	-731.5836	172.6909	0.75533	0.8767756
726	-552.7651	-726.0917	173.3267	0.1842827	0.7962341
732	-546.2536	-719.6322	173.3787	0.1476361	0.7751202
738	-552.1851	-725.3632	173.1782	0.3971294	0.698778
