Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	tree_length
210	-982.9085	-1140.938	158.0292	1.846451	0.9601867	1.563973	7.567046
216	-995.2581	-1153.55	158.2919	1.93147	1.024644	1.192263	7.536933
222	-998.5633	-1161.517	162.9538	1.655944	0.5967231	1.46967	5.231058
228	-993.9914	-1156.355	162.3634	1.728507	1.240106	1.32285	5.251354
234	-991.1563	-1149.904	158.7481	2.037216	1.325395	1.351301	6.992592
240	-991.8065	-1151.252	159.4453	1.757027	1.325395	0.9293175	6.992592
246	-991.3801	-1154.08	162.7003	1.718877	1.188465	0.9558011	5.299195
252	-989.0433	-1149.464	160.4205	1.682997	0.9324666	1.78433	6.273508
258	-984.452	-1142.207	157.7549	1.932967	1.063743	1.56983	7.609292
264	-994.645	-1151.53	156.8848	1.734826	1.033191	1.542135	8.209462
270	-1003.458	-1162.982	159.5246	1.882587	0.7081687	1.035026	7.152058
276	-991.1925	-1152.706	161.514	1.691907	0.7585429	0.8542829	6.251838
282	-989.3966	-1148.297	158.9005	1.842891	0.7585429	1.465553	7.257444
288	-987.4634	-1148.357	160.894	1.598167	0.9146722	1.306089	6.313219
294	-995.8897	-1154.809	158.9193	1.889803	0.9146722	1.189535	7.283209
300	-983.2562	-1141.385	158.1291	1.875335	1.138568	1.21886	7.579372
306	-986.8198	-1142.641	155.8208	1.940424	0.7065819	1.356643	8.928467
312	-981.9028	-1142.604	160.7008	1.892606	0.7203867	1.394092	6.314834
318	-986.0314	-1145.467	159.4356	2.106495	1.143338	1.407121	6.651697
324	-990.6461	-1151.897	161.2511	1.641119	1.21556	1.761053	5.700728
330	-984.8715	-1143.938	159.0668	1.8501	1.070571	1.475659	6.993039
336	-978.0652	-1136.213	158.1483	2.025456	1.124958	1.871847	7.170772
342	-992.439	-1147.412	154.9735	1.994052	1.361882	1.368721	9.001812
348	-986.3156	-1144.503	158.1874	1.902056	1.308799	1.3152	7.393894
354	-997.7567	-1151.855	154.0982	1.963156	0.9778693	1.121204	9.808207
360	-980.0607	-1135.383	155.3219	2.093332	0.9935148	1.56009	8.861353
366	-977.2942	-1138.452	161.1578	1.73974	1.080809	1.13246	6.095281
372	-982.1818	-1145.955	163.7733	1.552119	1.04246	0.8964942	4.910035
378	-986.5995	-1145.248	158.6485	1.861699	1.033227	0.900767	7.534264
384	-974.9802	-1134.887	159.9069	1.861699	0.9063021	0.900767	6.926376
390	-988.1474	-1149.743	161.5951	1.595481	1.534241	1.301866	5.60402
396	-984.2043	-1145.292	161.0872	1.595481	0.76864	1.223748	6.331211
402	-979.5362	-1138.694	159.1583	2.043486	1.062369	0.8323794	7.183881
408	-979.0309	-1138.451	159.4206	1.888524	0.840863	0.9084527	7.204327
414	-983.5745	-1142.89	159.3153	1.968253	0.8344941	0.9403759	7.204327
420	-978.6853	-1137.612	158.9267	1.857719	1.183052	1.092901	7.204327
426	-992.4756	-1152.725	160.2493	1.838422	0.812485	1.005962	6.747509
432	-1003.129	-1161.317	158.1882	1.838422	0.7477379	0.9745897	7.904022
438	-987.2652	-1145.518	158.2532	1.838422	1.096677	0.9745897	7.68496
444	-988.3519	-1147.783	159.4309	1.974324	0.8484791	1.061187	7.0666
450	-988.1349	-1147.03	158.895	1.954477	0.8484791	1.111176	7.338463
456	-992.5581	-1153.056	160.4976	1.749024	1.070456	0.9380271	6.559636
462	-990.4768	-1152.307	161.8298	1.725361	0.8452716	1.129788	5.865964
468	-985.8165	-1148.982	163.1659	1.750582	1.075126	0.8676577	5.134918
474	-989.4738	-1151.076	161.6022	1.826085	1.011272	1.043756	5.891838
480	-978.7533	-1142.713	163.9593	1.622704	0.7673268	1.126226	4.790962
486	-980.0707	-1142.684	162.6132	1.622704	0.9212595	1.693058	5.155544
492	-984.379	-1145.781	161.4017	1.662516	1.338509	1.585974	5.627641
498	-987.7484	-1150.487	162.7387	1.475082	0.7091821	1.608044	5.324315
504	-998.3434	-1161.606	163.2624	1.693769	0.8941583	1.162411	5.050213
510	-992.3713	-1155.822	163.4503	1.430782	1.320426	2.16665	4.346531
516	-974.5569	-1135.464	160.9071	1.850787	1.080475	2.16665	5.658035
522	-994.8318	-1152.415	157.5833	1.83774	0.7104805	1.544765	7.949738
528	-987.9293	-1144.932	157.0025	2.19497	0.7232267	1.544765	8.062642
534	-974.6909	-1133.907	159.2161	2.022373	0.8920987	1.504984	6.900972
540	-992.2197	-1153.127	160.9071	1.847087	1.007846	1.349586	6.097243
546	-984.7615	-1145.682	160.9207	1.930066	1.36305	1.041792	6.019042
552	-982.3324	-1142.763	160.4308	1.744252	1.018599	1.020045	6.582001
558	-1002.289	-1160.948	158.6592	1.966143	1.484147	1.662158	6.840449
564	-987.5555	-1147.178	159.6226	1.812243	0.7750942	1.598608	6.810044
570	-978.9526	-1139.373	160.4199	1.842678	0.7750942	2.052009	6.145864
576	-983.8263	-1143.732	159.9058	1.779029	0.9097331	0.8601519	6.991315
582	-991.1113	-1149.911	158.7997	1.978545	0.81676	1.382103	7.251137
588	-988.8956	-1149.16	160.2643	1.717788	0.9481271	1.126197	6.667231
594	-992.7974	-1150.407	157.6093	1.83203	0.9535495	1.312699	7.930039
600	-1002.317	-1160.968	158.6508	1.940594	0.9946836	1.501146	7.196081
606	-990.6239	-1152.037	161.4132	1.810902	1.064038	1.873891	5.546632
612	-992.091	-1152.25	160.1587	1.962317	0.9304453	1.395477	6.4593
618	-985.8646	-1146.872	161.0069	1.734522	0.6693426	1.265313	6.327355
624	-989.125	-1150.702	161.5768	1.759326	0.6784876	1.182691	6.043552
630	-993.0865	-1150.7	157.6138	1.979643	0.6256357	1.228246	8.059531
636	-990.2046	-1147.857	157.6524	1.961245	1.111642	1.369506	7.724404
642	-996.4546	-1156.757	160.3023	1.868893	1.132752	1.280701	6.382703
648	-991.039	-1151.905	160.8658	1.566775	0.9496213	1.200458	6.382703
654	-993.26	-1152.187	158.9271	1.840815	1.139809	1.69758	6.926085
660	-997.965	-1158.385	160.4205	1.830841	1.071449	1.510483	6.253154
666	-987.7577	-1149.094	161.3362	1.662143	1.012486	1.973943	5.651636
672	-977.092	-1137.958	160.8656	1.750522	0.8126234	1.731089	6.084879
678	-992.5506	-1153.494	160.9433	1.825006	1.078356	1.039823	6.217137
684	-987.3676	-1148.462	161.0948	1.768984	1.078356	1.244153	6.054947
690	-992.5879	-1153.642	161.0545	1.757845	0.601788	1.331017	6.285699
696	-991.6358	-1151.375	159.7388	1.816646	1.182912	1.331017	6.662815
702	-982.5791	-1142.92	160.3405	1.695002	1.206861	1.476105	6.314945
708	-978.6931	-1139.601	160.9076	1.695002	1.193701	1.702879	5.899452
714	-976.8891	-1138.522	161.6327	1.695002	0.9183809	0.9460114	6.050654
720	-982.573	-1141.983	159.4096	1.695002	0.9864662	0.9800782	7.198007
726	-979.2267	-1137.643	158.4167	1.846229	0.9186844	1.948474	7.198007
732	-977.8542	-1135.883	158.0283	1.92195	0.877713	1.51688	7.594511
738	-980.3684	-1139.323	158.9545	1.805123	0.935878	1.17393	7.306727
744	-996.4297	-1157.689	161.2591	1.79038	0.9322869	1.124576	6.097562
750	-987.5026	-1149.122	161.6195	1.79038	0.6509951	1.124576	6.048033
756	-990.1639	-1151.456	161.292	1.692662	0.8114555	1.564715	5.967096
762	-991.3591	-1149.92	158.5609	1.992458	1.296475	2.326521	6.671841
768	-992.0564	-1150.957	158.9006	1.992458	0.8550651	2.094661	6.826344
774	-990.4393	-1150.236	159.7965	1.838283	1.096026	1.22305	6.72335
780	-988.1646	-1148.709	160.5448	1.787994	1.146757	1.178104	6.342095
786	-991.0336	-1152.214	161.1802	1.732928	1.125356	1.67805	5.778896
792	-992.2192	-1154.682	162.4633	1.623114	0.9587894	1.189378	5.480481
798	-975.1178	-1137.462	162.3442	1.853819	0.7894819	1.189378	5.511067
804	-994.4201	-1156.598	162.178	1.722133	1.121339	1.540914	5.307733
810	-996.0292	-1157.026	160.9972	1.744861	0.803011	1.635616	6.068344
816	-997.2972	-1159.227	161.9298	1.554974	0.7077041	0.9609481	6.068344
822	-999.7374	-1160.629	160.892	1.554974	0.6730301	1.880975	6.176736
828	-1003.322	-1163.603	160.281	1.656364	0.6564285	1.228811	6.788141
834	-994.5124	-1155.199	160.6861	1.831884	0.8445462	1.375121	6.300756
840	-983.7544	-1143.052	159.298	1.831884	0.9175828	1.117156	7.147854
846	-984.5733	-1144.429	159.8555	1.846414	0.905154	1.272988	6.763612
852	-984.1729	-1143.861	159.6879	1.786432	1.08943	1.064753	6.898156
858	-988.835	-1150.669	161.8336	1.672226	1.028025	1.107162	5.805713
864	-1001.606	-1161.662	160.056	1.757888	0.9531874	1.285093	6.670888
870	-1005.213	-1167.069	161.8561	1.684418	1.049965	1.285093	5.678675
876	-1000.737	-1162.21	161.473	1.59345	0.8043621	0.8969369	6.280631
882	-984.3377	-1145.038	160.7005	1.737567	1.172639	0.960475	6.388719
888	-980.4824	-1141.923	161.441	1.765655	1.172639	1.097112	5.896057
894	-986.8125	-1147.719	160.9067	2.047722	1.028363	1.505497	5.896057
900	-976.3125	-1136.571	160.2584	1.868236	0.805479	1.342922	6.550448
906	-986.4716	-1148.191	161.7196	1.799715	1.023175	1.593823	5.54446
912	-977.8774	-1138.188	160.3102	1.788889	1.090418	1.182356	6.496915
918	-966.1447	-1126.7	160.5555	1.834833	0.7539096	1.265318	6.475311
924	-978.8931	-1139.989	161.0958	1.834833	0.6912558	1.552863	6.06469
930	-977.9951	-1139.517	161.5215	1.75294	1.054332	1.593738	5.661881
936	-988.8516	-1149.333	160.4818	1.75294	0.9793689	1.322653	6.409143
942	-993.0944	-1153.026	159.9317	1.777042	0.9793689	1.322653	6.693885
948	-982.6296	-1142.372	159.7421	1.678672	0.9196014	1.446994	6.817318
954	-977.1391	-1138.841	161.7018	1.581719	0.954719	1.446994	5.78647
960	-980.915	-1141.745	160.8303	1.79004	1.212665	1.586138	5.937618
966	-992.739	-1156.605	163.8664	1.536311	1.011645	0.9112824	4.875968
972	-982.5507	-1145.474	162.9232	1.686263	0.8990729	1.333892	5.146728
978	-984.1046	-1143.937	159.8324	1.717762	1.070079	1.337034	6.723077
984	-990.3533	-1149.264	158.9104	1.627974	1.208061	1.164289	7.285148
990	-1006.092	-1166.362	160.2709	1.846733	1.058092	1.374269	6.403009
996	-995.6559	-1154.486	158.8301	1.709472	1.169687	1.552798	7.104328
1002	-993.4887	-1152.854	159.3655	1.660961	1.223402	1.027001	7.088186
1008	-984.9506	-1147.759	162.808	1.660961	1.074621	1.023281	5.296856
1014	-1005.23	-1164.187	158.9573	1.857492	0.9865676	1.225956	7.222384
1020	-989.9041	-1146.055	156.151	2.101791	1.005916	0.8900139	8.757149
1026	-993.5177	-1152.825	159.3075	1.879251	0.6353026	1.338551	7.144824
1032	-984.0535	-1143.804	159.7507	1.85963	0.6713549	1.484941	6.824582
1038	-987.5728	-1147.405	159.832	1.846187	0.6713549	1.413159	6.824582
1044	-995.941	-1154.592	158.6512	1.844368	1.289222	0.980474	7.363818
1050	-993.8981	-1153.478	159.5797	1.844368	0.9321166	1.188056	6.943921
1056	-998.3433	-1157.165	158.8222	1.80661	0.7917675	1.188056	7.445633
1062	-997.0242	-1156.253	159.2283	1.936829	0.9546403	1.43953	6.940122
1068	-996.2411	-1155.732	159.4908	1.841118	0.7431864	1.482632	6.940122
1074	-991.9648	-1150.424	158.4588	1.941836	0.9000617	1.190559	7.509503
1080	-994.3848	-1153.832	159.447	1.828252	1.342631	1.158757	6.820939
1086	-985.6332	-1145.548	159.9152	1.750885	0.9216612	1.193271	6.816276
1092	-995.2835	-1153.24	157.9562	1.89582	0.9216612	1.113327	7.832406
1098	-998.0182	-1162.058	164.0401	1.488447	0.7360676	0.809505	5.01268
1104	-992.4887	-1155.271	162.782	1.756312	0.9846669	1.083499	5.275008
1110	-997.4831	-1157.259	159.7756	1.875741	0.8390606	1.796349	6.563144
1116	-989.9158	-1150.225	160.3092	1.643137	1.125807	0.9980029	6.656602
1122	-1000.703	-1160.487	159.7847	1.636347	1.063747	1.541484	6.691586
1128	-1008.596	-1167.582	158.9858	1.683067	0.80297	1.890297	7.068026
1134	-988.4859	-1152.522	164.0364	1.328414	0.7707559	1.049221	4.9529
1140	-987.3812	-1147.537	160.1562	1.90288	0.925953	1.070965	6.667302
1146	-981.0409	-1141.38	160.3392	1.844125	0.9332943	0.9392772	6.667302
1152	-992.2817	-1153.692	161.4101	1.637698	1.685082	0.9606026	5.791709
1158	-988.4118	-1147.913	159.5013	1.780015	0.7876195	0.69901	7.355901
1164	-991.7829	-1149.36	157.577	1.925023	1.192198	1.043928	7.912318
1170	-984.3212	-1140.502	156.1809	2.080539	1.01758	1.279682	8.541141
1176	-981.175	-1142.697	161.5218	1.676764	0.9850358	0.7748399	6.176562
1182	-976.9897	-1138.03	161.0399	1.676764	1.007627	1.238519	6.176562
1188	-980.6576	-1141.179	160.5212	1.931983	1.502199	1.254584	6.0489
1194	-991.2362	-1147.684	156.4476	1.902401	0.9352488	1.093812	8.635146
1200	-986.9253	-1149.078	162.1528	1.811621	1.32674	0.6815282	5.621418
1206	-987.369	-1147.543	160.1736	1.840399	1.127845	1.029971	6.604871
1212	-973.8535	-1136.371	162.5176	1.685319	0.8926763	1.314771	5.385037
1218	-976.2199	-1137.595	161.3751	1.685852	0.8680231	1.295126	6.034735
1224	-979.2641	-1141.873	162.6091	1.685852	1.005588	0.7913883	5.557285
1230	-1002.303	-1162.81	160.5069	1.522971	1.070993	1.173717	6.549469
1236	-982.458	-1141.919	159.4613	1.679015	0.9693713	1.919681	6.711335
1242	-986.9859	-1146.752	159.7663	1.696922	0.9928588	1.563909	6.695809
1248	-975.6182	-1135.018	159.3997	1.812428	0.9928588	1.682912	6.772655
1254	-972.5741	-1132.496	159.9223	1.959503	0.9928588	1.819385	6.344341
1260	-995.7902	-1155.711	159.921	1.577692	1.627637	1.564592	6.344341
1266	-992.1722	-1152.735	160.563	1.769207	1.627637	1.300707	6.027099
1272	-983.2934	-1142.364	159.0703	1.861617	0.8570173	1.273818	7.203579
1278	-976.1924	-1137.733	161.5403	1.664331	0.933153	1.543108	5.792087
1284	-995.1222	-1157.133	162.0111	1.68063	0.8407402	1.693456	5.499633
1290	-990.0135	-1149.199	159.1857	1.84277	0.9899328	1.120264	7.161862
1296	-995.8239	-1149.789	153.9647	1.990982	1.259201	1.021608	9.769173
1302	-988.5339	-1148.291	159.7573	1.823776	1.21804	0.9885205	6.812972
1308	-975.0666	-1135.515	160.4481	1.823776	1.21804	0.9885205	6.439377
1314	-982.5444	-1141.435	158.8907	1.949772	1.21804	1.132946	7.134285
1320	-990.3796	-1152.103	161.7233	1.441044	1.091578	1.248497	5.881392
1326	-985.7756	-1149.285	163.5092	1.497836	1.386608	1.219961	4.719619
1332	-996.117	-1155.332	159.2153	1.702758	0.9966001	1.215726	7.166921
1338	-987.943	-1146.005	158.062	2.080833	0.8734082	1.215726	7.648405
1344	-978.0383	-1138.577	160.5386	1.827832	0.8734082	0.904173	6.619404
1350	-983.4256	-1143.866	160.4405	1.892252	0.6877229	1.11638	6.619404
1356	-984.844	-1141.734	156.8905	1.875429	1.062284	1.11638	8.334781
1362	-998.5713	-1157.065	158.4939	1.921211	0.8700181	1.391418	7.413099
1368	-989.7053	-1149.214	159.5085	1.934876	0.8796602	1.391418	6.855082
1374	-980.0928	-1141.438	161.3452	1.737845	0.983044	1.063844	6.08462
1380	-981.7261	-1145.006	163.2795	1.50082	0.9423434	1.099173	5.155924
1386	-984.6127	-1147.052	162.4394	1.735971	1.062105	0.9636998	5.498355
1392	-1008.054	-1169.13	161.076	1.548823	1.41547	1.241474	6.007021
1398	-993.2197	-1152.936	159.7167	1.752859	1.438312	1.248428	6.618849
1404	-984.1098	-1146.418	162.3082	1.693882	1.314784	0.9150453	5.483385
1410	-995.5042	-1154.153	158.6486	2.073808	1.317775	1.58559	6.911492
1416	-992.7854	-1149.976	157.1901	2.186903	1.170066	1.715748	7.647929
1422	-984.4707	-1144.577	160.1066	1.924306	1.208155	1.167917	6.478348
1428	-982.0729	-1143.138	161.0648	1.92772	1.401494	1.624236	5.614531
1434	-982.9338	-1144.966	162.032	1.702894	0.7493646	0.7695138	6.013572
1440	-987.519	-1148.005	160.4858	1.782947	1.101588	0.8078619	6.600465
1446	-984.1259	-1141.056	156.9298	1.955182	0.7741286	1.519043	8.216141
1452	-1000.477	-1162.44	161.9637	1.548823	1.50574	1.074597	5.564885
1458	-991.3624	-1152.842	161.4793	1.672952	1.21759	1.279929	5.803032
1464	-998.093	-1158.093	160.0001	1.672952	1.518641	1.279929	6.451147
1470	-992.4327	-1154.679	162.2464	1.82129	0.7022892	1.760825	5.332322
1476	-986.7205	-1148.062	161.3417	1.539941	0.6430937	1.147821	6.326614
1482	-984.9897	-1144.064	159.0747	1.926973	1.390299	1.54339	6.744214
1488	-971.9624	-1131.007	159.0448	1.870194	1.059696	1.823252	6.829487
1494	-972.0452	-1132.721	160.6756	1.854737	0.7477418	1.385875	6.339356
1500	-984.9808	-1145.12	160.1392	1.854737	0.6511847	2.084684	6.339356
1506	-987.8164	-1145.052	157.2359	1.949498	1.022327	1.541308	7.91406
1512	-962.6888	-1124.353	161.6641	1.819094	0.9817506	0.986395	5.909288
1518	-984.4571	-1146.224	161.7671	1.891451	0.7268428	1.28244	5.789682
1524	-982.48	-1143.081	160.6006	1.650649	1.148745	0.8208339	6.577732
1530	-974.4743	-1134.877	160.4025	1.86035	0.8376711	1.121347	6.577265
1536	-986.8908	-1147.817	160.926	1.795706	0.8376711	0.7987632	6.502358
1542	-983.576	-1144.681	161.1054	1.782766	0.8376711	0.9647568	6.323047
1548	-972.9661	-1134.911	161.9454	1.685075	1.057518	0.8647969	5.85363
1554	-982.957	-1144.686	161.7295	1.81717	0.8939806	0.6831622	6.083263
1560	-983.4229	-1142.86	159.4376	1.783941	1.020051	1.302729	6.945243
1566	-989.2949	-1151.446	162.1515	1.4984	1.38793	1.284699	5.436585
1572	-983.3052	-1145.917	162.6118	1.573784	0.7575025	1.878466	5.181427
1578	-983.2439	-1142.426	159.1821	1.829154	0.792049	1.878466	6.894843
1584	-987.9093	-1150.321	162.412	1.542262	1.22552	1.878466	5.052951
1590	-992.7516	-1155.42	162.6685	1.506098	1.01279	1.083486	5.460024
1596	-986.653	-1150.011	163.3579	1.70938	1.290021	1.138492	4.782983
1602	-971.8845	-1135.326	163.4416	1.572955	1.087545	1.218098	4.879864
1608	-980.4204	-1141.724	161.3035	1.57515	1.057794	1.218098	6.071979
1614	-984.4102	-1146.1	161.6894	1.813999	1.292807	1.155408	5.637381
1620	-986.7875	-1147.948	161.1607	1.704486	0.9292721	1.334739	6.087326
1626	-983.8943	-1146.296	162.4012	1.639513	0.9605954	1.042645	5.584755
1632	-973.3471	-1135.673	162.3261	1.748118	0.9989544	0.9707759	5.584755
1638	-984.0248	-1148.627	164.602	1.643558	0.6659647	0.8269486	4.63911
1644	-984.4679	-1144.795	160.3275	1.842282	0.901429	0.9056676	6.709886
1650	-987.0504	-1143.257	156.2062	2.023011	0.7747375	1.595757	8.526742
1656	-989.5388	-1148.73	159.1909	1.840884	1.387628	0.9491219	7.041522
1662	-994.3996	-1153.333	158.9338	1.933104	0.7363225	1.013257	7.439637
1668	-978.7387	-1138.786	160.0477	1.754157	0.8540653	1.064678	6.848118
1674	-985.5949	-1146.571	160.9759	1.839495	1.035798	1.483404	5.979235
1680	-983.4952	-1142.772	159.2771	1.953319	0.9846123	1.207474	7.009681
1686	-978.7342	-1138.924	160.1893	1.748736	0.8093273	1.343937	6.649905
1692	-975.7778	-1135.21	159.4325	1.755679	1.190057	1.251671	6.898883
1698	-987.0296	-1146.324	159.2939	1.781063	1.083333	1.255301	7.015003
1704	-988.2666	-1147.766	159.4989	1.84761	0.6537216	1.406891	7.015003
1710	-987.9694	-1146.16	158.1902	1.786262	1.05382	1.211484	7.643347
1716	-983.4171	-1143.313	159.896	1.717165	1.178212	1.673663	6.460419
1722	-983.3612	-1143.635	160.2734	1.717165	1.164602	1.467656	6.366307
1728	-985.8092	-1148.603	162.7934	1.690223	1.312097	1.279777	5.018675
1734	-983.6029	-1145.395	161.7916	1.690784	0.6848034	1.39947	5.845529
1740	-983.3524	-1145.341	161.9882	1.605139	1.140254	1.592682	5.440151
1746	-981.5416	-1142.498	160.9565	1.883701	0.7499243	1.454536	6.13427
1752	-971.6257	-1132.636	161.0104	1.610974	0.9446912	1.37815	6.188969
1758	-979.4996	-1140.434	160.9341	1.560565	1.007613	1.795687	6.014255
1764	-985.7107	-1146.813	161.1027	1.69664	0.9418927	1.071515	6.257199
1770	-984.9168	-1144.983	160.0666	1.709666	1.313193	1.761962	6.257199
1776	-974.7251	-1136.279	161.5542	1.720988	1.325476	1.007871	5.825543
1782	-984.6035	-1144.08	159.4768	1.772932	1.226083	1.012341	6.974484
1788	-995.0747	-1154.499	159.4245	1.839499	1.178187	1.542281	6.714573
1794	-998.7347	-1159.414	160.6792	1.844488	1.355483	1.274206	6.075992
1800	-993.8369	-1154.62	160.7835	1.844488	1.595728	1.292245	5.886138
1806	-986.7934	-1145.943	159.1497	2.009157	1.106663	1.296483	6.935665
1812	-1000.993	-1163.752	162.7593	1.65097	1.106663	1.296483	5.162362
1818	-987.5143	-1148.058	160.5437	1.717284	1.250474	1.213623	6.306602
1824	-988.8208	-1150.347	161.5258	1.733756	0.8616348	1.445574	5.850916
1830	-989.0963	-1151.278	162.1819	1.733756	0.9040853	0.9398929	5.740544
1836	-991.8745	-1153.975	162.1008	1.67899	0.8827221	1.323263	5.61868
1842	-985.0996	-1148.265	163.1654	1.680863	1.063461	1.01111	5.101023
1848	-978.9553	-1140.616	161.661	1.680863	1.314461	1.267947	5.653749
1854	-982.3459	-1144.38	162.0342	1.571872	1.600516	1.344146	5.319131
1860	-976.6685	-1135.674	159.0051	1.767402	1.400574	1.663203	6.803263
1866	-977.6775	-1139.274	161.5963	1.728154	1.077034	1.63416	5.601635
1872	-981.0373	-1139.355	158.3179	1.949552	1.023793	1.246112	7.485452
1878	-983.2419	-1140.257	157.0155	1.834267	0.8571359	1.190046	8.360153
1884	-992.3532	-1151.669	159.3161	1.784117	1.100896	1.106897	7.070835
1890	-987.1411	-1148.296	161.1544	1.778511	0.9334305	1.620568	5.901436
1896	-981.8802	-1143.759	161.8787	1.660581	0.6686172	1.324401	5.861866
1902	-982.8843	-1142.45	159.5661	1.622218	0.779677	1.413264	7.033986
1908	-989.4112	-1148.65	159.2389	1.547256	1.121427	1.479924	7.033986
1914	-1001.119	-1163.998	162.8792	1.288634	0.9193249	1.041235	5.538315
1920	-997.1481	-1158.779	161.6308	1.473339	0.9404521	1.26202	5.989477
1926	-982.2166	-1145.362	163.1452	1.608598	0.8730455	1.120731	5.19685
1932	-986.2911	-1143.199	156.9077	2.106992	0.8505244	1.782625	7.979586
1938	-997.4287	-1153.61	156.1818	2.073417	0.8604108	0.9890136	8.780375
1944	-985.9602	-1142.618	156.6579	2.086592	0.8234973	1.260446	8.396926
1950	-979.1489	-1134.323	155.1739	1.993201	0.9187279	1.376426	9.123918
1956	-989.8191	-1149.993	160.1736	1.735615	0.7079342	1.260418	6.761497
1962	-986.4198	-1145.905	159.4854	1.521713	1.026129	1.036065	7.19905
1968	-1000.596	-1161.546	160.9504	1.525219	1.223818	1.326553	6.144213
1974	-981.5359	-1143.296	161.7598	1.699321	0.859701	1.433221	5.749212
1980	-997.9067	-1162.237	164.3303	1.524246	0.5616262	0.8902063	4.87112
1986	-993.3611	-1157.073	163.7115	1.577606	0.8627895	1.470374	4.716052
1992	-990.9902	-1151.132	160.1421	1.646035	0.8627895	1.976414	6.391813
1998	-998.3941	-1152.447	154.0531	2.149352	0.927774	1.716589	9.462027
2004	-989.7631	-1148.764	159.0004	1.964846	0.7194575	1.598387	7.09157
2010	-1006.962	-1168.42	161.458	1.651493	1.186833	2.589263	5.223617
2016	-1008.527	-1172.304	163.7771	1.401683	0.6942819	2.226349	4.497968
2022	-994.256	-1156.636	162.38	1.722393	0.9717432	2.103258	5.004894
2028	-998.9807	-1160.967	161.9867	1.67322	0.9717432	2.069366	5.265633
2034	-993.9837	-1155.535	161.5509	1.88091	1.148374	2.069366	5.294287
2040	-987.8159	-1149.218	161.4025	1.665129	0.9761862	1.449096	5.891689
2046	-992.3716	-1152.567	160.1953	1.722124	0.9761862	1.072789	6.715746
2052	-991.9417	-1153.298	161.3563	1.486752	1.619661	1.368469	5.716142
2058	-989.6921	-1149.478	159.7859	1.728223	1.258312	1.368469	6.625561
2064	-991.792	-1153.818	162.0258	1.728223	0.7555001	1.72886	5.493324
2070	-991.8569	-1151.962	160.1047	1.834793	0.7555001	1.064701	6.825478
2076	-981.6535	-1141.938	160.2843	1.834793	0.7782722	2.178404	6.165417
2082	-983.0768	-1141.354	158.2774	1.834793	0.7964991	1.91578	7.358652
