Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	tree_length
1164	-988.87	-1144.127	155.2573	2.089917	0.9974816	1.681544	8.836425
1170	-993.9026	-1151.932	158.0294	2.038456	1.021532	1.521616	7.452328
1176	-991.917	-1150.902	158.9854	1.938805	0.9774542	1.052404	7.260915
1182	-989.3688	-1149.826	160.4574	1.926133	1.023778	1.384742	6.271845
1188	-979.5171	-1137.884	158.3673	1.963429	0.8879891	1.677705	7.305888
1194	-988.6424	-1149.782	161.1401	1.794757	1.187574	1.590527	5.777015
1200	-994.7934	-1156.116	161.3225	1.520973	1.306735	1.269606	5.929706
1206	-992.0696	-1153.66	161.59	1.705107	1.306735	1.08196	5.784103
1212	-984.8855	-1146.613	161.7274	1.710915	0.8098517	1.439483	5.784103
1218	-995.4387	-1158.383	162.9442	1.775951	0.9851977	2.261787	4.580298
1224	-1003.793	-1163.211	159.418	1.780964	1.230272	1.114205	6.944849
1230	-999.6972	-1161.363	161.6658	1.699855	0.9352557	1.334632	5.810908
1236	-984.3266	-1145.743	161.4169	1.895117	0.6371357	0.8738972	6.243957
1242	-989.2577	-1149.652	160.3941	1.756765	1.181752	1.352246	6.329768
1248	-987.8732	-1150.747	162.874	1.546034	1.158872	1.477718	5.032077
1254	-993.6705	-1152.376	158.7059	1.849039	0.8693305	1.427145	7.320193
1260	-988.2333	-1147.763	159.5295	1.707361	0.9127236	1.416171	6.935973
1266	-994.7031	-1157.215	162.5122	1.504845	1.448145	1.00137	5.357281
1272	-998.5584	-1161.114	162.5553	1.705817	1.42984	0.7719636	5.357281
1278	-998.7632	-1161.932	163.1687	1.643499	1.42984	1.394712	4.71077
1284	-997.4109	-1159.762	162.3507	1.522072	0.7720169	1.475629	5.547189
1290	-1004.433	-1161.134	156.7002	1.773983	1.296486	1.64152	8.099598
1296	-1013.558	-1171.39	157.8314	1.773983	0.8434046	1.600191	7.755805
1302	-1005.314	-1164.003	158.6885	1.976522	1.203777	1.41897	7.086357
1308	-997.7338	-1156.449	158.7156	2.079257	1.072909	1.41897	7.086357
1314	-989.7795	-1149.854	160.0741	1.900315	1.116013	1.112228	6.588212
1320	-990.8013	-1152.616	161.8143	2.088359	0.8815855	1.225798	5.603989
1326	-1009.62	-1173.04	163.4196	1.640825	0.8246593	1.60487	4.794901
1332	-997.1701	-1160.539	163.3693	1.467359	0.8787587	1.067424	5.177266
1338	-997.279	-1161.477	164.1983	1.467359	0.8787587	1.705385	4.374018
1344	-989.1039	-1150.548	161.4436	1.392408	0.9613658	1.348156	6.078705
1350	-974.9143	-1135.909	160.9944	1.793064	0.8871809	1.476772	6.078705
1356	-975.5396	-1136.04	160.5002	1.769889	0.758668	1.371798	6.48218
1362	-991.2655	-1148.734	157.4686	1.888642	0.9894277	1.371798	7.925369
1368	-1001.396	-1160.806	159.4091	1.975259	1.271724	1.018257	6.874662
1374	-999.0022	-1158.621	159.6191	1.913293	0.7334482	1.07383	7.05119
1380	-999.6457	-1162.193	162.5472	1.555493	1.11921	1.415237	5.262356
1386	-999.2866	-1161.809	162.5228	1.745344	0.9386333	1.430871	5.262356
1392	-987.0929	-1149.868	162.7756	1.595415	0.8434993	1.49338	5.225064
1398	-993.2471	-1154.941	161.6939	1.678794	0.6877831	0.7790934	6.236974
1404	-1001.732	-1162.184	160.4526	1.520648	1.769645	1.806673	5.897303
1410	-994.8923	-1155.278	160.386	1.894073	1.19051	1.690736	6.083074
1416	-1005.388	-1163.17	157.7816	1.638561	1.530936	1.323429	7.634946
1422	-985.1954	-1146.96	161.765	1.770432	1.000523	0.9634351	5.883036
1428	-988.6735	-1147.269	158.5952	1.653211	0.9848005	1.046736	7.622286
1434	-987.4093	-1146.524	159.1143	1.736868	1.398634	0.9142713	7.151739
1440	-982.6461	-1141.646	159.0001	1.824979	0.9389711	1.153664	7.280687
1446	-992.8508	-1148.337	155.4864	1.824979	1.135655	1.155781	9.046973
1452	-988.7703	-1148.048	159.2774	1.86837	1.461642	0.8253925	7.008306
1458	-1000.209	-1160.338	160.1294	1.86837	1.329755	1.084526	6.476917
1464	-989.5286	-1149.556	160.0274	1.857961	1.022483	1.513192	6.476917
1470	-990.8438	-1147.868	157.0244	2.074642	1.277914	1.677859	7.758199
1476	-1000.701	-1154.178	153.4761	2.155366	0.978609	1.502908	9.839665
1482	-991.5342	-1151.25	159.7154	1.968888	0.9836194	1.318278	6.707084
1488	-989.2386	-1149.803	160.5648	1.572695	1.024279	1.460244	6.366154
1494	-983.432	-1145.841	162.4094	1.751303	1.387047	1.086231	5.263293
1500	-976.0566	-1138.968	162.9114	1.534721	0.8850695	1.155343	5.341294
1506	-969.6663	-1132.54	162.8736	1.475956	0.988301	1.155343	5.337741
1512	-976.8414	-1139.157	162.316	1.804146	0.9667045	1.413426	5.337741
1518	-987.8047	-1146.914	159.109	1.856653	0.8881304	1.587353	7.008857
1524	-980.123	-1138.457	158.3335	1.944833	1.133921	1.272292	7.40706
1530	-987.9501	-1146.033	158.083	1.839129	1.170492	1.293452	7.567462
1536	-984.5455	-1141.845	157.2991	2.15043	0.7349662	1.09904	8.151852
1542	-969.223	-1128.599	159.3764	1.99906	0.7679861	1.392095	6.950152
1548	-969.3843	-1131.169	161.7845	1.874168	0.7486652	1.398108	5.717287
1554	-975.6042	-1137.629	162.025	1.721453	1.050627	1.005263	5.717287
1560	-975.4112	-1136.826	161.4147	1.782613	1.053201	1.097339	5.965891
1566	-993.1805	-1154.823	161.6421	1.693466	0.8670376	0.6648167	6.221618
1572	-984.9944	-1144.246	159.2514	1.693466	1.214996	1.4073	6.935766
1578	-993.7514	-1155.298	161.5468	1.627382	1.1233	1.4073	5.774817
1584	-992.1589	-1153.229	161.0698	1.715555	1.001385	1.973142	5.774817
1590	-1000.178	-1157.688	157.5102	1.883937	1.338321	1.802364	7.509475
1596	-989.2572	-1152.206	162.9483	1.817961	0.9811503	1.741711	4.803214
1602	-990.7299	-1150.057	159.3269	1.749145	1.121348	0.9726741	7.144994
1608	-993.5011	-1153.662	160.1606	1.881071	1.541034	1.50833	6.120991
1614	-986.0581	-1146.179	160.1205	1.691075	0.8607073	1.071816	6.835476
1620	-997.0163	-1157.931	160.9143	1.691075	1.157205	1.328491	6.10833
1626	-990.6737	-1151.542	160.8688	1.809319	1.19319	1.311769	6.058144
1632	-989.1154	-1149.587	160.4716	1.751942	0.8697739	1.746107	6.260592
1638	-983.2538	-1145.136	161.8826	1.641114	1.269383	1.851245	5.280622
1644	-987.2247	-1149.546	162.3212	1.484352	1.178283	1.351833	5.427466
1650	-986.6597	-1147.881	161.2214	1.627476	1.152711	1.467785	5.905379
1656	-984.7052	-1147.401	162.6958	1.519986	0.9230174	1.065336	5.496709
1662	-988.1589	-1150.912	162.7531	1.590118	1.015055	1.436513	5.175656
1668	-981.7206	-1145.951	164.2301	1.370485	1.212785	1.210957	4.48631
1674	-994.0819	-1157.82	163.7385	1.378186	0.5528567	1.46602	4.970791
1680	-981.4083	-1143.264	161.8562	1.583811	0.875935	1.152191	5.900204
1686	-982.8497	-1145.151	162.3017	1.60086	1.144857	1.191661	5.478243
1692	-989.8512	-1151.421	161.5695	1.786978	0.8073108	1.616499	5.739967
1698	-988.2082	-1149.681	161.4733	1.815085	0.9309478	1.557851	5.739967
1704	-985.7934	-1148.675	162.882	1.76732	0.6924801	1.914989	4.94038
1710	-995.305	-1158.481	163.1758	1.668912	0.9199343	1.03411	5.168552
1716	-990.5813	-1150.243	159.6613	1.668912	0.9611688	1.03411	7.061262
1722	-1001.839	-1165.679	163.8404	1.693991	0.7036828	0.9403095	4.954311
1728	-989.442	-1150.895	161.4529	1.676137	1.192218	1.371085	5.781165
1734	-987.8134	-1150.466	162.6523	1.434505	1.048075	0.9891749	5.540745
1740	-980.0927	-1142.971	162.8786	1.56857	1.281646	1.425788	4.977282
1746	-983.9034	-1145.787	161.8831	1.682166	0.8450708	1.258635	5.791059
1752	-983.2246	-1145.337	162.1125	1.518591	1.153926	1.236982	5.598031
1758	-981.1207	-1143.575	162.4547	1.693169	1.153926	1.057526	5.411575
1764	-991.7768	-1153.663	161.8862	1.547428	1.155012	0.9566455	5.858252
1770	-984.6437	-1147.711	163.0671	1.583808	0.992852	1.221582	5.132536
1776	-985.576	-1148.376	162.7998	1.71863	1.193099	1.153893	5.132536
1782	-989.2927	-1151.025	161.7326	1.77725	1.196833	1.153893	5.686214
1788	-987.0221	-1149.521	162.499	1.658346	0.9708574	1.016065	5.529603
1794	-982.1643	-1144.417	162.2522	1.713294	0.919458	1.196008	5.564914
1800	-983.454	-1144.113	160.6594	1.733055	0.8464547	1.155947	6.483843
1806	-989.1851	-1149.5	160.3148	1.642767	1.28867	1.152156	6.483843
1812	-990.3674	-1152.912	162.5444	1.69086	0.9990743	1.322006	5.304787
1818	-999.6687	-1160.259	160.5898	1.665775	0.9990743	1.35276	6.371387
1824	-981.8068	-1143.132	161.3251	1.816179	1.042484	1.322612	5.8814
1830	-978.4894	-1139.203	160.7137	1.944054	0.8531493	0.9531007	6.446134
1836	-981.3414	-1140.758	159.4167	1.818138	0.997316	0.8267453	7.204033
1842	-991.847	-1150.575	158.7275	1.874615	0.9236313	1.66077	7.149327
1848	-987.4697	-1150.659	163.1897	1.676575	0.9888223	0.9075061	5.188581
1854	-982.9557	-1142.81	159.8539	1.89157	0.7452526	1.486232	6.714118
1860	-986.4485	-1149.797	163.3482	1.681528	0.7452526	1.446134	4.937152
1866	-1001.482	-1161.297	159.8156	1.760104	0.7604126	1.446134	6.818413
1872	-990.0263	-1150.979	160.9524	1.705392	0.9620767	1.191947	6.258201
1878	-990.044	-1150.72	160.6758	1.70999	1.03145	1.280685	6.321004
1884	-979.6075	-1142.846	163.2385	1.623558	1.134271	1.278164	4.906162
1890	-974.8005	-1138.354	163.5538	1.695476	0.8086851	1.105573	4.965537
1896	-993.3783	-1157.553	164.1744	1.409127	0.8086851	1.208135	4.722549
1902	-984.1507	-1147.172	163.0211	1.46308	0.7592039	1.19691	5.365448
1908	-985.3304	-1147.174	161.8435	1.673281	0.8428999	1.783623	5.550374
1914	-979.5763	-1141.007	161.4306	1.786444	1.053114	1.279445	5.857056
1920	-978.0985	-1139.505	161.4064	1.777107	0.9212996	1.206999	5.986059
1926	-990.328	-1147.965	157.6366	1.981389	0.7211356	1.368721	7.928069
1932	-976.8738	-1138.687	161.8135	1.724246	1.203991	1.327563	5.573652
1938	-980.1063	-1141.334	161.2278	1.775198	0.9210891	1.27266	6.049488
1944	-981.0942	-1142.873	161.7791	1.748115	1.60772	1.483879	5.285536
1950	-976.4511	-1138.635	162.1839	1.650983	0.8774451	1.483879	5.507128
1956	-983.3001	-1143.202	159.902	1.75379	1.430951	1.400717	6.442104
1962	-977.4606	-1137.951	160.4904	1.662548	0.8483382	1.319663	6.525649
1968	-976.5895	-1137.167	160.5774	1.793411	0.8869743	1.165161	6.468883
1974	-981.0458	-1138.789	157.7436	2.030679	0.8374743	1.25269	7.844956
1980	-980.4956	-1139.966	159.4708	1.817177	0.8541996	1.402475	6.946706
1986	-996.53	-1157	160.47	1.650702	1.11203	1.359512	6.379876
1992	-995.1208	-1156.465	161.3443	1.56713	1.11203	1.841947	5.70725
1998	-994.3716	-1152.98	158.6083	1.99804	1.030024	1.222881	7.312593
2004	-996.2383	-1154.49	158.252	2.075425	1.101041	1.272262	7.39825
2010	-988.3011	-1145.701	157.4	1.955447	0.850474	1.369871	8.00105
2016	-982.5972	-1142.94	160.3424	1.688267	0.9223129	1.735475	6.342174
2022	-985.6089	-1147.765	162.1561	1.745958	0.8596368	1.727374	5.356744
2028	-997.9323	-1161.049	163.1165	1.425238	0.962633	0.9538988	5.356744
2034	-988.2737	-1148.666	160.3925	1.796965	0.6990886	1.194933	6.649217
2040	-998.1499	-1161.392	163.2423	1.533739	0.6979547	1.612393	5.016635
2046	-995.4579	-1156.338	160.8798	1.853516	0.8862308	1.206829	6.250249
2052	-998.8301	-1158.981	160.1507	1.849608	1.032512	1.170449	6.588037
2058	-996.5546	-1157.804	161.2497	1.494085	0.770385	1.020849	6.406442
2064	-1001.461	-1163.726	162.2651	1.675153	0.8699716	1.196162	5.605659
2070	-999.7516	-1160.245	160.4938	1.541202	0.8472756	1.760426	6.368117
2076	-1009.457	-1171.107	161.6497	1.665881	0.8563796	2.078444	5.514504
