Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-55.11956	-224.6731	169.5536	0.9399529	0.3629824	0.9677247	1.591264	0.9388375
6	-53.82274	-222.9019	169.0792	0.9399529	0.2529185	0.9228734	2.046901	0.9318116
12	-51.65394	-216.315	164.6611	1.846086	0.2758908	1.805496	4.982985	0.5420934
18	-63.74585	-229.0213	165.2754	1.846086	0.4012841	1.002327	4.982985	0.8741756
24	-65.74957	-234.7405	168.9909	0.445502	0.3174686	3.014026	0.7769843	1.055759
30	-58.31546	-226.3897	168.0742	2.033671	0.2752689	1.288956	0.7868187	1.629424
36	-52.98339	-219.1329	166.1495	2.301638	0.2835182	2.000373	0.7747614	2.320908
42	-45.33873	-213.9765	168.6377	2.086299	0.2499641	1.410811	0.8572206	0.9316363
48	-56.9867	-225.5642	168.5775	1.322325	1.223809	1.631573	0.7612239	1.000615
54	-36.50675	-206.689	170.1822	0.05205929	0.2264344	1.267849	1.656219	0.6240932
60	-44.73637	-214.7049	169.9685	0.1267317	0.4331809	1.578398	1.049485	1.248281
66	-62.65568	-232.3053	169.6496	0.2616897	0.4551356	0.6288097	0.4818732	2.405934
72	-45.91989	-214.612	168.6921	0.371618	0.4551356	2.572725	0.5050876	1.798814
78	-37.23616	-207.7818	170.5456	0.06932372	0.4884622	1.460279	0.865721	1.022004
84	-46.86684	-215.0113	168.1444	0.5238985	0.3272041	2.996888	1.924625	0.5162475
90	-37.32104	-206.7103	169.3893	0.4786688	0.3378623	1.705512	1.553253	0.8850677
96	-33.68176	-204.0268	170.345	0.3239273	0.30181	0.9634513	1.535351	0.7766198
102	-37.67659	-207.4849	169.8083	0.3239273	0.2524331	1.534016	1.431958	0.8205541
108	-33.72729	-203.8309	170.1036	0.08038736	0.243922	1.236658	1.050714	1.38108
114	-36.84168	-204.917	168.0754	1.095682	0.1168344	0.9007048	2.560498	0.574169
120	-41.58138	-210.5762	168.9948	0.9513086	0.1919131	0.7434942	2.394199	0.4812346
126	-45.81343	-213.1034	167.29	0.7656744	0.04628189	0.6268246	2.339976	0.2976947
132	-51.15507	-220.3882	169.2332	1.302729	0.1823951	0.5814518	1.908148	0.5534227
