Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-685.6736	-855.2325	169.5589	0.320791	1.118654	0.9258102	1.525799	1.042742
6	-680.4587	-850.4061	169.9474	0.1504371	1.058281	1.002418	0.7042038	1.526975
12	-676.3137	-846.6905	170.3768	0.05929359	0.8708614	0.699278	1.4719	1.007864
18	-678.2247	-847.5531	169.3284	0.2370297	1.613899	0.9612788	1.016206	1.315923
24	-684.2403	-853.7667	169.5264	0.1534419	1.189347	1.144736	1.519302	0.9607035
30	-675.0098	-844.7453	169.7355	0.1937645	1.189347	0.8644286	1.313266	1.18265
36	-677.5666	-847.4844	169.9178	0.2469277	0.6603099	1.395326	1.105083	1.15319
42	-668.524	-837.9963	169.4722	0.2907021	1.416308	1.177456	1.125405	1.019538
48	-669.6442	-838.9045	169.2603	1.704357	0.6832004	0.728572	1.15717	0.9449123
54	-680.6933	-850.2547	169.5614	0.8651833	1.10028	0.8447189	1.052715	1.066406
60	-671.021	-840.9524	169.9314	0.2541796	0.9346184	1.037662	0.8725565	1.399552
66	-671.551	-841.7756	170.2247	0.186818	0.9346184	0.6249611	1.162738	1.305234
72	-682.6796	-852.308	169.6284	0.3668294	0.5795786	0.9205459	1.930222	1.043092
78	-672.2267	-842.5808	170.3541	0.1405065	0.5795786	0.9600917	1.444658	0.9906722
84	-678.4564	-847.9052	169.4488	0.2724673	1.06678	1.331621	1.258275	1.113719
90	-676.7567	-846.3297	169.573	0.5097863	1.396108	1.016807	1.019364	0.9849611
96	-669.3296	-839.5201	170.1905	0.05144465	0.8133399	1.022604	1.158099	1.232575
102	-665.2651	-835.2798	170.0147	0.1108588	1.365503	0.8619988	0.7732471	1.327752
108	-670.8804	-840.8595	169.9791	0.1761004	1.189786	0.8755807	0.9294886	1.305064
114	-660.3342	-830.7121	170.3779	0.32228	0.9421939	0.6676773	0.9858761	1.173913
120	-672.1753	-841.7059	169.5306	0.5664879	1.126548	1.055381	1.219323	0.9953741
126	-669.2604	-838.8678	169.6074	0.9008669	0.8277513	0.9502279	1.287227	0.9150118
132	-673.4354	-843.0083	169.5729	1.256506	0.7995641	0.94365	0.9555096	0.962746
