Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-776.593	-1042.319	265.7256	0.819015	0.00462569	0.00681101	0.00553759	0.00425624	0.000204818	0.00402681	0.0163494	0.00161781	0.0275667	0.00433576	0.0124275	0.000780169	0.0139828	0.00248529	0.000326883	0.000226832	0.00247872	0.00561874	0.00320683	0.00437289	0.00682198	0.00293799	0.00132567	0.000666916	0.00352844	0.00356477	0.0101796	0.0107335	9.82052e-05	0.00332266	0.00176124	0.00424999	0.00479371	0.000590957	0.00517129	0.3597677
6	-773.1023	-1038.833	265.7308	0.811233	0.00579688	0.0067463	0.00548498	0.0042158	0.000202872	0.00398855	0.0161941	0.00160244	0.0273048	0.00735489	0.0123094	0.000772757	0.0183293	0.00246167	0.000323777	0.000224677	0.00245517	0.00615341	0.00318776	0.00433135	0.00675717	0.00291008	0.00131308	0.00066058	0.00349492	0.00353091	0.0100829	0.0106315	9.72722e-05	0.0032911	0.00174451	0.00420961	0.00474816	0.000585343	0.00526847	0.3666088
12	-774.6067	-1040.357	265.7502	0.856711	0.00489169	0.00118232	0.00626626	0.00382303	0.000136163	0.00870057	0.0118011	0.00428342	0.010503	0.003803	0.00635946	0.00261085	0.00139415	0.0026215	0.000415117	0.00459503	0.00239131	0.00743442	0.002649	0.00364221	0.00208753	0.00579753	0.00133425	0.000272582	0.000917459	0.000493051	0.00450486	0.00845348	0.000403805	0.00369093	0.00127338	0.00102396	0.0182623	0.00108027	0.00418974	0.3981252
18	-773.3961	-1039.13	265.7337	0.862445	0.00492443	0.00119023	0.0063082	0.00384861	0.000137075	0.0087588	0.0118801	0.00379216	0.0105733	0.00382845	0.0055252	0.00442345	0.00140348	0.00263904	0.000417895	0.00462578	0.00240732	0.00748418	0.000865754	0.00366658	0.0021015	0.000763154	0.00134318	0.000274406	0.000923599	0.000279293	0.00453501	0.00851006	0.000406507	0.00371563	0.0012819	0.00103082	0.0183846	0.0010875	0.00421778	0.370666
24	-762.5853	-1028.351	265.7655	0.861033	0.00491637	0.000838149	0.00364186	0.00384231	0.00013685	0.00510172	0.0128586	0.00378595	0.010556	0.00382218	0.00551616	0.00441621	0.00316925	0.00263472	0.000417211	0.00654986	0.00240338	0.00708431	0.000864337	0.00366058	0.00209806	0.000761905	0.00134098	0.000273957	0.000922087	0.000278836	0.00452759	0.0124718	0.000405842	0.00370955	0.0012798	0.00102913	0.0183545	0.00108572	0.00421088	0.4366257
30	-769.1039	-1034.85	265.7464	0.864194	0.00493441	0.000841225	0.00365523	0.00385642	0.000137353	0.00414612	0.0129058	0.00379985	0.0105948	0.00383621	0.0055364	0.00443242	0.00318088	0.00264439	0.000411021	0.0065739	0.0024122	0.00711032	0.00086751	0.00367402	0.00210577	0.00112035	0.0013459	0.00212429	0.00155312	0.00027986	0.0045442	0.006819	0.000407332	0.00372316	0.00219044	0.00103291	0.0184218	0.000361557	0.00422633	0.3910422
36	-766.8875	-1032.607	265.719	0.848699	0.00484594	0.000826143	0.00358969	0.00378727	0.00018598	0.00407178	0.0126744	0.00284031	0.0104048	0.00376743	0.00543714	0.00435295	0.00312385	0.0268884	0.000166242	0.00645604	0.00236895	0.00236378	0.000851956	0.00360814	0.00206801	0.00110026	0.00132177	0.0020862	0.00152528	0.000274842	0.00446273	0.00669674	5.4775e-05	0.00365641	0.00215116	0.000694408	0.0180916	0.000355075	0.00415056	0.3516305
42	-766.1203	-1031.885	265.7651	0.852084	0.00486527	0.000829438	0.00360401	0.00380238	0.000186721	0.00408802	0.0127249	0.00285164	0.0104463	0.00378246	0.00545882	0.00437031	0.00313631	0.0269957	0.000166905	0.00648178	0.0023784	0.00237321	0.000855354	0.00362253	0.000921079	0.00110465	0.00161129	0.00209452	0.00153136	0.000161642	0.00191555	0.00672344	5.49934e-05	0.00367099	0.00172157	0.000697178	0.0181637	0.000356491	0.00416711	0.4350205
48	-771.0386	-1036.766	265.727	0.845075	0.00482525	0.000822615	0.00357436	0.00446083	0.00179304	0.00405439	0.0126203	0.00282818	0.0103604	0.00375134	0.00541392	0.00433436	0.00311051	0.0267736	0.00105482	0.00642847	0.00235883	0.00235369	0.000848318	0.00359274	0.00528795	0.00109557	0.00159803	0.00207729	0.00151876	0.000160312	0.0018998	0.00666814	5.45411e-05	0.0036408	0.00170741	0.00237796	0.0169919	0.000353558	0.00413283	0.3615871
54	-774.6837	-1040.386	265.7023	0.845647	0.00482851	0.000823172	0.00357678	0.00446384	0.00179425	0.00405714	0.0126288	0.0028301	0.0103674	0.00375388	0.00541759	0.00433729	0.00311261	0.0267917	0.00105554	0.00643282	0.00236043	0.00235528	0.000848892	0.00359517	0.00529153	0.00109631	0.00159912	0.0020787	0.00151979	0.000160421	0.00122449	0.00667265	5.4578e-05	0.00364326	0.00170856	0.00237957	0.0170034	0.000353798	0.00413563	0.3334729
