Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-69.66559	-238.2221	168.5565	0.9582721	0.8083448	2.234891	0.6960478	1.306083
6	-64.10953	-232.7781	168.6686	0.6384579	0.6590862	2.578905	1.198457	0.91826
12	-68.88324	-237.5252	168.642	1.74141	0.4602202	1.604393	1.198457	0.7709174
18	-69.7963	-238.4604	168.6641	1.150974	0.4381539	1.584841	1.102104	1.423917
24	-71.55373	-235.9648	164.4111	1.596083	2.191333	2.956732	0.3841286	2.657826
30	-63.17723	-229.3825	166.2052	3.602046	0.4423812	2.200415	0.8595874	1.193335
36	-65.32736	-232.7709	167.4436	2.257809	0.2862749	2.869219	0.8459428	0.7752831
42	-58.08203	-227.252	169.17	0.8035841	0.2832995	2.154734	0.9060359	1.017198
48	-56.0816	-224.0578	167.9762	1.009378	0.8558462	2.783765	0.5011314	1.505884
54	-58.07253	-226.829	168.7565	0.5456375	0.7422348	2.845498	1.034926	0.7923826
60	-57.03854	-226.2429	169.2044	0.5633895	0.4698145	1.937346	1.543072	0.7267632
66	-57.41508	-226.5965	169.1815	0.6234304	1.308691	1.554151	0.7928051	1.0511
72	-56.48384	-226.0271	169.5433	0.5277007	1.693926	0.7355797	0.5056721	1.436486
78	-53.27442	-221.8674	168.593	0.3380006	1.279335	1.18663	0.393261	2.261357
84	-57.76739	-225.4526	167.6852	0.5181927	1.151317	4.277328	0.342065	1.258979
90	-64.01239	-234.3034	170.291	0.2796344	2.112174	0.4379922	0.3878947	0.9924087
96	-54.78754	-223.5179	168.7304	0.7439261	1.203792	1.592847	0.5896352	1.543479
102	-61.88224	-231.2659	169.3836	1.080054	0.2333953	1.508941	1.172652	0.701486
108	-61.20146	-231.6323	170.4308	0.5715319	0.4738045	1.167328	1.034809	0.701486
114	-69.45493	-238.0788	168.6238	0.6661273	0.9473863	2.12836	0.5497015	1.552916
120	-61.51197	-230.8506	169.3387	0.8216518	0.3505088	2.166089	0.8679724	0.8851565
126	-56.64422	-227.6039	170.9597	0.247408	0.4546792	1.512891	0.3941433	0.8589895
132	-65.71889	-236.2188	170.4999	0.5632207	0.7173294	0.8259669	0.6582239	1.203747
138	-66.5589	-236.1289	169.57	0.5206156	0.8318638	1.954011	0.4536376	1.203747
144	-72.8025	-241.1639	168.3614	0.769569	1.057441	2.096487	0.4423809	1.685104
150	-77.73595	-242.9621	165.2261	1.137932	1.434097	6.51894	0.2234649	1.685104
156	-70.32009	-237.4946	167.1745	1.781617	0.4883112	3.97653	0.7542243	0.9049528
162	-68.76121	-236.6201	167.8588	2.119986	1.533117	1.113627	0.4125852	1.405013
168	-69.51304	-238.0897	168.5767	0.2121459	1.523479	1.210246	0.5674111	2.074014
174	-60.7856	-229.324	168.5384	2.199737	0.3711416	1.058449	0.6323187	1.477369
180	-61.38263	-229.6239	168.2412	1.895902	0.7046564	1.885986	0.6391827	1.158734
186	-59.35677	-227.4655	168.1087	2.492596	0.3399623	1.69495	0.6815855	1.03973
192	-62.41035	-231.6097	169.1993	0.2165587	0.9667381	2.133341	1.04752	1.018366
198	-63.22336	-232.7889	169.5655	0.4064865	0.9005692	1.737984	1.109406	0.7762299
204	-62.11528	-231.0166	168.9014	0.621137	0.622308	1.974047	0.545616	1.704536
210	-63.21259	-232.6972	169.4846	0.6338768	0.8852172	1.039712	0.4419083	1.796947
216	-64.56563	-235.2465	170.6809	0.3412372	0.6364411	0.5452726	0.5984841	1.537732
222	-65.27092	-234.2068	168.9358	1.375873	0.4969907	1.269495	0.649847	1.592373
228	-73.26972	-242.397	169.1272	1.375873	0.6106719	0.6456013	1.161364	1.460584
234	-57.84496	-227.3161	169.4712	0.4093154	1.137658	1.439048	0.8723154	1.161344
240	-76.49694	-246.5325	170.0356	0.4000636	0.4461801	0.8471978	1.713903	0.9770455
246	-65.38359	-235.6539	170.2703	0.1248898	0.47731	1.831951	0.6982434	1.074751
252	-68.85844	-240.3422	171.4837	0.451495	0.5412877	0.3214344	0.3917089	1.079772
258	-71.76983	-243.3506	171.5808	0.1570222	0.7326786	0.4387904	0.3485315	1.144659
264	-77.1871	-244.6815	167.4944	2.270625	0.761298	1.268745	1.583803	1.108282
270	-70.1782	-236.4632	166.285	2.906802	0.5021294	1.087236	1.655917	1.798606
276	-73.52364	-244.1095	170.5858	0.9006361	0.2119665	0.8410332	0.6685698	0.8277158
282	-56.5833	-227.9767	171.3934	0.156516	0.3482168	0.8278344	0.7685984	0.8277158
288	-77.29541	-247.0324	169.737	0.2413652	1.088242	1.804289	0.6077107	1.053476
294	-60.10399	-230.3316	170.2276	0.1370657	0.823145	1.910296	0.4919528	0.9547197
300	-64.97361	-235.9007	170.9271	0.1622112	0.4718359	1.345399	0.8259966	0.5860291
306	-73.84804	-240.2403	166.3922	1.767382	1.488255	1.369838	0.6512342	2.347533
312	-68.94741	-235.5882	166.6408	1.842654	1.185315	1.369838	0.6195534	2.347533
318	-64.15316	-232.7731	168.62	1.425723	0.8838577	0.9978499	0.6912126	1.703621
324	-67.74299	-234.9985	167.2555	0.5401219	1.345703	4.121288	0.7275799	1.193615
330	-69.24635	-239.2948	170.0484	1.151895	0.6191717	1.181275	0.7609656	0.6149979
336	-67.51227	-231.653	164.1407	4.135911	1.141396	2.895505	0.7965782	1.541968
342	-66.28382	-234.8599	168.5761	0.5717626	0.5822048	2.863542	0.4838307	1.541968
348	-57.34348	-225.0853	167.7419	2.511778	0.6576854	1.29721	1.111092	1.154947
354	-57.70226	-225.3713	167.669	0.2544565	1.480326	3.412864	0.1970008	1.737626
360	-54.57938	-222.8174	168.238	0.8007332	1.240783	1.736505	0.3954353	1.871368
366	-56.84906	-227.5545	170.7054	0.3056399	0.5571814	0.9307641	0.7618909	1.187776
372	-49.19622	-219.5587	170.3625	0.3345724	0.195284	1.311738	1.013984	0.7283303
378	-57.54176	-226.2811	168.7393	0.5660956	1.363548	2.086783	0.7590138	1.06273
384	-59.18183	-228.4531	169.2713	0.6311536	0.9527631	1.309427	0.6582097	1.559044
390	-67.22902	-236.7937	169.5647	0.9203525	0.8951089	0.7516872	0.4668652	1.715194
396	-69.2693	-238.6954	169.4261	0.6091105	0.254108	1.770153	1.459776	0.5373699
402	-71.79265	-240.418	168.6253	0.5542354	0.4924452	2.33741	1.459776	1.097615
408	-75.4935	-243.4485	167.955	1.804281	0.8265645	1.33075	1.16845	1.359118
414	-72.15872	-240.784	168.6253	1.320119	0.2484951	1.310215	1.77705	0.8793868
420	-78.9515	-248.9122	169.9607	0.6652097	0.4505874	1.281872	0.737682	1.29387
426	-75.79745	-245.9212	170.1238	0.4547273	0.6646958	1.222674	0.6723329	1.307044
432	-71.45394	-240.0603	168.6064	1.311303	0.4643224	0.9697169	2.211636	0.8557322
438	-71.96112	-241.7524	169.7912	0.5021458	0.6428749	1.341756	0.8208251	1.33911
444	-83.06104	-254.3658	171.3048	0.1642187	0.5724566	0.7828479	0.5327003	1.103752
450	-89.13382	-253.454	164.3201	2.624215	0.5724566	5.125077	0.3924246	2.18572
456	-86.38657	-254.0869	167.7004	1.447211	0.4453452	2.656725	0.4397807	1.745061
462	-65.36227	-236.484	171.1217	0.5231502	0.4221159	0.3694755	0.2785708	1.474351
468	-61.91248	-232.4376	170.5251	0.2105085	0.87695	1.112686	0.7168203	1.049932
474	-56.48065	-226.7534	170.2728	0.1819181	0.972281	1.320392	0.6987514	1.049932
480	-59.96748	-229.3241	169.3566	0.3692274	1.912277	1.026196	0.3295709	1.468968
486	-65.04245	-233.5001	168.4576	1.934243	0.3894798	1.045285	1.510294	1.043416
492	-81.52971	-249.8848	168.355	1.096473	0.2105295	1.583196	2.013555	0.7787796
498	-68.3988	-236.8055	168.4067	2.434021	0.4876227	0.7445889	0.9637291	1.350632
504	-66.14911	-237.3591	171.21	0.3810011	0.6620054	0.256129	0.4510244	1.196213
510	-65.88836	-235.0259	169.1375	0.8660495	0.4227467	1.676173	1.240015	1.086685
516	-67.31511	-236.1497	168.8346	1.283171	0.6092651	1.300751	1.523907	0.9239168
522	-69.40812	-234.8062	165.3981	4.248842	0.3763044	1.250076	2.319255	0.7365443
528	-73.70423	-238.9492	165.2449	3.941803	0.3763044	1.250076	2.779418	0.7365443
534	-76.76891	-245.1244	168.3555	1.353774	0.328995	1.547299	2.015799	0.6489561
540	-76.28269	-244.4368	168.1541	1.47421	0.7876871	1.291989	1.747426	1.038156
546	-70.02291	-239.4653	169.4424	1.47421	0.2464279	1.134631	0.9537732	0.9035198
552	-61.18184	-228.049	166.8672	2.708785	0.3345642	2.818227	0.4986715	1.303044
558	-58.9794	-226.7966	167.8172	2.035222	0.4667175	1.842673	0.6657013	1.540559
564	-62.45687	-232.813	170.3561	0.4328851	0.5586306	1.611415	0.6831306	0.8259358
570	-73.21571	-242.7724	169.5567	0.742465	0.6846493	1.119595	1.069933	1.279084
576	-78.60207	-248.1149	169.5129	0.742465	0.879949	0.7191089	1.101577	1.452409
582	-67.78446	-238.5378	170.7533	0.5568087	0.4682672	1.124035	0.4078486	1.116273
588	-64.2905	-234.8656	170.5751	0.5893147	0.6035181	0.6949559	0.4731526	1.451976
594	-63.87202	-233.379	169.5069	0.5992319	0.6035181	1.154904	1.213943	1.3472
600	-66.1423	-234.4462	168.304	0.8001124	0.6155798	3.653971	0.2928893	1.29261
606	-67.13589	-235.4431	168.3072	1.874773	0.6155798	1.459425	0.5469064	1.56531
612	-66.2186	-235.8442	169.6256	0.5393331	0.3322298	1.420315	1.127819	1.255159
618	-80.47952	-249.9279	169.4484	1.531916	0.3322298	0.4827288	0.7873536	1.566098
624	-70.06936	-240.0278	169.9584	1.640657	0.4873766	0.4827288	0.5639912	1.230764
630	-56.28769	-225.6232	169.3355	1.170899	0.4989358	1.464848	0.7989875	1.173485
636	-65.94868	-236.3415	170.3929	0.9344319	0.2830821	0.5105066	0.8893268	1.175043
642	-68.08279	-237.0113	168.9285	0.9344319	0.8921731	0.9267186	0.8893268	1.737071
648	-69.70071	-236.0304	166.3297	1.445422	0.9088612	2.463972	0.7076532	2.316725
654	-66.38649	-236.1039	169.7174	0.9183837	0.4403183	0.6655869	0.7267119	1.748994
660	-64.29643	-230.7534	166.457	4.348677	0.3823581	1.1366	0.8322651	1.200674
666	-67.95571	-236.4689	168.5132	1.781461	0.5178956	1.1366	0.6831966	1.665481
672	-71.93076	-242.1127	170.1819	0.0639294	1.231228	0.6682738	0.4750254	1.696687
678	-64.4855	-235.942	171.4565	0.2070196	0.3648209	0.6682738	0.4843971	1.156256
684	-75.93812	-240.8726	164.9345	4.79238	0.1496654	1.569678	1.309812	0.9998306
690	-64.21374	-234.6404	170.4266	0.7170332	0.3861716	0.806852	1.20441	0.8165112
696	-64.53246	-235.7939	171.2614	0.1958692	0.4023226	1.15034	0.6867504	0.4665201
702	-55.8442	-226.2768	170.4326	0.2845402	0.3134842	1.089826	1.478284	0.4665201
708	-66.42892	-237.0334	170.6045	0.5062988	0.6134373	0.9887815	0.8449055	0.914335
714	-56.79313	-225.4099	168.6168	1.817793	0.7127741	1.209516	0.8726011	1.235217
720	-59.22329	-228.4803	169.257	1.817793	0.467541	0.6841881	1.405554	0.7560992
726	-66.67009	-236.1479	169.4778	1.268832	0.5181022	1.159995	0.9444722	1.081084
732	-59.99151	-229.6586	169.6671	2.01872	0.314264	0.6584787	0.7813411	0.8275721
738	-61.9209	-232.2698	170.3489	0.2416339	0.9705883	1.015742	0.613357	1.271774
744	-73.81108	-241.9521	168.141	0.7608794	0.6410359	4.283244	0.3438767	1.077753
750	-60.13187	-227.918	167.7861	1.124986	0.1952096	2.559116	1.80716	0.5067749
756	-58.2835	-225.6684	167.3849	3.030643	0.1078786	0.5134017	1.561176	0.4169571
762	-56.89127	-227.3923	170.501	0.3187754	0.2126194	0.7054697	1.561176	0.3495791
768	-51.98629	-220.8561	168.8698	2.000106	0.2019478	0.5840799	1.561176	0.7314418
774	-60.40521	-229.9145	169.5093	0.5344595	0.1839674	1.043374	1.961635	0.428334
780	-59.64399	-229.9281	170.2841	0.9015127	0.1794515	1.042562	0.8126917	0.5302328
786	-58.43746	-228.809	170.3716	0.2774466	0.4371767	1.750047	0.7219958	0.8839554
792	-67.57054	-236.4781	168.9076	0.4564532	0.6859937	2.982623	0.898211	0.8309901
798	-64.84077	-233.794	168.9532	1.106267	0.6090624	1.907876	1.105039	0.8309901
804	-64.62869	-230.451	165.8223	5.492699	0.2275036	0.3660013	1.215783	0.8309901
810	-61.61556	-231.032	169.4165	1.530339	0.1946874	0.6130045	1.366623	0.8309901
816	-58.42274	-225.9317	167.509	3.04285	0.3259357	1.45686	0.5395684	1.387575
822	-64.14577	-231.4118	167.2661	3.04285	1.016794	1.172544	0.7281628	1.242335
828	-59.10047	-227.9018	168.8014	1.641189	0.3342866	1.110101	1.512761	0.9202271
834	-56.46742	-228.2359	171.7685	0.1520929	0.4383348	0.8206868	0.4980643	0.6639984
840	-58.12966	-227.6373	169.5077	0.3724659	1.254372	1.542926	1.019095	0.7878592
846	-61.02615	-229.2559	168.2298	0.9776837	1.254372	1.542926	1.214156	1.262375
852	-59.07096	-227.4392	168.3683	0.9538352	0.3036198	2.183329	1.763887	0.7726929
858	-62.5836	-231.8664	169.2828	0.5051614	0.4541992	1.016198	2.443252	0.6342586
864	-49.27711	-218.8946	169.6174	1.069588	0.477156	0.951545	1.400357	0.9169806
870	-54.89485	-225.0213	170.1264	0.4979014	0.4677454	1.846061	0.7068549	0.8121815
876	-77.95052	-243.432	165.4815	4.138219	1.063053	0.6574804	0.9505889	1.922619
882	-65.65069	-233.4263	167.7756	0.6648148	0.5409994	3.402664	1.759503	0.6782922
888	-58.40315	-228.6899	170.2868	0.3135109	0.2483995	1.474938	1.107119	0.6782922
894	-67.38084	-235.4807	168.0999	1.476088	0.3754891	2.569024	1.111909	0.9125936
900	-87.1894	-252.2564	165.067	2.755968	0.5262701	3.148646	0.6604543	2.219102
906	-67.62071	-236.2054	168.5847	1.674925	0.8963742	0.8880757	1.03945	1.357528
912	-74.56151	-243.3057	168.7442	0.7459435	1.994146	1.067771	1.081384	0.9225816
918	-72.14764	-238.2276	166.0799	1.138609	2.088403	2.980071	0.8852869	1.573662
924	-70.22329	-238.0475	167.8242	1.417302	0.9565388	1.96221	0.8852869	1.435001
