Iteration	Posterior	Likelihood	Prior	tree_length
0	-676.4048	-842.1024	165.6976	5.685821
6	-662.532	-830.5978	168.0658	4.370157
12	-663.7961	-830.7913	166.9951	4.969758
18	-665.6792	-833.3529	167.6737	4.590831
24	-667.4295	-835.1031	167.6737	4.590831
30	-667.6204	-834.9906	167.3702	4.760752
36	-658.1881	-825.2926	167.1045	4.908922
42	-665.6203	-832.7248	167.1045	4.908922
48	-665.4788	-831.905	166.4262	5.284987
54	-668.0554	-835.6503	167.5949	4.63499
60	-654.9618	-821.2631	166.3013	5.353879
66	-658.1319	-825.7712	167.6393	4.610109
72	-660.5792	-828.2176	167.6385	4.610591
78	-652.2933	-819.9135	167.6202	4.62081
84	-681.6249	-849.0544	167.4295	4.72758
90	-658.4868	-825.5296	167.0428	4.943264
96	-663.0135	-830.2854	167.2719	4.815606
102	-667.928	-834.9675	167.0395	4.945061
108	-661.6811	-828.5565	166.8754	5.036294
114	-667.074	-834.8174	167.7433	4.551735
120	-669.0237	-835.9476	166.9239	5.009361
126	-678.7568	-844.4184	165.6617	5.70551
132	-662.5477	-829.4344	166.8867	5.029974
138	-666.3937	-834.6547	168.261	4.259755
144	-657.8578	-824.8803	167.0224	4.954581
150	-658.4662	-825.4887	167.0224	4.954581
156	-655.1918	-822.1314	166.9396	5.000599
162	-665.1366	-830.6542	165.5176	5.784446
168	-651.6688	-819.8414	168.1726	4.309776
174	-652.8959	-819.5982	166.7023	5.132251
180	-647.996	-815.7379	167.7418	4.552563
186	-650.7776	-817.5982	166.8207	5.066649
192	-651.9423	-819.6104	167.6681	4.593969
198	-653.6969	-821.365	167.6681	4.593969
204	-677.5532	-844.7234	167.1703	4.872294
210	-657.8214	-824.8022	166.9808	4.977737
216	-656.0166	-823.1506	167.134	4.892468
222	-663.9881	-831.9537	167.9655	4.4267
228	-658.0693	-826.0091	167.9397	4.441238
234	-665.2391	-831.4679	166.2289	5.39384
240	-674.712	-843.2795	168.5675	4.085654
246	-675.9846	-843.1547	167.1701	4.872401
252	-678.0357	-843.7272	165.6915	5.689191
258	-663.7033	-830.3696	166.6664	5.152171
264	-665.1172	-833.2835	168.1662	4.313377
270	-668.4674	-834.6159	166.1486	5.438073
276	-669.166	-834.9241	165.7581	5.652664
282	-671.4876	-836.9682	165.4805	5.804703
288	-664.3892	-831.339	166.9498	4.994973
294	-667.9228	-835.2317	167.3088	4.795018
300	-650.7903	-817.7793	166.9889	4.973202
306	-656.2252	-822.5348	166.3096	5.34932
312	-659.2368	-825.8718	166.635	5.169554
318	-665.4699	-832.8208	167.3508	4.771554
324	-668.3137	-835.3532	167.0395	4.945092
330	-659.9437	-827.2463	167.3027	4.798463
336	-657.3956	-825.0548	167.6592	4.598948
342	-659.6429	-827.3021	167.6592	4.598948
348	-653.8318	-821.4681	167.6364	4.611753
354	-653.6971	-821.3556	167.6586	4.599297
360	-664.927	-831.8689	166.9419	4.999332
366	-676.8206	-844.6905	167.8699	4.480566
372	-668.1251	-835.8774	167.7524	4.546641
378	-682.9245	-850.3087	167.3841	4.752951
384	-677.8459	-845.4306	167.5847	4.640724
390	-671.4218	-838.7637	167.3418	4.776579
396	-668.0746	-834.5441	166.4695	5.261061
402	-669.8634	-836.5176	166.6542	5.158897
408	-657.5583	-825.1683	167.61	4.626527
414	-655.305	-822.4719	167.1668	4.874204
420	-656.0313	-823.063	167.0318	4.949392
426	-644.4091	-811.6241	167.215	4.847355
432	-651.5505	-819.3094	167.7589	4.542985
438	-665.4764	-832.979	167.5026	4.686693
444	-669.6438	-836.8192	167.1754	4.869441
450	-680.5257	-847.3416	166.8159	5.069312
456	-676.2894	-844.2134	167.9241	4.450075
462	-684.7937	-849.9654	165.1717	5.973465
468	-663.3559	-830.5672	167.2113	4.849412
474	-658.8556	-826.76	167.9044	4.461137
480	-650.5748	-818.0221	167.4473	4.717669
486	-661.2033	-828.6506	167.4473	4.717669
492	-657.2509	-824.3595	167.1086	4.906636
498	-658.3054	-825.3264	167.021	4.955371
504	-665.6117	-832.0159	166.4042	5.297142
510	-669.8731	-837.796	167.9228	4.450759
516	-690.1114	-856.9925	166.8811	5.033103
522	-670.8293	-837.7849	166.9556	4.991746
528	-679.2011	-846.6735	167.4724	4.703625
534	-675.2636	-841.8195	166.5559	5.213316
540	-681.6274	-849.8281	168.2007	4.293895
546	-681.4568	-849.6877	168.2309	4.276791
552	-661.2273	-828.8479	167.6206	4.620611
558	-664.312	-831.3931	167.0811	4.921966
