Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-264.6429	-426.4322	161.7893	0.4527326	2.014787	0.4933785	6.284573
6	-271.8162	-433.0886	161.2724	0.3280734	1.458608	0.4554111	6.921165
12	-279.6808	-442.4063	162.7255	0.597278	1.858502	0.8771349	5.557907
18	-269.4031	-433.6619	164.2588	0.6039147	2.436914	1.074992	4.325913
24	-250.5086	-416.3053	165.7967	0.3549127	1.277083	0.6790401	4.393706
30	-240.7353	-406.6173	165.882	0.3666108	1.195003	1.016939	4.193123
36	-253.6802	-418.5199	164.8398	0.1688387	1.883416	1.206767	4.425429
42	-260.1413	-425.2222	165.0809	0.4971792	3.101466	1.149682	3.595987
48	-261.0158	-426.0758	165.06	0.2191889	2.830382	1.018729	3.953745
54	-263.3895	-426.9455	163.556	0.240561	1.250778	1.029162	5.523409
60	-261.5332	-427.431	165.8978	0.2672831	1.250778	1.00317	4.217253
66	-247.1694	-412.4514	165.282	0.183225	1.355375	1.581563	4.22856
72	-247.788	-412.9794	165.1914	0.4681918	1.672098	2.444521	3.450253
78	-242.839	-408.5964	165.7574	0.2191836	1.780191	2.030686	3.450253
84	-246.3963	-410.899	164.5027	0.1413906	1.098126	2.760595	4.168625
90	-253.4432	-417.4473	164.0041	0.1269924	1.971505	2.462437	4.168625
96	-252.927	-417.7054	164.7784	0.1281585	1.134072	2.462437	4.168625
102	-253.7403	-417.9908	164.2505	0.1018966	1.171054	2.979873	4.168625
108	-266.22	-431.1443	164.9243	0.1522389	1.545775	2.53983	3.800362
114	-263.2382	-428.8543	165.6161	0.1382549	1.625409	1.779194	3.805785
120	-253.0835	-419.5599	166.4764	0.146083	1.6234	1.661082	3.371044
126	-246.6343	-412.3733	165.7391	0.146083	2.439084	1.735847	3.356563
132	-244.0473	-410.3021	166.2548	0.1457273	1.702746	1.835724	3.356563
138	-246.9738	-413.1928	166.2191	0.1457273	1.334766	2.214879	3.356563
144	-260.0035	-427.8331	167.8296	0.1967968	1.508098	1.17081	2.890666
150	-249.1526	-414.7755	165.6228	0.2788282	1.51914	1.194721	4.112183
156	-248.8099	-413.103	164.2931	0.4616353	1.511096	0.7171174	5.028789
162	-262.6528	-427.8217	165.1689	0.4295016	1.274127	0.7972268	4.639886
168	-266.0581	-431.836	165.7779	0.3166219	1.178821	1.383473	4.081373
174	-263.2718	-424.4407	161.169	0.3725556	1.504495	0.7098404	6.792461
180	-263.2842	-424.8103	161.5261	0.3297914	1.939794	0.5457366	6.500227
186	-266.9112	-429.16	162.2488	0.1789794	2.242843	0.4240172	6.118999
192	-258.8437	-420.5389	161.6953	0.4440178	2.368352	1.122702	5.840667
198	-264.1884	-429.8474	165.6591	0.1760332	2.853021	1.857557	3.131663
204	-259.0898	-424.5308	165.4409	0.2474605	2.452166	2.154225	3.219924
210	-248.3242	-412.2614	163.9372	0.2695802	2.590441	1.747476	4.250103
216	-260.7433	-425.006	164.2627	0.2591295	1.805745	1.343025	4.660532
222	-241.1248	-405.4663	164.3415	0.2115778	1.484412	1.974247	4.452761
228	-240.6463	-406.7732	166.1269	0.2115778	2.070169	1.785507	3.234996
234	-250.5032	-414.8785	164.3752	0.257984	2.070169	0.8439113	4.750557
240	-256.1244	-420.4962	164.3718	0.2722927	1.363467	0.7713624	5.137689
246	-259.0153	-421.1961	162.1808	0.3118047	1.305833	1.089995	6.173814
252	-251.3981	-415.7359	164.3378	0.1672622	1.208461	1.115218	5.107771
258	-255.1471	-419.5647	164.4176	0.3407279	2.772838	1.24735	4.144226
264	-261.581	-427.755	166.1739	0.1555983	3.3292	0.809995	3.265038
270	-254.9393	-416.8325	161.8933	0.5336186	3.412785	1.345641	5.148821
276	-269.1651	-433.6199	164.4548	0.2262618	1.95186	1.009495	4.687087
282	-273.178	-437.4443	164.2663	0.3630323	1.940784	1.009495	4.721318
288	-262.0866	-426.2533	164.1667	0.3040524	1.205715	1.734002	4.784179
294	-260.2761	-424.2197	163.9436	0.3546976	1.547822	1.578722	4.784179
300	-255.653	-418.1787	162.5258	0.329776	2.091529	1.558601	5.330764
306	-249.9318	-413.3918	163.46	0.2646832	2.091529	2.186221	4.497384
312	-262.6818	-425.2297	162.5479	0.3786667	2.554402	2.384714	4.627811
318	-281.4035	-445.9104	164.5068	0.2203061	3.14611	2.316687	3.393727
324	-266.0833	-430.2361	164.1528	0.219377	2.104862	3.226954	3.526087
330	-255.4031	-420.2711	164.868	0.2653717	2.367269	3.33241	2.886866
336	-269.0627	-435.659	166.5963	0.2274757	1.785974	1.856725	3.049334
342	-263.5354	-428.2478	164.7124	0.179794	1.218902	1.858118	4.471047
348	-274.3173	-438.6315	164.3142	0.1378439	1.34824	1.858118	4.647561
354	-276.762	-441.3281	164.5662	0.2128369	1.897691	2.335951	3.907187
360	-277.3481	-440.6514	163.3034	0.2481553	1.758897	1.168014	5.320094
366	-282.1964	-446.0722	163.8757	0.1866431	1.504021	1.45462	5.007411
372	-275.2331	-439.7216	164.4885	0.1830041	2.372825	1.773776	4.066197
378	-277.3873	-441.3225	163.9352	0.1830041	0.9232279	2.121674	4.921365
384	-270.5308	-434.2891	163.7583	0.1633389	1.392711	1.855406	4.921365
390	-275.6736	-439.6783	164.0047	0.2156371	1.550888	1.407766	4.921365
396	-291.1747	-455.2065	164.0318	0.3577099	2.499255	2.313307	3.862706
402	-277.4009	-439.9627	162.5618	0.2870746	2.548586	2.819491	4.429569
408	-268.6752	-432.3489	163.6737	0.2976492	1.916996	2.887361	4.044231
414	-262.1983	-425.8117	163.6135	0.3297789	1.548632	2.504687	4.463688
420	-269.605	-432.7434	163.1384	0.2169832	1.731368	1.844742	5.067803
426	-256.9036	-419.3416	162.4379	0.200975	2.545115	1.570116	5.245041
432	-260.2491	-424.5094	164.2603	0.1565201	1.540467	1.796977	4.599507
438	-259.4196	-426.4875	167.0679	0.2590298	0.9769787	1.178236	3.606483
444	-278.8023	-441.1621	162.3598	0.325745	1.463384	1.755072	5.622632
450	-278.7679	-441.8341	163.0662	0.6107036	1.463384	1.204821	5.380012
456	-276.5731	-440.46	163.8869	0.5053854	1.509261	1.430437	4.834518
462	-267.3406	-431.9508	164.6101	0.2501516	1.154374	1.220193	4.881756
468	-268.0093	-432.1018	164.0926	0.1690675	1.127729	1.450207	5.10129
474	-260.0528	-423.5946	163.5418	0.424903	1.165135	1.001319	5.491503
480	-268.9306	-432.9459	164.0153	0.1566974	1.568901	1.001319	5.164502
486	-262.5238	-428.2484	165.7247	0.4226293	1.766218	1.018451	3.944082
492	-245.4958	-411.3978	165.902	0.4126754	2.424753	0.4606001	3.854131
498	-247.4376	-412.5637	165.1261	0.5709388	2.002591	0.6208494	4.309898
504	-262.2664	-426.5579	164.2915	0.2450397	2.066482	0.7124301	4.879596
510	-258.1903	-425.1284	166.9381	0.2450397	1.875276	0.9775178	3.311277
516	-262.5642	-425.7485	163.1843	0.2556449	2.362143	0.8803174	5.261772
522	-283.3634	-446.6457	163.2824	0.1919545	2.338207	1.789213	4.748235
528	-276.6916	-438.8497	162.1581	0.1623282	1.91064	1.828605	5.56103
534	-279.2096	-443.2835	164.0739	0.5154363	1.635425	0.6955074	5.068877
540	-282.0911	-447.303	165.2119	0.4518172	1.086959	1.37448	4.382467
546	-284.1866	-448.198	164.0114	0.2335946	1.24503	2.235301	4.608378
552	-272.9958	-437.2888	164.293	0.1280299	1.418363	1.891812	4.608378
558	-276.914	-441.6444	164.7304	0.1686512	2.037288	1.753268	4.10353
564	-279.8735	-446.1786	166.3052	0.3025143	1.404968	1.413069	3.643337
570	-269.4282	-433.335	163.9068	0.1322575	2.730238	2.720197	3.730423
576	-251.0877	-416.5739	165.4863	0.1322575	1.473566	1.895052	3.898224
582	-249.9102	-415.1457	165.2354	0.4269773	1.393735	1.054823	4.394153
588	-252.5302	-417.9992	165.469	0.3126541	1.952006	1.784554	3.620051
594	-244.6441	-412.1031	167.459	0.2470106	1.068058	1.215704	3.309723
600	-261.7803	-424.7204	162.94	0.5313341	2.021123	2.020574	4.765265
606	-244.7383	-410.8993	166.161	0.2035808	2.143299	1.251078	3.497986
612	-238.3351	-403.0585	164.7235	0.2230442	1.71363	1.058836	4.627684
618	-252.3583	-417.9261	165.5678	0.178182	2.452739	1.607719	3.506859
624	-276.1017	-441.0705	164.9688	0.2215286	1.523212	3.099818	3.421442
630	-257.0127	-423.3044	166.2917	0.2738233	1.171966	1.703363	3.630812
636	-255.1588	-422.2085	167.0498	0.2683872	1.426332	1.27715	3.295745
642	-251.9489	-417.0708	165.1219	0.1373986	1.585063	1.673588	4.170371
648	-245.6505	-412.4104	166.7599	0.1663242	1.964299	1.864066	2.890141
654	-243.4907	-408.5748	165.0841	0.1663242	1.251988	2.374724	3.956281
660	-261.4545	-425.1497	163.6952	0.1394276	1.382431	3.631198	3.975147
666	-252.716	-418.9715	166.2556	0.167141	1.541557	2.142511	3.249608
672	-257.2135	-422.5235	165.31	0.1451599	1.386926	3.255926	3.249608
678	-254.2999	-419.2769	164.977	0.1437986	2.287493	2.528461	3.409979
684	-258.5889	-421.883	163.2941	0.1361956	1.988406	2.841159	4.342955
690	-258.8651	-423.6951	164.83	0.1361956	2.06482	2.384787	3.68948
696	-278.5345	-442.546	164.0115	0.1361956	2.150808	3.199234	3.650586
702	-274.1051	-439.9416	165.8366	0.1704552	1.518737	2.328585	3.397252
708	-267.0022	-432.2584	165.2562	0.1777015	2.007118	1.639615	3.877311
714	-260.2909	-425.6385	165.3476	0.1777015	1.422143	1.639615	4.125207
720	-256.6569	-419.4834	162.8265	0.3183155	1.401023	1.152431	5.733698
726	-258.3369	-424.164	165.8271	0.3058777	1.401023	1.401977	3.925415
732	-275.0413	-439.5424	164.5011	0.3589959	2.298544	1.310136	4.255911
738	-260.928	-428.3584	167.4304	0.4542109	1.059169	1.29773	3.160848
744	-267.0206	-433.9442	166.9236	0.509646	1.081957	1.526405	3.27923
750	-265.5207	-430.7141	165.1934	0.1864374	0.8785939	1.294109	4.703937
756	-262.2838	-423.3537	161.0699	0.285067	1.064073	5.447542	4.528034
762	-255.4987	-422.2831	166.7843	0.230678	1.020107	2.371918	3.062234
768	-265.4581	-429.2747	163.8166	0.3206917	1.716826	3.215897	3.861896
774	-281.232	-446.6628	165.4309	0.3713554	0.735252	3.075168	3.527964
780	-255.6167	-420.6925	165.0758	0.2770973	1.91158	2.406401	3.527964
786	-252.4134	-416.8131	164.3997	0.125741	2.270816	3.464004	3.217506
792	-235.6379	-401.0104	165.3725	0.125741	1.451982	2.98373	3.34814
798	-247.9931	-413.6121	165.619	0.1700367	1.498608	2.61397	3.368771
804	-249.9061	-415.3489	165.4427	0.1297513	0.8965015	4.593281	2.665038
810	-255.0059	-418.774	163.7681	0.2859371	1.969369	4.782205	2.859724
816	-261.6993	-427.1319	165.4327	0.1626113	1.834225	3.044383	3.04834
822	-258.4394	-422.6346	164.1953	0.166423	1.341102	2.856658	4.138936
828	-259.6464	-423.09	163.4436	0.1507468	1.803623	2.968771	4.26836
834	-251.5586	-416.272	164.7133	0.1587262	1.745602	3.46887	3.272325
840	-265.2655	-428.7164	163.451	0.4142384	1.745602	3.86125	3.631645
846	-260.9445	-426.395	165.4505	0.319265	1.907231	2.568534	3.189964
852	-267.1341	-432.4241	165.29	0.2248687	2.717826	2.121763	3.223207
858	-257.4335	-421.6182	164.1847	0.2368307	1.579658	1.619581	4.675944
864	-250.1145	-414.6342	164.5197	0.1598718	2.495363	2.484818	3.597906
870	-242.4327	-407.8061	165.3734	0.1835567	1.472213	2.596817	3.529016
876	-234.2007	-399.0857	164.885	0.2064694	1.413402	1.525419	4.44013
882	-248.6906	-413.6953	165.0048	0.3912334	1.840529	1.328448	4.158455
888	-243.7944	-406.419	162.6245	0.1234937	2.032432	1.906652	5.225204
894	-240.8745	-404.576	163.7015	0.2129361	2.184601	1.662515	4.641902
900	-237.6421	-402.3706	164.7285	0.2498576	1.287948	1.714246	4.465511
906	-247.1089	-413.0843	165.9754	0.1668945	1.858885	1.297075	3.739921
912	-256.3903	-420.7426	164.3523	0.1825384	2.299568	1.272829	4.460232
918	-253.8846	-417.5207	163.636	0.1569221	2.481998	1.712426	4.549896
924	-263.0459	-425.5253	162.4793	0.1569221	2.009135	1.874268	5.315691
930	-255.6361	-419.0469	163.4108	0.201827	1.288467	1.553462	5.315691
936	-253.6303	-414.2777	160.6474	0.6702303	1.710473	1.504237	6.381503
942	-252.2238	-416.6356	164.4118	0.2706197	1.919789	2.398998	3.915454
948	-262.5601	-427.43	164.8699	0.2263315	1.919789	2.398998	3.677162
954	-253.4963	-418.9407	165.4444	0.2448577	3.476538	1.78649	3.007723
960	-263.7265	-428.8091	165.0826	0.1427681	2.545406	1.581054	3.78285
966	-262.0074	-424.8595	162.8522	0.1427681	1.846302	1.641347	5.32349
972	-263.317	-423.525	160.2081	0.1427681	1.759898	1.641347	6.806507
978	-258.44	-423.8038	165.3637	0.2796175	1.333074	1.722742	4.059207
984	-256.9731	-422.2585	165.2854	0.2421562	2.243918	1.465934	3.810938
990	-261.8639	-424.9885	163.1246	0.1337366	1.879433	2.014653	4.95484
996	-273.6458	-438.6232	164.9774	0.2057231	1.474335	2.961721	3.533058
1002	-280.9955	-444.5157	163.5202	0.13265	1.747225	1.859035	4.886629
1008	-280.2079	-442.9163	162.7084	0.1367679	2.009271	1.907631	5.181734
1014	-265.2235	-430.7719	165.5485	0.1677059	2.338271	1.907631	3.401262
1020	-285.6024	-448.6878	163.0855	0.650849	2.55479	1.943117	4.420674
1026	-275.1639	-437.0351	161.8712	0.5843488	1.860302	2.196882	5.307865
1032	-257.04	-421.7394	164.6994	0.3379485	1.857894	1.366359	4.33163
1038	-243.3827	-408.7818	165.3992	0.2264764	1.857894	2.085875	3.582832
1044	-260.5035	-426.0698	165.5663	0.21718	2.165095	1.474956	3.695045
1050	-265.552	-430.6988	165.1467	0.1451838	1.592172	1.474956	4.260844
1056	-255.7819	-422.1808	166.3989	0.174758	1.451064	2.035903	3.273535
1062	-248.361	-414.6667	166.3057	0.3264092	1.380819	1.950012	3.329071
1068	-250.2774	-414.5833	164.306	0.3541418	1.926133	2.509418	3.861798
1074	-251.1976	-417.8837	166.6861	0.237708	1.394496	1.115085	3.638619
1080	-258.7954	-421.9832	163.1879	0.146397	2.04543	1.331429	5.213086
1086	-244.0048	-410.0061	166.0013	0.2032109	1.486276	1.83827	3.585898
1092	-245.0987	-410.2363	165.1376	0.1565922	1.527978	1.658816	4.189019
1098	-242.1986	-407.3498	165.1512	0.1506612	1.479161	1.340244	4.390829
1104	-249.8239	-414.7404	164.9165	0.1597093	2.568392	2.218583	3.489582
1110	-247.9984	-413.3459	165.3475	0.1880369	2.246002	2.223789	3.364945
1116	-260.7977	-426.0846	165.2869	0.1542588	2.102625	2.636936	3.246172
1122	-259.9876	-425.0419	165.0543	0.1850079	1.879666	2.100732	3.786773
1128	-255.3498	-417.0804	161.7306	0.1199906	1.879666	2.100732	5.684264
1134	-258.8802	-423.6223	164.7421	0.1538126	0.9818103	2.437131	4.275171
1140	-243.1376	-406.6183	163.4808	0.1522288	2.114346	2.437131	4.397056
1146	-258.2031	-420.0863	161.8833	0.1240665	2.448061	2.437131	5.15598
1152	-266.028	-429.7246	163.6966	0.1246556	2.092806	2.10753	4.486753
1158	-260.2997	-423.4181	163.1184	0.1538799	1.149555	2.10753	5.273035
1164	-256.1802	-422.3211	166.1409	0.1526432	1.868361	2.690082	2.82304
1170	-255.3719	-419.4473	164.0754	0.1370057	1.786272	2.690082	4.084304
1176	-256.4796	-420.3677	163.8881	0.1288773	1.44738	2.171907	4.662447
1182	-258.7383	-423.5476	164.8092	0.1288773	1.487626	2.550246	3.905107
1188	-259.3641	-422.9372	163.5731	0.1942396	1.775239	2.194018	4.621533
1194	-260.5589	-426.077	165.518	0.1370864	1.276526	1.947568	3.955397
1200	-259.5485	-423.2631	163.7146	0.1266107	1.083708	3.066338	4.457938
1206	-253.0499	-417.5391	164.4892	0.1216489	1.626616	3.066338	3.722338
1212	-268.1094	-432.4913	164.382	0.2832037	2.208525	1.730387	4.169147
