Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-24.44645	-196.7429	172.2964	0.3223841	1.587239
6	-18.48486	-190.3811	171.8963	1.626032	0.7807483
12	-24.40051	-196.7336	172.333	0.8765249	1.115515
18	-27.70046	-200.2285	172.5281	0.9397307	0.8511695
24	-25.78029	-199.1217	173.3414	0.2865791	0.5745552
30	-16.99142	-190.3003	173.3089	0.2865791	0.6606133
36	-24.0958	-197.1027	173.0069	0.4931931	0.8105893
42	-13.55454	-186.7119	173.1573	0.2817408	0.8850286
48	-24.04958	-197.2079	173.1583	0.213231	0.9588928
54	-33.16965	-205.8124	172.6427	0.4241101	1.239639
60	-30.66991	-202.6911	172.0212	1.369139	0.9390126
66	-26.85832	-199.4072	172.5489	0.8580417	0.9210685
72	-21.56794	-194.0582	172.4903	1.126651	0.6102261
78	-28.59567	-199.6082	171.0126	1.159999	1.900397
84	-28.36193	-199.9801	171.6182	0.7155165	1.789872
90	-17.02297	-188.9566	171.9336	1.619485	0.735418
96	-29.68787	-202.8175	173.1296	0.3150806	0.8785308
102	-24.04458	-196.5373	172.4928	0.9722834	0.8545054
108	-40.96779	-213.9138	172.946	0.2604281	1.118374
114	-43.39811	-215.5451	172.1469	1.209099	0.9749184
120	-31.86903	-204.4647	172.5957	0.4497757	1.257433
126	-40.9563	-212.4614	171.5051	1.233917	1.498294
132	-22.96794	-194.9412	171.9732	1.584349	0.728412
138	-32.71274	-204.7252	172.0125	0.5034828	1.661529
144	-42.40297	-215.6808	173.2778	0.1852349	0.8568709
150	-11.24682	-184.1776	172.9307	0.05803507	1.303949
156	-9.726362	-182.9562	173.2299	0.1170553	0.9842447
162	-16.30453	-189.1233	172.8188	0.642135	0.8594462
168	-19.84633	-192.959	173.1127	0.4760813	0.6740507
174	-26.20351	-198.8828	172.6793	0.4760813	1.163795
180	-16.58829	-187.1995	170.6112	2.544213	1.163795
186	-24.9523	-195.8522	170.8999	2.544213	0.8792046
192	-22.31427	-194.9368	172.6226	0.8215788	0.8792046
198	-27.5861	-197.3435	169.7574	2.516672	1.831057
204	-33.64204	-204.3246	170.6826	2.516672	1.124815
210	-32.37944	-204.6506	172.2712	0.9776511	1.079478
216	-34.60004	-207.4314	172.8314	0.5167948	0.9829348
222	-34.0936	-205.7215	171.6279	1.023431	1.563437
228	-32.28183	-204.3428	172.061	1.06752	1.187173
234	-26.37073	-196.7115	170.3408	1.909082	1.847671
240	-28.85691	-197.9032	169.0463	2.759664	2.143983
246	-32.82628	-203.1158	170.2895	2.243864	1.649062
252	-24.91551	-197.0361	172.1206	1.153741	1.055501
258	-35.31713	-208.5559	173.2388	0.2905383	0.770804
264	-20.20807	-193.5823	173.3742	0.2232279	0.6564783
270	-26.8361	-200.0389	173.2028	0.07261772	1.054444
276	-22.13002	-194.8308	172.7008	0.8950729	0.6598632
282	-13.17631	-186.4072	173.2309	0.3926382	0.590245
288	-17.9532	-190.6871	172.7339	0.599662	0.99767
294	-14.82322	-187.1033	172.2801	0.8551384	1.181325
300	-18.25715	-189.7555	171.4983	1.74823	1.081579
306	-16.36511	-189.0207	172.6556	0.7690961	0.9013947
312	-14.18231	-187.49	173.3077	0.2160221	0.7787904
318	-29.16414	-202.0691	172.905	0.2705651	1.146008
324	-13.07227	-186.265	173.1927	0.1265687	1.011924
330	-10.73936	-183.3376	172.5982	0.721078	1.011924
336	-13.26391	-186.4582	173.1943	0.2252018	0.9071787
342	-29.4986	-201.7656	172.267	0.5284009	1.45564
348	-46.81191	-219.6146	172.8027	0.8353719	0.5035598
354	-31.34181	-203.1225	171.7807	1.45215	1.094284
360	-21.72394	-193.3531	171.6292	1.236817	1.401366
366	-16.30175	-189.1791	172.8773	0.5846678	0.8581966
372	-36.74542	-209.3788	172.6334	0.9527735	0.6789787
378	-28.15442	-200.4533	172.2989	0.5746997	1.395453
384	-22.75577	-195.967	173.2112	0.1227961	0.9972493
390	-27.52064	-200.0904	172.5698	0.1089095	1.543218
396	-29.35855	-201.7447	172.3861	0.5325838	1.360039
