Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-664.0057	-833.3072	169.3015	1.245502	1.34678	0.8456764	1.62215
6	-671.2558	-840.0984	168.8427	1.247824	1.837816	0.7880668	1.66702
12	-671.8791	-841.2988	169.4197	1.222829	1.199686	1.109494	1.46196
18	-667.2056	-835.5254	168.3197	2.117163	1.959136	1.302864	0.9388211
24	-668.5005	-837.8446	169.3441	1.022526	1.959136	1.250742	0.9771197
30	-686.3222	-855.7288	169.4066	1.28307	1.164323	1.410515	1.212452
36	-681.9873	-851.8395	169.8522	1.331597	0.8548913	1.402879	1.054033
42	-676.9877	-846.5311	169.5434	1.284921	1.246408	1.148988	1.247913
48	-679.9272	-849.0732	169.146	1.876598	1.008895	1.181271	1.293522
54	-688.0939	-857.4659	169.372	1.599825	1.125963	1.085799	1.293522
60	-680.4997	-849.9917	169.492	1.114324	1.125963	1.069662	1.572214
66	-678.4776	-848.1555	169.6778	0.9925445	1.166256	1.521249	1.128547
72	-660.882	-830.4753	169.5933	1.087792	1.276798	1.558457	0.9795596
78	-660.3604	-830.0158	169.6555	1.423486	1.000715	1.363411	1.056819
84	-670.8482	-840.9362	170.088	0.7291604	1.079995	1.321411	1.244344
90	-675.0919	-844.7666	169.6747	1.079332	1.034502	1.371377	1.296727
96	-667.4838	-837.202	169.7182	0.9605649	1.384663	1.204805	1.211698
102	-667.6913	-836.8766	169.1853	1.356266	1.384663	1.347109	1.211698
108	-680.7196	-849.2241	168.5045	1.631739	2.024004	1.299229	1.119862
114	-677.3142	-846.5656	169.2514	1.428046	1.375424	1.055282	1.348001
120	-686.9027	-856.5868	169.684	1.014793	1.280969	1.118917	1.348001
126	-685.5525	-853.2303	167.6778	2.877701	2.117833	1.239199	0.9260174
132	-687.8738	-857.1183	169.2444	1.791717	1.332238	0.9262076	1.220325
138	-677.6787	-847.4583	169.7796	1.120266	1.00013	1.352158	1.220325
144	-679.4158	-849.0876	169.6718	1.041435	1.424612	1.358947	1.004699
150	-678.9165	-848.5693	169.6528	0.9816887	0.9261851	1.787456	1.136647
156	-686.9695	-856.1635	169.1941	1.244822	0.8629521	2.469722	0.6327224
162	-672.2548	-840.7406	168.4858	1.578216	1.524334	2.122789	0.7876925
168	-677.6142	-846.7843	169.1702	1.143028	1.717372	1.706074	0.74975
174	-686.0575	-855.8632	169.8057	0.7530032	1.161591	1.593984	1.164039
180	-674.5959	-844.3328	169.7369	1.327435	0.9378859	1.319028	1.164039
186	-671.4799	-840.9657	169.4858	1.180637	1.301486	1.230375	1.268524
192	-679.7804	-848.3477	168.5674	1.255312	2.335531	1.137789	1.291331
198	-672.2366	-841.8551	169.6185	1.255312	1.28067	0.9296543	1.361227
204	-682.3896	-851.3638	168.9742	1.910384	1.28067	1.230074	1.144786
210	-668.0365	-837.8578	169.8212	0.9953373	1.234881	1.167953	1.249015
216	-678.7904	-848.4068	169.6164	0.9348333	1.495155	1.133174	1.290368
222	-678.9055	-848.1476	169.2421	1.835995	0.8303392	1.162244	1.40157
228	-672.7362	-842.1659	169.4296	1.49509	1.254953	1.162244	1.154712
234	-667.5524	-837.1724	169.62	1.539284	0.948008	1.137991	1.238425
240	-677.464	-847.1378	169.6739	0.9617034	1.145678	1.178781	1.454078
246	-678.7423	-848.9344	170.1921	0.7601188	1.087183	0.9688184	1.4144
252	-666.9638	-836.7198	169.756	0.9531343	1.087183	1.025104	1.557578
258	-675.0303	-844.4207	169.3903	1.186376	1.31286	1.549249	1.057483
264	-686.2347	-855.294	169.0593	2.017641	1.022997	1.646231	0.791246
270	-678.0833	-846.9559	168.8725	1.645342	1.482114	1.200822	1.291545
276	-675.1624	-844.7219	169.5595	1.269149	1.073378	1.200822	1.344539
282	-679.8795	-849.3626	169.4831	1.651133	0.9643113	1.388956	1.029437
288	-667.6281	-836.8291	169.201	1.118748	1.417932	1.339638	1.36912
294	-679.1608	-848.0448	168.884	1.557124	1.625749	1.372605	1.088224
300	-682.5135	-851.3754	168.8619	1.580614	1.593894	1.361387	1.125386
306	-685.3831	-853.9045	168.5214	1.580614	1.191209	2.221974	0.9971018
312	-682.6461	-851.2665	168.6204	2.029265	1.293425	1.751766	0.8623332
318	-672.9958	-841.9424	168.9466	1.696644	1.329155	1.695606	0.8441832
324	-684.0343	-852.8779	168.8436	1.423279	1.473019	1.890802	0.8725428
330	-685.3622	-853.4337	168.0715	2.640078	1.10555	1.879759	0.9947558
336	-677.9008	-846.9533	169.0525	1.359839	1.224384	1.879759	0.9834342
342	-674.5274	-843.7337	169.2064	1.080093	1.404236	1.18639	1.52166
348	-677.3668	-847.1287	169.7619	0.8104947	1.223005	1.017425	1.563873
