Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-72.40745	-242.7089	170.3014	1.822888	1.933016
6	-72.81219	-245.1767	172.3646	0.8938008	1.070547
12	-61.67863	-233.2246	171.5459	1.471043	1.280948
18	-71.10555	-243.8316	172.726	0.2969625	1.27603
24	-58.73969	-230.4996	171.7599	0.6371802	1.745688
30	-70.3768	-241.8904	171.5136	0.3080254	2.133782
36	-65.95263	-238.4938	172.5411	0.4777259	1.279403
42	-78.59276	-250.2433	171.6506	0.2371773	2.090459
48	-68.32545	-240.4787	172.1533	0.2575964	1.735985
54	-67.30858	-239.8836	172.575	0.2721396	1.415974
60	-66.19177	-237.9278	171.736	1.111156	1.415974
66	-74.59679	-247.3027	172.7059	0.7465424	0.8695226
72	-76.09742	-247.712	171.6145	1.079622	1.531768
78	-77.27108	-250.0228	172.7517	0.198999	1.334579
84	-71.40892	-243.573	172.1641	0.3319576	1.675761
90	-73.194	-245.0958	171.9018	0.5942174	1.675761
96	-78.04818	-250.8461	172.798	0.1378718	1.346471
102	-71.69784	-243.5044	171.8066	0.2274252	1.993606
108	-65.80284	-238.6693	172.8664	0.1693992	1.265446
114	-66.62992	-239.0648	172.4349	0.3655655	1.451807
120	-61.6849	-233.1399	171.455	1.289656	1.494047
126	-62.24187	-235.0327	172.7909	0.1273484	1.360435
132	-68.9034	-241.0608	172.1574	0.1210528	1.828064
138	-64.83768	-237.4628	172.6251	0.3341163	1.327767
144	-58.60747	-230.3762	171.7687	1.639794	0.9193698
150	-71.45922	-243.0656	171.6064	0.9395097	1.640085
156	-73.77074	-246.6667	172.896	0.2180542	1.199625
162	-76.53309	-247.9144	171.3813	0.9660579	1.78036
168	-75.56229	-247.9271	172.3648	0.4690148	1.426286
174	-75.85375	-248.4983	172.6445	0.3362164	1.310473
180	-75.63595	-247.6082	171.9722	0.2788077	1.846875
186	-74.54548	-246.2696	171.7241	0.6728912	1.745752
192	-69.83497	-242.4371	172.6022	0.1668027	1.475726
198	-75.65709	-246.1928	170.5357	0.9819346	2.329711
204	-63.1723	-234.9973	171.825	1.208147	1.267659
210	-67.86682	-237.6786	169.8118	1.949393	2.173152
216	-78.98858	-250.0171	171.0285	0.8992241	2.06412
222	-83.02994	-255.0404	172.0104	0.8396465	1.413712
228	-76.43353	-246.8644	170.4308	1.977348	1.737882
234	-79.8238	-251.2961	171.4723	1.016801	1.680718
240	-74.69524	-246.5199	171.8246	1.073675	1.376132
246	-83.63585	-255.6314	171.9955	0.3512669	1.780769
252	-91.50238	-262.8812	171.3788	0.9680138	1.780769
258	-92.86142	-263.9356	171.0742	0.3311242	2.400896
264	-84.59537	-255.4158	170.8204	1.034051	2.112285
270	-94.721	-262.4727	167.7517	2.279503	3.237429
276	-90.87018	-259.8343	168.9641	2.279503	2.502484
282	-82.97327	-253.5013	170.528	1.013794	2.314293
288	-90.40644	-261.9982	171.5918	1.013794	1.596858
294	-101.1039	-271.5949	170.491	1.01791	2.335261
300	-87.17856	-258.2862	171.1076	0.841513	2.049995
306	-86.49421	-258.2629	171.7687	0.2843548	1.980883
312	-81.43186	-253.1619	171.73	0.3230651	1.980883
318	-81.80182	-252.2471	170.4453	0.6426403	2.599277
324	-77.39117	-248.3299	170.9387	1.164948	1.946931
330	-84.0363	-255.5903	171.554	1.111785	1.5528
336	-76.07724	-248.3336	172.2563	0.3143819	1.622167
342	-79.7997	-251.5158	171.7161	0.3003877	2.005301
348	-91.77462	-263.6673	171.8927	1.243394	1.180642
354	-72.13564	-242.7273	170.5917	1.962415	1.634145
360	-73.59565	-244.1383	170.5426	1.589571	1.927702
366	-86.67455	-257.8713	171.1967	0.9297581	1.931585
372	-75.65667	-247.2584	171.6017	0.6041153	1.877779
