Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-48.38266	-219.4377	171.055	0.5004269	0.2605024	1.282549	1.014693
6	-50.3016	-220.6651	170.3635	0.7397167	0.7428014	1.556443	1.005804
12	-44.30567	-214.4261	170.1204	1.367497	0.1290112	1.180611	0.4719173
18	-47.96483	-219.4117	171.4469	0.1216287	0.2568165	0.8037325	1.409327
24	-52.38342	-223.1016	170.7182	0.2772713	0.1697654	1.043577	1.48479
30	-41.91144	-212.2994	170.388	1.429195	0.240641	1.203533	0.770268
36	-45.6784	-215.6769	169.9985	1.429195	0.08844051	0.6208713	0.8319014
42	-37.63689	-208.5158	170.8789	0.5702631	0.1933645	1.49104	0.7146754
48	-44.87123	-216.1025	171.2313	0.4161191	0.265018	1.365155	0.8295782
54	-38.35579	-209.0058	170.65	0.1138666	0.2178156	0.4243465	2.183947
60	-35.54062	-207.2516	171.711	0.2024929	0.3215161	0.5797654	1.358053
66	-49.38956	-220.2162	170.8266	0.3791779	0.5326547	0.5329003	1.863933
72	-44.28184	-214.8421	170.5603	0.1792373	0.638956	0.3739237	2.222583
78	-50.43269	-220.2281	169.7954	1.154562	0.2169956	0.3674516	2.098402
84	-53.84617	-225.1853	171.3391	0.01553803	0.3711687	0.2854374	1.976882
90	-48.42464	-219.9963	171.5716	0.1404162	0.603982	0.4490824	1.525219
96	-46.52302	-217.938	171.415	0.04903184	0.3696173	1.393055	1.053887
102	-48.27448	-219.0953	170.8208	0.03462207	0.3360028	1.081051	1.771884
108	-58.65647	-230.2454	171.5889	0.5944291	0.4614763	0.4545951	1.226416
114	-64.44066	-234.3119	169.8713	0.7217622	0.2620968	1.355021	1.726422
120	-49.53858	-219.9521	170.4135	0.3877008	0.7156899	0.9829291	1.726422
126	-47.42336	-218.9448	171.5215	0.3125242	0.2679669	0.8533146	1.162856
132	-48.97606	-220.1118	171.1357	0.3600925	0.1892857	1.167567	1.027816
138	-54.7636	-225.8817	171.1181	0.3686983	0.3636598	0.5876209	1.677646
144	-49.36933	-219.4359	170.0666	1.722316	0.6448705	0.5993207	1.323396
150	-51.79474	-221.1188	169.324	0.9512285	0.8595713	1.049506	1.946824
156	-46.62292	-217.2658	170.6429	0.9521274	0.5773462	0.8919715	1.288719
