Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-612.4825	-780.2343	167.7519	2.48589	0.5134977	1.67888	0.392135	0.607865	0.52673	0.47327	1.060442
6	-626.934	-794.2641	167.3301	2.48589	0.6935746	1.52884	0.437839	0.562161	0.442526	0.557474	1.41101
12	-625.4816	-792.4387	166.9572	2.48589	0.6935746	2.339201	0.46309	0.53691	0.493191	0.506809	1.028323
18	-608.2419	-775.3035	167.0616	2.48589	0.3669831	2.436731	0.46309	0.53691	0.522653	0.477347	1.028323
24	-615.3451	-782.0325	166.6874	2.48589	0.9001596	2.383001	0.315144	0.684856	0.391386	0.608614	1.141055
30	-607.624	-775.2092	167.5852	2.48589	0.2951921	1.879204	0.295686	0.704314	0.391386	0.608614	1.141055
36	-619.2981	-787.334	168.0358	2.48589	0.2951921	1.256485	0.294533	0.705467	0.496365	0.503635	1.268559
42	-636.4464	-803.2768	166.8304	2.48589	0.6706913	2.241499	0.39529	0.60471	0.496365	0.503635	1.263835
48	-633.1091	-800.6138	167.5047	2.48589	0.5107504	1.81099	0.318717	0.681283	0.513226	0.486774	1.205892
54	-619.8477	-786.8999	167.0522	2.48589	0.644487	2.302878	0.365892	0.634108	0.440512	0.559488	1.054066
60	-619.1102	-787.2806	168.1704	2.202892	0.6142834	1.488108	0.452369	0.547631	0.440512	0.559488	1.027672
66	-624.685	-791.8664	167.1814	2.202892	1.200549	1.923593	0.456346	0.543654	0.480984	0.519016	1.006349
72	-605.9275	-775.4764	169.5489	0.6215013	0.4401425	2.177455	0.359364	0.640636	0.42972	0.57028	0.54167
78	-615.6069	-784.3774	168.7705	1.145083	0.7454692	2.177455	0.359364	0.640636	0.505845	0.494155	0.5912937
84	-619.4186	-789.0947	169.6761	0.3673366	0.663006	2.071123	0.522143	0.477857	0.53331	0.46669	0.6355261
90	-618.3215	-786.4139	168.0925	1.29541	0.8029144	2.717771	0.37799	0.62201	0.326388	0.673612	0.5192911
96	-623.984	-792.7052	168.7212	0.8597508	0.9231622	2.292259	0.41943	0.58057	0.516364	0.483636	0.6403374
102	-630.3772	-800.0326	169.6554	0.02075507	1.282461	1.630394	0.465535	0.534465	0.460083	0.539917	0.9255316
108	-618.833	-788.6404	169.8074	0.1074363	1.181631	1.630394	0.523546	0.476454	0.460083	0.539917	0.7496869
114	-618.613	-788.2724	169.6594	0.255914	0.696746	2.16722	0.514671	0.485329	0.51409	0.48591	0.6335618
120	-619.2134	-789.3352	170.1218	0.5641276	0.7494701	1.387816	0.456835	0.543165	0.402017	0.597983	0.5828394
126	-602.5428	-772.003	169.4602	0.4395997	0.9458853	1.971464	0.456835	0.543165	0.546024	0.453976	0.5607249
132	-606.2687	-775.2079	168.9391	0.6144822	0.7639144	2.497686	0.415644	0.584356	0.47055	0.52945	0.5881557
138	-604.4972	-773.8563	169.3591	0.1030739	1.030668	2.363382	0.477797	0.522203	0.338526	0.661474	0.5943436
144	-611.2432	-780.984	169.7408	0.3569223	0.4877117	2.188648	0.477797	0.522203	0.389679	0.610321	0.5943436
150	-622.0368	-791.3489	169.3121	0.8877161	0.9742582	1.581476	0.546208	0.453792	0.489957	0.510043	0.7024929
156	-612.3593	-782.4074	170.0481	0.282031	0.6733182	1.744332	0.519645	0.480355	0.515204	0.484796	0.6939832
