Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-188.8201	-358.2737	169.4536	2.735698	0.8625922	0.4821892	0.8565569	1.015998	0.3105293	0.5970119
6	-192.811	-361.6922	168.8812	2.067632	0.965435	1.387823	1.775878	0.4041753	0.08326607	0.6148662
12	-197.2938	-365.6847	168.3909	2.772187	1.388799	0.4019096	0.4848949	0.6530972	1.64806	0.5449572
18	-180.7504	-350.2538	169.5034	1.133936	1.268803	1.734858	1.332599	0.2218576	0.3120374	0.5449572
24	-187.3388	-353.8961	166.5573	2.012225	1.140204	1.822585	3.408641	0.4156437	0.1278419	0.3125044
30	-192.3384	-361.0985	168.7601	0.8693432	1.923746	1.032805	1.799906	1.047974	0.03761646	0.3730484
36	-189.943	-357.1479	167.2049	1.778243	2.572155	0.2997768	1.55717	2.062486	0.04985468	0.3996562
42	-188.727	-353.6391	164.9121	4.714342	1.567495	1.147603	2.778996	0.741961	0.6011045	0.4362814
48	-177.3722	-346.8225	169.4503	4.199545	1.025803	0.1073179	0.5715285	0.468526	0.3693701	0.6819401
54	-195.9686	-363.6898	167.7211	3.507191	0.9372726	1.134973	0.08362838	1.573525	0.9459278	0.7151557
60	-191.0374	-360.9502	169.9128	2.738731	1.914959	0.2166224	0.1504068	0.3217472	0.406127	0.3321963
66	-181.6341	-352.4642	170.8301	0.7027549	1.235918	1.376184	0.7513578	0.01570708	0.586183	0.4471906
72	-192.2514	-362.4039	170.1525	1.872974	1.104595	1.376184	0.3836918	0.1444404	0.4984272	0.6245613
78	-185.366	-354.5882	169.2222	2.096786	1.496865	0.7882334	0.1817678	0.06714179	1.548943	0.2509112
84	-181.2286	-349.4891	168.2605	0.845302	2.190253	0.8487501	0.4264434	0.05591637	2.813985	0.3364728
90	-192.4435	-363.8572	171.4137	0.5273376	0.9897053	1.548767	0.06218041	0.4148318	0.4223174	0.3128149
96	-187.194	-359.3054	172.1114	0.615398	1.491012	0.1160586	0.08962206	0.3388114	0.4223174	1.002499
102	-178.244	-350.835	172.5911	0.9527604	0.8430304	0.128558	0.3681872	0.5265993	0.1007277	0.4988974
108	-196.6459	-367.9925	171.3466	1.670101	0.8646889	0.07948516	0.4724908	0.9176101	0.1360442	0.674508
114	-183.3651	-354.3314	170.9663	0.8790063	1.408506	0.07948516	0.9026417	0.1574238	1.070791	0.6681842
120	-173.0984	-345.0188	171.9203	0.8790063	1.200619	0.4588371	0.311823	0.1511929	0.510103	0.7254011
126	-188.0313	-358.6929	170.6615	0.6679234	1.025238	1.232177	1.463026	0.005601478	0.3670901	0.3272147
132	-187.14	-357.4468	170.3068	0.6119035	1.32288	2.576556	0.3797313	0.003323331	0.2416834	0.357412
138	-186.4149	-356.2579	169.8431	0.4502543	0.7093826	3.399139	0.7482582	0.004898125	0.1332034	0.8292759
144	-192.8524	-362.1403	169.2879	0.6104555	1.284527	2.918851	0.1809831	0.002610283	1.125957	0.7304792
150	-186.0721	-357.0231	170.951	0.9589813	1.404738	0.5901042	0.1824466	0.1577156	1.213588	0.679667
156	-183.5321	-349.7725	166.2404	1.876069	1.087295	2.469924	0.3924022	2.314354	1.143342	0.6466114
162	-191.3659	-357.3429	165.9769	3.372929	1.274093	1.013646	1.287214	2.829059	0.1223999	0.3546529
168	-188.5146	-354.2246	165.71	2.587766	1.26731	0.3570406	1.287214	3.787639	0.6978175	0.4764325
174	-188.2052	-354.8066	166.6013	3.789782	1.609817	0.4655735	1.287214	1.701725	0.6242346	0.475378
180	-191.6942	-359.8713	168.1771	3.000215	1.887615	0.5576023	1.583123	0.09997304	0.49847	0.5507254
186	-190.5058	-357.417	166.9112	2.30671	1.814986	2.087857	1.583123	0.04477489	0.8790832	0.5506231
192	-179.0255	-345.1718	166.1463	2.790781	1.780949	2.415427	0.6671296	0.5475725	1.36766	0.6394647
198	-174.2044	-343.997	169.7925	0.6590018	1.807535	1.383141	1.001895	0.6505426	0.1717637	0.6410618
204	-176.4174	-343.9832	167.5658	1.21718	1.895092	2.54921	0.8836809	0.1379053	1.203268	0.6940395
210	-175.8611	-347.0027	171.1416	1.290427	0.6405796	0.4167337	0.941923	0.08531121	0.9170267	0.727946
216	-189.7883	-358.5608	168.7725	2.890386	1.054397	1.18538	0.4629316	0.3013394	1.029479	0.727946
222	-191.5538	-361.3194	169.7656	1.222928	1.362444	0.7482835	1.615113	0.1932587	0.5840931	0.6086736
