Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-360.2368	-525.6226	165.3858	0.02172043	8.211507	1.21463	0.957239	0.0427613	0.599838	0.400162	2.120867
6	-347.4852	-512.9808	165.4956	0.1211481	6.821813	1.711237	0.861576	0.138424	0.41618	0.58382	1.651981
12	-352.4784	-517.4799	165.0015	0.1672076	7.762468	1.437594	0.756934	0.243066	0.514129	0.485871	1.726905
18	-357.1625	-522.5587	165.3963	0.301096	7.762468	1.480921	0.950998	0.0490022	0.481946	0.518054	1.807024
24	-350.2858	-516.092	165.8062	0.07469029	4.984286	0.7918117	0.858138	0.141862	0.477032	0.522968	2.634902
30	-361.5178	-527.5431	166.0253	0.03035333	6.278779	1.040181	0.939064	0.0609362	0.276673	0.723327	2.280799
36	-350.4689	-517.8471	167.3781	0.01455518	4.692081	1.452486	0.958245	0.0417554	0.419612	0.580388	1.688025
42	-362.1934	-528.7985	166.605	0.2745166	4.439103	0.9301356	0.90987	0.0901301	0.281897	0.718103	2.296234
48	-367.7468	-531.7043	163.9575	0.2745166	13.21785	1.067649	0.845167	0.154833	0.247196	0.752804	1.626768
54	-361.8281	-526.949	165.1209	0.09692098	8.704046	1.059875	0.845167	0.154833	0.316089	0.683911	1.876167
60	-377.3659	-541.1853	163.8193	0.1754438	12.79668	0.7996156	0.900329	0.0996709	0.441607	0.558393	2.08523
66	-359.8887	-524.0548	164.1661	0.229028	10.97143	1.499213	0.919923	0.0800773	0.397679	0.602321	1.779856
72	-354.2609	-520.2099	165.9489	0.1712051	5.768829	1.427701	0.851998	0.148002	0.43063	0.56937	1.808996
78	-361.115	-526.6839	165.5689	0.153565	6.448008	1.292211	0.83906	0.16094	0.416963	0.583037	1.939001
84	-370.6239	-533.9878	163.3639	0.1952809	14.45997	1.949214	0.868025	0.131975	0.529668	0.470332	1.143764
90	-369.8743	-531.5993	161.7251	0.008541189	24.79807	2.031901	0.905271	0.0947288	0.644956	0.355044	0.9563066
96	-353.7578	-516.8098	163.052	0.1638134	16.64823	2.23515	0.966627	0.033373	0.512982	0.487018	1.282
102	-349.5557	-513.803	164.2473	0.06806788	13.00485	1.582909	0.950406	0.0495938	0.547404	0.452596	1.499491
108	-350.6833	-515.4	164.7167	0.01083206	12.22973	1.641824	0.962826	0.0371741	0.661519	0.338481	1.449886
114	-358.47	-522.5857	164.1157	0.1895673	11.83878	1.616597	0.914173	0.0858265	0.369958	0.630042	1.560904
120	-370.541	-536.7156	166.1746	0.05895429	7.956017	1.390508	0.97807	0.0219299	0.587166	0.412834	1.724417
126	-370.9559	-537.445	166.4891	0.1161522	5.187451	1.61793	0.951101	0.0488992	0.532535	0.467465	1.879334
132	-361.9739	-526.0396	164.0657	0.04430857	13.7613	1.514643	0.91633	0.0836695	0.563645	0.436355	1.369615
138	-356.0416	-521.3512	165.3095	0.04689722	7.061259	1.640911	0.868051	0.131949	0.571869	0.428131	1.824489
144	-358.1463	-522.6253	164.479	0.2216336	9.264837	1.026212	0.865395	0.134605	0.536092	0.463908	2.102895
150	-370.8337	-535.0146	164.1809	0.2527607	11.43852	1.095207	0.95945	0.0405499	0.407471	0.592529	2.141497
156	-362.5044	-528.1513	165.647	0.07323628	7.046077	1.125982	0.917408	0.0825924	0.367046	0.632954	2.086818
162	-363.994	-529.044	165.0499	0.02288515	5.93879	1.101244	0.697272	0.302728	0.278285	0.721715	2.548085
168	-358.3861	-523.3999	165.0138	0.05874548	7.294503	1.372745	0.780256	0.219744	0.553779	0.446221	1.993324
174	-358.0843	-522.8063	164.722	0.03929644	9.325443	1.85758	0.780256	0.219744	0.385968	0.614032	1.334325
180	-352.5746	-518.1924	165.6178	0.05092251	7.695757	2.042157	0.929144	0.0708563	0.365428	0.634572	1.334325
186	-361.6872	-526.6161	164.9289	0.0390541	10.83382	2.042157	0.96989	0.0301096	0.491263	0.508737	1.311304
192	-367.028	-532.3829	165.3549	0.1128263	9.195203	1.817312	0.949247	0.0507535	0.601057	0.398943	1.3408
198	-376.573	-542.165	165.592	0.09270821	9.046146	1.397228	0.949247	0.0507535	0.480113	0.519887	1.521882
204	-380.744	-544.4403	163.6963	0.3981162	10.58293	1.678451	0.8613	0.1387	0.609844	0.390156	1.783228
210	-379.9558	-543.791	163.8353	0.07455797	12.19732	1.338703	0.818932	0.181068	0.368064	0.631936	1.741773
216	-374.9891	-539.0362	164.0471	0.2077901	11.46051	1.382429	0.818932	0.181068	0.445157	0.554843	1.597085
222	-365.4846	-529.2179	163.7333	0.05256842	12.13026	1.848645	0.918163	0.081837	0.445157	0.554843	1.701757
228	-366.1724	-529.0977	162.9253	0.1126805	15.09362	1.332625	0.806905	0.193095	0.547663	0.452337	1.778758
234	-368.6051	-534.1028	165.4977	0.05845546	8.628192	1.33564	0.889893	0.110107	0.571086	0.428914	1.518155
240	-373.5704	-538.5384	164.968	0.3467647	7.794705	1.155002	0.944339	0.0556608	0.374238	0.625762	2.25064
246	-370.945	-534.4776	163.5326	0.1632569	11.90726	0.9516939	0.830449	0.169551	0.397467	0.602533	2.208635
252	-366.9861	-533.0912	166.1052	0.05461025	5.356946	0.9071319	0.901451	0.0985494	0.368321	0.631679	2.389956
258	-361.1254	-525.1127	163.9873	0.2322709	12.99691	1.192092	0.894681	0.105319	0.489448	0.510552	1.601485
264	-356.7583	-520.786	164.0277	0.08611479	12.99691	1.563058	0.88733	0.11267	0.486279	0.513721	1.379594
270	-349.399	-514.3366	164.9376	0.1400025	8.407637	1.588242	0.75666	0.24334	0.486279	0.513721	1.504746
276	-352.0563	-517.6797	165.6235	0.5348776	4.951916	1.334981	0.775248	0.224752	0.562038	0.437962	2.011904
282	-347.9833	-512.7993	164.816	0.1875819	8.587643	1.627075	0.861704	0.138296	0.362676	0.637324	1.669127
288	-348.3776	-514.491	166.1134	0.2429692	4.575163	1.299967	0.816329	0.183671	0.362676	0.637324	2.108388
294	-351.1556	-516.7699	165.6143	0.2429692	5.478984	0.8030894	0.836592	0.163408	0.554106	0.445894	2.453218
300	-358.5482	-524.8162	166.268	0.09990303	5.790059	0.9485936	0.885096	0.114904	0.720898	0.279102	2.09653
306	-349.6	-514.8964	165.2963	0.2255202	6.700279	1.123978	0.921787	0.0782126	0.505468	0.494532	2.304348
312	-357.6867	-523.1732	165.4865	0.01040437	8.136318	1.148812	0.891442	0.108558	0.505468	0.494532	1.822245
318	-344.3258	-509.9044	165.5786	0.002511196	8.726278	1.175014	0.917567	0.0824332	0.302507	0.697493	1.737669
324	-343.2885	-509.1912	165.9026	0.003892034	7.597788	1.175014	0.940422	0.0595779	0.537689	0.462311	1.856534
330	-352.5291	-518.7153	166.1862	0.2414244	4.626505	1.551882	0.797885	0.202115	0.436566	0.563434	1.827482
336	-349.2051	-514.73	165.5249	0.1295077	7.730568	1.140482	0.860814	0.139186	0.41577	0.58423	1.763605
342	-354.8521	-520.5549	165.7028	0.09120378	4.658218	1.181786	0.738676	0.261324	0.493113	0.506887	2.410059
348	-360.9119	-526.6953	165.7834	0.08018275	4.725353	0.8057471	0.707246	0.292754	0.384953	0.615047	2.574017
354	-357.1649	-522.9845	165.8196	0.2618134	5.507568	1.025933	0.910822	0.0891781	0.44391	0.55609	2.326545
360	-360.5962	-525.1934	164.5972	0.1225711	9.175097	1.13279	0.874798	0.125202	0.397258	0.602742	2.073631
366	-350.8334	-515.7907	164.9573	0.167265	9.175097	1.503351	0.938132	0.0618685	0.406139	0.593861	1.761198
372	-365.3923	-531.5249	166.1326	0.141223	7.732898	1.282129	0.97007	0.0299296	0.406139	0.593861	1.728789
378	-361.9557	-525.4407	163.4851	0.1111842	14.53751	1.710367	0.859988	0.140012	0.302606	0.697394	1.344817
384	-355.6906	-519.4078	163.7172	0.09294287	14.4766	1.52497	0.859988	0.140012	0.398276	0.601724	1.282962
390	-353.9773	-518.8116	164.8343	0.3891775	7.539842	1.52497	0.915377	0.0846234	0.417211	0.582789	1.99517
396	-355.6981	-521.0102	165.312	0.1195558	7.634131	1.471275	0.858215	0.141785	0.336115	0.663885	1.739039
