Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-1279.001	-1448.162	169.161	1.411017	2.914469
6	-1266.903	-1435.86	168.9568	1.411017	3.037222
12	-1269.362	-1438.247	168.8842	1.683219	2.917245
18	-1265.953	-1434.91	168.9565	1.495799	2.986563
24	-1284.986	-1453.738	168.7523	1.310069	3.219005
30	-1270.613	-1439.833	169.2199	1.488209	2.832076
36	-1271.783	-1441.305	169.5214	1.631961	2.558685
42	-1270.439	-1439.961	169.5214	1.631961	2.558685
48	-1269.255	-1438.646	169.3911	1.879004	2.485939
54	-1279.629	-1449.005	169.3758	1.951533	2.449996
60	-1278.146	-1447.417	169.2704	1.586541	2.741414
66	-1268.935	-1437.874	168.9393	1.521122	2.981677
72	-1271.772	-1440.871	169.0996	1.546793	2.869514
78	-1276.131	-1445.668	169.5368	1.413411	2.684231
84	-1275.106	-1444.649	169.5428	1.913155	2.368886
90	-1259.805	-1429.019	169.2136	1.53638	2.806622
96	-1263.454	-1432.504	169.0499	1.445102	2.960858
102	-1262.15	-1431.832	169.682	1.571187	2.496505
108	-1260.47	-1429.481	169.0109	1.659139	2.855198
114	-1271.071	-1439.703	168.6323	1.341796	3.271192
120	-1273.025	-1441.58	168.5549	1.577285	3.177587
126	-1271.967	-1440.782	168.815	1.535425	3.047597
132	-1275.925	-1444.955	169.0295	1.535425	2.918765
138	-1271.59	-1440.735	169.1449	1.496472	2.87257
144	-1267.112	-1436.927	169.8153	2.00914	2.131963
150	-1272.53	-1441.741	169.2117	1.769528	2.66513
156	-1276.113	-1445.694	169.5803	2.00182	2.288524
162	-1280.877	-1450.086	169.2085	1.71325	2.701731
168	-1282.236	-1451.724	169.4878	1.71325	2.529054
174	-1285.737	-1455.121	169.3842	1.790855	2.545219
180	-1273.373	-1442.742	169.3691	1.55684	2.699143
186	-1268.853	-1437.92	169.0669	1.563145	2.879434
192	-1267.491	-1436.466	168.9746	1.506532	2.969198
198	-1267.036	-1435.884	168.8484	1.632828	2.969198
204	-1277.654	-1446.809	169.1551	1.341876	2.959675
210	-1289.379	-1458.539	169.1607	1.934184	2.594993
216	-1277.003	-1445.998	168.9957	1.425354	3.005306
222	-1274.344	-1443.566	169.2224	1.602058	2.761281
228	-1278.521	-1447.425	168.904	1.778236	2.847802
234	-1275.74	-1445.174	169.4338	2.024633	2.367294
240	-1271.886	-1441.09	169.2043	1.289563	2.961598
246	-1262.087	-1431.194	169.1068	1.387064	2.961598
252	-1271.52	-1440.729	169.2093	1.524824	2.816293
258	-1284.878	-1454.243	169.3652	1.241201	2.893724
264	-1273.781	-1443.043	169.2618	1.562732	2.76123
270	-1267.892	-1436.804	168.9112	1.564112	2.972723
276	-1274.714	-1444.18	169.4655	1.564112	2.635334
282	-1264.499	-1433.717	169.2182	1.397792	2.887927
288	-1262.333	-1431.533	169.2006	1.483594	2.846616
294	-1275.203	-1444.437	169.2344	1.38683	2.884715
300	-1272.63	-1441.876	169.2461	1.653198	2.715487
306	-1272.155	-1441.29	169.1353	1.66035	2.778849
312	-1298.907	-1467.457	168.5493	1.495388	3.229427
318	-1271.537	-1440.989	169.4522	1.489185	2.689665
324	-1267.424	-1436.275	168.8515	1.480114	3.05884
330	-1271.164	-1439.954	168.7897	1.480114	3.095721
336	-1275.729	-1444.084	168.355	1.646585	3.254942
342	-1273.757	-1442.329	168.5712	1.43033	3.254942
348	-1269.047	-1438.023	168.9763	1.61234	2.904471
354	-1280.433	-1450.091	169.6581	1.61234	2.485675
360	-1270.83	-1439.894	169.064	1.61234	2.8514
