Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-205.8208	-371.0235	165.2027	1.293934	1.358306	0.9811865	4.029573
6	-208.0949	-374.8649	166.77	1.236731	1.056342	1.19498	3.200145
12	-223.9605	-388.1967	164.2362	1.23086	1.056342	1.276157	4.612041
18	-216.7149	-380.5933	163.8784	0.7372735	1.034533	0.9572232	5.272003
24	-220.0264	-384.6669	164.6405	1.357595	1.123024	1.197233	4.322086
30	-217.4188	-384.174	166.7551	0.8042761	1.095061	1.536915	3.237689
36	-222.1071	-388.4845	166.3774	1.220166	1.239127	1.35931	3.237689
42	-212.0538	-379.6136	167.5598	0.4516328	0.9546986	1.896808	2.794346
48	-210.4568	-377.1182	166.6614	1.558198	1.149246	1.580258	2.794346
54	-208.7536	-375.7561	167.0026	0.9909773	1.149246	1.882628	2.737812
60	-223.314	-390.6503	167.3363	1.759818	0.837837	1.738391	2.356002
66	-210.3596	-376.8901	166.5305	0.9472452	1.553613	1.144881	3.256954
72	-218.6508	-383.9734	165.3226	1.209931	1.400725	1.095886	3.919163
78	-215.5035	-381.2523	165.7489	1.004293	1.510349	1.079087	3.741673
84	-215.8606	-381.9712	166.1105	1.086586	1.000787	0.9861357	3.825591
90	-215.1335	-381.1	165.9665	1.216068	1.64532	1.305756	3.287258
96	-211.3454	-378.2929	166.9475	0.9065953	1.224529	1.730689	2.869815
102	-222.3457	-388.2745	165.9288	1.582455	0.7480018	2.275424	3.042971
108	-217.315	-384.5072	167.1921	1.054784	0.7377362	1.531334	3.042971
114	-223.8517	-391.5035	167.6517	0.6444547	1.295801	1.273394	2.829206
120	-212.0134	-379.0114	166.9981	0.8950786	0.8269408	1.250443	3.367935
126	-210.8504	-375.9608	165.1104	2.050773	1.223157	1.250443	3.60906
132	-208.4534	-374.5752	166.1218	2.252298	0.9331132	1.802725	2.75353
138	-205.7822	-372.2448	166.4626	1.30642	0.8466103	1.410606	3.337519
144	-218.2155	-384.6705	166.455	1.017314	1.415447	1.039045	3.398841
150	-220.974	-387.0748	166.1008	1.431125	1.049099	1.346579	3.398841
156	-216.6874	-382.602	165.9146	1.164569	1.159083	1.09452	3.740515
162	-221.8974	-388.283	166.3856	1.808616	0.8446745	2.088068	2.699627
168	-225.513	-392.2568	166.7437	1.042243	1.317978	1.558402	2.96002
174	-214.8134	-380.6868	165.8734	1.793481	1.018013	1.558402	3.230764
180	-227.2389	-393.4339	166.1951	1.892328	0.7115046	1.528066	3.184968
186	-217.6206	-384.1039	166.4833	0.8854437	1.19075	1.896294	3.081885
192	-213.5014	-380.0638	166.5624	1.418911	0.5157873	1.678945	3.227844
198	-217.1577	-383.1619	166.0042	0.9515423	1.188765	1.434507	3.597791
204	-224.5201	-390.4631	165.943	1.177088	1.132965	1.326156	3.597791
210	-226.0764	-392.1946	166.1182	0.8091586	1.548779	1.048018	3.637286
216	-228.4318	-392.9383	164.5065	1.036119	0.8853594	1.135775	4.742997
222	-223.4088	-389.7434	166.3346	1.078939	0.6539499	0.8298849	3.98334
228	-213.1532	-378.4025	165.2493	1.86589	0.8118411	1.380405	3.781082
234	-215.9284	-383.4898	167.5614	0.66824	0.777152	1.185115	3.230948
240	-210.677	-377.8365	167.1596	1.132069	1.142507	1.856303	2.57472
246	-217.9404	-384.0785	166.1381	2.396309	1.031092	2.942292	1.878216
