Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-2915.924	-3083.434	167.5092	0.8633053	4.242186
6	-2914.061	-3081.516	167.4553	0.8137022	4.300319
12	-2911.739	-3078.903	167.1637	0.8616242	4.438388
18	-2912.914	-3080.277	167.3628	0.8217265	4.348199
24	-2912.735	-3079.933	167.1982	0.9222755	4.38499
30	-2924.033	-3091.426	167.3926	0.9181425	4.277436
36	-2927.541	-3094.928	167.3862	0.8733213	4.30622
42	-2924.646	-3091.845	167.1988	0.8733213	4.412083
48	-2918.207	-3085.408	167.2012	0.8733213	4.410731
54	-2927.094	-3093.823	166.7294	0.7757366	4.729185
60	-2925.403	-3092.762	167.3589	0.8895853	4.312581
66	-2926.264	-3093.581	167.3176	0.8776589	4.342597
72	-2921.979	-3089.616	167.6364	0.8454589	4.18001
78	-2921.628	-3088.942	167.3142	0.9462565	4.305901
84	-2928.789	-3095.866	167.0771	0.8118653	4.514621
90	-2919.171	-3085.514	166.3434	0.9481813	4.849869
96	-2932.016	-3098.534	166.5185	0.9824779	4.732976
102	-2937.21	-3104.68	167.4698	0.9621169	4.208809
108	-2926.447	-3093.86	167.4134	0.942899	4.251641
114	-2928.071	-3095.492	167.4212	1.015554	4.206056
120	-2928.964	-3096.356	167.3922	0.8948165	4.290808
126	-2944.439	-3111.482	167.0433	0.8948165	4.487694
132	-2932.595	-3099.681	167.0855	0.9097401	4.455553
138	-2938.735	-3105.923	167.1885	0.8052841	4.455553
144	-2938.271	-3105.665	167.3933	0.8679632	4.305215
150	-2930.877	-3098.182	167.3046	0.9031047	4.335644
156	-2926.31	-3093.369	167.0585	0.8471195	4.505648
162	-2927.786	-3095.664	167.8781	0.8233095	4.054864
168	-2930.736	-3098.34	167.6039	0.9398198	4.145298
174	-2928.012	-3094.633	166.6216	0.9245821	4.707646
180	-2940.976	-3107.96	166.9839	0.8568618	4.542174
186	-2943.063	-3109.876	166.8127	1.028703	4.542174
192	-2933.331	-3100.853	167.5228	0.8663609	4.232785
198	-2931.84	-3099.207	167.3666	0.83656	4.337824
204	-2930.475	-3097.296	166.8213	0.7942983	4.667766
210	-2933.225	-3100.517	167.2925	0.9047895	4.341568
216	-2932.183	-3099.79	167.6072	0.8573966	4.189916
222	-2929.188	-3096.674	167.4861	0.8764436	4.24794
228	-2933.919	-3101.135	167.2152	0.9129511	4.380608
234	-2942.653	-3110.262	167.6093	0.9129511	4.157452
240	-2932.076	-3099.555	167.4788	0.9129511	4.231507
246	-2920.898	-3088.506	167.6084	0.8640536	4.185519
252	-2929.377	-3096.242	166.8655	0.7966065	4.641736
258	-2927.64	-3094.901	167.2613	0.8845653	4.370546
264	-2932.077	-3099.329	167.2515	0.8944128	4.370546
270	-2920.438	-3087.878	167.4399	0.8060726	4.313252
276	-2921.673	-3088.695	167.0228	0.9189235	4.48572
282	-2915.664	-3082.753	167.0893	0.8518894	4.48572
288	-2914.743	-3081.81	167.0678	0.8735868	4.48572
294	-2926.446	-3093.256	166.8096	0.8117817	4.664787
300	-2924.315	-3091.136	166.8209	0.8291727	4.648913
306	-2924.031	-3091.073	167.0413	0.9736231	4.444523
312	-2930.433	-3097.219	166.7868	1.00686	4.568983
