Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-55.13501	-224.1099	168.9749	1.442881	0.2860723	1.370645	0.5836493	1.500591
6	-56.51232	-225.7992	169.2869	1.442881	0.2731854	0.664573	1.321963	1.204168
12	-57.21814	-224.2884	167.0703	2.248083	0.1351786	2.103361	1.392855	0.7075422
18	-66.45954	-234.1338	167.6743	2.248083	0.2289912	1.155185	1.392855	1.358923
24	-60.16232	-227.4989	167.3365	1.461694	0.4010063	3.438647	0.7825141	1.358923
30	-52.29996	-220.4618	168.1618	0.8383464	0.1638255	3.010376	0.6017989	1.313982
36	-55.26088	-220.6766	165.4157	3.379454	0.1317796	2.110123	1.234527	1.358975
42	-53.55968	-220.1124	166.5528	2.91909	0.2441327	2.110123	1.027812	1.337437
48	-45.90297	-216.318	170.415	0.5566861	0.2441327	0.9055539	0.9169559	1.109415
54	-49.55337	-218.3878	168.8344	0.841538	1.441978	0.8845008	1.795474	0.5778809
60	-54.24184	-222.9835	168.7416	1.297878	0.2654541	0.8891845	2.235225	0.7320006
66	-63.01276	-230.6538	167.6411	0.7377188	0.8723601	3.023692	0.6925349	1.672492
72	-44.98515	-213.9373	168.9521	1.53588	0.6675303	0.8142948	1.606897	0.8999889
78	-58.5846	-228.1109	169.5263	0.4851631	0.3578662	1.39914	1.588232	1.001078
84	-50.9582	-217.8653	166.9071	0.5679623	0.3596632	3.993356	1.691384	1.415435
90	-35.5836	-205.0766	169.493	0.7045355	0.4265909	2.230312	0.9469785	0.609273
96	-35.55542	-205.5963	170.0408	0.832902	0.4029314	1.411156	0.9355117	0.7325164
102	-41.75669	-211.031	169.2743	0.6002944	0.4706657	1.460574	1.861551	0.7325164
108	-40.50383	-210.5825	170.0787	0.1928552	0.7373582	1.423818	1.196642	0.8562753
114	-42.99707	-212.1457	169.1487	0.2798664	0.1376766	2.04648	1.410832	0.5536189
120	-43.73297	-213.5228	169.7898	0.5227819	0.2260742	1.535221	1.348337	0.4888881
126	-45.86109	-215.2751	169.414	0.5227819	0.100002	1.290278	1.22753	0.4888881
132	-51.94299	-219.8641	167.9211	1.56801	0.3566401	2.87954	0.9165985	0.9697957
138	-45.75398	-213.9216	168.1676	1.433416	0.2381345	2.007711	1.176613	1.168481
144	-44.21741	-213.0424	168.825	1.717795	0.4974963	0.8855921	0.9741806	1.4626
150	-57.63955	-226.5074	168.8679	1.716848	0.2465587	0.8079236	0.9741806	1.4626
156	-58.91377	-226.5876	167.6739	1.596669	0.8893852	2.104988	1.397164	0.910473
162	-45.66067	-215.9311	170.2704	0.8592181	0.4236912	0.8703226	1.01759	0.9648437
168	-51.42666	-219.2035	167.7768	1.281106	0.4908174	1.666807	1.041014	1.936076
174	-45.46446	-214.854	169.3895	0.9074107	0.2470396	1.834117	1.041014	0.7469868
180	-47.31934	-217.3939	170.0745	0.7270835	0.6638462	0.6451786	1.665641	0.478153
186	-50.29632	-219.7231	169.4268	0.193387	0.1412695	0.8784038	2.236476	0.3030421
192	-56.0625	-224.5157	168.4532	0.7409885	0.1813483	1.843989	2.040417	0.5959924
198	-63.09151	-230.1163	167.0248	0.741268	0.3272691	1.002722	4.52409	0.4838476
204	-56.55768	-224.8766	168.319	1.526112	0.5680416	0.9707479	2.370838	0.604561
210	-64.06926	-232.2351	168.1658	0.5033398	1.139273	1.113592	2.679002	0.8859314
216	-51.42068	-221.2821	169.8614	0.9172556	0.3758606	1.113592	1.243163	0.8444075
222	-53.24709	-222.6273	169.3802	1.581622	0.2837466	1.171599	0.9690402	0.8444075
228	-46.06712	-215.0996	169.0325	0.7694116	0.2165126	0.9476239	2.40872	0.5273348
234	-45.72984	-214.3352	168.6054	1.723706	0.72338	1.357139	1.232711	0.8358415
240	-45.98594	-215.0841	169.0982	1.041162	0.4337831	0.6223935	2.345932	0.8424286
246	-47.27773	-216.226	168.9483	1.712932	0.1952573	0.574626	1.794435	0.6645049
252	-40.41104	-210.3026	169.8915	0.4428482	0.4566441	1.496905	0.955912	1.180445
258	-49.3928	-215.8377	166.4449	1.937433	1.024753	3.175457	0.9907112	1.246489
264	-54.43593	-223.9421	169.5061	0.6849907	0.5067099	0.9765937	1.779908	0.9944871
270	-56.90804	-221.4092	164.5011	1.221137	0.3740592	1.608566	5.902035	0.318943
276	-49.21882	-216.6172	167.3984	0.6566336	0.3478695	1.375287	3.843288	0.3857368
282	-52.04883	-222.4321	170.3832	0.1853842	0.3293402	1.308817	1.022116	1.087573
288	-38.92075	-209.5003	170.5795	0.2346129	0.79037	1.424321	0.7096232	0.7074757
294	-50.12004	-218.0463	167.9262	0.6101842	0.2113629	1.301275	3.177654	0.283362
300	-47.29665	-217.0516	169.7549	0.1838637	0.1697439	1.452727	1.56048	0.3476532
