Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2568.685	-2737.75	169.0646	1.149425	0.9392075	2.038418	0.02776281	0.08960147	0.8841183	0.02354935	1.839122
6	-2570.978	-2739.693	168.715	1.210372	0.9523962	2.154211	0.02300085	0.0865111	0.8013418	0.01449861	2.014769
12	-2589.861	-2756.149	166.2874	0.9607739	0.9178138	1.804127	0.08204364	2.661511	0.2888008	0.08238376	2.572576
18	-2578.911	-2745.141	166.2298	1.265401	0.9258382	1.918709	0.06673301	2.252437	0.2321127	0.07014587	2.650499
24	-2584.961	-2753.687	168.7257	1.140928	0.9510179	1.380018	0.2404933	2.344136	0.05410862	0.05208354	1.347766
30	-2573.87	-2742.384	168.5137	1.010072	0.9510179	1.537638	0.2935456	2.426853	0.05912309	0.06571327	1.371784
36	-2570.39	-2738.868	168.4782	1.010072	1.023515	1.537638	0.2935456	2.450527	0.06413155	0.06710074	1.318406
42	-2577.938	-2746.528	168.5903	1.413983	1.068473	1.860641	0.2501856	2.061411	0.04907329	0.04155017	0.9561641
48	-2576.492	-2744.637	168.1448	1.375996	1.127032	2.129837	0.2472953	2.183782	0.06435829	0.06112347	0.9561641
54	-2577.355	-2745.057	167.7018	1.18418	0.994546	2.676308	0.2504254	2.458149	0.04051392	0.06793916	0.9075632
60	-2580.249	-2748.339	168.0894	1.002684	1.006857	2.055954	0.2504254	2.556136	0.03991373	0.07161386	1.195253
66	-2579.041	-2746.855	167.8143	1.258922	1.024796	2.055954	0.2955375	2.556136	0.05627606	0.07161386	1.144318
72	-2588.261	-2754.698	166.4362	1.277916	0.9913593	1.865376	0.06603472	2.324581	0.2188053	0.09463903	2.455653
78	-2576.83	-2742.795	165.9658	1.173685	1.115624	2.002434	0.09625682	2.956668	0.2911312	0.06907722	2.20251
84	-2580.007	-2744.438	164.4305	1.543611	1.021061	2.97136	0.05489861	2.933203	0.4206325	0.06613751	2.35852
90	-2570.929	-2735.736	164.8069	1.123091	0.9607736	2.142108	0.05165869	3.290311	0.4122258	0.08964497	2.701224
96	-2568.857	-2733.134	164.2771	1.244669	0.8906222	1.831154	0.07247567	3.542228	0.438574	0.08909482	2.999685
102	-2576.451	-2740.785	164.3338	1.316075	0.8906222	1.546558	0.07944623	3.284084	0.418198	0.1141791	3.240697
108	-2578.837	-2744.659	165.822	1.316075	0.9318553	1.838354	0.06400294	2.633248	0.2830065	0.0612405	2.658395
114	-2575.968	-2742.761	166.7931	1.20063	0.9280904	1.741036	0.05418432	0.1927357	2.119932	0.0741113	2.561477
120	-2579.104	-2743.393	164.2884	1.264233	1.00314	2.572467	0.07471868	3.524583	0.3116829	0.07875479	2.553453
126	-2576.305	-2742.346	166.0411	1.15434	0.9522279	2.00639	0.06270618	2.794533	0.281129	0.07633313	2.39518
132	-2575.026	-2741.325	166.2993	1.222124	1.113997	2.175656	0.07216384	2.78301	0.3873798	0.09239742	1.888173
138	-2566.037	-2732.481	166.4439	1.245982	0.981534	2.110192	0.07423869	2.78301	0.3102175	0.07618783	1.96984
144	-2561.428	-2728.177	166.7491	1.161839	0.9110843	1.833827	0.07449161	2.901721	0.3102175	0.06914164	1.978161
150	-2560.725	-2727.896	167.1714	1.187449	0.9110843	1.943732	0.06830299	2.63013	0.340685	0.06433299	1.769859
156	-2587.364	-2754.936	167.5711	1.358797	0.963064	1.649384	0.05115827	2.260498	0.2911957	0.07269071	1.841542
162	-2576.274	-2743.482	167.2079	1.064358	0.9233703	1.437844	0.4456642	3.728051	0.09313655	0.0794828	1.273556
168	-2561.757	-2726.218	164.4609	0.9694504	1.031242	1.496318	0.6662787	5.768116	0.2029552	0.1435613	1.463604
174	-2570.903	-2736.285	165.3822	0.9546211	0.9259618	2.23104	0.6747507	4.181712	0.1443067	0.1204172	1.556125
180	-2581.022	-2747.457	166.4346	0.9049192	0.9096698	1.67818	0.4519988	4.181712	0.09998546	0.1393324	1.416233
186	-2572.47	-2738.244	165.7732	1.176494	1.030018	1.961909	0.4585108	4.181712	0.1659845	0.1108575	1.371603
192	-2574.17	-2736.847	162.6762	1.053193	0.9212357	2.215785	0.678053	6.495961	0.1505463	0.1639215	1.742889
198	-2570.981	-2733.79	162.8089	0.9054664	0.9895475	2.400147	0.782215	6.488457	0.1645031	0.1437474	1.505613
204	-2576.324	-2740.775	164.4508	1.131611	0.9895475	1.922018	0.6393707	4.736179	0.134084	0.1437474	1.886405
210	-2568.786	-2733.569	164.7835	1.316273	0.9895475	2.099865	0.4953534	4.40697	0.1419435	0.1046316	1.757306
216	-2580.187	-2744.896	164.709	1.642521	0.916369	1.947529	0.4854729	4.483643	0.1277862	0.1596163	1.676521
222	-2570.667	-2733.927	163.2597	1.343457	0.947958	2.153621	0.5233962	5.820533	0.1609867	0.2494141	1.672479
228	-2578.779	-2742.811	164.0324	1.145613	0.9811605	1.771439	0.5216086	5.558461	0.1445999	0.2494141	1.70817
234	-2582.389	-2750.82	168.4312	1.12922	1.054414	1.397223	0.05284943	0.318825	2.318104	0.06627875	1.441529
240	-2578.122	-2745.05	166.9283	1.083237	0.964809	1.834851	0.1128908	0.3414392	3.419323	0.04790835	1.468324
246	-2570.797	-2737.219	166.4213	1.172233	0.8764808	2.089182	0.1143315	0.2986599	3.26904	0.07245312	1.771935
252	-2571.993	-2737.78	165.7872	0.9935991	0.9532438	2.645731	0.09240383	0.3542911	3.368727	0.08685148	1.793716
258	-2575.081	-2742.019	166.9377	0.978646	0.9170042	1.408446	0.08349383	0.360479	3.279181	0.09053206	1.948284
264	-2566.662	-2733.797	167.1347	1.074873	1.052736	1.367632	0.08189734	0.2469383	2.596866	0.07606879	2.227153
270	-2579.73	-2743.491	163.7617	1.042136	0.9103704	2.081725	0.6923705	5.608243	0.1697487	0.1345426	1.710462
276	-2579.133	-2743.622	164.4895	1.174028	0.9418431	1.968122	0.5465457	4.93653	0.1324717	0.1311823	1.767609
282	-2569.159	-2733.014	163.855	0.9027174	0.9661836	1.989055	0.5465457	5.622943	0.1510493	0.1281853	1.876307
