Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1482.799	-1648.578	165.779	1.398272	2.095976	1.922656	0.4273259	1.394702	2.457395	0.3680968
6	-1479.033	-1645.517	166.4838	1.661443	1.839021	1.514452	0.4273259	1.833893	1.773117	0.5385663
12	-1482.891	-1650.019	167.1282	1.734565	2.200244	1.066834	0.3491516	2.354165	0.6683263	0.6583722
18	-1472.258	-1640.97	168.7117	1.323066	2.200244	0.2964388	1.276082	0.6511034	1.014683	0.6583722
24	-1476.028	-1644.884	168.8561	1.902181	2.163559	0.2676326	0.7261157	0.8785076	0.731404	0.6506067
30	-1479.922	-1645.301	165.379	1.383848	2.378335	0.9468975	2.613872	2.362828	0.2964867	0.8333977
36	-1488.91	-1653.506	164.5963	1.383848	1.268751	0.3608652	1.888203	3.144643	2.576943	0.9907001
42	-1483.627	-1652.678	169.0508	1.299329	1.472383	0.1112194	1.456146	1.243953	0.6664014	0.9019719
48	-1494.455	-1663.547	169.0922	1.205993	1.472383	0.3609519	0.9442089	1.243953	0.5941758	1.262032
54	-1491.382	-1662.997	171.615	1.141882	1.508644	0.2264931	0.2166353	0.4684417	0.07074964	0.9556438
60	-1491.806	-1662.695	170.8886	1.700292	1.730277	0.5195425	0.1425823	0.1888655	0.1291373	0.9308854
66	-1500.725	-1669.797	169.0721	1.87367	1.717258	0.5891667	0.5176831	0.6093771	1.110441	0.7108999
72	-1503.331	-1664.427	161.0961	1.725839	1.829068	2.553491	0.04880251	5.372389	2.654214	0.9543777
78	-1472.932	-1637.182	164.2501	1.725839	1.607544	4.270278	0.02495695	1.658223	1.785891	0.9080121
84	-1472.57	-1641.934	169.3642	1.324637	2.471427	0.8458753	0.08676428	0.7665966	0.6129526	0.6602399
90	-1493.497	-1655.322	161.8244	1.341481	2.441948	3.233	2.110978	1.62945	2.810569	0.791478
96	-1480.042	-1647.307	167.2654	1.336526	2.131777	0.8104417	1.858252	0.7268539	1.273697	0.775931
102	-1483.997	-1651.526	167.5298	1.301638	1.867439	0.4339704	1.861534	1.352224	1.146485	0.6100256
108	-1486.502	-1651.833	165.3302	1.693175	2.682727	0.8368679	1.774049	3.088757	0.0843744	0.6726744
114	-1483.7	-1645.808	162.1083	2.401612	2.67781	3.981804	0.6232124	2.542108	1.303475	0.5893029
120	-1481.395	-1645.859	164.464	1.498089	2.724377	3.389382	1.345578	1.760219	0.3321465	0.5714516
126	-1485.676	-1651.456	165.7796	2.08246	2.045025	2.72374	1.345578	0.8188733	0.787732	0.5650045
132	-1486.551	-1654.823	168.272	1.586969	2.617159	1.159907	1.111626	0.6072761	0.1376918	0.6481875
138	-1491.741	-1660.422	168.6811	1.586969	2.403573	0.7333559	0.5145154	0.6768687	0.8449163	0.740315
144	-1486.043	-1655.816	169.7736	0.9691947	2.01444	0.3779507	1.05338	0.6768687	0.5730096	0.7153112
150	-1472.682	-1641.869	169.1875	1.579158	2.116209	0.05210923	1.148142	0.8504122	0.5730096	0.6132253
156	-1483.557	-1652.032	168.4747	1.87598	1.765659	1.032192	0.9319914	0.5251087	0.9032291	0.6771782
162	-1482.369	-1641.501	159.1326	1.545054	2.301048	1.25862	2.011385	3.172349	5.987761	0.7830648
168	-1487.522	-1652.103	164.5815	1.621977	1.751543	1.25862	0.8870944	2.806384	2.484998	0.8133938
174	-1484.755	-1653.112	168.3574	1.46411	1.574393	0.7816528	2.094401	0.5860168	0.6622276	0.4787295
180	-1491.368	-1656.837	165.4692	2.123021	2.625568	1.597646	1.839272	0.6222444	1.297178	0.6165738
186	-1486.477	-1652.968	166.4906	2.527921	2.650012	1.188669	1.547178	0.9990452	0.2731676	0.5511221
192	-1488.744	-1655.652	166.9082	1.639746	2.261959	1.348476	0.9543994	2.258177	0.1518469	0.5782741
198	-1475.669	-1639.891	164.2216	1.752865	2.431393	1.555155	2.359358	1.683766	1.513586	0.6261864
204	-1482.176	-1649.064	166.8878	1.550066	2.338755	1.44165	0.4692101	1.201414	1.486667	0.8273463
210	-1484.363	-1652.09	167.7278	1.214312	2.133476	1.686253	0.5504165	1.487482	0.6646304	0.6709848
216	-1486.459	-1653.58	167.1213	2.714155	1.80177	0.8107506	0.2713221	1.218055	1.770349	0.6079083
222	-1477.998	-1645.176	167.178	1.624086	2.077776	0.5944774	0.6489149	1.417079	1.983963	0.4384902
228	-1480.695	-1650.269	169.5742	0.9757975	2.377643	0.4806455	0.6489149	1.417079	0.03197233	0.4528295
234	-1487.654	-1656.625	168.9718	1.573183	2.093241	0.3876528	0.6489149	1.8022	0.02947485	0.4024349
240	-1477.092	-1646.117	169.025	2.023759	2.324135	0.3179468	0.8013986	1.06438	0.009389516	0.4176226
246	-1475.514	-1643.643	168.1291	2.203986	2.26997	0.3179468	1.083401	1.411516	0.193453	0.4620533
252	-1477.203	-1645.494	168.291	1.902787	2.516575	0.7061707	1.408883	0.6291541	0.01497034	0.3134067
258	-1473.351	-1641.129	167.7782	1.225938	2.064974	1.30282	1.859681	1.180241	0.07240983	0.3905017
264	-1482.212	-1648.449	166.2379	2.199	2.396427	0.2078986	1.615482	2.034344	0.8943117	0.394243
270	-1484.693	-1650.701	166.0079	1.757512	1.742776	0.73454	2.858412	1.428928	1.001553	0.5881203
276	-1487.501	-1657.336	169.8346	1.18573	1.924166	0.73454	0.6982248	0.3586098	0.7362356	0.6545337
282	-1480.309	-1648.471	168.1618	1.725202	1.924166	0.4369289	0.6028303	1.044947	1.646008	0.5112449
288	-1489.717	-1656.638	166.9209	1.624102	1.755914	0.345285	1.4718	1.044947	2.369307	0.5112449
294	-1486.93	-1654.895	167.9656	1.210363	1.755914	0.7099079	0.7585094	0.7509226	2.360857	0.4941748
300	-1477.688	-1645.157	167.4688	1.49684	1.58089	1.025498	0.7935694	0.7509226	2.360857	0.6667604
306	-1482.813	-1647.037	164.2242	1.505208	2.373913	2.126553	0.6223306	1.854884	2.81402	0.5365883
312	-1469.173	-1635.014	165.8409	2.12412	2.760735	1.306924	0.7099937	0.9977181	1.857471	0.4926673
318	-1494.236	-1660.438	166.202	1.647922	2.467346	0.9471369	1.524188	2.200595	0.4894729	0.6864809
324	-1468.15	-1633.934	165.784	1.404079	2.037175	2.301613	1.176275	2.215965	0.5470711	0.6787436
330	-1477.871	-1648.757	170.8858	1.544284	2.146814	0.2452303	0.16127	0.2202674	0.2976922	0.6201054
336	-1478.23	-1648.782	170.552	1.657274	2.146814	0.4681194	0.100102	0.1930017	0.407527	0.5764359
342	-1484.114	-1653.888	169.7742	2.069619	2.156452	0.3146974	0.1740495	0.3725091	0.5817126	0.8201584
348	-1470.765	-1641.297	170.5317	1.554905	2.273603	0.1471037	0.2483574	0.4768884	0.1515596	0.8168563
354	-1474.184	-1644.189	170.0046	2.105681	2.541403	0.200833	0.3260219	0.2596236	0.1353001	0.6103851
360	-1480.673	-1650.702	170.0284	1.753397	2.692217	0.2247433	0.2349716	0.2867523	0.2580913	0.7052857
366	-1479.892	-1649.474	169.5828	1.753397	2.693876	0.07040189	0.5621319	0.5667455	0.2580913	0.6895407
372	-1474.837	-1642.3	167.4631	1.807664	2.978507	0.9297145	1.637809	0.3949155	0.2696938	0.7110261
378	-1478.273	-1646.231	167.9577	2.49927	2.63264	1.122159	0.5239562	0.475645	0.4129518	0.6759206
384	-1477.269	-1641.384	164.1145	1.975638	1.972513	3.060244	1.399699	1.335454	1.665517	0.6759206
390	-1480.355	-1639.763	159.4079	2.014398	2.439198	4.215846	5.295127	0.8560258	1.320714	0.6340791
396	-1479.198	-1641.266	162.0682	2.496441	1.906361	4.764328	2.497882	0.2688317	1.670844	0.5243907
402	-1479.054	-1647.414	168.3595	1.677979	2.678746	0.7446524	1.326427	0.1885772	0.5609173	0.4830046
408	-1471.898	-1639.451	167.5534	1.677979	2.561501	0.6186136	1.433593	1.277986	0.4029951	0.4284523
414	-1474.395	-1643.689	169.2945	1.677979	2.697927	0.1045355	1.021455	0.3466049	0.3428485	0.356108
420	-1470.35	-1639.732	169.3822	1.385719	2.376628	0.3253559	1.021455	0.6629964	0.3527344	0.4321797
426	-1468.685	-1636.46	167.7753	1.508707	1.682731	0.06658844	1.573231	0.6653957	2.234125	0.4115156
432	-1461.626	-1629.402	167.7753	1.498503	2.708045	0.3927108	1.022907	0.8327205	1.288233	0.4528038
438	-1476.687	-1645.337	168.6493	1.668146	2.303212	0.3927108	0.7410016	0.4727713	1.304888	0.4545183
444	-1493.349	-1663.717	170.3681	1.462921	1.700087	0.5913602	1.026517	0.3165877	0.03756802	0.4112966
