Iteration	Posterior	Likelihood	Prior	tree_length
0	-126.9086	-298.1532	171.2446	2.501886
6	-131.2105	-302.9285	171.7179	2.201161
12	-123.5546	-295.2725	171.7179	2.201161
18	-133.2187	-304.1109	170.8922	2.719799
24	-134.722	-306.1596	171.4375	2.380537
30	-142.3915	-312.1171	169.7255	3.417295
36	-133.2222	-304.5089	171.2867	2.475503
42	-135.3119	-306.4916	171.1797	2.542324
48	-128.4949	-298.6396	170.1447	3.170195
54	-147.4168	-318.0253	170.6085	2.89247
60	-131.9183	-302.7905	170.8721	2.732124
66	-136.2394	-307.0929	170.8535	2.743536
72	-130.375	-301.6331	171.2581	2.493412
78	-132.2537	-303.5772	171.3236	2.45239
84	-127.9638	-298.1974	170.2336	3.11735
90	-124.4062	-296.4488	172.0427	1.98784
96	-119.213	-290.8185	171.6055	2.273548
102	-102.9644	-274.6845	171.7201	2.199753
108	-112.389	-284.6808	172.2919	1.818793
114	-117.0681	-289.36	172.2919	1.818793
120	-116.9403	-287.9738	171.0336	2.632906
126	-118.3736	-290.5544	172.1808	1.894764
132	-135.7284	-306.2596	170.5312	2.939068
138	-124.1561	-294.5608	170.4047	3.015096
144	-126.7018	-297.6596	170.9578	2.679572
150	-126.4073	-298.201	171.7937	2.151982
156	-122.1893	-294.6324	172.4431	1.713311
162	-118.7872	-289.7378	170.9506	2.684024
168	-117.7641	-289.5246	171.7605	2.173553
174	-114.9935	-287.3198	172.3263	1.794993
180	-112.0937	-283.9075	171.8138	2.138854
186	-108.7579	-280.3804	171.6225	2.262642
192	-113.5301	-285.1709	171.6409	2.250858
198	-113.8246	-284.5824	170.7577	2.801935
204	-122.4485	-293.2439	170.7954	2.778979
210	-123.5155	-295.2443	171.7289	2.194087
216	-118.9099	-290.6388	171.7289	2.194087
222	-123.9732	-294.6776	170.7044	2.834324
228	-106.4668	-278.2844	171.8176	2.136399
234	-110.5209	-281.3774	170.8565	2.741705
240	-111.222	-282.1759	170.9539	2.681952
246	-119.9021	-292.363	172.4608	1.700753
252	-126.9591	-297.3783	170.4192	3.006386
258	-127.8559	-298.6666	170.8107	2.769658
264	-112.9036	-285.1459	172.2423	1.852885
270	-117.6603	-288.6528	170.9925	2.658232
276	-131.406	-303.081	171.675	2.228895
282	-121.3859	-292.3462	170.9603	2.678026
288	-122.1279	-293.0882	170.9603	2.678026
294	-132.2394	-301.81	169.5705	3.507872
300	-123.1602	-293.649	170.4888	2.964596
306	-111.6799	-283.9856	172.3057	1.809225
312	-108.2362	-279.5436	171.3074	2.462541
318	-110.5648	-282.036	171.4712	2.359192
324	-122.3694	-293.4863	171.1169	2.581368
330	-135.0921	-307.1945	172.1024	1.947764
336	-130.5971	-301.7588	171.1617	2.553516
342	-129.9972	-300.8974	170.9003	2.714883
348	-133.7355	-304.8322	171.0967	2.593863
354	-143.1426	-313.1955	170.0529	3.224584
360	-133.9199	-305.5444	171.6246	2.261341
366	-130.4812	-301.1988	170.7176	2.826347
372	-130.3155	-301.2624	170.9469	2.686271
378	-127.095	-298.8763	171.7814	2.160026
384	-122.5292	-293.7583	171.2291	2.511519
390	-139.9663	-311.1155	171.1492	2.561269
396	-130.9164	-301.9777	171.0613	2.615772
402	-121.7146	-292.206	170.4914	2.963029
408	-122.6552	-293.0734	170.4182	3.006999
414	-123.7572	-295.2657	171.5085	2.335536
420	-113.2257	-284.7341	171.5085	2.335536
426	-141.1293	-311.892	170.7627	2.798894
432	-127.4504	-298.8749	171.4245	2.388777
438	-134.0658	-305.4904	171.4245	2.388777
444	-139.3175	-310.4223	171.1048	2.58884
450	-144.2123	-315.7611	171.5488	2.309806
456	-128.4661	-299.6141	171.1481	2.562012
