Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-2050.759	-2219.79	169.0314	0.950507	0.9557381	1.030123	2.1442
6	-2051.822	-2220.881	169.059	0.9549831	0.9306895	1.138883	2.06823
12	-2055.308	-2223.619	168.3114	1.334052	1.07874	0.9733035	2.321145
18	-2058.324	-2227.041	168.7174	0.8953738	1.07874	1.002537	2.320519
24	-2052.009	-2220.572	168.5636	1.113227	1.239217	1.134204	2.091511
30	-2057.964	-2226.749	168.7849	1.030801	0.9709691	0.9950412	2.264532
36	-2060.898	-2229.371	168.4731	1.149955	1.316411	0.9950412	2.168573
42	-2051.262	-2219.861	168.5989	1.218528	0.8779362	1.010877	2.313454
48	-2052.736	-2221.567	168.8304	1.032742	1.077574	1.030847	2.141763
54	-2058.864	-2227.653	168.7892	1.174536	0.8694802	1.030847	2.211677
60	-2056.644	-2225.109	168.4652	0.8879324	1.223862	1.030847	2.376098
66	-2049.509	-2218.003	168.494	1.061369	1.005371	0.9424955	2.441402
72	-2060.058	-2228.74	168.6823	1.193595	0.863012	0.9867618	2.300698
78	-2061.903	-2230.457	168.5543	1.12615	0.9732847	0.9677769	2.366883
84	-2047.2	-2215.94	168.7397	1.146452	0.9779339	1.143356	2.118554
90	-2047.773	-2217.102	169.3288	0.7643618	0.9222742	1.099639	2.045392
96	-2045.111	-2214.07	168.9587	0.8614266	1.165427	1.209562	1.994361
102	-2050.678	-2219.228	168.55	1.091978	1.141471	1.145853	2.169593
108	-2057.348	-2226.115	168.7672	1.0602	0.9416746	1.058114	2.235301
114	-2047.946	-2216.538	168.5919	1.0602	1.059692	1.065128	2.267643
120	-2052.059	-2221.014	168.9555	1.169079	0.8413039	1.092182	2.084953
126	-2057.123	-2225.473	168.3499	1.002733	1.095879	1.042647	2.44905
132	-2059.793	-2228.551	168.7573	1.228905	1.150438	1.004638	2.031447
138	-2066.95	-2235.525	168.5744	1.178494	1.076185	1.027409	2.216966
144	-2061.382	-2229.896	168.5132	0.841337	1.065569	1.071437	2.44824
150	-2055.648	-2224.261	168.6127	1.070962	0.9772162	1.190502	2.219743
156	-2050.843	-2219.644	168.8012	1.060722	1.049163	1.190502	2.056395
162	-2048.853	-2217.336	168.4831	1.090596	1.049163	1.035369	2.343486
168	-2050.857	-2219.887	169.0303	1.007838	0.8475448	1.133666	2.110031
174	-2053.671	-2222.222	168.5504	1.369671	0.9685094	1.104051	2.131615
180	-2048.949	-2217.409	168.4602	0.9566092	1.078401	0.9909383	2.452155
186	-2061.401	-2229.892	168.4907	0.8507685	1.047662	0.7783699	2.649906
192	-2070.45	-2238.445	167.995	1.01036	1.164937	0.8351174	2.750106
198	-2071.39	-2239.713	168.3225	1.167251	1.007546	1.012293	2.437763
204	-2077.155	-2246.072	168.917	0.9304309	0.9045669	0.8990133	2.347839
210	-2080.476	-2249.454	168.9777	0.93373	0.8334653	0.9190627	2.339093
216	-2071.739	-2240.324	168.5853	1.071029	0.8381886	0.9644377	2.468623
222	-2057.018	-2225.23	168.2116	1.240354	1.18775	1.018234	2.345225
228	-2050.851	-2218.984	168.1328	1.293717	1.278861	1.030721	2.297365
234	-2058.108	-2226.942	168.8343	0.7706215	1.010682	0.9344012	2.410146
240	-2073.387	-2241.647	168.2601	1.147706	1.084406	1.02817	2.430927
246	-2073.312	-2241.195	167.8831	1.180813	1.268343	0.9307712	2.593216
252	-2066.652	-2235.361	168.7088	1.123701	1.02494	1.199086	2.086243
258	-2068.947	-2237.667	168.7202	1.178806	1.08461	1.118325	2.056738
264	-2067.975	-2236.553	168.5784	1.146692	0.9693105	1.073299	2.273799
270	-2064.08	-2232.303	168.2234	1.005803	1.336701	0.9624336	2.428302
276	-2053.274	-2221.743	168.4697	1.096479	1.038747	1.079267	2.326986
282	-2053.747	-2221.977	168.2301	1.096479	1.1055	1.161091	2.384826
288	-2053.779	-2222.636	168.8564	0.9106422	1.060356	1.182222	2.116821
294	-2054.781	-2222.845	168.0646	1.331892	1.060356	0.979021	2.486317
300	-2046.544	-2214.816	168.2724	1.053286	1.093345	1.012643	2.486317
306	-2036.475	-2205.363	168.8882	1.053286	0.9538073	1.020293	2.178164
312	-2049.658	-2218.04	168.3819	1.184072	0.895273	0.9705099	2.486622
318	-2041.618	-2210.433	168.8151	1.161542	0.9399531	0.9255097	2.226057
324	-2051.773	-2220.455	168.6817	0.8147935	1.008306	0.9255097	2.486281
330	-2045.47	-2213.781	168.3112	0.991751	1.179284	0.9319884	2.497652
336	-2043.307	-2212.052	168.7451	0.9229911	1.093108	1.034365	2.255681
342	-2043.597	-2212.081	168.4836	1.215891	1.093108	1.041539	2.23172
348	-2054.361	-2222.386	168.0255	1.313192	1.051466	1.106707	2.447642
354	-2056.935	-2225.345	168.4099	1.03453	1.134484	0.9837137	2.404168
360	-2057.176	-2225.824	168.6472	0.8230428	1.134484	0.9837137	2.387107
366	-2058.166	-2227.009	168.8432	0.921441	0.9007345	0.8686836	2.421771
372	-2051.941	-2220.698	168.7566	1.070872	0.9883838	0.887612	2.3146
378	-2057.762	-2225.973	168.2111	0.9866302	0.8563965	1.04344	2.69291
