Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-420.1656	-590.6306	170.465	0.0400396	0.00798053	0.0258107	0.0105847	0.0488338	0.0025034	0.138408	0.0979662	0.00653585	0.00310755	0.0074708	0.00163507	0.0411108	0.062362	0.00300742	0.0341359	0.0198341	0.0870802	0.0273786	0.0340568	0.0231161	0.00213208	0.0498228	0.00952224	0.0126081	0.0860752	0.047979	0.079836	0.023623	0.0267045	0.0269608	0.00900359	0.110397	0.00123552	0.0375948	0.0398247	0.0061323	0.00917072	0.0209992	0.0356558	0.00302386	0.0128134	0.0242479	0.020436	0.0433815	0.0369699	0.00041347	0.0265011	0.0412159	0.0387172	0.0244648	0.00199159	0.0239078	0.0193598	0.0239649	0.0482358	0.00631869	0.0181865	0.00185602	0.0588771	0.0113669	0.0121267	0.040751	0.00405928	0.0207051	0.0544883	0.0664937	0.0831589	0.0671504	0.0395498	0.0115039	0.0140769	0.0304109	0.00439148	0.0315458	0.0521867	0.0138891	0.0216076	0.000153652	0.0552321	0.00373817	0.0523561	0.0197491	0.00374934	0.0584828	0.023712	0.00943102	0.0445094	0.0726532	0.0426513	0.00083034	0.00700419	0.0245046	0.0374666	0.0332787	0.000131011	0.0766853	0.0134411	0.00267902	0.00866451	0.00355324	0.0163932	0.000840379	0.0464627	0.0328867	0.00219405	0.00104319	0.00250791	0.000548883	0.0138007	0.0209346	0.00100957	0.0114592	0.0066582	0.0292323	0.00919085	0.0114327	0.00775994	0.000715728	0.0167252	0.00319656	0.00423248	0.028895	0.0161063	0.0268005	0.00793009	0.00896454	0.0090506	0.00302245	0.0370597	0.000414756	0.0126204	0.0133689	0.00205858	0.00307856	0.00704932	0.0119694	0.00101509	0.00430138	0.00813988	0.00686024	0.0145629	0.0124106	0.000138799	0.00889628	0.013836	0.0129971	0.00821271	0.000668565	0.00802572	0.00649897	0.00804488	0.0161925	0.00212115	0.0061051	0.000623054	0.0197647	0.00381579	0.00407085	0.0136799	0.00136268	0.00695059	0.0182914	0.0223215	0.027916	0.022542	0.0132766	0.0038618	0.00472553	0.0102088	0.0014742	0.0105897	0.0175188	0.00466249	0.00725355	5.15801e-05	0.0185411	0.00125488	0.0175756	0.00662966	0.00125863	0.0196324	0.00795998	0.00316594	0.0149416	0.0243893	0.0143178	0.00027874	0.00235127	0.00822606	0.0125773	0.0111715	4.39796e-05	0.0257428	2.9789
36	-414.0742	-584.8318	170.7576	0.0271543	0.00416744	0.0228229	0.00449886	0.0435336	0.00545064	0.150417	0.0465289	0.00589557	0.00936771	0.0636232	0.056693	0.0802726	0.0347956	0.00573782	0.0098175	0.0192035	0.0343002	0.0265447	0.0109378	0.033001	0.00439441	0.0217796	0.0162115	0.0111333	0.0384957	0.0126528	0.0338371	0.0125873	0.029967	0.0116598	0.0177389	0.106573	0.00350389	0.0317191	0.0216439	0.00917566	0.00142598	0.00614792	0.00918997	0.00269545	0.00661671	0.0166835	0.0173418	0.0271066	0.00444212	0.00845838	0.0206738	0.0136657	0.0137335	0.0192212	0.00265507	0.00834537	0.159145	0.00325603	0.0353956	0.0185947	0.0150756	0.0046647	0.0534762	0.0262892	0.020238	0.0193035	0.0570844	0.0114393	0.0428583	0.0956898	0.0559639	0.161266	0.0173241	0.00409149	0.012749	0.011815	0.01762	0.00546876	0.0456409	0.012444	0.00359948	9.25682e-05	0.032288	0.00736845	0.00786837	0.0323677	0.082647	0.0734472	0.0114787	0.138261	0.0397652	0.056306	0.0658864	0.00816283	0.00463205	0.00886161	0.031059	0.0259535	1.3477e-05	0.00882164	0.009691	0.0014873	0.00814516	0.00160558	0.0155366	0.00194526	0.0536816	0.0166055	0.00210405	0.00334321	0.0227062	0.020233	0.0286482	0.0124181	0.00204775	0.00350373	0.00685345	0.0122413	0.00947345	0.00390357	0.0117776	0.0015683	0.00777284	0.00578567	0.00397332	0.0137386	0.00451561	0.012076	0.00449222	0.0106948	0.00416122	0.00633076	0.0380344	0.00125049	0.0113201	0.00772442	0.00327467	0.000508914	0.00219411	0.00327978	0.00096197	0.00236141	0.00595412	0.00618905	0.00967397	0.00158533	0.00301868	0.0073782	0.00487709	0.0049013	0.00685977	0.000947559	0.00297835	0.0567966	0.00116203	0.0126322	0.00663618	0.00538027	0.00166477	0.0190849	0.00938225	0.00722267	0.00688917	0.0203726	0.00408251	0.0152955	0.0341504	0.0199727	0.0575537	0.00618273	0.0014602	0.00454995	0.00421663	0.00628834	0.00195172	0.0162886	0.00444109	0.0012846	3.30363e-05	0.0115231	0.0026297	0.00280811	0.0115516	0.0294956	0.0262123	0.00409659	0.0493436	0.0141917	0.0200949	0.023514	0.0029132	0.00165311	0.00316259	0.0110845	0.00926245	4.80974e-06	0.00314832	2.802013
72	-420.8158	-591.6571	170.8413	0.00544746	1.80432e-05	0.0296716	0.0564868	0.0233985	0.0220791	0.0627127	0.0107388	0.0166757	0.00768763	0.022897	0.00309174	0.0452229	0.0563565	0.0348794	0.0192541	0.00476185	0.0636633	0.0198503	0.0105167	0.0275438	0.0361382	0.0115828	0.00968784	0.000908846	0.101036	0.0101524	0.00958219	0.00384555	0.00619319	0.0246012	0.0173126	0.0746098	0.00162719	0.0525513	0.038412	0.00153299	0.0107898	0.0205507	0.00215668	0.00141504	0.0194952	0.014347	0.0199086	0.100288	0.000820023	0.00627911	0.0363451	0.0400675	0.0141704	0.00528114	0.000411437	0.000750429	0.0223737	0.00690921	0.0103649	0.00366287	0.00272232	0.075318	0.0311212	0.0154512	0.0159524	0.0354988	0.0501306	0.034074	0.115953	0.103259	0.114899	0.0389171	0.0736906	0.000382304	0.0110653	0.00265318	0.032112	0.0182293	0.0151845	0.0126839	0.0123097	0.000229165	0.0596999	0.0701775	0.00104704	0.0132012	0.0651254	0.0521061	0.014824	0.084877	0.00526459	0.0877026	0.127265	0.00126626	0.0124666	0.00161874	0.0201371	0.0356638	0.00178888	0.00579456	0.00198019	6.55885e-06	0.0107859	0.0205334	0.00850552	0.00802593	0.0227965	0.00390361	0.00606174	0.00279451	0.00832322	0.00112387	0.0164389	0.020486	0.0126789	0.00699901	0.00173097	0.0231421	0.00721572	0.00382291	0.0100124	0.0131365	0.00421044	0.0035216	0.000330372	0.0367272	0.00369047	0.0034832	0.00139788	0.00225127	0.00894271	0.00629324	0.0271212	0.000591496	0.0191028	0.013963	0.000557254	0.00392217	0.00747034	0.00078397	0.000514379	0.00708664	0.00521523	0.00723691	0.0364553	0.000298084	0.0022825	0.0132117	0.0145648	0.00515106	0.00191973	0.00014956	0.000272787	0.00813301	0.00251155	0.00376771	0.00133148	0.000989585	0.0273787	0.0113128	0.00561664	0.00579882	0.0129041	0.0182228	0.0123862	0.0421497	0.0375353	0.0417665	0.0141466	0.0267871	0.00013897	0.00402233	0.00096445	0.0116729	0.00662649	0.00551967	0.00461071	0.00447467	8.3303e-05	0.0217013	0.02551	0.000380608	0.00479874	0.0236735	0.0189409	0.00538864	0.0308534	0.00191372	0.0318805	0.0462618	0.000460294	0.0045317	0.000588425	0.00731997	0.012964	0.000650269	0.00210637	2.750976
108	-427.1424	-598.0166	170.8743	0.0220463	0.00549154	0.0209272	0.0103547	0.00882176	0.0224189	0.166126	0.015619	0.0708364	0.0626469	0.0271511	0.00519378	0.0452272	0.0378669	0.00821862	0.0240739	0.0171725	0.0491477	0.011731	0.0356626	0.0518273	0.0143643	0.0626427	0.00588	0.000980095	0.0353376	0.0208985	0.0286755	0.0173153	0.0574321	0.0246983	0.0411946	0.0421447	0.00542767	0.0224881	0.0608427	0.00943638	0.0105242	0.00465182	0.00216496	0.000374441	0.00339268	0.0132972	0.041665	0.0573547	0.0070859	0.00198301	0.0165797	0.0476199	0.0116004	0.072315	0.00122256	0.0364005	0.0144573	0.0121189	0.00582007	0.00451403	8.30655e-05	0.0563606	0.0176193	0.000971882	0.0133145	0.00602993	0.0312191	0.0534766	0.14178	0.0687817	0.0362745	0.0422956	0.00812321	0.00670074	0.00128398	0.00361706	0.0092107	0.00720786	0.0208075	0.0357083	0.0225551	0.00550832	0.0576233	0.0340029	0.0112815	0.0167171	0.0690379	0.0745692	0.00599226	0.0922959	0.0020162	0.0853335	0.0481394	0.000711297	0.0364737	0.0126945	0.0262267	0.0208214	0.0073675	0.00709626	0.00807324	0.00201097	0.00766343	0.00379184	0.00323047	0.00820967	0.0608342	0.00571959	0.0259399	0.0229409	0.00994259	0.00190193	0.0165619	0.0138666	0.00300961	0.00881571	0.00628847	0.0179976	0.00429584	0.0130594	0.0189789	0.00526013	0.0229394	0.00215322	0.000358905	0.0129404	0.0076529	0.0105008	0.00634076	0.0210313	0.00904436	0.0150852	0.0154331	0.00198758	0.00823502	0.0222802	0.00345555	0.00385389	0.00170347	0.000792795	0.000137118	0.00124238	0.00486937	0.0152575	0.021003	0.00259481	0.000726166	0.00607139	0.0174381	0.00424801	0.0264813	0.000447695	0.0133296	0.00529419	0.00443785	0.00213128	0.00165301	3.04181e-05	0.0206389	0.0064521	0.000355897	0.00487568	0.00220813	0.0114323	0.0195828	0.0519191	0.0251874	0.0132835	0.0154884	0.00297467	0.00245377	0.000470185	0.00132455	0.00337291	0.00263948	0.00761958	0.0130762	0.00825956	0.00201711	0.0211013	0.0124517	0.00413122	0.00612171	0.0252813	0.0273068	0.00219433	0.0337982	0.00073832	0.0312486	0.0176284	0.000260473	0.0133564	0.00464864	0.00960407	0.00762467	0.00269793	0.00259861	2.730792
144	-413.7936	-584.7821	170.9885	0.0179044	0.00386572	0.0195166	0.00683187	0.0212905	0.0234934	0.110472	0.0859845	0.014092	0.0277386	0.0168649	0.0142114	0.101684	0.0405822	0.00104842	0.0186832	0.0156715	0.0309347	0.000969261	0.0670237	0.0139347	0.0135529	0.0234142	0.00881943	0.00240222	0.081085	0.000384064	0.0248789	0.00072616	0.0018991	0.00346376	0.00332908	0.104785	0.00295516	0.00932433	0.014587	0.00355671	0.00447982	0.015019	0.00137957	0.00612416	0.0333276	0.00996014	0.0458569	0.0417497	0.00922098	0.0225983	0.0101925	0.0525481	0.00219278	0.0220284	0.000836747	0.0664203	0.00891689	0.00283833	0.000414338	0.0402263	0.00239387	0.0289844	0.0126634	0.0243845	0.0106074	0.00319208	0.115755	0.0292157	0.0158942	0.0456881	0.047757	0.162867	0.000216164	0.0066108	0.0273165	0.0531229	0.029827	0.0122035	0.0295807	0.00407468	0.0106903	0.0153259	0.0478087	0.0203034	0.00543885	0.00419636	0.00666298	0.0429761	0.00336563	0.0463249	0.0440818	0.129779	0.144629	0.0127246	0.00574047	0.0465673	0.0245213	0.0356884	0.00154799	0.00165645	0.00672928	0.00145291	0.0073352	0.00256772	0.00800192	0.00882988	0.0415202	0.0323168	0.0052964	0.0104254	0.00633857	0.00534129	0.0382172	0.0152526	0.000394044	0.00702198	0.00589003	0.0116266	0.000364291	0.0251905	0.00523728	0.00509377	0.00880008	0.00331473	0.00090286	0.0304754	0.000144348	0.00935061	0.000272923	0.000713765	0.00130184	0.00125122	0.0393827	0.00111068	0.0035045	0.00548244	0.00133677	0.00168372	0.00564481	0.000518502	0.00230173	0.012526	0.00374346	0.0172351	0.0156914	0.00346565	0.00849345	0.00383078	0.0197499	0.000824144	0.00827926	0.000314487	0.0249637	0.00335136	0.00106677	0.000155727	0.0151188	0.000899724	0.0108936	0.00475947	0.00916479	0.00398674	0.00119972	0.0435057	0.0109806	0.00597373	0.0171716	0.0179492	0.0612128	8.12441e-05	0.00248463	0.0102668	0.0199659	0.0112103	0.00458662	0.0111177	0.00153145	0.00401788	0.00576015	0.0179687	0.0076309	0.00204416	0.00157718	0.00250424	0.0161523	0.00126495	0.017411	0.0165679	0.0487767	0.0543581	0.00478247	0.00215752	0.0175021	0.00921621	0.0134133	0.000581804	0.000622569	2.660675
180	-409.7297	-580.6134	170.8837	0.0120687	9.20646e-05	0.0407711	0.00758639	0.0184005	0.0091659	0.128419	0.0565148	0.0103497	0.0641535	0.0273284	0.00680422	0.0823347	0.0158864	0.00407767	0.0140067	0.0508656	0.0435017	0.0111195	0.0534091	0.0381544	0.0106356	0.0380782	0.0118795	0.00529352	0.109643	0.000282663	0.0364682	0.0110153	0.0159399	0.0292148	0.0134525	0.0824377	0.00495846	0.0168035	0.0221401	0.0178163	0.0118904	0.00211826	0.0120642	0.0184642	0.0221304	0.015072	0.028768	0.012607	0.0026776	0.0186287	0.0138142	0.0177879	0.0350014	0.00175317	0.00222852	0.0811313	0.00525717	0.00152286	0.00211845	0.00942209	0.0157275	0.0425614	0.0082961	0.0274753	0.036145	0.0143205	0.188772	0.00448705	0.00959853	0.0290085	0.0337628	0.0793311	6.09518e-05	0.0205083	0.0126703	0.0702795	0.0357977	0.00710049	0.0489958	0.00716741	0.0517204	0.0034345	0.061583	0.0253023	0.00560588	0.00916255	2.12111e-05	0.0604067	0.027674	0.0167422	0.0341917	0.123675	0.0186087	0.0083775	0.0153689	0.0762002	0.00139766	0.0144628	0.00439164	0.0391192	0.0044288	3.37847e-05	0.0149617	0.00278395	0.00675236	0.00336358	0.0471255	0.0207391	0.00379799	0.0235422	0.0100286	0.00249692	0.0302141	0.00582978	0.00149637	0.00514	0.018666	0.0159637	0.00408048	0.0195994	0.0140014	0.00390292	0.0139734	0.00435938	0.00194255	0.0402355	0.000103728	0.0133826	0.00404227	0.00584943	0.0107209	0.00493664	0.0302519	0.00181959	0.00616632	0.0081247	0.00653801	0.00436339	0.000777332	0.00442717	0.00677577	0.00812113	0.00553093	0.0105569	0.00462635	0.000982591	0.00683612	0.00506935	0.00652756	0.0128444	0.000643356	0.000817794	0.0297725	0.00192921	0.00055884	0.0007774	0.0034576	0.00577148	0.0156186	0.00304439	0.0100825	0.013264	0.00525517	0.0692732	0.0016466	0.00352234	0.0106452	0.0123898	0.0291119	2.23673e-05	0.00752585	0.00464957	0.0257903	0.0131366	0.00260565	0.0179798	0.0026302	0.0189797	0.00126035	0.0225989	0.00928512	0.00205717	0.00336235	7.78379e-06	0.0221673	0.0101554	0.00614384	0.0125472	0.0453848	0.0068288	0.00307427	0.0056399	0.0279629	0.000512894	0.00530735	0.00161159	0.0143555	2.725041
216	-423.1476	-593.8387	170.6911	0.0176632	0.00014437	0.0580439	0.00441093	0.0233845	0.0155633	0.0647473	0.00303954	0.0255931	0.0263747	0.0474814	0.0253929	0.0689042	0.100789	0.0106459	0.0113512	0.00418776	0.0810528	0.00460878	0.017962	0.062652	0.0048239	0.0222686	0.0109529	0.00881133	0.117684	0.00210195	0.0495601	0.01221	0.00546086	0.0186159	0.0226976	0.0451481	0.0116209	0.0236463	0.00968158	0.0212064	0.00888375	0.0036507	0.017215	0.0165126	0.0047679	0.0100224	0.0139049	0.00882113	0.0177597	0.0101718	0.0394357	0.0282182	0.0116634	0.0190843	0.00905068	0.00671885	0.0163295	0.10308	0.0177868	0.051732	0.00132328	0.000156408	0.00694483	0.0273951	0.0915087	0.0516168	0.0383984	0.0139407	0.0273024	0.0472093	0.0120378	0.11404	0.00470483	0.0137051	0.0725832	0.0947864	0.0291759	0.0706556	0.093817	0.000544219	0.0480871	0.00770862	0.0153305	0.0187061	0.0135843	0.0241188	0.125364	0.0380756	0.0431341	0.00261403	0.0144149	0.000348264	0.00901852	0.0469036	0.0338543	0.0115606	0.0450222	0.0370668	0.00223292	0.0181553	0.00621412	5.07908e-05	0.0204204	0.00155181	0.00822693	0.00547532	0.0227788	0.00106934	0.00900394	0.00927889	0.0167044	0.0089335	0.0242412	0.0354586	0.00374533	0.00399347	0.0014733	0.0285153	0.00162142	0.00631922	0.0220416	0.0016971	0.00783433	0.00385334	0.00309992	0.0414024	0.000739489	0.0174358	0.0042956	0.00192119	0.00654927	0.00798525	0.0158836	0.00408837	0.00831903	0.00340608	0.00746064	0.0031254	0.00128436	0.00605641	0.00580931	0.0016774	0.00352598	0.00489189	0.00310337	0.00624806	0.00357854	0.0138739	0.00992748	0.0041033	0.00671406	0.00318413	0.00236376	0.0057449	0.0362645	0.00625759	0.0181999	0.000465543	5.5026e-05	0.00244327	0.00963788	0.0321937	0.0181594	0.013509	0.00490448	0.00960528	0.0166088	0.00423502	0.0401205	0.00165521	0.0048216	0.0255355	0.0333469	0.0102644	0.0248574	0.0330058	0.000191462	0.0169176	0.00271198	0.00539344	0.00658101	0.0047791	0.00848526	0.0441044	0.0133954	0.015175	0.000919642	0.00507133	0.000122523	0.00317281	0.0165012	0.0119103	0.00406713	0.0158393	0.0130405	0.000785567	0.00638724	2.842438
252	-424.8105	-595.4358	170.6254	0.00279032	0.00544316	0.062425	0.0162192	0.0384556	0.0256045	0.0763679	0.0129699	0.0213882	0.00547833	0.0254311	0.0241501	0.060414	0.0180465	0.00740381	0.0219226	0.00711993	0.0297299	0.0102159	0.0226868	0.0649138	0.0133038	0.0567829	0.017053	0.00475489	0.0464629	0.00693993	0.0659748	0.00744927	0.0112243	0.0354523	0.0190344	0.057275	0.000862388	0.0182143	0.056469	0.00839078	0.00722399	0.0200367	0.0574777	0.0142525	0.0116725	0.00222697	0.0416349	0.00689728	0.00555822	0.00950669	0.0417667	0.0574675	0.0247124	0.0103895	0.0211238	0.00558332	0.00488722	0.0800548	0.0379915	0.011887	0.0129938	0.00313343	0.00837615	0.0255705	0.0736632	0.0468731	0.0072141	0.00789669	0.00950569	0.0231293	0.00739463	0.0282401	0.00331589	0.00337338	0.0338745	0.183536	0.00972189	0.0352072	0.0433273	0.0464663	0.00440907	0.112743	0.0296598	0.0112133	0.0132477	0.024509	0.109128	0.0288889	0.100746	0.0141191	0.029581	0.00735257	0.0311051	0.087348	0.0200342	0.0324991	0.0172147	0.0840886	0.0170994	0.0372647	0.000968111	0.00188852	0.0216585	0.00562729	0.0133423	0.00888357	0.0264961	0.00449995	0.0074207	0.00190072	0.00882339	0.00837895	0.0209608	0.00626127	0.00256877	0.0076061	0.00247028	0.0103149	0.00354443	0.00787126	0.022522	0.00461578	0.019701	0.00591658	0.00164972	0.0161204	0.00240783	0.0228901	0.00258454	0.00389429	0.0123003	0.00660403	0.0198717	0.000299208	0.00631949	0.0195921	0.0029112	0.00250638	0.00695178	0.019942	0.00494493	0.00404981	0.000772655	0.0144453	0.00239303	0.00192844	0.00329837	0.0144911	0.0199385	0.00857404	0.00360465	0.00732895	0.00193715	0.00169563	0.0277752	0.0131813	0.00412422	0.00450822	0.00108715	0.00290613	0.00887177	0.0255577	0.0162627	0.00250295	0.00273978	0.00329803	0.00802476	0.00256559	0.00979797	0.00115046	0.0011704	0.0117529	0.0636785	0.00337304	0.0122152	0.0150325	0.0161216	0.00152974	0.0391166	0.0102906	0.00389048	0.00459632	0.00850347	0.0378622	0.0100231	0.0349542	0.00489866	0.0102632	0.00255099	0.010792	0.0303056	0.00695094	0.0112757	0.00597267	0.0291748	0.00593268	0.0129291	2.882237
288	-437.6909	-608.1403	170.4494	0.0476668	0.012165	0.0294406	0.00504644	0.0204858	0.0083194	0.104479	0.00216366	0.0637251	0.0209245	0.0455325	0.00645971	0.0585324	0.0606352	0.00434253	0.0108392	0.0629291	0.0289543	0.00318447	0.0143505	0.0129542	0.00903168	0.0280111	0.00358548	0.0145459	0.101027	0.0025401	0.0441211	0.0199312	0.0655436	0.0349297	0.0311169	0.0126657	0.0052823	0.0413256	0.0411059	0.00144172	0.0112545	0.0275192	0.0146749	0.0276793	0.00101	0.00892738	0.0390557	0.00544653	0.00156308	0.028793	0.0550336	0.136836	0.0081215	0.0244975	0.0326103	0.0726331	0.00106176	0.0531995	0.0199654	0.00545912	0.0231927	0.0344207	0.0166064	0.0356355	0.0106105	0.0323285	0.0034685	0.0960249	0.035972	0.0132279	0.0385292	0.043934	0.020049	0.0212401	0.00801488	0.012864	0.0246424	0.0486857	0.0132539	0.00505788	0.0384798	0.0964979	0.0953842	0.0463379	0.00275739	0.000410529	0.000482814	0.0239071	0.0853398	0.064781	0.0890412	0.00755414	0.0609354	0.0777426	0.0155786	0.0107491	0.0127853	0.00413681	0.00768114	0.05528	0.0159512	0.00407089	0.00985196	0.00168873	0.00685536	0.00278399	0.0349627	0.000724046	0.0213249	0.00700213	0.0152369	0.00216167	0.0195872	0.0202909	0.00145318	0.00362722	0.0210585	0.00968924	0.00106565	0.00480222	0.00433499	0.00302235	0.00937358	0.00119984	0.00486763	0.0338075	0.000850017	0.0147646	0.00666974	0.0219334	0.0116888	0.0104129	0.00423843	0.00176766	0.0138292	0.0137556	0.000482456	0.00376619	0.00920897	0.00491078	0.00926257	0.000337984	0.00298745	0.0130696	0.00182262	0.000523068	0.00963525	0.0184164	0.0457906	0.00271777	0.00819782	0.0109127	0.0243058	0.000355305	0.0178026	0.0066812	0.00182683	0.00776117	0.0115185	0.00555713	0.011925	0.0035507	0.0108184	0.00116069	0.0321336	0.0120376	0.00442656	0.0128934	0.014702	0.00670916	0.00710775	0.00268209	0.00430479	0.00824631	0.0162921	0.00443526	0.00169256	0.0128768	0.0322919	0.0319192	0.0155064	0.000922728	0.000137379	0.000161568	0.00800025	0.028558	0.0216782	0.0297966	0.00252791	0.0203913	0.0260157	0.0052132	0.00359706	0.00427847	0.00138434	0.00257041	0.0184988	2.988298
324	-411.396	-581.6649	170.2689	0.00462292	0.0114996	0.0268921	0.0118972	0.00772114	0.022657	0.137762	0.0264046	0.0227484	0.00676276	0.0114382	0.0119099	0.185124	0.0442445	0.0180802	0.0185831	0.0344735	0.0554479	0.0109709	0.00410116	0.0183992	0.0212743	0.0505027	0.0126418	0.00267761	0.0703774	0.00205263	0.0677389	0.0155813	0.0249813	0.0305855	0.00975573	0.113539	0.00360979	0.00110959	0.0533063	0.010754	0.00686167	0.0052325	0.00573605	0.00726796	0.000972148	0.00135747	0.0226232	0.00986128	0.010873	0.00167812	0.0118391	0.0435243	0.0415496	0.00847266	0.0364638	0.0373285	0.00213941	0.0723804	0.0204063	0.0444452	0.0192029	0.0112445	0.0353937	0.0147128	0.0428974	0.0310704	0.0768192	0.0612044	0.018592	0.00835126	0.0711946	0.15906	0.000980215	0.0343218	0.00400861	0.0360338	0.041095	0.0252578	0.00162616	0.0677808	0.0408437	0.0218155	0.0271149	0.0319356	0.126989	0.0147706	0.00602606	0.0914552	0.00316223	0.00715869	0.0388335	0.00507678	0.0155568	0.079118	0.0307449	0.0592847	0.0153168	0.0443615	0.0142492	0.0884136	0.00149304	0.00371397	0.0086852	0.00384236	0.00249365	0.00731742	0.0444923	0.00852776	0.00734694	0.00218413	0.00369413	0.00384649	0.0597884	0.0142894	0.00583926	0.00600167	0.0111337	0.0179077	0.00354321	0.00132453	0.00594227	0.00687084	0.0163106	0.00408285	0.000864773	0.0227294	0.000662926	0.0218773	0.00503221	0.00806808	0.00987804	0.00315076	0.036669	0.00116583	0.000358359	0.017216	0.00347315	0.00221607	0.00168991	0.00185254	0.00234729	0.000313969	0.000438416	0.00730648	0.00318484	0.00351158	0.000541972	0.00382362	0.0140568	0.0134191	0.00273637	0.0117765	0.0120558	0.000690952	0.0233763	0.00659052	0.0143542	0.00620186	0.00363157	0.0114309	0.00475172	0.0138543	0.0100346	0.0248099	0.0197668	0.00600454	0.00269716	0.0229933	0.0513708	0.000316575	0.0110847	0.00129464	0.0116376	0.0132722	0.00815738	0.000525191	0.0218908	0.013191	0.00704564	0.00875715	0.0103141	0.0410129	0.00477039	0.0019462	0.0295368	0.00102129	0.002312	0.0125419	0.00163962	0.00502431	0.0255523	0.00992951	0.0191468	0.00494678	0.0143272	0.00460197	0.0285545	3.096315
