Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-229.803	-401.7922	171.9891	1.413365	0.9258827
6	-241.8737	-413.6345	171.7608	1.632858	0.9354174
12	-236.8107	-408.1655	171.3547	2.170929	0.7760164
18	-234.2541	-405.6444	171.3903	1.365972	1.485305
24	-231.6324	-403.2178	171.5855	1.676136	1.067496
30	-249.8277	-421.133	171.3053	2.258843	0.7177325
36	-243.2427	-414.5872	171.3446	2.261004	0.6386719
42	-245.5099	-416.8251	171.3153	2.261004	0.6970829
48	-231.7122	-402.5319	170.8197	2.731787	0.7379905
54	-237.7272	-408.3983	170.6711	2.959272	0.5651093
60	-245.7367	-416.4094	170.6728	2.959272	0.5573309
66	-240.1958	-411.0162	170.8205	2.816377	0.525901
72	-235.5494	-406.3376	170.7882	2.816377	0.6410109
78	-246.4694	-417.0921	170.6227	3.014864	0.5174344
84	-235.5807	-406.1899	170.6092	3.014864	0.5886597
90	-239.9372	-411.3803	171.4431	2.115435	0.7268115
96	-239.3778	-411.3551	171.9773	1.584165	0.7221006
102	-241.9724	-413.5746	171.6022	1.799737	0.9264798
108	-241.7479	-413.2372	171.4893	1.755858	1.082861
114	-231.7704	-403.6742	171.9038	1.387729	1.039041
120	-230.7361	-402.6813	171.9452	1.623274	0.7105163
126	-231.8231	-403.8298	172.0067	1.516629	0.7793014
132	-220.7158	-392.8256	172.1098	1.463088	0.7029823
138	-225.1442	-395.4168	170.2726	3.355836	0.573008
144	-231.2585	-401.5311	170.2726	3.355836	0.573008
150	-233.1971	-404.4975	171.3004	2.253579	0.7340522
156	-237.5368	-409.5772	172.0404	1.437679	0.8385396
162	-228.1537	-400.2354	172.0818	1.330244	0.9154732
168	-231.9737	-403.6465	171.6728	1.378183	1.252853
174	-222.6775	-394.7365	172.059	1.413453	0.8454809
180	-224.9437	-396.8213	171.8776	1.421681	1.0315
186	-233.1829	-405.2092	172.0264	1.56076	0.6771669
192	-225.5486	-397.3768	171.8281	1.56076	0.9405499
198	-232.489	-404.1594	171.6704	1.718506	0.9405499
204	-234.6155	-406.6425	172.027	1.494253	0.7822279
210	-243.2631	-414.8403	171.5771	1.494253	1.235804
216	-233.0734	-404.9665	171.8931	1.18565	1.229651
222	-240.8093	-412.2201	171.4108	1.338714	1.490405
228	-238.8826	-410.7021	171.8195	1.170903	1.302634
234	-232.3814	-404.4471	172.0657	1.086514	1.166592
240	-228.902	-400.6966	171.7946	1.617209	0.9156693
246	-237.2038	-408.712	171.5082	1.818761	1.004344
252	-238.1158	-409.6825	171.5667	1.930022	0.814995
258	-242.3189	-413.1169	170.7981	2.773176	0.705834
264	-248.7928	-419.5945	170.8017	2.773176	0.6994673
270	-235.3004	-406.5236	171.2232	2.336473	0.7249841
276	-246.824	-418.6407	171.8166	1.755792	0.7037686
282	-246.2129	-417.8672	171.6543	1.938279	0.6663849
288	-245.0118	-416.136	171.1242	2.482172	0.6368974
