Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	1.192444	-170.0071	171.1995	0.04093634	0.6099587	1.092705	0.395132	0.604868	0.734094	0.265906	0.4755078
6	3.469908	-166.539	170.0089	0.06101173	0.4619284	2.22646	0.564325	0.435675	0.501287	0.498713	0.4686426
12	-2.348302	-172.9458	170.5975	0.4631507	1.150576	0.6228436	0.425882	0.574118	0.636091	0.363909	0.637377
18	-11.93208	-182.7115	170.7794	0.6042377	0.4292115	0.6254157	0.683625	0.316375	0.570131	0.429869	1.068371
24	-2.926799	-172.5538	169.627	0.2193693	0.4300815	2.49138	0.609971	0.390029	0.577134	0.422866	0.5392753
30	1.063071	-169.1279	170.191	0.1691026	0.3302054	2.016805	0.37692	0.62308	0.661325	0.338675	0.4075248
36	1.085874	-170.2752	171.3611	0.0643852	0.3196366	1.051746	0.257961	0.742039	0.664305	0.335695	0.4075248
42	-1.348038	-172.1447	170.7967	0.02902671	0.2857173	1.669184	0.208618	0.791382	0.394278	0.605722	0.4075248
48	0.2989905	-170.0953	170.3943	0.006415425	0.866067	1.669184	0.7379	0.2621	0.536407	0.463593	0.4306617
54	-2.810736	-171.1943	168.3835	0.0145173	2.570783	2.131233	0.716782	0.283218	0.555014	0.444986	0.4432602
60	-5.443816	-175.7016	170.2578	0.01704217	1.516668	1.352553	0.870497	0.129503	0.613142	0.386858	0.7724167
66	-5.201226	-175.5389	170.3377	0.01522257	0.4391859	1.934649	0.525654	0.474346	0.570463	0.429537	0.3981116
72	-2.115407	-170.2868	168.1714	0.2186702	0.8408946	3.277653	0.435776	0.564224	0.280434	0.719566	0.1691763
78	-5.248042	-174.2696	169.0215	0.2186702	1.802942	1.970087	0.741394	0.258606	0.376318	0.623682	0.5610463
84	-2.604028	-171.3888	168.7847	1.168693	0.673268	2.157621	0.671713	0.328287	0.446809	0.553191	0.3160695
90	8.632451	-160.803	169.4355	0.9901238	1.395004	1.050172	0.67772	0.32228	0.354757	0.645243	0.3422483
96	10.70856	-159.2709	169.9794	0.5961115	0.9010883	1.296245	0.418371	0.581629	0.538665	0.461335	0.3467721
