Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-155.3983	-326.0516	170.6533	0.1432665	2.778257
6	-143.597	-314.0272	170.4302	1.017678	2.373987
12	-146.3234	-316.4868	170.1634	0.5805938	2.810289
18	-140.1568	-310.0698	169.913	0.6243126	2.935408
24	-135.466	-306.1178	170.6518	0.5675195	2.517646
30	-137.5201	-307.9212	170.401	0.4734507	2.730668
36	-134.8568	-306.0825	171.2257	0.1896022	2.394625
42	-139.5495	-310.6589	171.1094	0.1057544	2.520241
48	-135.5159	-306.6906	171.1747	0.3323597	2.336425
54	-134.6993	-305.4406	170.7413	0.1619974	2.713014
60	-134.4699	-305.4279	170.958	0.3126444	2.485589
66	-131.2075	-301.9069	170.6994	0.1301281	2.758162
72	-131.72	-302.842	171.122	0.6431304	2.170548
78	-136.8532	-306.6897	169.8365	0.5453614	3.028796
84	-144.2491	-313.8864	169.6374	0.2503293	3.322088
90	-147.2053	-317.6379	170.4326	1.088429	2.32752
96	-133.5843	-303.8689	170.2846	0.6401614	2.69987
102	-136.7145	-307.0102	170.2957	0.6993759	2.656654
108	-137.8031	-309.3714	171.5683	0.222421	2.15392
114	-145.8409	-314.9334	169.0925	0.9609499	3.224283
120	-140.474	-310.478	170.004	1.372308	2.419212
126	-146.5935	-316.6348	170.0414	0.7474032	2.783033
132	-142.8007	-313.9839	171.1832	0.6506937	2.12577
138	-149.7571	-319.4942	169.7371	0.353757	3.202111
144	-150.5628	-321.8216	171.2588	0.1996359	2.367311
150	-130.5493	-300.2404	169.6911	0.7012875	3.022512
156	-136.2456	-306.1952	169.9496	1.191833	2.566141
162	-142.536	-313.2934	170.7574	0.5900299	2.4374
168	-165.0724	-334.9868	169.9144	1.767472	2.224445
174	-158.7925	-327.7181	168.9256	0.6432851	3.508846
180	-149.0503	-318.3848	169.3345	1.889404	2.51476
186	-151.7596	-323.1799	171.4202	0.1419224	2.30131
192	-147.7307	-317.3346	169.6039	0.2570363	3.337815
198	-147.5435	-318.1125	170.569	0.8258867	2.407506
204	-154.4839	-324.8827	170.3988	1.291645	2.218943
210	-141.9454	-313.2284	171.2831	0.488391	2.166449
216	-140.1911	-309.8387	169.6476	0.2226495	3.332371
222	-144.3153	-312.5385	168.2232	2.218914	2.992669
228	-138.3878	-308.6264	170.2386	1.218579	2.368093
234	-143.6012	-314.25	170.6488	1.528253	1.897319
240	-151.8162	-318.418	166.6019	2.244173	3.926503
246	-152.6987	-321.7314	169.0327	0.5153086	3.521011
252	-148.7623	-318.6467	169.8843	0.6516475	2.936223
258	-147.4093	-318.8375	171.4282	0.1360359	2.299972
264	-136.4418	-308.2271	171.7853	0.09580555	2.094827
270	-146.0756	-316.1596	170.084	0.1812906	3.098449
276	-140.8744	-311.9661	171.0917	0.5692616	2.237926
282	-133.4753	-304.1082	170.6328	0.4562048	2.598605
288	-150.1436	-321.673	171.5293	0.3115991	2.121152
294	-141.5233	-310.9969	169.4735	0.4511323	3.300324
300	-138.8904	-309.4735	170.5831	1.304475	2.090547
306	-134.68	-305.4526	170.7725	0.5477161	2.454474
312	-134.6235	-305.7328	171.1093	0.3423898	2.371553
318	-146.8839	-317.1275	170.2436	0.4329792	2.8512
324	-134.5784	-305.1349	170.5565	0.1201607	2.8512
330	-141.8295	-311.9308	170.1013	0.3937561	2.960875
