Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-262.1088	-431.2823	169.1735	1.104777	1.296346	0.6596566	0.5817458	1.404436	1.067289	0.9125037
6	-265.54	-434.483	168.943	0.4918273	1.686634	1.558179	0.4968769	1.935588	0.3226742	0.6224788
12	-256.2055	-425.6962	169.4907	1.322229	2.748964	0.3710598	0.6755561	0.6543543	0.2233346	0.6294455
18	-261.9774	-431.6152	169.6378	1.322229	1.750327	0.8279728	1.061007	0.6766309	0.1743954	0.7017072
24	-256.4799	-426.5803	170.1004	1.075029	1.504191	0.8279728	1.061007	0.6766309	0.09403068	0.8529336
30	-254.608	-422.1808	167.5728	1.326834	1.550532	1.068115	0.06515455	1.931288	1.961959	0.6515229
36	-256.0474	-425.0182	168.9707	0.8436045	1.968847	0.1375656	0.08283169	2.145115	1.344334	0.5983589
42	-259.4412	-426.0682	166.627	1.372619	2.069038	0.4406392	1.958388	1.073395	1.753191	0.9113762
48	-253.0688	-421.0909	168.0221	1.914764	1.539473	1.519466	0.6466772	0.9298363	0.7704201	0.9113762
54	-246.9327	-417.1757	170.243	1.31102	1.485371	1.181322	1.017413	0.02809464	0.247377	0.4794974
60	-253.0451	-423.0569	170.0118	1.985515	1.245316	1.120457	0.8257099	0.1551524	0.2163013	0.591924
66	-250.0591	-421.8483	171.7892	1.101124	1.201104	0.1845888	0.584082	0.5769745	0.05491181	0.6043901
72	-253.3306	-419.4407	166.1101	1.299869	3.512228	1.043353	1.219148	2.151467	0.1599618	0.6011033
78	-244.9512	-411.2182	166.2669	1.826505	2.065291	1.10456	1.840282	2.151467	0.2701481	0.628857
84	-254.9122	-424.5363	169.6242	2.103897	1.093647	1.0775	0.7345659	0.06066526	0.7322382	0.8480236
90	-249.0913	-420.4331	171.3418	0.8405069	1.897411	0.3931365	0.2826556	0.1226933	0.5325263	0.7572427
96	-253.5026	-424.5102	171.0076	1.466869	1.133409	0.157198	0.121364	0.9980942	0.5373814	0.7572427
